"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"10502099999","2023-01-01T00:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","190,1,N,0041,1","06706,1,9,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,"02,1,+02438,1,99,9","07,1,+06706,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,02438,1,99,9,99,9","10120,1,99999,9",,,,,"MET063METAR ETNN 010020Z 19008KT 9999 FEW080 BKN220 15/04 Q1012 BLU+=",
"10502099999","2023-01-01T01:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0051,1","08839,1,9,N","009999,1,9,9","+0150,1","+0030,1","99999,9",,"04,1,+07315,1,99,9","07,1,+08839,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,07315,1,99,9,99,9","10120,1,99999,9",,,,"0103,1","MET066METAR ETNN 010120Z 20010G20KT 9999 SCT240 BKN290 15/03 Q1012 BLU+=",
"10502099999","2023-01-01T02:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0057,1","03962,1,C,N","009999,1,9,9","+0150,1","+0030,1","99999,9",,"04,1,+03353,1,99,9","04,1,+03962,1,99,9","07,1,+07925,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,03353,1,99,9,99,9","10130,1,99999,9",,,,,"MET070METAR ETNN 010220Z 20011KT 9999 SCT110 SCT130 BKN260 15/03 Q1013 BLU+=",
"10502099999","2023-01-01T03:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0046,1","03048,1,C,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,"07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9","10130,1,99999,9",,,,,"MET059METAR COR ETNN 010320Z 20009KT 9999 BKN100 15/04 Q1013 BLU=",
"10502099999","2023-01-01T04:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0041,1","03048,1,C,N","009999,1,9,9","+0150,1","+0040,1","99999,9",,"07,1,+03048,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9","10130,1,99999,9",,,,,"MET055METAR ETNN 010420Z 20008KT 9999 BKN100 15/04 Q1013 BLU=",
"10502099999","2023-01-01T05:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","190,1,N,0041,1","03353,1,C,N","009999,1,9,9","+0140,1","+0050,1","99999,9",,"07,1,+03353,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03353,1,99,9,99,9","10130,1,99999,9",,,,,"MET055METAR ETNN 010520Z 19008KT 9999 BKN110 14/05 Q1013 BLU=",
"10502099999","2023-01-01T06:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0041,1","02134,1,C,N","009999,1,9,9","+0140,1","+0050,1","99999,9",,"07,1,+02134,1,99,9","07,1,+03353,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10140,1,99999,9",,,,,"MET062METAR ETNN 010620Z 20008KT 9999 BKN070 BKN110 14/05 Q1014 BLU=",
"10502099999","2023-01-01T07:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0140,1","+0060,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET063METAR ETNN 010720Z AUTO 20009KT 9999 // ////// 14/06 Q1015 ///=",
"10502099999","2023-01-01T08:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","210,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0140,1","+0070,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET063METAR ETNN 010820Z AUTO 21009KT 9999 // ////// 14/07 Q1016 ///=",
"10502099999","2023-01-01T09:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0041,1","99999,9,9,N","007000,1,9,9","+0140,1","+0070,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET063METAR ETNN 010920Z AUTO 20008KT 7000 // ////// 14/07 Q1016 ///=",
"10502099999","2023-01-01T10:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","210,1,N,0046,1","99999,9,9,N","009000,1,9,9","+0140,1","+0070,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET063METAR ETNN 011020Z AUTO 21009KT 9000 // ////// 14/07 Q1017 ///=",
"10502099999","2023-01-01T11:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","210,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0140,1","+0070,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET063METAR ETNN 011120Z AUTO 21010KT 9999 // ////// 14/07 Q1017 ///=",
"10502099999","2023-01-01T12:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","210,1,N,0036,1","99999,9,9,N","008000,1,9,9","+0140,1","+0060,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET063METAR ETNN 011220Z AUTO 21007KT 8000 // ////// 14/06 Q1016 ///=",
"10502099999","2023-01-01T13:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","210,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0140,1","+0060,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET063METAR ETNN 011320Z AUTO 21007KT 9999 // ////// 14/06 Q1016 ///=",
"10502099999","2023-01-01T14:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","190,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0140,1","+0060,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET063METAR ETNN 011420Z AUTO 19006KT 9999 // ////// 14/06 Q1016 ///=",
"10502099999","2023-01-01T15:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0036,1","99999,9,9,N","007000,1,9,9","+0130,1","+0080,1","99999,9",,,,,,,,"10170,1,99999,9",,,,,"MET063METAR ETNN 011520Z AUTO 20007KT 7000 // ////// 13/08 Q1017 ///=",
"10502099999","2023-01-01T16:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","180,1,N,0021,1","99999,9,9,N","008000,1,9,9","+0120,1","+0080,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET063METAR ETNN 011620Z AUTO 18004KT 8000 // ////// 12/08 Q1016 ///=",
"10502099999","2023-01-01T17:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","140,1,N,0015,1","99999,9,9,N","008000,1,9,9","+0120,1","+0080,1","99999,9",,,,,,,,"10160,1,99999,9",,,,,"MET063METAR ETNN 011720Z AUTO 14003KT 8000 // ////// 12/08 Q1016 ///=",
"10502099999","2023-01-01T18:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","150,1,N,0031,1","99999,9,9,N","008000,1,9,9","+0110,1","+0080,1","99999,9",,,,,,,,"10150,1,99999,9",,,,,"MET063METAR ETNN 011820Z AUTO 15006KT 8000 // ////// 11/08 Q1015 ///=",
"10502099999","2023-01-01T19:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","120,1,N,0021,1","01829,1,C,N","009999,1,9,9","+0110,1","+0080,1","99999,9",,"07,1,+01829,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,,"MET055METAR ETNN 011920Z 12004KT 9999 BKN060 11/08 Q1014 BLU=",
"10502099999","2023-01-01T20:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","130,1,N,0026,1","02134,1,C,N","009999,1,9,9","+0110,1","+0080,1","99999,9",,"07,1,+02134,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10130,1,99999,9",,,,,"MET055METAR ETNN 012020Z 13005KT 9999 BKN070 11/08 Q1013 BLU=",
"10502099999","2023-01-01T21:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","140,1,N,0036,1","02134,1,C,N","009999,1,9,9","+0120,1","+0080,1","99999,9",,"07,1,+02134,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10130,1,99999,9",,,,,"MET055METAR ETNN 012120Z 14007KT 9999 BKN070 12/08 Q1013 BLU=",
"10502099999","2023-01-01T22:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","170,1,N,0026,1","02134,1,C,N","009999,1,9,9","+0130,1","+0080,1","99999,9",,"07,1,+02134,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10130,1,99999,9",,,,,"MET055METAR ETNN 012220Z 17005KT 9999 BKN070 13/08 Q1013 BLU=",
"10502099999","2023-01-01T23:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","160,1,N,0026,1","02438,1,C,N","009999,1,9,9","+0140,1","+0080,1","99999,9",,"07,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02438,1,99,9,99,9","10120,1,99999,9",,,,,"MET055METAR ETNN 012320Z 16005KT 9999 BKN080 14/08 Q1012 BLU=",
"10502099999","2023-01-02T00:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","160,1,N,0031,1","02743,1,C,N","009999,1,9,9","+0140,1","+0080,1","99999,9",,"08,1,+02743,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,02743,1,99,9,99,9","10120,1,99999,9",,,,,"MET055METAR ETNN 020020Z 16006KT 9999 OVC090 14/08 Q1012 BLU=",
"10502099999","2023-01-02T01:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","170,1,N,0031,1","02743,1,C,N","009999,1,9,9","+0140,1","+0070,1","99999,9",,"08,1,+02743,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,02743,1,99,9,99,9","10120,1,99999,9",,,,,"MET055METAR ETNN 020120Z 17006KT 9999 OVC090 14/07 Q1012 BLU=",
"10502099999","2023-01-02T02:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","160,1,N,0026,1","02438,1,C,N","009999,1,9,9","+0130,1","+0070,1","99999,9",,"08,1,+02438,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,02438,1,99,9,99,9","10120,1,99999,9",,,,,"MET055METAR ETNN 020220Z 16005KT 9999 OVC080 13/07 Q1012 BLU=",
"10502099999","2023-01-02T03:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","170,1,N,0031,1","03048,1,9,N","009999,1,9,9","+0130,1","+0070,1","99999,9",,"04,1,+01219,1,99,9","08,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10120,1,99999,9",,,,,"MET062METAR ETNN 020320Z 17006KT 9999 SCT040 OVC100 13/07 Q1012 BLU=",
"10502099999","2023-01-02T04:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","170,1,N,0026,1","03048,1,9,N","009999,1,9,9","+0140,1","+0070,1","99999,9",,"04,1,+01219,1,99,9","08,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10120,1,99999,9",,,,,"MET062METAR ETNN 020420Z 17005KT 9999 SCT040 OVC100 14/07 Q1012 BLU=",
"10502099999","2023-01-02T05:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0036,1","03048,1,9,N","009999,1,9,9","+0140,1","+0070,1","99999,9",,"04,1,+01219,1,99,9","08,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,,"MET062METAR ETNN 020520Z 20007KT 9999 SCT040 OVC100 14/07 Q1013 BLU=",
"10502099999","2023-01-02T06:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0031,1","02438,1,9,N","009999,1,9,9","+0130,1","+0070,1","99999,9",,"04,1,+00914,1,99,9","08,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9","10130,1,99999,9",,,,,"MET062METAR ETNN 020620Z 20006KT 9999 SCT030 OVC080 13/07 Q1013 BLU=",
"10502099999","2023-01-02T07:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","190,1,N,0026,1","01676,1,C,N","009999,1,9,9","+0130,1","+0070,1","99999,9",,"02,1,+00914,1,99,9","04,1,+01676,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10140,1,99999,9",,,,,"MET069METAR ETNN 020720Z 19005KT 9999 FEW030 SCT055 BKN080 13/07 Q1014 BLU=",
"10502099999","2023-01-02T08:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","210,1,N,0041,1","00610,1,C,N","009000,1,9,9","+0120,1","+0090,1","99999,9",,"07,1,+00610,1,99,9","07,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10150,1,99999,9","61,1",,,,"MET066METAR ETNN 020820Z 21008KT 9000 -RA BKN020 BKN050 12/09 Q1015 WHT=",
"10502099999","2023-01-02T09:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","240,1,N,0062,1","01676,1,9,N","009999,1,9,9","+0120,1","+0090,1","99999,9",,"02,1,+00610,1,99,9","07,1,+01676,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,,"MET062METAR ETNN 020920Z 24012KT 9999 FEW020 BKN055 12/09 Q1016 BLU=",
"10502099999","2023-01-02T10:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","230,1,N,0051,1","01219,1,C,N","009999,1,9,9","+0110,1","+0080,1","99999,9",,"02,1,+00457,1,99,9","04,1,+01219,1,99,9","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10170,1,99999,9","61,1",,,,"MET073METAR ETNN 021020Z 23010KT 9999 -RA FEW015 SCT040 BKN060 11/08 Q1017 BLU=",
"10502099999","2023-01-02T11:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","240,1,N,0046,1","01067,1,9,N","009999,1,9,9","+0110,1","+0080,1","99999,9",,"02,1,+00457,1,99,9","07,1,+01067,1,99,9","07,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10170,1,99999,9",,,,,"MET073METAR ETNN 021120Z 24009KT 9999 FEW015 BKN035 BKN060 11/08 Q1017 BLU BLU=",
"10502099999","2023-01-02T12:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","260,1,N,0067,1","00610,1,C,N","009999,1,9,9","+0100,1","+0080,1","99999,9",,"02,1,+00457,1,99,9","04,1,+00610,1,99,9","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10170,1,99999,9","16,1",,,,"MET088METAR ETNN 021220Z 26013KT 9999 VCSH FEW015 SCT020 BKN030 10/08 Q1017 BLU BLU TEMPO GRN=",
"10502099999","2023-01-02T13:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","250,1,N,0031,1","00671,1,C,N","009999,1,9,9","+0100,1","+0070,1","99999,9",,"02,1,+00305,1,99,9","04,1,+00671,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10180,1,99999,9","61,1",,,,"MET087METAR ETNN 021320Z 25006KT 9999 -RA FEW010 SCT022 BKN040 10/07 Q1018 BLU BLU TEMPO GRN=",
"10502099999","2023-01-02T14:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","240,1,N,0031,1","00610,1,9,N","009999,1,9,9","+0100,1","+0070,1","99999,9",,"02,1,+00457,1,99,9","07,1,+00610,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,,"MET083METAR ETNN 021420Z 24006KT 9999 FEW015 BKN020 BKN040 10/07 Q1018 WHT BLU TEMPO GRN=",
"10502099999","2023-01-02T15:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","240,1,N,0036,1","00610,1,9,N","009999,1,9,9","+0090,1","+0080,1","99999,9",,"02,1,+00457,1,99,9","07,1,+00610,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10190,1,99999,9","61,1",,,,"MET087METAR ETNN 021520Z 24007KT 9999 -RA FEW015 BKN020 BKN040 09/08 Q1019 WHT BLU TEMPO GRN=",
"10502099999","2023-01-02T16:00:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-16","99999","V020","230,1,N,0026,1","00610,1,C,N","009999,1,9,9","+0090,1","+0080,1","99999,9",,"02,1,+00457,1,99,9","04,1,+00610,1,99,9","07,1,+01067,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10200,1,99999,9",,,,,"MET081SPECI ETNN 021600Z 23005KT 9999 FEW015 SCT020 BKN035 09/08 Q1020 BLU FCST CANCEL=",
"10502099999","2023-01-02T16:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","250,1,N,0051,1","00914,1,C,N","009999,1,9,9","+0090,1","+0070,1","99999,9",,"02,1,+00610,1,99,9","04,1,+00914,1,99,9","07,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10200,1,99999,9",,,,,"MET069METAR ETNN 021620Z 25010KT 9999 FEW020 SCT030 BKN040 09/07 Q1020 BLU=",
"10502099999","2023-01-02T17:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","230,1,N,0057,1","01067,1,C,N","009999,1,9,9","+0090,1","+0070,1","99999,9",,"02,1,+00549,1,99,9","04,1,+01067,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10210,1,99999,9",,,,,"MET069METAR ETNN 021720Z 23011KT 9999 FEW018 SCT035 BKN050 09/07 Q1021 BLU=",
"10502099999","2023-01-02T18:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","260,1,N,0026,1","01524,1,C,N","009999,1,9,9","+0080,1","+0060,1","99999,9",,"04,1,+00610,1,99,9","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10220,1,99999,9",,,,,"MET063METAR ETNN 021820Z 26005KT 9999 SCT020 SCT050 08/06 Q1022 BLU+=",
"10502099999","2023-01-02T19:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","250,1,N,0010,1","01524,1,C,N","009999,1,9,9","+0080,1","+0050,1","99999,9",,"02,1,+00610,1,99,9","04,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10230,1,99999,9",,,,,"MET063METAR ETNN 021920Z 25002KT 9999 FEW020 SCT050 08/05 Q1023 BLU+=",
"10502099999","2023-01-02T20:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","240,1,N,0026,1","01219,1,C,N","009999,1,9,9","+0070,1","+0050,1","99999,9",,"02,1,+00610,1,99,9","04,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10240,1,99999,9",,,,,"MET063METAR ETNN 022020Z 24005KT 9999 FEW020 SCT040 07/05 Q1024 BLU+=",
"10502099999","2023-01-02T21:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","250,1,N,0026,1","01219,1,9,N","009999,1,9,9","+0070,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10250,1,99999,9",,,,,"MET062METAR ETNN 022120Z 25005KT 9999 FEW020 BKN040 07/04 Q1025 BLU=",
"10502099999","2023-01-02T22:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","230,1,N,0021,1","01219,1,9,N","009999,1,9,9","+0060,1","+0050,1","99999,9",,"02,1,+00610,1,99,9","07,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10250,1,99999,9",,,,,"MET062METAR ETNN 022220Z 23004KT 9999 FEW020 BKN040 06/05 Q1025 BLU=",
"10502099999","2023-01-02T23:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","210,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"04,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10260,1,99999,9",,,,,"MET056METAR ETNN 022320Z 21005KT 9999 SCT040 05/04 Q1026 BLU+=",
"10502099999","2023-01-03T00:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","220,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0070,1","+0050,1","99999,9",,"04,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9","10260,1,99999,9",,,,,"MET056METAR ETNN 030020Z 22006KT 9999 SCT030 07/05 Q1026 BLU+=",
"10502099999","2023-01-03T01:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","220,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0070,1","+0040,1","99999,9",,"04,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10260,1,99999,9",,,,,"MET056METAR ETNN 030120Z 22007KT 9999 SCT020 07/04 Q1026 BLU+=",
"10502099999","2023-01-03T02:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","230,1,N,0036,1","00853,1,C,N","009999,1,9,9","+0070,1","+0040,1","99999,9",,"07,1,+00853,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00853,1,99,9,99,9","10270,1,99999,9",,,,,"MET055METAR ETNN 030220Z 23007KT 9999 BKN028 07/04 Q1027 BLU=",
"10502099999","2023-01-03T03:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","230,1,N,0026,1","00914,1,9,N","009999,1,9,9","+0070,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10270,1,99999,9",,,,,"MET062METAR ETNN 030320Z 23005KT 9999 FEW020 BKN030 07/04 Q1027 BLU=",
"10502099999","2023-01-03T04:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","180,1,N,0015,1","01067,1,9,N","009999,1,9,9","+0060,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","07,1,+01067,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10270,1,99999,9",,,,,"MET062METAR ETNN 030420Z 18003KT 9999 FEW020 BKN035 06/04 Q1027 BLU=",
"10502099999","2023-01-03T05:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","180,1,N,0021,1","00914,1,9,N","009999,1,9,9","+0070,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","07,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10270,1,99999,9",,,,,"MET066METAR ETNN 030520Z 18004KT 9999 FEW020 BKN030 07/04 Q1027 BLU BLU=",
"10502099999","2023-01-03T06:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","180,1,N,0026,1","00914,1,C,N","009999,1,9,9","+0060,1","+0030,1","99999,9",,"02,1,+00610,1,99,9","04,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10270,1,99999,9",,,,,"MET077METAR ETNN 030620Z 18005KT 9999 FEW020 SCT030 06/03 Q1027 BLU+BLU TEMPO BLU+=",
"10502099999","2023-01-03T07:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","180,1,N,0031,1","01067,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"02,1,+00610,1,99,9","04,1,+01067,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10270,1,99999,9",,,,,"MET077METAR ETNN 030720Z 18006KT 9999 FEW020 SCT035 05/03 Q1027 BLU+BLU TEMPO BLU+=",
"10502099999","2023-01-03T08:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","170,1,N,0031,1","01524,1,9,N","009999,1,9,9","+0060,1","+0030,1","99999,9",,"02,1,+00914,1,99,9","07,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10270,1,99999,9",,,,,"MET077METAR ETNN 030820Z 17006KT 9999 FEW030 BKN050 06/03 Q1027 BLU BLU TEMPO BLU+=",
"10502099999","2023-01-03T09:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","190,1,N,0031,1","01524,1,9,N","009999,1,9,9","+0080,1","+0040,1","99999,9",,"02,1,+00914,1,99,9","07,1,+01524,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10270,1,99999,9",,,,,"MET077METAR ETNN 030920Z 19006KT 9999 FEW030 BKN050 08/04 Q1027 BLU BLU TEMPO BLU+=",
"10502099999","2023-01-03T10:20:00","4","50.831167","6.658167","117.65","NORVENICH, GM","FM-15","99999","V020","200,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0100,1","+0040,1","99999,9",,"02,1,+01524,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10280,1,99999,9",,,,,"MET060METAR ETNN 031020Z 20007KT 9999 FEW050 10/04 Q1028 BLU+BLU+=",
