"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","KA1","KA2","MA1","MD1","OC1","OD1","REM"
"86897099999","2023-01-02T12:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","217,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0242,1","+0209,1","09390,1","99,9999,9,9","120,M,+0244,1","120,N,+0242,1","99999,9,08982,1",,"0055,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T13:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","015,1,N,0075,1","99999,9,9,9","999999,9,9,9","+0200,1","+0191,1","09411,1","99,0214,3,1","120,M,+0244,1","120,N,+0199,1","99999,9,08996,1",,"0127,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T14:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","351,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0205,1","+0196,1","09417,1","99,0114,3,1","120,M,+0204,1","120,N,+0199,1","99999,9,09003,1","2,1,999,9,+999,9","0122,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T15:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"86897099999","2023-01-02T16:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"86897099999","2023-01-02T17:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","162,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0211,1","+0202,1","09372,1","99,0010,3,1","120,M,+0211,1","120,N,+0208,1","99999,9,08961,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T18:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","193,1,N,0017,1","99999,9,9,9","999999,9,9,9","+0226,1","+0201,1","09359,1","99,0002,3,1","120,M,+0226,1","120,N,+0211,1","99999,9,08950,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T19:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","185,1,N,0012,1","99999,9,9,9","999999,9,9,9","+0247,1","+0201,1","09343,1","99,9999,9,9","120,M,+0250,1","120,N,+0226,1","99999,9,08938,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T20:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","188,1,N,0002,1","99999,9,9,9","999999,9,9,9","+0252,1","+0185,1","09340,1","99,9999,9,9","120,M,+0265,1","120,N,+0248,1","99999,9,08935,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T21:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","088,1,N,0013,1","99999,9,9,9","999999,9,9,9","+0242,1","+0193,1","09349,1","99,9999,9,9","120,M,+0252,1","120,N,+0242,1","99999,9,08943,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T22:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","130,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0227,1","+0201,1","09356,1","99,9999,9,9","120,M,+0241,1","120,N,+0228,1","99999,9,08948,1",,,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-02T23:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","150,1,N,0011,1","99999,9,9,9","999999,9,9,9","+0221,1","+0198,1","09360,1","99,0002,3,1","120,M,+0228,1","120,N,+0220,1","99999,9,08950,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T00:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","171,1,N,0024,1","99999,9,9,9","999999,9,9,9","+0217,1","+0198,1","99999,9","99,9999,9,9","120,M,+0221,1","120,N,+0217,1","99999,9,08956,1","2,1,999,9,+999,9","0050,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T01:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"86897099999","2023-01-03T02:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","141,1,N,0029,1","99999,9,9,9","999999,9,9,9","+0212,1","+0199,1","09369,1","99,9999,9,9","120,M,+0216,1","120,N,+0213,1","99999,9,08958,1",,"0064,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T03:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","172,1,N,0026,1","99999,9,9,9","999999,9,9,9","+0207,1","+0195,1","09357,1","99,9999,9,9","120,M,+0213,1","120,N,+0207,1","99999,9,08946,1",,"0064,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T04:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","172,1,N,0018,1","99999,9,9,9","999999,9,9,9","+0206,1","+0196,1","09351,1","99,9999,9,9","120,M,+0207,1","120,N,+0206,1","99999,9,08940,1",,,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T05:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","181,1,N,0013,1","99999,9,9,9","999999,9,9,9","+0207,1","+0197,1","09348,1","99,9999,9,9","120,M,+0208,1","120,N,+0206,1","99999,9,08937,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T06:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","158,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0207,1","+0198,1","09349,1","99,9999,9,9","120,M,+0208,1","120,N,+0207,1","99999,9,08938,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T07:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","177,1,N,0016,1","99999,9,9,9","999999,9,9,9","+0207,1","+0199,1","09352,1","99,9999,9,9","120,M,+0209,1","120,N,+0207,1","99999,9,08941,1",,,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T08:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","148,1,N,0016,1","99999,9,9,9","999999,9,9,9","+0210,1","+0200,1","09361,1","99,9999,9,9","120,M,+0209,1","120,N,+0208,1","99999,9,08950,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T09:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","173,1,N,0019,1","99999,9,9,9","999999,9,9,9","+0210,1","+0200,1","09362,1","99,9999,9,9","120,M,+0210,1","120,N,+0209,1","99999,9,08951,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T10:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","166,1,N,0022,1","99999,9,9,9","999999,9,9,9","+0211,1","+0202,1","09369,1","99,9999,9,9","120,M,+0211,1","120,N,+0209,1","99999,9,08958,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T11:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","169,1,N,0015,1","99999,9,9,9","999999,9,9,9","+0220,1","+0209,1","09374,1","99,9999,9,9","120,M,+0219,1","120,N,+0211,1","99999,9,08964,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T12:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","133,1,N,0005,1","99999,9,9,9","999999,9,9,9","+0242,1","+0208,1","09374,1","99,9999,9,9","120,M,+0245,1","120,N,+0219,1","99999,9,08967,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T13:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","090,1,N,0021,1","99999,9,9,9","999999,9,9,9","+0255,1","+0213,1","09377,1","99,9999,9,9","120,M,+0257,1","120,N,+0236,1","99999,9,08971,1","2,1,999,9,+999,9","0059,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T14:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0255,1","+0209,1","09375,1","99,9999,9,9","120,M,+0258,1","120,N,+0246,1","99999,9,08969,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T15:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","108,1,N,0031,1","99999,9,9,9","999999,9,9,9","+0265,1","+0211,1","09364,1","99,9999,9,9","120,M,+0278,1","120,N,+0255,1","99999,9,08960,1",,"0085,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T16:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","111,1,N,0028,1","99999,9,9,9","999999,9,9,9","+0277,1","+0220,1","09348,1","99,9999,9,9","120,M,+0284,1","120,N,+0261,1","99999,9,08946,1","7,1,999,9,+999,9","0085,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T17:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","088,1,N,0011,1","99999,9,9,9","999999,9,9,9","+0290,1","+0223,1","09336,1","99,9999,9,9","120,M,+0289,1","120,N,+0267,1","99999,9,08936,1","7,1,999,9,+999,9","0077,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T18:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","148,1,N,0015,1","99999,9,9,9","999999,9,9,9","+0270,1","+0215,1","09330,1","99,9999,9,9","120,M,+0293,1","120,N,+0266,1","99999,9,08928,1","7,1,999,9,+999,9","0060,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T19:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","150,1,N,0025,1","99999,9,9,9","999999,9,9,9","+0275,1","+0218,1","09320,1","99,9999,9,9","120,M,+0288,1","120,N,+0264,1","99999,9,08919,1","7,1,999,9,+999,9","0057,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T20:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0267,1","+0223,1","09319,1","99,9999,9,9","120,M,+0281,1","120,N,+0266,1","99999,9,08917,1","7,1,999,9,+999,9","0057,1","3,99,9999,9,999","SYN004BUFR"
"86897099999","2023-01-03T21:00:00","4","-23.3902778","-53.6597222","386.5","ICARAIMA, BR","FM-14","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0261,1","+0226,1","09317,1","99,9999,9,9","120,M,+0271,1","120,N,+0261,1","99999,9,08915,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
