"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","GA1","GA2","GA3","GE1","GF1","MA1","OC1","REM"
"83231599999","2023-01-22T05:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","040,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0200,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 220500Z AUTO 04005KT CAVOK 22/20 Q1014="
"83231599999","2023-01-22T06:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","060,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0210,1","+0200,1","99999,9",,,"02,1,+00914,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10140,1,99999,9",,"MET056METAR SBLE 220600Z AUTO 06004KT 9999 FEW030 21/20 Q1014="
"83231599999","2023-01-22T07:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0005,1","01128,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,,"02,1,+00396,1,99,9","08,1,+01128,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00396,1,99,9,99,9","10140,1,99999,9",,"MET063METAR SBLE 220700Z AUTO VRB01KT 9999 FEW013 OVC037 22/21 Q1014="
"83231599999","2023-01-22T08:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","190,1,N,0010,1","01372,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,,"04,1,+00335,1,99,9","08,1,+01372,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10150,1,99999,9",,"MET063METAR SBLE 220800Z AUTO 19002KT 9999 SCT011 OVC045 22/21 Q1015="
"83231599999","2023-01-22T09:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","00610,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,,"04,1,+00427,1,99,9","07,1,+00610,1,99,9","07,1,+01494,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9","10160,1,99999,9",,"MET070METAR SBLE 220900Z AUTO VRB02KT 9999 SCT014 BKN020 BKN049 22/21 Q1016="
"83231599999","2023-01-22T10:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","160,1,V,0015,1","00549,1,C,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,,"08,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00549,1,99,9,99,9","10160,1,99999,9",,"MET064METAR SBLE 221000Z AUTO 16003KT 130V200 9999 OVC018 22/21 Q1016="
"83231599999","2023-01-22T11:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","00427,1,9,N","009999,1,9,9","+0230,1","+0210,1","99999,9",,,"02,1,+00366,1,99,9","07,1,+00427,1,99,9","08,1,+01036,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,"MET070METAR SBLE 221100Z AUTO VRB02KT 9999 FEW012 BKN014 OVC034 23/21 Q1017="
"83231599999","2023-01-22T12:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","160,1,V,0015,1","00335,1,C,N","009999,1,9,9","+0240,1","+0210,1","99999,9",,,"07,1,+00335,1,99,9","08,1,+01189,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10170,1,99999,9",,"MET071METAR SBLE 221200Z AUTO 16003KT 080V250 9999 BKN011 OVC039 24/21 Q1017="
"83231599999","2023-01-22T12:04:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-16","99999","V020","999,9,V,0010,1","00579,1,9,N","009999,1,9,9","+0240,1","+0210,1","99999,9",,,"04,1,+00335,1,99,9","07,1,+00579,1,99,9","08,1,+01189,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10170,1,99999,9",,"MET070SPECI SBLE 221204Z AUTO VRB02KT 9999 SCT011 BKN019 OVC039 24/21 Q1017="
"83231599999","2023-01-22T12:07:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-16","99999","V020","999,9,V,0010,1","00427,1,9,N","009999,1,9,9","+0240,1","+0210,1","99999,9",,,"04,1,+00366,1,99,9","07,1,+00427,1,99,9","08,1,+01189,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10170,1,99999,9",,"MET070SPECI SBLE 221207Z AUTO VRB02KT 9999 SCT012 BKN014 OVC039 24/21 Q1017="
"83231599999","2023-01-22T13:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","01219,1,9,N","009999,1,9,9","+0250,1","+0200,1","99999,9",,,"02,1,+00518,1,99,9","07,1,+01219,1,99,9","07,1,+01402,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00518,1,99,9,99,9","10170,1,99999,9",,"MET070METAR SBLE 221300Z AUTO VRB02KT 9999 FEW017 BKN040 BKN046 25/20 Q1017="
"83231599999","2023-01-22T14:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","180,1,V,0021,1","00671,1,C,N","009999,1,9,9","+0240,1","+0210,1","99999,9",,,"08,1,+00671,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00671,1,99,9,99,9","10170,1,99999,9",,"MET064METAR SBLE 221400Z AUTO 18004KT 140V220 9999 OVC022 24/21 Q1017="
"83231599999","2023-01-22T15:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","140,1,V,0026,1","99999,9,9,N","009999,1,9,9","+0270,1","+0210,1","99999,9",,,"02,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10160,1,99999,9",,"MET064METAR SBLE 221500Z AUTO 14005KT 090V200 9999 FEW025 27/21 Q1016="
"83231599999","2023-01-22T16:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","130,1,V,0026,1","00762,1,C,N","009999,1,9,9","+0260,1","+0210,1","99999,9",,,"07,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10150,1,99999,9",,"MET064METAR SBLE 221600Z AUTO 13005KT 090V180 9999 BKN025 26/21 Q1015="
"83231599999","2023-01-22T17:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","100,1,V,0021,1","01097,1,C,N","009999,1,9,9","+0270,1","+0210,1","99999,9",,,"07,1,+01097,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01097,1,99,9,99,9","10130,1,99999,9",,"MET064METAR SBLE 221700Z AUTO 10004KT 060V130 9999 BKN036 27/21 Q1013="
"83231599999","2023-01-22T18:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009999,1,9,9","+0290,1","+0220,1","99999,9",,,"04,1,+00945,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00945,1,99,9,99,9","10130,1,99999,9",,"MET056METAR SBLE 221800Z AUTO VRB02KT 9999 SCT031 29/22 Q1013="
"83231599999","2023-01-22T19:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,,"02,1,+00884,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00884,1,99,9,99,9","10120,1,99999,9",,"MET056METAR SBLE 221900Z AUTO VRB03KT 9999 FEW029 28/21 Q1012="
"83231599999","2023-01-22T20:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","150,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0280,1","+0210,1","99999,9",,,,,,,,"10120,1,99999,9",,"MET058METAR SBLE 222000Z AUTO 15003KT 070V200 CAVOK 28/21 Q1012="
"83231599999","2023-01-22T21:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0210,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET050METAR SBLE 222100Z AUTO VRB02KT CAVOK 27/21 Q1013="
"83231599999","2023-01-22T22:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","240,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0210,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET050METAR SBLE 222200Z AUTO 24002KT CAVOK 24/21 Q1013="
"83231599999","2023-01-22T23:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","230,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0210,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 222300Z AUTO 23002KT CAVOK 22/21 Q1014="
"83231599999","2023-01-23T00:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","010,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0200,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 230000Z AUTO 01002KT CAVOK 21/20 Q1014="
"83231599999","2023-01-23T01:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","020,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0200,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 230100Z AUTO 02004KT CAVOK 21/20 Q1014="
"83231599999","2023-01-23T02:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0200,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 230200Z AUTO VRB02KT CAVOK 21/20 Q1014="
"83231599999","2023-01-23T03:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","310,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0200,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 230300Z AUTO 31003KT CAVOK 21/20 Q1014="
"83231599999","2023-01-23T04:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0200,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 230400Z AUTO 00000KT CAVOK 21/20 Q1014="
"83231599999","2023-01-23T05:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","300,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0200,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 230500Z AUTO 30005KT CAVOK 20/20 Q1014="
"83231599999","2023-01-23T06:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","300,1,N,0015,1","00884,1,C,N","009999,1,9,9","+0200,1","+0200,1","99999,9",,,"02,1,+00732,1,99,9","04,1,+00884,1,99,9","07,1,+01128,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00732,1,99,9,99,9","10140,1,99999,9",,"MET070METAR SBLE 230600Z AUTO 30003KT 9999 FEW024 SCT029 BKN037 20/20 Q1014="
"83231599999","2023-01-23T07:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","360,1,N,0015,1","00823,1,C,N","009999,1,9,9","+0200,1","+0200,1","99999,9",,,"07,1,+00823,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00823,1,99,9,99,9","10150,1,99999,9",,"MET056METAR SBLE 230700Z AUTO 36003KT 9999 BKN027 20/20 Q1015="
"83231599999","2023-01-23T08:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","00853,1,C,N","009999,1,9,9","+0210,1","+0200,1","99999,9",,,"07,1,+00853,1,99,9","07,1,+01006,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00853,1,99,9,99,9","10150,1,99999,9",,"MET063METAR SBLE 230800Z AUTO VRB02KT 9999 BKN028 BKN033 21/20 Q1015="
"83231599999","2023-01-23T09:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,C,0000,1","00823,1,9,N","009999,1,9,9","+0210,1","+0200,1","99999,9",,,"04,1,+00518,1,99,9","08,1,+00823,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00518,1,99,9,99,9","10160,1,99999,9",,"MET063METAR SBLE 230900Z AUTO 00000KT 9999 SCT017 OVC027 21/20 Q1016="
"83231599999","2023-01-23T10:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","00914,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,,"02,1,+00488,1,99,9","08,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10170,1,99999,9",,"MET063METAR SBLE 231000Z AUTO VRB02KT 9999 FEW016 OVC030 22/21 Q1017="
"83231599999","2023-01-23T11:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","00914,1,9,N","009999,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00457,1,99,9","07,1,+00914,1,99,9","08,1,+01463,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00457,1,99,9,99,9","10170,1,99999,9",,"MET070METAR SBLE 231100Z AUTO VRB02KT 9999 SCT015 BKN030 OVC048 23/21 Q1017="
"83231599999","2023-01-23T12:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0015,1","00396,1,C,N","009999,1,9,9","+0250,1","+0210,1","99999,9",,,"07,1,+00396,1,99,9","07,1,+00518,1,99,9","08,1,+00914,1,99,9","9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10170,1,99999,9",,"MET070METAR SBLE 231200Z AUTO VRB03KT 9999 BKN013 BKN017 OVC030 25/21 Q1017="
"83231599999","2023-01-23T13:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","050,1,V,0026,1","99999,9,9,N","009999,1,9,9","+0270,1","+0220,1","99999,9",,,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,"MET064METAR SBLE 231300Z AUTO 05005KT 360V140 9999 SCT020 27/22 Q1017="
"83231599999","2023-01-23T14:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0021,1","00792,1,C,N","009999,1,9,9","+0270,1","+0210,1","99999,9",,,"07,1,+00792,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00792,1,99,9,99,9","10160,1,99999,9",,"MET056METAR SBLE 231400Z AUTO VRB04KT 9999 BKN026 27/21 Q1016="
"83231599999","2023-01-23T15:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","01280,1,9,N","009999,1,9,9","+0280,1","+0220,1","99999,9",,,"02,1,+00884,1,99,9","07,1,+01280,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00884,1,99,9,99,9","10160,1,99999,9",,"MET063METAR SBLE 231500Z AUTO VRB02KT 9999 FEW029 BKN042 28/22 Q1016="
"83231599999","2023-01-23T16:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","100,1,V,0021,1","99999,9,9,N","009999,1,9,9","+0300,1","+0220,1","99999,9",,,"02,1,+01128,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01128,1,99,9,99,9","10150,1,99999,9",,"MET064METAR SBLE 231600Z AUTO 10004KT 040V190 9999 FEW037 30/22 Q1015="
"83231599999","2023-01-23T17:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","170,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0310,1","+0210,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET058METAR SBLE 231700Z AUTO 17006KT 100V220 CAVOK 31/21 Q1013="
"83231599999","2023-01-23T18:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","080,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0320,1","+0200,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET058METAR SBLE 231800Z AUTO 08005KT 030V150 CAVOK 32/20 Q1013="
"83231599999","2023-01-23T19:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","350,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0310,1","+0200,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET050METAR SBLE 231900Z AUTO 35010KT CAVOK 31/20 Q1013="
"83231599999","2023-01-23T20:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","300,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0280,1","+0210,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET050METAR SBLE 232000Z AUTO 30005KT CAVOK 28/21 Q1013="
"83231599999","2023-01-23T21:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","290,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0190,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET050METAR SBLE 232100Z AUTO 29006KT CAVOK 25/19 Q1013="
"83231599999","2023-01-23T22:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0190,1","99999,9",,,,,,,,"10130,1,99999,9",,"MET050METAR SBLE 232200Z AUTO 11005KT CAVOK 23/19 Q1013="
"83231599999","2023-01-23T23:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","360,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0190,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 232300Z AUTO 36005KT CAVOK 23/19 Q1014="
"83231599999","2023-01-24T00:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","330,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0190,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET058METAR SBLE 240000Z AUTO 33003KT 250V020 CAVOK 22/19 Q1014="
"83231599999","2023-01-24T01:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","290,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0190,1","99999,9",,,,,,,,"10150,1,99999,9",,"MET050METAR SBLE 240100Z AUTO 29006KT CAVOK 22/19 Q1015="
"83231599999","2023-01-24T02:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","310,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0190,1","99999,9",,,,,,,,"10150,1,99999,9",,"MET050METAR SBLE 240200Z AUTO 31003KT CAVOK 21/19 Q1015="
"83231599999","2023-01-24T03:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","340,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0190,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 240300Z AUTO 34002KT CAVOK 20/19 Q1014="
"83231599999","2023-01-24T04:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","020,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0190,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 240400Z AUTO 02004KT CAVOK 20/19 Q1014="
"83231599999","2023-01-24T05:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","300,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0180,1","99999,9",,,,,,,,"10140,1,99999,9",,"MET050METAR SBLE 240500Z AUTO 30005KT CAVOK 20/18 Q1014="
"83231599999","2023-01-24T06:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","300,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0190,1","+0180,1","99999,9",,,"02,1,+01128,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01128,1,99,9,99,9","10140,1,99999,9",,"MET056METAR SBLE 240600Z AUTO 30005KT 9999 FEW037 19/18 Q1014="
"83231599999","2023-01-24T07:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0010,1","01097,1,C,N","009999,1,9,9","+0210,1","+0190,1","99999,9",,,"08,1,+01097,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01097,1,99,9,99,9","10140,1,99999,9",,"MET056METAR SBLE 240700Z AUTO VRB02KT 9999 OVC036 21/19 Q1014="
"83231599999","2023-01-24T08:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","350,1,N,0010,1","01311,1,9,N","009999,1,9,9","+0210,1","+0200,1","99999,9",,,"02,1,+00823,1,99,9","08,1,+01311,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00823,1,99,9,99,9","10150,1,99999,9",,"MET063METAR SBLE 240800Z AUTO 35002KT 9999 FEW027 OVC043 21/20 Q1015="
"83231599999","2023-01-24T09:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0005,1","00884,1,C,N","009999,1,9,9","+0210,1","+0200,1","99999,9",,,"08,1,+00884,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00884,1,99,9,99,9","10150,1,99999,9",,"MET056METAR SBLE 240900Z AUTO VRB01KT 9999 OVC029 21/20 Q1015="
"83231599999","2023-01-24T10:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","140,1,V,0015,1","01372,1,C,N","009999,1,9,9","+0230,1","+0200,1","99999,9",,,"07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01372,1,99,9,99,9","10160,1,99999,9",,"MET064METAR SBLE 241000Z AUTO 14003KT 100V170 9999 BKN045 23/20 Q1016="
"83231599999","2023-01-24T11:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","110,1,V,0026,1","01311,1,9,N","009999,1,9,9","+0230,1","+0210,1","99999,9",,,"04,1,+00335,1,99,9","08,1,+01311,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10160,1,99999,9",,"MET071METAR SBLE 241100Z AUTO 11005KT 080V150 9999 SCT011 OVC043 23/21 Q1016="
"83231599999","2023-01-24T11:08:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-16","99999","V020","100,1,V,0026,1","00335,1,C,N","009999,1,9,9","+0230,1","+0200,1","99999,9",,,"07,1,+00335,1,99,9","08,1,+01311,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10160,1,99999,9",,"MET071SPECI SBLE 241108Z AUTO 10005KT 070V140 9999 BKN011 OVC043 23/20 Q1016="
"83231599999","2023-01-24T12:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","080,1,V,0021,1","01463,1,9,N","009999,1,9,9","+0250,1","+0200,1","99999,9",,,"04,1,+00488,1,99,9","07,1,+01463,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","10160,1,99999,9",,"MET071METAR SBLE 241200Z AUTO 08004KT 020V170 9999 SCT016 BKN048 25/20 Q1016="
"83231599999","2023-01-24T13:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","170,1,V,0021,1","00975,1,9,N","009999,1,9,9","+0250,1","+0200,1","99999,9",,,"02,1,+00853,1,99,9","07,1,+00975,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00853,1,99,9,99,9","10160,1,99999,9",,"MET071METAR SBLE 241300Z AUTO 17004KT 130V230 9999 FEW028 BKN032 25/20 Q1016="
"83231599999","2023-01-24T14:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0021,1","99999,9,9,N","009999,1,9,9","+0280,1","+0200,1","99999,9",,,"04,1,+00884,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00884,1,99,9,99,9","10160,1,99999,9",,"MET056METAR SBLE 241400Z AUTO VRB04KT 9999 SCT029 28/20 Q1016="
"83231599999","2023-01-24T15:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","110,1,V,0026,1","01036,1,C,N","009999,1,9,9","+0280,1","+0200,1","99999,9",,,"07,1,+01036,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01036,1,99,9,99,9","10150,1,99999,9",,"MET064METAR SBLE 241500Z AUTO 11005KT 080V160 9999 BKN034 28/20 Q1015="
"83231599999","2023-01-24T16:00:00","4","-12.482289","-41.276969","510.84","CHAPADA DIAMANTINA, BR","FM-15","99999","V020","999,9,V,0015,1","01128,1,C,N","009999,1,9,9","+0290,1","+0200,1","99999,9",,,"07,1,+01128,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01128,1,99,9,99,9","10140,1,99999,9",,"MET056METAR SBLE 241600Z AUTO VRB03KT 9999 BKN037 29/20 Q1014="
