"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99404399999","2023-01-01T14:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","080,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0263,1","+9999,9","10178,1","1,1,017,1,+999,9","5,99,0046,1,999","+269,1","SYN080SJNP4 46/// /0807 10263 40178 51017 91400 222// 00269 333 91209 555 11007 22008="
"99404399999","2023-01-01T15:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0267,1","+9999,9","10175,1","9,9,007,1,+999,9","5,99,0062,1,999","+270,1","SYN080SJNP4 46/// /0706 10267 40175 50007 91500 222// 00270 333 91212 555 11006 22007="
"99404399999","2023-01-01T16:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0269,1","+9999,9","10166,1","8,1,009,1,+999,9","5,99,0067,1,999","+272,1","SYN080SJNP4 46/// /0709 10269 40166 58009 91600 222// 00272 333 91213 555 11010 22011="
"99404399999","2023-01-01T17:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0270,1","+9999,9","10159,1","8,1,019,1,+999,9","5,99,0088,1,999","+273,1","SYN080SJNP4 46/// /0711 10270 40159 58019 91700 222// 00273 333 91217 555 11011 22012="
"99404399999","2023-01-01T18:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","050,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0274,1","+9999,9","10152,1","6,1,023,1,+999,9","5,99,0088,1,999","+273,1","SYN080SJNP4 46/// /0512 10274 40152 56023 91800 222// 00273 333 91217 555 11013 22014="
"99404399999","2023-01-01T19:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0268,1","+9999,9","10153,1","6,1,013,1,+999,9","5,99,0067,1,999","+272,1","SYN080SJNP4 46/// /0507 10268 40153 56013 91900 222// 00272 333 91213 555 11008 22009="
"99404399999","2023-01-01T20:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","050,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0270,1","+9999,9","10151,1","6,1,008,1,+999,9","5,99,0077,1,999","+272,1","SYN080SJNP4 46/// /0510 10270 40151 56008 92000 222// 00272 333 91215 555 11011 22012="
"99404399999","2023-01-01T21:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0265,1","+9999,9","10154,1","5,1,000,1,+999,9","5,99,0051,1,999","+272,1","SYN080SJNP4 46/// /0408 10265 40154 55000 92100 222// 00272 333 91210 555 11008 22009="
"99404399999","2023-01-01T22:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","090,1,N,0051,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10157,1","3,1,004,1,+999,9","5,99,0072,1,999","+272,1","SYN080SJNP4 46/// /0910 1//// 40157 53004 92200 222// 00272 333 91214 555 11011 22012="
"99404399999","2023-01-01T23:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0259,1","+9999,9","10165,1","3,1,014,1,+999,9","5,99,0046,1,999","+272,1","SYN080SJNP4 46/// /1605 10259 40165 53014 92300 222// 00272 333 91209 555 11005 22005="
"99404399999","2023-01-02T00:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0249,1","+9999,9","10172,1","3,1,018,1,+999,9","5,99,0077,1,999","+271,1","SYN080SJNP4 46/// /0611 10249 40172 53018 90000 222// 00271 333 91215 555 11011 22012="
"99404399999","2023-01-02T01:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0242,1","+9999,9","10179,1","1,1,022,1,+999,9","5,99,0057,1,999","+271,1","SYN080SJNP4 46/// /0507 10242 40179 51022 90100 222// 00271 333 91211 555 11007 22008="
"99404399999","2023-01-02T02:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0243,1","+9999,9","10181,1","1,1,016,1,+999,9","5,99,0036,1,999","+271,1","SYN080SJNP4 46/// /1006 10243 40181 51016 90200 222// 00271 333 91207 555 11006 22007="
"99404399999","2023-01-02T03:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0248,1","+9999,9","10179,1","1,1,007,1,+999,9","5,99,0036,1,999","+271,1","SYN080SJNP4 46/// /1506 10248 40179 51007 90300 222// 00271 333 91207 555 11006 22007="
"99404399999","2023-01-02T04:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0242,1","+9999,9","10175,1","8,1,004,1,+999,9","5,99,0021,1,999",,"SYN068SJNP4 46/// /2403 10242 40175 58004 90400 333 91204 555 11003 22003="
"99404399999","2023-01-02T05:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","160,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0246,1","+9999,9","10169,1","8,1,012,1,+999,9","5,99,0031,1,999","+270,1","SYN080SJNP4 46/// /1604 10246 40169 58012 90500 222// 00270 333 91206 555 11004 22005="
"99404399999","2023-01-02T06:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0235,1","+9999,9","10165,1","7,1,014,1,+999,9","5,99,0031,1,999","+270,1","SYN080SJNP4 46/// /2203 10235 40165 57014 90600 222// 00270 333 91206 555 11003 22003="
"99404399999","2023-01-02T07:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","10158,1","8,1,017,1,+999,9","5,99,0026,1,999","+269,1","SYN080SJNP4 46/// /1704 10244 40158 58017 90700 222// 00269 333 91205 555 11004 22004="
"99404399999","2023-01-02T08:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","200,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0235,1","+9999,9","10157,1","6,1,012,1,+999,9","5,99,0021,1,999","+268,1","SYN080SJNP4 46/// /2003 10235 40157 56012 90800 222// 00268 333 91204 555 11003 22003="
"99404399999","2023-01-02T09:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","220,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0237,1","+9999,9","10158,1","6,1,007,1,+999,9","5,99,0010,1,999","+269,1","SYN080SJNP4 46/// /2201 10237 40158 56007 90900 222// 00269 333 91202 555 11002 22002="
"99404399999","2023-01-02T10:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","120,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0242,1","+9999,9","10161,1","3,1,003,1,+999,9","5,99,0026,1,999","+271,1","SYN080SJNP4 46/// /1204 10242 40161 53003 91000 222// 00271 333 91205 555 11004 22005="
"99404399999","2023-01-02T11:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0240,1","+9999,9","10169,1","3,1,012,1,+999,9","5,99,0021,1,999","+268,1","SYN080SJNP4 46/// /1603 10240 40169 53012 91100 222// 00268 333 91204 555 11003 22003="
"99404399999","2023-01-02T12:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0255,1","+9999,9","10178,1","3,1,020,1,+999,9","5,99,0026,1,999","+267,1","SYN080SJNP4 46/// /2203 10255 40178 53020 91200 222// 00267 333 91205 555 11003 22003="
"99404399999","2023-01-02T13:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0247,1","+9999,9","10184,1","1,1,023,1,+999,9","5,99,0021,1,999","+268,1","SYN080SJNP4 46/// /1703 10247 40184 51023 91300 222// 00268 333 91204 555 11003 22004="
"99404399999","2023-01-02T14:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0266,1","+9999,9","10185,1","1,1,016,1,+999,9","5,99,0057,1,999","+267,1","SYN080SJNP4 46/// /1008 10266 40185 51016 91400 222// 00267 333 91211 555 11009 22010="
"99404399999","2023-01-02T15:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0268,1","+9999,9","10183,1","1,1,005,1,+999,9","5,99,0072,1,999","+268,1","SYN080SJNP4 46/// /0712 10268 40183 51005 91500 222// 00268 333 91214 555 11013 22014="
"99404399999","2023-01-02T16:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0269,1","+9999,9","10176,1","8,1,008,1,+999,9","5,99,0077,1,999","+268,1","SYN080SJNP4 46/// /0712 10269 40176 58008 91600 222// 00268 333 91215 555 11013 22014="
"99404399999","2023-01-02T17:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0268,1","+9999,9","10165,1","8,1,020,1,+999,9","5,99,0077,1,999","+270,1","SYN080SJNP4 46/// /0713 10268 40165 58020 91700 222// 00270 333 91215 555 11014 22015="
"99404399999","2023-01-02T18:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0269,1","+9999,9","10156,1","8,1,027,1,+999,9","5,99,0082,1,999","+273,1","SYN080SJNP4 46/// /0713 10269 40156 58027 91800 222// 00273 333 91216 555 11014 22015="
"99404399999","2023-01-02T19:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0268,1","+9999,9","10152,1","6,1,024,1,+999,9","5,99,0072,1,999","+273,1","SYN080SJNP4 46/// /0612 10268 40152 56024 91900 222// 00273 333 91214 555 11013 22014="
"99404399999","2023-01-02T20:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0269,1","+9999,9","10154,1","6,1,011,1,+999,9","5,99,0082,1,999","+273,1","SYN080SJNP4 46/// /0612 10269 40154 56011 92000 222// 00273 333 91216 555 11013 22014="
"99404399999","2023-01-02T21:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0266,1","+9999,9","10156,1","5,1,000,1,+999,9","5,99,0072,1,999","+274,1","SYN080SJNP4 46/// /0712 10266 40156 55000 92100 222// 00274 333 91214 555 11012 22013="
"99404399999","2023-01-02T22:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0264,1","+9999,9","10162,1","3,1,010,1,+999,9","5,99,0072,1,999","+274,1","SYN080SJNP4 46/// /0610 10264 40162 53010 92200 222// 00274 333 91214 555 11011 22012="
"99404399999","2023-01-02T23:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0263,1","+9999,9","10166,1","3,1,012,1,+999,9","5,99,0088,1,999","+273,1","SYN080SJNP4 46/// /0613 10263 40166 53012 92300 222// 00273 333 91217 555 11014 22015="
"99404399999","2023-01-03T00:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0261,1","+9999,9","10173,1","3,1,017,1,+999,9","5,99,0072,1,999","+273,1","SYN080SJNP4 46/// /0610 10261 40173 53017 90000 222// 00273 333 91214 555 11011 22012="
"99404399999","2023-01-03T01:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0261,1","+9999,9","10181,1","3,1,019,1,+999,9","5,99,0077,1,999","+272,1","SYN080SJNP4 46/// /0711 10261 40181 53019 90100 222// 00272 333 91215 555 11011 22012="
"99404399999","2023-01-03T02:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0261,1","+9999,9","10183,1","1,1,017,1,+999,9","5,99,0082,1,999","+271,1","SYN080SJNP4 46/// /0613 10261 40183 51017 90200 222// 00271 333 91216 555 11014 22015="
"99404399999","2023-01-03T03:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0262,1","+9999,9","10180,1","9,9,007,1,+999,9","5,99,0072,1,999","+271,1","SYN080SJNP4 46/// /0712 10262 40180 50007 90300 222// 00271 333 91214 555 11013 22014="
"99404399999","2023-01-03T04:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0250,1","+9999,9","10178,1","7,1,003,1,+999,9","5,99,0113,1,999","+270,1","SYN080SJNP4 46/// /0717 10250 40178 57003 90400 222// 00270 333 91222 555 11018 22019="
"99404399999","2023-01-03T05:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","080,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0245,1","+9999,9","10175,1","7,1,008,1,+999,9","5,99,0129,1,999","+270,1","SYN080SJNP4 46/// /0819 10245 40175 57008 90500 222// 00270 333 91225 555 11020 22022="
"99404399999","2023-01-03T06:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","130,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0246,1","+9999,9","10167,1","8,1,013,1,+999,9","5,99,0041,1,999","+271,1","SYN080SJNP4 46/// /1308 10246 40167 58013 90600 222// 00271 333 91208 555 11008 22009="
"99404399999","2023-01-03T07:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","10160,1","8,1,018,1,+999,9","5,99,0021,1,999","+270,1","SYN080SJNP4 46/// /1203 10236 40160 58018 90700 222// 00270 333 91204 555 11003 22003="
"99404399999","2023-01-03T08:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0257,1","+9999,9","10158,1","6,1,017,1,+999,9","5,99,0077,1,999","+271,1","SYN080SJNP4 46/// /0610 10257 40158 56017 90800 222// 00271 333 91215 555 11010 22011="
"99404399999","2023-01-03T09:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","050,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0258,1","+9999,9","10161,1","5,1,006,1,+999,9","5,99,0088,1,999","+270,1","SYN080SJNP4 46/// /0513 10258 40161 55006 90900 222// 00270 333 91217 555 11014 22015="
"99404399999","2023-01-03T10:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0259,1","+9999,9","10163,1","2,1,003,1,+999,9","5,99,0072,1,999","+270,1","SYN080SJNP4 46/// /0612 10259 40163 52003 91000 222// 00270 333 91214 555 11012 22013="
"99404399999","2023-01-03T11:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0258,1","+9999,9","10169,1","3,1,011,1,+999,9","5,99,0077,1,999","+271,1","SYN080SJNP4 46/// /0613 10258 40169 53011 91100 222// 00271 333 91215 555 11014 22015="
"99404399999","2023-01-03T12:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0260,1","+9999,9","10177,1","3,1,016,1,+999,9","5,99,0072,1,999","+271,1","SYN080SJNP4 46/// /0611 10260 40177 53016 91200 222// 00271 333 91214 555 11012 22013="
"99404399999","2023-01-03T13:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0265,1","+9999,9","10185,1","3,1,022,1,+999,9","5,99,0082,1,999","+270,1","SYN080SJNP4 46/// /0710 10265 40185 53022 91300 222// 00270 333 91216 555 11010 22011="
"99404399999","2023-01-03T14:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0264,1","+9999,9","10186,1",,"5,99,0077,1,999","+270,1","SYN074SJNP4 46/// /0712 10264 40186 91336 222// 00270 333 91215 555 11013 22014="
"99404399999","2023-01-03T15:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0270,1","+9999,9","10183,1","9,9,006,1,+999,9","5,99,0082,1,999","+269,1","SYN080SJNP4 46/// /0611 10270 40183 50006 91500 222// 00269 333 91216 555 11012 22013="
"99404399999","2023-01-03T16:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0271,1","+9999,9","10176,1","8,1,009,1,+999,9","5,99,0077,1,999","+271,1","SYN080SJNP4 46/// /0611 10271 40176 58009 91600 222// 00271 333 91215 555 11011 22012="
"99404399999","2023-01-03T17:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0272,1","+9999,9","10168,1","8,1,018,1,+999,9","5,99,0077,1,999","+271,1","SYN080SJNP4 46/// /0612 10272 40168 58018 91700 222// 00271 333 91215 555 11012 22013="
"99404399999","2023-01-03T18:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0271,1","+9999,9","10161,1","7,1,022,1,+999,9","5,99,0082,1,999","+272,1","SYN080SJNP4 46/// /0610 10271 40161 57022 91800 222// 00272 333 91216 555 11011 22012="
"99404399999","2023-01-03T19:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0269,1","+9999,9","10158,1","6,1,018,1,+999,9","5,99,0082,1,999","+272,1","SYN080SJNP4 46/// /0611 10269 40158 56018 91900 222// 00272 333 91216 555 11012 22013="
"99404399999","2023-01-03T20:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","050,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0267,1","+9999,9","10157,1","6,1,011,1,+999,9","5,99,0072,1,999","+273,1","SYN080SJNP4 46/// /0510 10267 40157 56011 92000 222// 00273 333 91214 555 11011 22012="
"99404399999","2023-01-03T21:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0263,1","+9999,9","10160,1","5,1,000,1,+999,9","5,99,0067,1,999","+273,1","SYN080SJNP4 46/// /0610 10263 40160 55000 92100 222// 00273 333 91213 555 11011 22012="
"99404399999","2023-01-03T22:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","060,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0262,1","+9999,9","10162,1","2,1,004,1,+999,9","5,99,0072,1,999","+273,1","SYN080SJNP4 46/// /0609 10262 40162 52004 92200 222// 00273 333 91214 555 11010 22011="
"99404399999","2023-01-03T23:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","080,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0235,1","+9999,9","10163,1","1,1,006,1,+999,9","5,99,0077,1,999","+273,1","SYN080SJNP4 46/// /0811 10235 40163 51006 92300 222// 00273 333 91215 555 11012 22013="
"99404399999","2023-01-04T00:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","070,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0255,1","+9999,9","10173,1","3,1,013,1,+999,9","5,99,0088,1,999","+272,1","SYN080SJNP4 46/// /0712 10255 40173 53013 90000 222// 00272 333 91217 555 11013 22014="
"99404399999","2023-01-04T01:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0247,1","+9999,9","10177,1","3,1,015,1,+999,9","5,99,0026,1,999","+272,1","SYN080SJNP4 46/// /2403 10247 40177 53015 90100 222// 00272 333 91205 555 11003 22003="
"99404399999","2023-01-04T02:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0243,1","+9999,9","10181,1","1,1,018,1,+999,9","5,99,0036,1,999","+271,1","SYN080SJNP4 46/// /1305 10243 40181 51018 90200 222// 00271 333 91207 555 11005 22005="
"99404399999","2023-01-04T03:00:00","4","18.47","-66.12","5.0","SAN JUAN, RQ","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","10180,1","1,1,007,1,+999,9","5,99,0036,1,999","+271,1","SYN080SJNP4 46/// /2507 10233 40180 51007 90300 222// 00271 333 91207 555 11007 22008="
