"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GE1","GF1","KA1","MW1","REM","EQD"
"67979099999","2023-05-09T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0240,1","+0146,1","99999,9",,,,"04,1,+01020,1,06,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,01020,1,99,9,99,9",,,"SYN06467979 42680 41503 10240 20146 3//// 48/// 84500 333 5//// 84634=",
"67979099999","2023-05-09T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0232,1","+0142,1","99999,9",,,,"03,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,"SYN06467979 42980 31503 10232 20142 3//// 48/// 83030 333 5//// 83360=",
"67979099999","2023-05-10T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","130,1,N,0015,1","01140,1,C,N","030000,1,9,9","+0238,1","+0146,1","99999,9",,,,"05,1,+01140,1,06,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,01140,1,99,9,99,9",,,"SYN06467979 42680 51303 10238 20146 3//// 48/// 85500 333 5//// 85638=",
"67979099999","2023-07-21T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0046,1","00360,1,C,N","020000,1,9,9","+0142,1","+0131,1","99999,9","24,0030,3,1","5,1,02,1","2,1,02,1","08,1,+00360,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9","240,N,+0145,1","02,1","SYN08267979 11470 81209 10142 20131 38/// 48/// 60034 70252 885// 333 20145 5//// 88612=",
"67979099999","2023-07-21T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","090,1,N,0021,1","00540,1,C,N","020000,1,9,9","+0145,1","+0133,1","99999,9",,"5,1,02,1","2,1,02,1","08,1,+00540,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00540,1,99,9,99,9",,"50,1","SYN07067979 41470 80904 10145 20133 38/// 48/// 75052 885// 333 5//// 88618=",
"67979099999","2023-07-24T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","030000,1,9,9","+0158,1","+0088,1","99999,9",,,,,,,,,"240,N,+0106,1",,"SYN05867979 32980 03403 10158 20088 3//// 48/// 333 20106 5////=",
"67979099999","2023-07-24T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0260,1","+0061,1","99999,9",,,,,,,,,,,"SYN05267979 42980 00902 10260 20061 3//// 48/// 333 5////=",
"67979099999","2023-07-24T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","030000,1,9,9","+0281,1","+0000,1","99999,9",,,,,,,,,,,"SYN05267979 42980 01503 10281 20000 3//// 48/// 333 5////=",
"67979099999","2023-07-25T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0015,1","00480,1,C,N","020000,1,9,9","+0164,1","+0140,1","99999,9","24,0000,2,1","5,1,02,1","2,1,02,1","08,1,+00480,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00480,1,99,9,99,9","240,N,+0101,1","50,1","SYN08267979 11470 81203 10164 20140 3//// 48/// 69904 75052 885// 333 20101 5//// 88616=",
"67979099999","2023-07-25T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0021,1","00540,1,C,N","020000,1,9,9","+0176,1","+0138,1","99999,9",,"5,1,02,1","2,1,02,1","08,1,+00540,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00540,1,99,9,99,9",,"50,1","SYN07067979 41470 81204 10176 20138 3//// 48/// 75052 885// 333 5//// 88618=",
"67979099999","2023-07-25T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0021,1","00600,1,C,N","020000,1,9,9","+0181,1","+0140,1","99999,9",,"5,1,02,1","2,1,02,1","07,1,+00600,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00600,1,99,9,99,9",,"05,1","SYN07067979 41570 71504 10181 20140 3//// 48/// 70552 875// 333 5//// 87620=",
"67979099999","2023-07-25T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","130,1,N,0015,1","00780,1,C,N","020000,1,9,9","+0186,1","+0135,1","99999,9",,"5,1,02,1","2,1,02,1","07,1,+00780,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00780,1,99,9,99,9",,"05,1","SYN07067979 41570 71303 10186 20135 3//// 48/// 70552 875// 333 5//// 87626=",
"67979099999","2023-07-26T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","080,1,N,0010,1","00600,1,C,N","020000,1,9,9","+0161,1","+0134,1","99999,9","24,0000,2,1","1,1,02,1","1,1,02,1","07,1,+00600,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00600,1,99,9,99,9","240,N,+0146,1","05,1","SYN08267979 11570 70802 10161 20134 3//// 48/// 69904 70511 875// 333 20146 5//// 87620=",
"67979099999","2023-07-26T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","100,1,N,0021,1","02400,1,C,N","030000,1,9,9","+0201,1","+0103,1","99999,9",,,,"04,1,+01050,1,06,1","03,1,+02400,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01050,1,99,9,99,9",,,"SYN07067979 42680 61004 10201 20103 3//// 48/// 84530 333 5//// 84635 83358=",
"67979099999","2023-07-26T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0015,1","02400,1,C,N","030000,1,9,9","+0213,1","+0116,1","99999,9",,,,"03,1,+01140,1,06,1","05,1,+02400,1,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01140,1,99,9,99,9",,,"SYN07067979 42680 51203 10213 20116 3//// 48/// 83530 333 5//// 83638 85358=",
"67979099999","2023-07-26T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0204,1","+0115,1","99999,9",,,,"03,1,+02400,1,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,02400,1,99,9,99,9",,,"SYN06467979 42980 30903 10204 20115 3//// 48/// 83031 333 5//// 83358=",
"67979099999","2023-07-27T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0142,1","+0123,1","99999,9",,,,,,,,,"240,N,+0088,1",,"SYN05867979 32980 03502 10142 20123 38/// 48/// 333 20088 5////=",
"67979099999","2023-07-27T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","030000,1,9,9","+0241,1","+0118,1","99999,9",,,,,,,,,,,"SYN05267979 42980 01804 10241 20118 38/// 48/// 333 5////=",
"67979099999","2023-07-27T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","030000,1,9,9","+0250,1","+0085,1","99999,9",,,,,,,,,,,"SYN05267979 42980 01503 10250 20085 38/// 48/// 333 5////=",
"67979099999","2023-07-29T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","020,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0192,1","+0070,1","99999,9",,,,"03,1,+09000,1,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,09000,1,99,9,99,9","240,N,+0104,1",,"SYN07067979 32980 30203 10192 20070 38/// 48/// 80001 333 20104 5//// 83080=",
"67979099999","2023-07-29T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","340,1,N,0021,1","22000,1,9,N","030000,1,9,9","+0298,1","+0052,1","99999,9",,,,"02,1,+09000,1,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,09000,1,99,9,99,9",,,"SYN05867979 42980 23404 10298 20052 38/// 48/// 80001 333 82080=",
"67979099999","2023-07-29T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","060,1,N,0015,1","99999,9,9,N","030000,1,9,9","+0318,1","+0081,1","99999,9",,,,,,,,,,,"SYN05267979 42980 00603 10318 20081 38/// 48/// 333 5////=",
"67979099999","2023-07-31T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","360,1,N,0005,1","22000,1,9,N","030000,1,9,9","+0128,1","+0013,1","99999,9",,,,"03,1,+09000,1,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,09000,1,99,9,99,9","240,N,+0061,1",,"SYN07067979 32980 33601 10128 20013 3//// 48/// 80001 333 20061 5//// 83080=",
"67979099999","2023-08-01T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","030000,1,9,9","+0132,1","+0074,1","99999,9",,,,,,,,,"240,N,+0070,1",,"SYN05867979 32980 00000 10132 20074 3//// 48/// 333 20070 5////=",
"67979099999","2023-08-01T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0036,1","22000,1,9,N","030000,1,9,9","+0219,1","+0050,1","99999,9",,,,"02,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,02400,1,99,9,99,9",,,"SYN06467979 42980 21507 10219 20050 3//// 48/// 82030 333 5//// 82358=",
"67979099999","2023-08-02T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","130,1,N,0021,1","00480,1,C,N","020000,1,9,9","+0136,1","+0110,1","99999,9",,"1,1,02,1","1,1,02,1","07,1,+00480,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00480,1,99,9,99,9","240,N,+0126,1","05,1","SYN07667979 31470 71304 10136 20110 3//// 48/// 70511 875// 333 20126 5//// 87616=",
"67979099999","2023-08-02T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","130,1,N,0026,1","00570,1,C,N","020000,1,9,9","+0161,1","+0116,1","99999,9",,"5,1,02,1","2,1,02,1","07,1,+00570,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00570,1,99,9,99,9",,"02,1","SYN07067979 41470 71305 10161 20116 3//// 48/// 70252 875// 333 5//// 87619=",
"67979099999","2023-08-02T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","140,1,N,0031,1","00870,1,C,N","030000,1,9,9","+0178,1","+0096,1","99999,9",,"5,1,02,1","2,1,02,1","07,1,+00870,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00870,1,99,9,99,9",,"02,1","SYN07067979 41580 71406 10178 20096 3//// 48/// 70252 875// 333 5//// 87629=",
"67979099999","2023-08-02T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","999,9,C,0000,1","01140,1,C,N","030000,1,9,9","+0162,1","+0108,1","99999,9",,"5,1,02,1","2,1,02,1","08,1,+01140,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01140,1,99,9,99,9",,"02,1","SYN07067979 41680 80000 10162 20108 3//// 48/// 70252 885// 333 5//// 88638=",
"67979099999","2023-08-04T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0211,1","+0086,1","99999,9",,,,"04,1,+01350,1,06,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,01350,1,99,9,99,9",,,"SYN06467979 42680 41203 10211 20086 38/// 48/// 84500 333 5//// 84645=",
"67979099999","2023-08-04T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","140,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0192,1","+0080,1","99999,9",,,,"04,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,02400,1,99,9,99,9",,,"SYN06467979 42980 41403 10192 20080 38/// 48/// 84030 333 5//// 84358=",
"67979099999","2023-08-07T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","300,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0176,1","+0125,1","99999,9",,,,"02,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,02400,1,99,9,99,9","240,N,+0112,1",,"SYN07067979 32980 23003 10176 20125 3//// 48/// 82030 333 20112 5//// 82358=",
"67979099999","2023-08-07T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0021,1","22000,1,9,N","030000,1,9,9","+0264,1","+0085,1","99999,9",,,,"02,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,02400,1,99,9,99,9",,,"SYN06467979 42980 21504 10264 20085 3//// 48/// 82030 333 5//// 82358=",
"67979099999","2023-08-08T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0021,1","99999,9,9,N","030000,1,9,9","+0240,1","+0040,1","99999,9",,,,,,,,,,,"SYN05267979 42980 01204 10240 20040 3//// 48/// 333 5////=",
"67979099999","2023-08-09T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","180,1,N,0036,1","22000,1,9,N","030000,1,9,9","+0232,1","+0045,1","99999,9",,,,"02,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,02400,1,99,9,99,9",,,"SYN06467979 42980 21807 10232 20045 38/// 48/// 82030 333 5//// 82358=",
"67979099999","2023-08-11T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0211,1","-0109,1","99999,9",,,,"04,1,+01170,1,06,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,01170,1,99,9,99,9",,,"SYN06467979 42680 40903 10211 21109 3//// 48/// 84500 333 5//// 84639=",
"67979099999","2023-08-11T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","070,1,N,0015,1","22000,1,9,N","030000,1,9,9","+0232,1","+0090,2","99999,9",,,,"02,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,02400,1,99,9,99,9",,,"SYN06467979 42980 20703 10232 20090 3//// 48/// 82030 333 5//// 82358=",
"67979099999","2023-08-12T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0222,1","+0055,1","99999,9",,,,,,,,,,,"SYN05267979 42980 00902 10222 20055 3//// 48/// 333 5////=",
"67979099999","2023-08-16T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0026,1","00510,1,C,N","020000,1,9,9","+0181,1","+0144,1","99999,9","24,0000,9,1","5,1,02,1","2,1,02,1","07,1,+00510,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00510,1,99,9,99,9","240,N,+0108,1","05,1","SYN08267979 11470 71205 10181 20144 3//// 48/// 69904 70552 875// 333 20108 5//// 87617=","Q01  00002PRCP24"
"67979099999","2023-08-17T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","020000,1,9,9","+0244,1","+0125,1","99999,9",,"0,1,02,1","0,1,02,1","02,1,+01440,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01440,1,99,9,99,9",,"05,1","SYN07067979 41670 20502 10244 20125 3//// 48/// 70500 82500 333 5//// 82648=",
"67979099999","2023-08-17T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","060,1,N,0021,1","22000,1,9,N","020000,1,9,9","+0281,1","+0115,1","99999,9",,"0,1,02,1","0,1,02,1","04,1,+09000,1,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,09000,1,99,9,99,9",,"05,1","SYN07067979 41970 40604 10281 20115 3//// 48/// 70500 80001 333 5//// 84080=",
"67979099999","2023-08-18T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","030000,1,9,9","+0303,1","+0055,1","99999,9",,,,,,,,,,,"SYN05267979 42980 01503 10303 20055 3//// 4//// 333 5////=",
"67979099999","2023-08-19T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0214,1","+0074,1","99999,9",,,,,,,,,"240,N,+0124,1",,"SYN05867979 31970 02903 10214 20074 3//// 48/// 333 20124 5////=",
"67979099999","2023-08-19T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0026,1","99999,9,9,N","020000,1,9,9","+0282,1","+0147,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 01205 10282 20147 3//// 48/// 70500 333 5////=",
"67979099999","2023-08-19T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","020000,1,9,9","+0254,1","+0138,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 01505 10254 20138 3//// 48/// 70500 333 5////=",
"67979099999","2023-08-21T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","280,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0341,1","+0124,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 02803 10341 20124 3//// 48/// 70500 333 5////=",
"67979099999","2023-08-21T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0352,1","+0062,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 01002 10352 20062 3//// 48/// 70500 333 5////=",
"67979099999","2023-08-23T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0244,1","+0060,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0194,1","05,1","SYN06467979 31970 00203 10244 20060 3//// 48/// 70500 333 20194 5////=",
"67979099999","2023-08-24T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","240,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0211,1","+0031,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0144,1","05,1","SYN06467979 31970 02404 10211 20031 3//// 48/// 70500 333 20144 5////=",
"67979099999","2023-08-24T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0260,1","+0100,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 00902 10260 20100 3//// 48/// 70500 333 5////=",
"67979099999","2023-08-25T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","060,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0262,1","+0130,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 00603 10262 20130 38/// 48/// 70500 333 5////=",
"67979099999","2023-08-26T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","060,1,N,0021,1","99999,9,9,N","020000,1,9,9","+0245,1","+0088,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0171,1","05,1","SYN06467979 31970 00604 10245 20088 38/// 48/// 70500 333 20171 5////=",
"67979099999","2023-08-28T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","130,1,N,0021,1","00600,1,C,N","030000,1,9,9","+0136,1","+0100,1","99999,9","24,0020,3,1",,,"07,1,+00600,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00600,1,99,9,99,9","240,N,+0129,1",,"SYN07667979 12580 71304 10136 20100 3//// 48/// 60024 875// 333 20129 5//// 87620=",
"67979099999","2023-08-28T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0021,1","00720,1,C,N","030000,1,9,9","+0156,1","+0090,1","99999,9",,,,"07,1,+00720,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00720,1,99,9,99,9",,,"SYN06467979 42580 71204 10156 20090 3//// 48/// 875// 333 5//// 87624=",
"67979099999","2023-08-29T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0015,1","00720,1,C,N","030000,1,9,9","+0172,1","+0095,1","99999,9",,,,"07,1,+00720,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00720,1,99,9,99,9",,,"SYN06467979 42580 71203 10172 20095 38/// 48/// 875// 333 5//// 87624=",
"67979099999","2023-08-29T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","150,1,N,0021,1","01140,1,C,N","030000,1,9,9","+0201,1","+0079,1","99999,9",,,,"06,1,+01140,1,06,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,01140,1,99,9,99,9",,,"SYN06467979 42680 61504 10201 20079 38/// 48/// 86500 333 5//// 86638=",
"67979099999","2023-08-30T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","140,1,N,0010,1","00540,1,C,N","030000,1,9,9","+0156,1","+0121,1","99999,9",,,,"07,1,+00540,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00540,1,99,9,99,9","240,N,+0111,1",,"SYN07067979 32480 71402 10156 20121 38/// 48/// 875// 333 20111 5//// 87618=",
"67979099999","2023-08-30T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","120,1,N,0015,1","01020,1,C,N","030000,1,9,9","+0202,1","+0104,1","99999,9",,,,"07,1,+01020,1,06,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,01020,1,99,9,99,9",,,"SYN06467979 42680 71203 10202 20104 3//// 48/// 875// 333 5//// 87634=",
"67979099999","2023-08-31T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","030000,1,9,9","+0172,1","+0120,1","99999,9",,,,,,,,,"240,N,+0089,1",,"SYN05867979 32980 02701 10172 20120 3//// 48/// 333 20089 5////=",
"67979099999","2023-08-31T15:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","030000,1,9,9","+0260,1","+0090,1","99999,9",,,,,,,,,,,"SYN05267979 42980 00000 10260 20090 38/// 48/// 333 5////=",
"67979099999","2023-09-01T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","030000,1,9,9","+0216,1","+0100,1","99999,9",,,,,,,,,"240,N,+0126,1",,"SYN05867979 32980 03203 10216 20100 38/// 48/// 333 20126 5////=",
"67979099999","2023-09-01T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","030000,1,9,9","+0301,1","+0020,1","99999,9",,,,,,,,,,,"SYN05267979 42980 02603 10301 20020 38/// 48/// 333 5////=",
"67979099999","2023-09-02T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","020000,1,9,9","+0228,1","+0090,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0124,1","05,1","SYN06467979 31970 00000 10228 20090 38/// 48/// 70500 333 20124 5////=",
"67979099999","2023-09-02T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","020000,1,9,9","+0314,1","+0027,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 01106 10314 20027 3//// 48/// 70500 333 5////=",
"67979099999","2023-09-02T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","090,1,N,0036,1","99999,9,9,N","020000,1,9,9","+0331,1","+0000,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 00907 10331 20000 3//// 48/// 70500 333 5////=",
"67979099999","2023-09-04T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0223,1","+0075,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0112,1","05,1","SYN06467979 31970 02903 10223 20075 38/// 48/// 70500 333 20112 5////=",
"67979099999","2023-09-04T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","060,1,N,0005,1","99999,9,9,N","020000,1,9,9","+0286,1","+0074,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 00601 10286 20074 3//// 48/// 70500 333 5////=",
"67979099999","2023-09-04T12:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0306,1","+0054,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 02402 10306 20054 3//// 48/// 70500 333 5////=",
"67979099999","2023-09-05T06:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","330,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0219,1","+0124,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,"240,N,+0119,1","05,1","SYN06467979 31970 03302 10219 20124 3//// 48/// 70500 333 20119 5////=",
"67979099999","2023-09-05T09:00:00","4","-20.3333333","31.4666666","770.0","ZAKA, ZI","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","020000,1,9,9","+0289,1","+0109,1","99999,9",,"0,1,02,1","0,1,02,1",,,,,,,"05,1","SYN05867979 41970 02703 10289 20109 38/// 48/// 70500 333 5////=",
