"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GF1","MW1","REM","EQD"
"94521099999","2023-02-15T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0041,1","99999,9,9,N","050000,1,9,9","+0270,1","+0270,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 00708 10270 20270 60004 70200 333 70000=",
"94521099999","2023-02-16T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0041,1","99999,9,9,N","050000,1,9,9","+0280,1","+0273,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 60208 10280 20273 60004 70311 333 70000=",
"94521099999","2023-02-17T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0294,1","+0289,1","99999,9","24,0000,9,1",,"0,1,02,1","0,1,02,1",,"02,1","SYN05294521 01984 03402 10294 20289 60004 70200 333 70000=",
"94521099999","2023-02-18T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0298,1","+0290,1","99999,9","24,0000,9,1",,"2,1,02,1","2,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 73402 10298 20290 60004 70322 333 70000=",
"94521099999","2023-02-19T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","050000,1,9,9","+0250,1","+0243,1","99999,9","24,0030,3,2","24,0034,3,2","9,1,02,1","2,1,02,1","05,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 50508 10250 20243 60034 70392 333 70034=",
"94521099999","2023-02-20T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0031,1","22000,1,9,N","050000,1,9,9","+0265,1","+0170,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 33606 10265 20170 60004 70311 333 70000=",
"94521099999","2023-02-21T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","050000,1,9,9","+0265,1","+0140,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 01106 10265 20140 60004 70211 333 70000=",
"94521099999","2023-02-22T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0077,1","22000,1,9,N","050000,1,9,9","+0260,1","+0144,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 10915 10260 20144 60004 70111 333 70000=",
"94521099999","2023-02-23T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","050000,1,9,9","+0255,1","+0148,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 011// 10255 20148 60004 70211 333 70000=",
"94521099999","2023-02-24T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,N,0005,1","99999,9,9,N","050000,1,9,9","+0240,1","+0158,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 0//01 10240 20158 6///4 70200 333 7////=",
"94521099999","2023-02-26T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0051,1","22000,1,9,N","050000,1,9,9","+0280,1","+0149,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10210 10280 20149 60004 70311 333 70000=",
"94521099999","2023-02-27T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","340,1,N,0051,1","22000,1,9,N","050000,1,9,9","+0288,1","+0152,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 13410 10288 20152 60004 70111 333 70000=",
"94521099999","2023-02-28T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","290,1,N,0031,1","99999,9,9,N","050000,1,9,9","+0310,1","+0148,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02906 10310 20148 60004 70211 333 70000=",
"94521099999","2023-03-01T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0031,1","22000,1,9,N","050000,1,9,9","+0305,1","+0162,1","99999,9","24,0003,3,1",,"5,1,02,1","1,1,02,1","02,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 20706 10305 20162 69934 70351 333 70003=",
"94521099999","2023-03-03T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0250,1","+0141,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 00502 10250 20141 6///4 70200 333 7////=",
"94521099999","2023-03-04T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","050000,1,9,9","+0260,1","+0154,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 00203 10260 20154 6///4 70200 333 7////=",
"94521099999","2023-03-05T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0272,1","+0155,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 03610 10272 20155 60004 70211 333 70000=",
"94521099999","2023-03-06T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0280,1","+0178,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","06,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 63610 10280 20178 60004 70311 333 70000=",
"94521099999","2023-03-07T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0260,1","+0182,1","99999,9","24,0006,3,1",,"8,1,02,1","1,1,02,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 82702 10260 20182 69964 70381 333 70006=",
"94521099999","2023-03-08T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","025000,1,9,9","+0220,1","+0197,1","99999,9","24,0003,3,1",,"5,1,02,1","1,1,02,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","50,1","SYN05294521 01/75 832// 10220 20197 69934 75051 333 70003=",
"94521099999","2023-03-09T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","025000,1,9,9","+0230,1","+0183,1","99999,9","24,0040,3,1",,"5,1,02,1","1,1,02,1","08,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/75 83604 10230 20183 60044 70351 333 70040=",
