"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"12960099999","2023-01-21T15:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0013,1","+0010,1","10137,1",,,,,"99999,9,09997,1","3,1,006,1,+999,9",,,"SYN06412960 46/// /0202 10013 20010 39997 40137 53006 555 10098 6992/=",
"12960099999","2023-01-21T16:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","010,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0012,1","+0009,1","10142,1",,,,,"99999,9,10002,1","3,1,014,1,+999,9",,,"SYN06412960 46/// /0102 10012 20009 30002 40142 53014 555 10098 6996/=",
"12960099999","2023-01-21T17:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0011,1","+0008,1","10148,1",,,,,"99999,9,10007,1","2,1,015,1,+999,9",,,"SYN06412960 46/// /0202 10011 20008 30007 40148 52015 555 10098 6994/=",
"12960099999","2023-01-21T18:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0011,1","+0008,1","10151,1","12,0030,3,1",,"120,M,+0013,1",,"99999,9,10010,1","1,1,013,1,+999,9",,,"SYN08012960 16/// /3602 10011 20008 30010 40151 51013 60032 333 10013 555 10098 6991/=",
"12960099999","2023-01-21T19:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","010,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0011,1","+0008,1","10156,1",,,,,"99999,9,10015,1","2,1,013,1,+999,9",,,"SYN06412960 46/// /0102 10011 20008 30015 40156 52013 555 10098 6992/=",
"12960099999","2023-01-21T20:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","350,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0012,1","+0009,1","10157,1",,,,,"99999,9,10016,1","2,1,009,1,+999,9",,,"SYN06412960 46/// /3502 10012 20009 30016 40157 52009 555 10098 6991/=",
"12960099999","2023-01-21T21:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0015,1","+0014,1","10159,1",,,,,"99999,9,10018,1","2,1,008,1,+999,9",,,"SYN05812960 46/// /3602 10015 20014 30018 40159 52008 555 10099=",
"12960099999","2023-01-21T23:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0021,1","+0020,1","10161,1",,,,,"99999,9,10021,1","2,1,005,1,+999,9",,,"SYN06412960 46/// /0201 10021 20020 30021 40161 52005 555 10099 6994/=",
"12960099999","2023-01-22T00:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0021,1","+0020,1","10162,1","06,0020,3,1",,,,"99999,9,10022,1","2,1,004,1,+999,9",,,"SYN07012960 16/// /3601 10021 20020 30022 40162 52004 60021 555 10099 6012/=",
"12960099999","2023-01-22T01:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0022,1","+0021,1","10165,1",,,,,"99999,9,10025,1","3,1,004,1,+999,9",,,"SYN06412960 46/// /0101 10022 20021 30025 40165 53004 555 10099 6996/=",
"12960099999","2023-01-22T02:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0023,1","+0022,1","10166,1",,,,,"99999,9,10026,1","2,1,005,1,+999,9",,,"SYN06412960 46/// /3501 10023 20022 30026 40166 52005 555 10099 6994/=",
"12960099999","2023-01-22T03:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0023,1","+0022,1","10166,1",,,,,"99999,9,10026,1","1,1,004,1,+999,9",,,"SYN06412960 46/// /3401 10023 20022 30026 40166 51004 555 10099 6993/=",
"12960099999","2023-01-22T04:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0024,1","+0023,1","10164,1",,,,,"99999,9,10024,1","8,1,001,1,+999,9",,,"SYN07012960 46/// /3501 10024 20023 30024 40164 58001 555 10099 6992/ /7518=",
"12960099999","2023-01-22T05:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0023,1","+0023,1","10167,1",,,,,"99999,9,10027,1","2,1,001,1,+999,9",,,"SYN06412960 46/// /3601 10023 20023 30027 40167 52001 555 10100 6994/=",
"12960099999","2023-01-22T06:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0023,1","+0023,1","10174,1","12,0040,3,1","24,0071,3,1","240,N,+0011,1",,"99999,9,10034,1","3,1,008,1,+999,9",,,"SYN08612960 16/// /3501 10023 20023 30034 40174 53008 60042 333 20011 70071 555 10100 6992/=",
"12960099999","2023-01-22T07:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0024,1","+0024,1","10183,1",,,,,"99999,9,10043,1","3,1,019,1,+999,9",,,"SYN05812960 46/// /0000 10024 20024 30043 40183 53019 555 10100=",
"12960099999","2023-01-22T08:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0029,1","+0029,1","10192,1",,,,,"99999,9,10052,1","3,1,025,1,+999,9",,,"SYN05812960 46/// /0000 10029 20029 30052 40192 53025 555 10100=",
"12960099999","2023-01-22T09:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0034,1","+0034,1","10199,1",,,,,"99999,9,10059,1","1,1,025,1,+999,9",,,"SYN05812960 46/// /0000 10034 20034 30059 40199 51025 555 10100=",
"12960099999","2023-01-22T10:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0042,1","+0041,1","10208,1",,,,,"99999,9,10068,1","2,1,025,1,+999,9",,,"SYN05812960 46/// /1301 10042 20041 30068 40208 52025 555 10099=",
"12960099999","2023-01-22T11:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0045,1","+0044,1","10209,1",,,,,"99999,9,10069,1","2,1,017,1,+999,9",,,"SYN06412960 46/// /1501 10045 20044 30069 40209 52017 555 10099 /7552=",
"12960099999","2023-01-22T12:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0045,1","+0041,1","10214,1",,,,,"99999,9,10074,1","2,1,015,1,+999,9",,,"SYN05812960 36/// /1901 10045 20041 30074 40214 52015 555 10097=",
"12960099999","2023-01-22T13:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0048,1","+0036,1","10217,1",,,,,"99999,9,10077,1","2,1,009,1,+999,9",,,"SYN05812960 46/// /0000 10048 20036 30077 40217 52009 555 10092=",
"12960099999","2023-01-22T14:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0047,1","+0037,1","10222,1",,,,,"99999,9,10082,1","2,1,013,1,+999,9",,,"SYN05812960 46/// /0601 10047 20037 30082 40222 52013 555 10093=",
"12960099999","2023-01-22T15:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0043,1","+0033,1","10227,1",,,,,"99999,9,10087,1","3,1,013,1,+999,9",,,"SYN05812960 46/// /0501 10043 20033 30087 40227 53013 555 10093=",
"12960099999","2023-01-22T16:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0038,1","+0031,1","10237,1",,,,,"99999,9,10097,1","3,1,020,1,+999,9",,,"SYN05812960 46/// /0601 10038 20031 30097 40237 53020 555 10095=",
"12960099999","2023-01-22T17:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0038,1","+0031,1","10237,1",,,,,"99999,9,10097,1","2,1,015,1,+999,9",,,"SYN05812960 46/// /0401 10038 20031 30097 40237 52015 555 10095=",
"12960099999","2023-01-22T18:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0040,1","+0028,1","10237,1",,,"120,M,+0048,1",,"99999,9,10097,1","1,1,010,1,+999,9",,,"SYN06812960 36/// /0101 10040 20028 30097 40237 51010 333 10048 555 10092=",
"12960099999","2023-01-22T19:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0041,1","+0031,1","10241,1",,,,,"99999,9,10101,1","3,1,004,1,+999,9",,,"SYN05812960 46/// /0501 10041 20031 30101 40241 53004 555 10093=",
"12960099999","2023-01-22T20:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0042,1","+0032,1","10246,1",,,,,"99999,9,10106,1","3,1,009,1,+999,9",,,"SYN05812960 46/// /0401 10042 20032 30106 40246 53009 555 10093=",
"12960099999","2023-01-22T21:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","330,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0042,1","+0033,1","10247,1",,,,,"99999,9,10107,1","2,1,010,1,+999,9",,,"SYN05812960 46/// /3301 10042 20033 30107 40247 52010 555 10094=",
"12960099999","2023-01-22T22:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","320,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0043,1","+0037,1","10244,1",,,,,"99999,9,10104,1","9,9,003,1,+999,9",,,"SYN05812960 46/// /3202 10043 20037 30104 40244 50003 555 10096=",
"12960099999","2023-01-22T23:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","350,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0043,1","+0039,1","10241,1",,,,,"99999,9,10101,1","8,1,005,1,+999,9",,,"SYN05812960 46/// /3502 10043 20039 30101 40241 58005 555 10097=",
"12960099999","2023-01-23T00:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0042,1","+0038,1","10240,1",,,,,"99999,9,10100,1","6,1,007,1,+999,9",,,"SYN05812960 36/// /0202 10042 20038 30100 40240 56007 555 10097=",
"12960099999","2023-01-23T01:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0038,1","+0031,1","10233,1",,,,,"99999,9,10093,1","7,1,011,1,+999,9",,,"SYN06412960 46/// /0202 10038 20031 30093 40233 57011 555 10095 55073=",
"12960099999","2023-01-23T02:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0037,1","+0030,1","10239,1",,,,,"99999,9,10098,1","5,1,003,1,+999,9",,,"SYN05812960 46/// /3601 10037 20030 30098 40239 55003 555 10095=",
"12960099999","2023-01-23T03:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","030,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0034,1","+0030,1","10236,1",,,,,"99999,9,10095,1","7,1,005,1,+999,9",,,"SYN05812960 46/// /0302 10034 20030 30095 40236 57005 555 10097=",
"12960099999","2023-01-23T04:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","030,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0036,1","+0030,1","10235,1",,,,,"99999,9,10094,1","9,9,001,1,+999,9",,,"SYN06412960 46/// /0302 10036 20030 30094 40235 50001 555 10096 /7571=",
"12960099999","2023-01-23T05:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0034,1","+0028,1","10232,1",,,,,"99999,9,10091,1","7,1,007,1,+999,9",,,"SYN05812960 46/// /0602 10034 20028 30091 40232 57007 555 10096=",
"12960099999","2023-01-23T06:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0036,1","+0032,1","10232,1",,,"240,N,+0031,1",,"99999,9,10091,1","7,1,004,1,+999,9",,,"SYN06812960 36/// /0602 10036 20032 30091 40232 57004 333 20031 555 10097=",
"12960099999","2023-01-23T07:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0038,1","+0031,1","10236,1",,,,,"99999,9,10096,1","3,1,002,1,+999,9",,,"SYN05812960 46/// /0702 10038 20031 30096 40236 53002 555 10095=",
"12960099999","2023-01-23T08:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0044,1","+0035,1","10241,1",,,,,"99999,9,10101,1","3,1,010,1,+999,9",,,"SYN05812960 46/// /0702 10044 20035 30101 40241 53010 555 10094=",
"12960099999","2023-01-23T09:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0049,1","+0040,1","10246,1",,,,,"99999,9,10106,1","2,1,015,1,+999,9",,,"SYN05812960 46/// /0602 10049 20040 30106 40246 52015 555 10094=",
"12960099999","2023-01-23T10:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0061,1","+0047,1","10245,1",,,,,"99999,9,10106,1","1,1,010,1,+999,9",,,"SYN05812960 46/// /0702 10061 20047 30106 40245 51010 555 10091=",
"12960099999","2023-01-23T11:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0070,1","+0055,1","10245,1",,,,,"99999,9,10106,1","1,1,005,1,+999,9",,,"SYN06412960 46/// /0601 10070 20055 30106 40245 51005 555 10090 /7580=",
"12960099999","2023-01-23T12:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0078,1","+0061,1","10242,1",,,,,"99999,9,10103,1","8,1,003,1,+999,9",,,"SYN05812960 36/// /0702 10078 20061 30103 40242 58003 555 10089=",
"12960099999","2023-01-23T13:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0081,1","+0072,1","10244,1",,,,,"99999,9,10106,1","4,1,000,1,+999,9",,,"SYN06412960 46/// /0000 10081 20072 30106 40244 54000 555 10094 6992/=",
"12960099999","2023-01-23T14:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0082,1","+0076,1","10250,1",,,,,"99999,9,10112,1","3,1,006,1,+999,9",,,"SYN06412960 46/// /0000 10082 20076 30112 40250 53006 555 10096 6994/=",
"12960099999","2023-01-23T15:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0075,1","+0071,1","10256,1",,,,,"99999,9,10117,1","2,1,014,1,+999,9",,,"SYN06412960 46/// /0000 10075 20071 30117 40256 52014 555 10097 6016/=",
"12960099999","2023-01-23T16:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0070,1","+0067,1","10261,1",,,,,"99999,9,10122,1","1,1,016,1,+999,9",,,"SYN06412960 46/// /0000 10070 20067 30122 40261 51016 555 10098 6992/=",
"12960099999","2023-01-23T17:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0068,1","+0065,1","10265,1",,,,,"99999,9,10126,1","1,1,014,1,+999,9",,,"SYN06412960 46/// /1401 10068 20065 30126 40265 51014 555 10098 6991/=",
"12960099999","2023-01-23T18:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0059,1","+0056,1","10271,1","12,0030,3,1",,"120,M,+0083,1",,"99999,9,10131,1","2,1,014,1,+999,9",,,"SYN08012960 16/// /0000 10059 20056 30131 40271 52014 60032 333 10083 555 10098 6994/=",
"12960099999","2023-01-23T19:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0056,1","+0055,1","10276,1",,,,,"99999,9,10136,1","3,1,014,1,+999,9",,,"SYN06412960 46/// /0901 10056 20055 30136 40276 53014 555 10099 6010/=",
"12960099999","2023-01-23T20:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0052,1","+0051,1","10280,1",,,,,"99999,9,10140,1","1,1,014,1,+999,9",,,"SYN06412960 46/// /1001 10052 20051 30140 40280 51014 555 10099 6998/=",
"12960099999","2023-01-23T21:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0049,1","+0048,1","10285,1",,,,,"99999,9,10144,1","1,1,013,1,+999,9",,,"SYN06412960 46/// /0901 10049 20048 30144 40285 51013 555 10099 6994/=",
"12960099999","2023-01-23T22:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0046,1","+0045,1","10288,1",,,,,"99999,9,10147,1","1,1,011,1,+999,9",,,"SYN05812960 46/// /0000 10046 20045 30147 40288 51011 555 10099=",
"12960099999","2023-01-23T23:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0044,1","+0043,1","10289,1",,,,,"99999,9,10148,1","1,1,008,1,+999,9",,,"SYN06412960 46/// /0000 10044 20043 30148 40289 51008 555 10099 6991/=",
"12960099999","2023-01-24T00:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0042,1","+0041,1","10291,1","06,0020,3,1",,,,"99999,9,10150,1","2,1,006,1,+999,9",,,"SYN06412960 16/// /0801 10042 20041 30150 40291 52006 60021 555 10099=",
"12960099999","2023-01-24T01:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0042,1","+0041,1","10293,1",,,,,"99999,9,10152,1","3,1,005,1,+999,9",,,"SYN05812960 46/// /0000 10042 20041 30152 40293 53005 555 10099=",
"12960099999","2023-01-24T02:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0041,1","+0040,1","10298,1",,,,,"99999,9,10157,1","3,1,009,1,+999,9",,,"SYN05812960 46/// /0801 10041 20040 30157 40298 53009 555 10099=",
"12960099999","2023-01-24T03:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0036,1","+0033,1","10299,1",,,,,"99999,9,10158,1","2,1,008,1,+999,9",,,"SYN05812960 46/// /0801 10036 20033 30158 40299 52008 555 10098=",
"12960099999","2023-01-24T04:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0037,1","+0036,1","10300,1",,,,,"99999,9,10159,1","1,1,007,1,+999,9",,,"SYN06412960 46/// /0801 10037 20036 30159 40300 51007 555 10099 /7619=",
"12960099999","2023-01-24T05:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0037,1","+0034,1","10301,1",,,,,"99999,9,10160,1","2,1,003,1,+999,9",,,"SYN05812960 46/// /0801 10037 20034 30160 40301 52003 555 10098=",
"12960099999","2023-01-24T06:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0034,1","+0028,1","10306,1","12,0020,3,1","24,0052,3,1","240,N,+0034,1",,"99999,9,10164,1","3,1,006,1,+999,9",,,"SYN08012960 16/// /0701 10034 20028 30164 40306 53006 60022 333 20034 70052 555 10096=",
"12960099999","2023-01-24T07:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0036,1","+0024,1","10314,1",,,,,"99999,9,10172,1","3,1,013,1,+999,9",,,"SYN05812960 46/// /0901 10036 20024 30172 40314 53013 555 10092=",
"12960099999","2023-01-24T08:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0038,1","+0028,1","10318,1",,,,,"99999,9,10176,1","2,1,016,1,+999,9",,,"SYN05812960 46/// /0901 10038 20028 30176 40318 52016 555 10093=",
"12960099999","2023-01-24T09:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0043,1","+0025,1","10321,1",,,,,"99999,9,10180,1","1,1,016,1,+999,9",,,"SYN05812960 46/// /1001 10043 20025 30180 40321 51016 555 10088=",
"12960099999","2023-01-24T10:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0044,1","+0019,1","10324,1",,,,,"99999,9,10183,1","1,1,011,1,+999,9",,,"SYN05812960 46/// /1001 10044 20019 30183 40324 51011 555 10084=",
"12960099999","2023-01-24T11:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0057,1","+0023,1","10322,1",,,,,"99999,9,10181,1","9,9,005,1,+999,9",,,"SYN06412960 46/// /1001 10057 20023 30181 40322 50005 555 10079 /7636=",
"12960099999","2023-01-24T12:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0060,1","+0026,1","10314,1",,,,,"99999,9,10174,1","8,1,006,1,+999,9",,,"SYN05812960 36/// /1501 10060 20026 30174 40314 58006 555 10079=",
"12960099999","2023-01-24T13:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0065,1","+0028,1","10314,1",,,,,"99999,9,10174,1","7,1,009,1,+999,9",,,"SYN05812960 46/// /0000 10065 20028 30174 40314 57009 555 10077=",
"12960099999","2023-01-24T14:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0055,1","+0020,1","10317,1",,,,,"99999,9,10176,1","5,1,005,1,+999,9",,,"SYN05812960 46/// /1802 10055 20020 30176 40317 55005 555 10078=",
"12960099999","2023-01-24T15:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0052,1","+0019,1","10316,1",,,,,"99999,9,10175,1","2,1,001,1,+999,9",,,"SYN05812960 46/// /0000 10052 20019 30175 40316 52001 555 10079=",
"12960099999","2023-01-24T16:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0048,1","+0022,1","10318,1",,,,,"99999,9,10177,1","2,1,003,1,+999,9",,,"SYN05812960 46/// /0000 10048 20022 30177 40318 52003 555 10083=",
"12960099999","2023-01-24T17:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0045,1","+0020,1","10321,1",,,,,"99999,9,10180,1","3,1,004,1,+999,9",,,"SYN05812960 46/// /0000 10045 20020 30180 40321 53004 555 10084=",
"12960099999","2023-01-24T18:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0043,1","+0022,1","10325,1",,,"120,M,+0066,1",,"99999,9,10184,1","3,1,009,1,+999,9",,,"SYN06812960 36/// /0000 10043 20022 30184 40325 53009 333 10066 555 10086=",
"12960099999","2023-01-24T19:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0041,1","+0021,1","10325,1",,,,,"99999,9,10183,1","9,9,006,1,+999,9",,,"SYN05812960 46/// /0000 10041 20021 30183 40325 50006 555 10087=",
"12960099999","2023-01-24T20:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0039,1","+0023,1","10327,1",,,,,"99999,9,10185,1","2,1,005,1,+999,9",,,"SYN05812960 46/// /1701 10039 20023 30185 40327 52005 555 10089=",
"12960099999","2023-01-24T21:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0035,1","+0019,1","10328,1",,,,,"99999,9,10186,1","3,1,002,1,+999,9",,,"SYN05812960 46/// /1701 10035 20019 30186 40328 53002 555 10089=",
"12960099999","2023-01-24T23:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0028,1","+0018,1","10325,1",,,,,"99999,9,10183,1","8,1,002,1,+999,9",,,"SYN05812960 46/// /0000 10028 20018 30183 40325 58002 555 10093=",
"12960099999","2023-01-25T00:00:00","4","46.1833333","19.0166666","113.0","BAJA, HU","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0028,1","+0018,1","10323,1",,,,,"99999,9,10181,1","8,1,005,1,+999,9",,,"SYN05812960 36/// /0000 10028 20018 30181 40323 58005 555 10093=",
