"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AJ1","AL1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","IA2","KA1","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"17070099999","2023-03-20T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","015000,1,9,9","+0059,1","+0030,1","10181,1",,,,,,,,,,,,,,,,,"99999,9,09303,1","3,1,004,1,+999,9",,,,"SYN04817070 42965 09901 10059 20030 39303 40181 53004=",
"17070099999","2023-03-20T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0050,1","+0028,1","10183,1","12,0000,9,1",,,,,,,,,,,,,,,"120,M,+0119,1","99999,9,09305,1","2,1,009,1,+999,9",,,"3,99,0031,1,999","SYN07017070 12965 00000 10050 20028 39305 40183 52009 60002 333 10119 91106=",
"17070099999","2023-03-21T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","150,1,N,0005,1","99999,9,9,N","000500,1,9,9","+0006,1","+0000,1","10183,1","12,0000,9,1",,,,"1,1,02,1","1,1,02,1",,,,,,,,,,"240,N,+0005,1","99999,9,09298,1","2,1,001,1,+999,9","44,1",,"3,99,0015,1,999","SYN09417070 11905 01501 10006 20000 39298 40183 52001 60002 74411 333 20005 31102 55068 21545 91103=",
"17070099999","2023-03-21T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000500,1,9,9","+0014,1","+0005,1","10182,1",,,,,"4,1,02,1","4,1,02,1",,,,,,,,,,,"99999,9,09297,1","9,9,000,1,+999,9","44,1",,,"SYN05417070 41905 00000 10014 20005 39297 40182 50000 74444=",
"17070099999","2023-03-21T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","000800,1,9,9","+0027,1","+0007,1","10176,1",,,,,"4,1,02,1","4,1,02,1",,,,,,,,,,,"99999,9,09293,1","8,1,005,1,+999,9","42,1",,,"SYN05417070 41908 00000 10027 20007 39293 40176 58005 74244=",
"17070099999","2023-03-21T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0057,1","+0008,1","10165,1",,,,,"4,1,02,1","4,1,02,1",,,,,,,,,,,"99999,9,09288,1","7,1,010,1,+999,9","28,1",,"3,99,0015,1,999","SYN06417070 41965 01901 10057 20008 39288 40165 57010 72844 333 91103=",
"17070099999","2023-03-21T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0103,1","+0014,1","10153,1",,,,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09282,1","7,1,015,1,+999,9",,,,"SYN05417070 42965 21402 10103 20014 39282 40153 57015 82030=",
"17070099999","2023-03-21T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","200,1,N,0005,1","22000,1,9,N","015000,1,9,9","+0140,1","+0001,1","10140,1",,,,,,,,,"03,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09275,1","7,1,018,1,+999,9",,,,"SYN05417070 42965 32001 10140 20001 39275 40140 57018 83030=",
"17070099999","2023-03-21T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0155,1","-0021,1","10132,1","06,0000,9,1",,,,"4,1,02,1","0,1,02,1",,,"03,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,03000,1,99,9,99,9",,,,"99999,9,09270,1","7,1,018,1,+999,9","02,1",,"3,99,0046,1,999","SYN08217070 11965 32102 10155 21021 39270 40132 57018 60001 70240 83030 333 83360 91109=",
"17070099999","2023-03-21T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","220,1,N,0005,1","22000,1,9,N","015000,1,9,9","+0155,1","-0025,1","10130,1",,,,,,,,,"04,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09267,1","7,1,015,1,+999,9",,,,"SYN05417070 42965 42201 10155 21025 39267 40130 57015 84030=",
"17070099999","2023-03-21T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","160,1,N,0005,1","22000,1,9,N","015000,1,9,9","+0163,1","-0028,1","10123,1",,,,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09262,1","7,1,013,1,+999,9",,,,"SYN05417070 42965 21601 10163 21028 39262 40123 57013 82030=",
"17070099999","2023-03-21T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0157,1","-0024,1","10122,1",,,,,,,,,,,,,,,,,"99999,9,09260,1","7,1,010,1,+999,9",,,"3,99,0036,1,999","SYN05817070 42965 01702 10157 21024 39260 40122 57010 333 91107=",
"17070099999","2023-03-21T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0129,1","-0004,1","10129,1",,,,,,,,,,,,,,,,,"99999,9,09261,1","5,1,006,1,+999,9",,,,"SYN04817070 42965 00000 10129 21004 39261 40129 55006=",
"17070099999","2023-03-21T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0102,1","+0002,1","10139,1",,,,,,,,,,,,,,,,,"99999,9,09266,1","3,1,004,1,+999,9",,,,"SYN04817070 42965 01801 10102 20002 39266 40139 53004=",
"17070099999","2023-03-22T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","06000,1,9,N","015000,1,9,9","+0041,1","+0007,1","10130,1","12,0000,9,1",,,,,,,,"07,1,+06000,1,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,06000,1,99,9,99,9",,,"240,N,+0018,1","99999,9,09261,1","3,1,008,1,+999,9",,,"3,99,0010,1,999","SYN10017070 12965 70000 10041 20007 39261 40130 53008 60002 80008 333 20018 31101 55074 21696 87270 91102=",
"17070099999","2023-03-22T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","080,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0044,1","+0010,1","10130,1",,,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09260,1","9,9,009,1,+999,9",,,,"SYN05417070 42965 70801 10044 20010 39260 40130 50009 80008=","Q01    003SCCGA1"
"17070099999","2023-03-22T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","200,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0057,1","+0012,1","10132,1",,,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09261,1","2,1,005,1,+999,9",,,,"SYN05417070 42965 72001 10057 20012 39261 40132 52005 80008=","Q01    003SCCGA1"
"17070099999","2023-03-22T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","06000,1,9,N","015000,1,9,9","+0071,1","+0014,1","10132,1",,,,,,,,,"07,1,+06000,1,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,06000,1,99,9,99,9",,,,"99999,9,09262,1","3,1,001,1,+999,9",,,"3,99,0010,1,999","SYN07017070 42965 70000 10071 20014 39262 40132 53001 80008 333 87270 91102=",
"17070099999","2023-03-22T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0077,1","+0015,1","10127,1",,,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09257,1","8,1,003,1,+999,9",,,,"SYN05417070 42965 71101 10077 20015 39257 40127 58003 80008=","Q01    003SCCGA1"
"17070099999","2023-03-22T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","014000,1,9,9","+0086,1","+0022,1","10125,1",,,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09255,1","8,1,006,1,+999,9",,,,"SYN05417070 42964 70000 10086 20022 39255 40125 58006 80008=","Q01    003SCCGA1"
"17070099999","2023-03-22T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","06000,1,9,N","015000,1,9,9","+0104,1","+0022,1","10118,1","06,0000,9,1",,,,,,,,"07,1,+06000,1,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,06000,1,99,9,99,9",,,,"99999,9,09251,1","7,1,011,1,+999,9",,,"3,99,0015,1,999","SYN07617070 12965 70000 10104 20022 39251 40118 57011 60001 80008 333 87270 91103=",
"17070099999","2023-03-22T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0109,1","+0022,1","10113,1",,,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09247,1","7,1,010,1,+999,9",,,,"SYN05417070 42965 70000 10109 20022 39247 40113 57010 80008=","Q01    003SCCGA1"
"17070099999","2023-03-22T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","160,1,N,0005,1","99999,9,9,N","014000,1,9,9","+0113,1","+0026,1","10108,1",,,,,,,,,"07,1,+99999,9,05,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09242,1","7,1,013,1,+999,9",,,,"SYN05417070 42964 71601 10113 20026 39242 40108 57013 87020=",
"17070099999","2023-03-22T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","015000,1,9,9","+0115,1","+0022,1","10107,1",,,,,,,,,"07,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,03000,1,99,9,99,9",,,,"99999,9,09242,1","6,1,009,1,+999,9",,,"3,99,0021,1,999","SYN07017070 42965 70000 10115 20022 39242 40107 56009 87020 333 87460 91104=",
"17070099999","2023-03-22T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","013000,1,9,9","+0098,1","+0040,1","10113,1",,,,,,,,,"04,1,+01250,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09245,1","5,1,002,1,+999,9",,,,"SYN05417070 42663 70000 10098 20040 39245 40113 55002 84520=",
"17070099999","2023-03-22T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","015000,1,9,9","+0084,1","+0036,1","10118,1",,,,,,,,,"04,1,+01250,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09247,1","3,1,005,1,+999,9",,,,"SYN05417070 42665 79901 10084 20036 39247 40118 53005 84520=",
"17070099999","2023-03-22T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","190,1,N,0010,1","03000,1,9,N","015000,1,9,9","+0076,1","+0045,1","10125,1","12,0000,9,1",,,,,,,,"04,1,+01020,1,06,1","07,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01020,1,99,9,99,9",,,"120,M,+0123,1","99999,9,09255,1","2,1,013,1,+999,9",,,"3,99,0026,1,999","SYN08817070 12665 71902 10076 20045 39255 40125 52013 60002 84520 333 10123 84634 87460 91105=",
"17070099999","2023-03-23T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","02700,1,9,N","012000,1,9,9","+0054,1","+0044,1","10140,1","12,0007,3,1","24,0007,3,1",,,"6,1,02,1","2,1,02,1",,,"04,1,+00900,1,06,1","07,1,+02700,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,"240,N,+0049,1","99999,9,09271,1","2,1,010,1,+999,9","02,1",,"3,99,0015,1,999","SYN11817070 11562 70000 10054 20044 39271 40140 52010 69972 70262 84520 333 20049 32003 55005 20507 70007 84630 87459 91103=",
"17070099999","2023-03-23T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0005,1","99999,9,9,N","008000,1,9,9","+0056,1","+0040,1","10146,1",,,,,"2,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09275,1","2,1,013,1,+999,9","60,1",,,"SYN06017070 41558 72101 10056 20040 39275 40146 52013 76022 85520=",
"17070099999","2023-03-23T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0005,1","99999,9,9,N","008000,1,9,9","+0058,1","+0047,1","10151,1",,,,,"6,1,02,1","6,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09279,1","2,1,013,1,+999,9","60,1",,,"SYN06017070 41558 72101 10058 20047 39279 40151 52013 76066 85520=",
"17070099999","2023-03-23T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","220,1,N,0005,1","00900,1,C,N","008000,1,9,9","+0069,1","+0055,1","10152,1",,,,,"2,1,02,1","2,1,02,1",,,"05,1,+00900,1,06,1","07,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00900,1,99,9,99,9",,,,"99999,9,09281,1","2,1,010,1,+999,9","60,1",,"3,99,0026,1,999","SYN08217070 41558 72201 10069 20055 39281 40152 52010 76022 85520 333 85630 87458 91105=",
"17070099999","2023-03-23T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","008000,1,9,9","+0069,1","+0047,1","10151,1",,,,,"6,1,02,1","6,1,02,1",,,"05,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09280,1","9,9,005,1,+999,9","60,1",,,"SYN06017070 41558 72103 10069 20047 39280 40151 50005 76066 85520=",
"17070099999","2023-03-23T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","012000,1,9,9","+0069,1","+0045,1","10152,1",,,,,"6,1,02,1","6,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09281,1","2,1,002,1,+999,9","21,1",,,"SYN06017070 41562 72202 10069 20045 39281 40152 52002 72166 84520=",
"17070099999","2023-03-23T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","240,1,N,0015,1","02700,1,9,N","012000,1,9,9","+0073,1","+0047,1","10150,1","06,0010,3,1",,,,"6,1,02,1","2,1,02,1",,,"04,1,+00900,1,06,1","07,1,+02700,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,,"99999,9,09280,1","7,1,001,1,+999,9","02,1",,"3,99,0036,1,999","SYN08817070 11562 72403 10073 20047 39280 40150 57001 60011 70262 84520 333 84630 87459 91107=",
"17070099999","2023-03-23T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0069,1","+0047,1","10151,1",,,,,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09280,1","9,9,000,1,+999,9",,,,"SYN05417070 42565 72102 10069 20047 39280 40151 50000 84520=",
"17070099999","2023-03-23T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","008000,1,9,9","+0068,1","+0049,1","10154,1",,,,,"2,1,02,1","2,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09282,1","3,1,001,1,+999,9","60,1",,,"SYN06017070 41558 71901 10068 20049 39282 40154 53001 76022 84520=",
"17070099999","2023-03-23T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0010,1","02400,1,9,N","008000,1,9,9","+0065,1","+0046,1","10157,1",,,,,"2,1,02,1","2,1,02,1",,,"04,1,+00900,1,06,1","07,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,,"99999,9,09284,1","3,1,004,1,+999,9","60,1",,"3,99,0031,1,999","SYN08217070 41558 72102 10065 20046 39284 40157 53004 76022 84520 333 84630 87458 91106=",
"17070099999","2023-03-23T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","008000,1,9,9","+0066,1","+0050,1","10160,1",,,,,"6,1,02,1","6,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09287,1","2,1,007,1,+999,9","60,1",,,"SYN06017070 41558 70000 10066 20050 39287 40160 52007 76066 84520=",
"17070099999","2023-03-23T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","008000,1,9,9","+0059,1","+0042,1","10165,1",,,,,"6,1,02,1","6,1,02,1",,,"04,1,+00800,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09291,1","2,1,009,1,+999,9","60,1",,,"SYN06017070 41558 72402 10059 20042 39291 40165 52009 76066 84520=",
"17070099999","2023-03-23T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","180,1,N,0005,1","02400,1,9,N","008000,1,9,9","+0056,1","+0045,1","10172,1","12,0020,3,1",,,,"2,1,02,1","2,1,02,1",,,"04,1,+00900,1,06,1","07,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,"120,M,+0076,1","99999,9,09297,1","2,1,013,1,+999,9","60,1",,"3,99,0031,1,999","SYN09417070 11558 71801 10056 20045 39297 40172 52013 60022 76022 84520 333 10076 84630 87458 91106=",
"17070099999","2023-03-24T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","03000,1,9,N","013000,1,9,9","+0057,1","+0036,1","10183,1","12,0001,3,1","24,0017,3,1",,,,,,,"04,1,+01020,1,06,1","07,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01020,1,99,9,99,9",,,"240,N,+0043,1","99999,9,09307,1","3,1,008,1,+999,9",,,"3,99,0015,1,999","SYN11217070 12663 79901 10057 20036 39307 40183 53008 69912 84520 333 20043 32003 55000 20406 70017 84634 87460 91103=",
"17070099999","2023-03-24T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","014000,1,9,9","+0062,1","+0023,1","10188,1",,,,,,,,,"04,1,+01250,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09312,1","2,1,013,1,+999,9",,,,"SYN05417070 42664 79901 10062 20023 39312 40188 52013 84520=",
"17070099999","2023-03-24T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","015000,1,9,9","+0071,1","+0028,1","10187,1",,,,,,,,,"04,1,+01250,1,06,1","99,9,+99999,9,05,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09312,1","1,1,006,1,+999,9",,,,"SYN05417070 42665 79901 10071 20028 39312 40187 51006 84520=",
"17070099999","2023-03-24T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0092,1","+0040,1","10174,1",,,,,,,,,"03,1,+01020,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09304,1","8,1,003,1,+999,9",,,"3,99,0026,1,999","SYN07017070 42665 30902 10092 20040 39304 40174 58003 83400 333 83634 91105=",
"17070099999","2023-03-24T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","070,1,N,0015,1","22000,1,9,N","015000,1,9,9","+0108,1","+0031,1","10164,1",,,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09297,1","8,1,015,1,+999,9",,,,"SYN05417070 42665 10703 10108 20031 39297 40164 58015 81200=",
"17070099999","2023-03-24T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","020,1,N,0005,1","22000,1,9,N","015000,1,9,9","+0132,1","+0035,1","10153,1",,,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09291,1","7,1,021,1,+999,9",,,,"SYN05417070 42665 10201 10132 20035 39291 40153 57021 81200=",
"17070099999","2023-03-24T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","160,1,N,0015,1","22000,1,9,N","015000,1,9,9","+0143,1","+0054,1","10147,1","06,0000,9,1",,,,,,,,"03,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09286,1","7,1,018,1,+999,9",,,"3,99,0041,1,999","SYN07617070 12665 31603 10143 20054 39286 40147 57018 60001 83200 333 83834 91108=",
"17070099999","2023-03-24T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","015000,1,9,9","+0134,1","+0056,1","10146,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09285,1","7,1,012,1,+999,9",,,,"SYN05417070 42665 52703 10134 20056 39285 40146 57012 83250=",
"17070099999","2023-03-24T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0133,1","+0062,1","10147,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09284,1","7,1,007,1,+999,9",,,,"SYN05417070 42665 52202 10133 20062 39284 40147 57007 83250=",
"17070099999","2023-03-24T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0010,1","03000,1,C,N","015000,1,9,9","+0124,1","+0058,1","10149,1",,,,,,,,,"03,1,+01020,1,08,1","05,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09285,1","5,1,001,1,+999,9",,,"3,99,0041,1,999","SYN07617070 42665 52102 10124 20058 39285 40149 55001 83250 333 83834 85360 91108=",
"17070099999","2023-03-24T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","220,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0102,1","+0056,1","10153,1",,,,,,,,,"03,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09286,1","3,1,001,1,+999,9",,,,"SYN05417070 42665 32202 10102 20056 39286 40153 53001 83200=",
"17070099999","2023-03-24T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","99999,9,9,N","015000,1,9,9","+0086,1","+0055,1","10159,1",,,,,,,,,,,,,,,,,"99999,9,09289,1","2,1,005,1,+999,9",,,,"SYN04817070 42965 09901 10086 20055 39289 40159 52005=",
"17070099999","2023-03-24T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0078,1","+0055,1","10163,1","12,0000,9,1",,,,,,,,,,,,,,,"120,M,+0144,1","99999,9,09292,1","2,1,007,1,+999,9",,,"3,99,0041,1,999","SYN07017070 12965 00000 10078 20055 39292 40163 52007 60002 333 10144 91108=",
"17070099999","2023-03-25T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","00600,1,C,N","007000,1,9,9","+0042,1","+0032,1","10149,1","12,0000,9,1",,,,"2,1,02,1","2,1,02,1",,,"08,1,+00600,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00600,1,99,9,99,9",,,"240,N,+0027,1","99999,9,09277,1","9,9,000,1,+999,9","10,1",,"3,99,0010,1,999","SYN10617070 11557 80000 10042 20032 39277 40149 50000 60002 71022 886// 333 20027 31101 55060 21612 88720 91102=",
"17070099999","2023-03-25T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","007000,1,9,9","+0049,1","+0036,1","10146,1",,,,,"2,1,02,1","2,1,02,1",,,"08,1,+00800,1,07,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09275,1","8,1,002,1,+999,9","10,1",,,"SYN06017070 41557 80000 10049 20036 39275 40146 58002 71022 886//=",
