"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01009099999","2023-09-01T07:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","188,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0040,1","+0021,1","10152,1","120,M,+0039,1","120,N,+0033,1","99999,9,10145,1","2,1,007,1,+999,9","0051,1","9,99,0043,1,999","SYN004BUFR",
"01009099999","2023-09-01T08:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","205,1,N,0054,1","99999,9,9,9","999999,9,9,9","+0045,1","+0026,1","10152,1","120,M,+0044,1","120,N,+0039,1","99999,9,10146,1","2,1,004,1,+999,9","0060,1","9,99,0054,1,999","SYN004BUFR",
"01009099999","2023-09-01T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","210,1,N,0047,1","99999,9,9,9","999999,9,9,9","+0047,1","+0026,1","10154,1","120,M,+0047,1","120,N,+0044,1","99999,9,10147,1","2,1,004,1,+999,9","0069,1","9,99,0062,1,999","SYN004BUFR",
"01009099999","2023-09-01T10:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","195,1,N,0037,1","99999,9,9,9","999999,9,9,9","+0051,1","+0025,1","10156,1","120,M,+0051,1","120,N,+0047,1","99999,9,10150,1","2,1,005,1,+999,9","0050,1","9,99,0047,1,999","SYN004BUFR",
"01009099999","2023-09-01T11:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","166,1,N,0036,1","99999,9,9,9","999999,9,9,9","+0050,1","+0022,1","10155,1","120,M,+0055,1","120,N,+0050,1","99999,9,10149,1","2,1,003,1,+999,9",,"9,99,0039,1,999","SYN004BUFR",
"01009099999","2023-09-01T12:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","161,1,N,0043,1","99999,9,9,9","999999,9,9,9","+0052,1","+0017,1","10156,1","120,M,+0053,1","120,N,+0050,1","99999,9,10149,1","2,9,002,9,+999,9","0055,1","9,99,0062,1,999","SYN004BUFR","Q01.2    3APC3  Q024     3APCTEN"
"01009099999","2023-09-01T13:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","146,1,N,0044,1","99999,9,9,9","999999,9,9,9","+0042,1","+0023,1","10154,1","120,M,+0051,1","120,N,+0043,1","99999,9,10148,1","7,9,002,9,+999,9","0053,1","9,99,0048,1,999","SYN004BUFR","Q01.2    3APC3  Q024     3APCTEN"
"01009099999","2023-09-01T14:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","159,1,N,0049,1","99999,9,9,9","999999,9,9,9","+0047,1","+0017,1","10155,1","120,M,+0047,1","120,N,+0043,1","99999,9,10148,1","4,1,000,9,+999,9","0054,1","9,99,0049,1,999","SYN004BUFR","Q01.1    3APC3  "
"01009099999","2023-09-01T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","154,1,N,0037,1","99999,9,9,9","999999,9,9,9","+0046,1","+0023,1","10155,1","120,M,+0048,1","120,N,+0043,1","99999,9,10149,1","4,1,000,1,+999,9","0052,1","9,99,0049,1,999","SYN004BUFR",
"01009099999","2023-09-01T16:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","153,1,N,0039,1","99999,9,9,9","999999,9,9,9","+0045,1","+0024,1","10155,1","120,M,+0048,1","120,N,+0043,1","99999,9,10149,1","2,9,001,9,+999,9","0050,1","9,99,0046,1,999","SYN004BUFR","Q01.1    3APC3  Q024     3APCTEN"
"01009099999","2023-09-01T17:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","151,1,N,0028,1","99999,9,9,9","999999,9,9,9","+0045,1","+0027,1","10157,1","120,M,+0048,1","120,N,+0044,1","99999,9,10150,1","2,9,002,9,+999,9",,"9,99,0042,1,999","SYN004BUFR","Q01.3    3APC3  Q024     3APCTEN"
"01009099999","2023-09-01T18:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","153,1,N,0036,1","99999,9,9,9","999999,9,9,9","+0045,1","+0027,1","10160,1","120,M,+0055,1","120,N,+0033,1","99999,9,10153,1","2,1,004,1,+999,9","0054,1","9,99,0049,1,999","SYN004BUFR",
"01009099999","2023-09-01T19:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","187,1,N,0026,1","99999,9,9,9","999999,9,9,9","+0047,1","+0022,1","10159,1","120,M,+0050,1","120,N,+0044,1","99999,9,10153,1","2,1,004,1,+999,9",,"9,99,0041,1,999","SYN004BUFR",
"01009099999","2023-09-01T20:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","226,1,N,0008,1","99999,9,9,9","999999,9,9,9","+0042,1","+0022,1","10159,1","120,M,+0049,1","120,N,+0042,1","99999,9,10153,1","2,9,002,9,+999,9",,"9,99,0026,1,999","SYN004BUFR","Q01.2    3APC3  Q024     3APCTEN"
"01009099999","2023-09-01T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","331,1,N,0012,1","99999,9,9,9","999999,9,9,9","+0045,1","+0014,1","10159,1","120,M,+0047,1","120,N,+0042,1","99999,9,10153,1","4,1,000,1,+999,9",,"9,99,0041,1,999","SYN004BUFR",
"01009099999","2023-09-01T22:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","022,1,N,0012,1","99999,9,9,9","999999,9,9,9","+0040,1","+0019,1","10157,1","120,M,+0045,1","120,N,+0039,1","99999,9,10151,1","7,9,002,9,+999,9",,"9,99,0012,1,999","SYN004BUFR","Q01.2    3APC3  Q024     3APCTEN"
"01009099999","2023-09-01T23:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","079,1,N,0013,1","99999,9,9,9","999999,9,9,9","+0035,1","+0020,1","10159,1","120,M,+0039,1","120,N,+0035,1","99999,9,10152,1","4,1,000,9,+999,9",,"9,99,0015,1,999","SYN004BUFR","Q01.1    3APC3  "
"01009099999","2023-09-02T00:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","036,1,N,0016,1","99999,9,9,9","999999,9,9,9","+0037,1","+0018,1","10159,1","120,M,+0038,1","120,N,+0033,1","99999,9,10152,1","4,1,000,9,+999,9",,"9,99,0041,1,999","SYN004BUFR","Q01.1    3APC3  "
"01009099999","2023-09-02T01:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","041,1,N,0026,1","99999,9,9,9","999999,9,9,9","+0035,1","+0020,1","10157,1","120,M,+0038,1","120,N,+0035,1","99999,9,10151,1","4,1,000,1,+999,9",,"9,99,0027,1,999","SYN004BUFR",
"01009099999","2023-09-02T02:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","071,1,N,0038,1","99999,9,9,9","999999,9,9,9","+0035,1","+0019,1","10155,1","120,M,+0035,1","120,N,+0033,1","99999,9,10148,1","7,1,004,1,+999,9",,"9,99,0038,1,999","SYN004BUFR",
"01009099999","2023-09-02T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","075,1,N,0017,1","99999,9,9,9","999999,9,9,9","+0037,1","+0021,1","10159,1","120,M,+0037,1","120,N,+0034,1","99999,9,10152,1","0,1,000,1,+999,9",,"9,99,0038,1,999","SYN004BUFR",
"01009099999","2023-09-02T04:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","114,1,N,0029,1","99999,9,9,9","999999,9,9,9","+0037,1","+0019,1","10157,1","120,M,+0038,1","120,N,+0036,1","99999,9,10150,1","4,1,000,9,+999,9",,"9,99,0032,1,999","SYN004BUFR","Q01.1    3APC3  "
"01009099999","2023-09-02T05:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","159,1,N,0025,1","99999,9,9,9","999999,9,9,9","+0040,1","+0020,1","10157,1","120,M,+0040,1","120,N,+0037,1","99999,9,10150,1","5,1,002,1,+999,9",,"9,99,0029,1,999","SYN004BUFR",
"01009099999","2023-09-02T06:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","184,1,N,0025,1","99999,9,9,9","999999,9,9,9","+0042,1","+0021,1","10160,1","120,M,+0050,1","120,N,+0033,1","99999,9,10154,1","0,1,002,1,+999,9",,"9,99,0038,1,999","SYN004BUFR",
"01009099999","2023-09-02T07:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","157,1,N,0027,1","99999,9,9,9","999999,9,9,9","+0045,1","+0023,1","10159,1","120,M,+0049,1","120,N,+0042,1","99999,9,10153,1","2,9,002,9,+999,9",,"9,99,0030,1,999","SYN004BUFR","Q01.3    3APC3  Q024     3APCTEN"
"01009099999","2023-09-02T08:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","154,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0047,1","+0021,1","10162,1","120,M,+0048,1","120,N,+0044,1","99999,9,10156,1","2,1,005,1,+999,9",,"9,99,0042,1,999","SYN004BUFR",
"01009099999","2023-09-02T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","158,1,N,0044,1","99999,9,9,9","999999,9,9,9","+0050,1","+0017,1","10164,1","120,M,+0050,1","120,N,+0046,1","99999,9,10157,1","2,1,003,1,+999,9","0056,1","9,99,0050,1,999","SYN004BUFR",
"01009099999","2023-09-02T10:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","172,1,N,0033,1","99999,9,9,9","999999,9,9,9","+0055,1","+0021,1","10166,1","120,M,+0056,1","120,N,+0049,1","99999,9,10159,1","2,1,006,1,+999,9","0051,1","9,99,0046,1,999","SYN004BUFR",
"01009099999","2023-09-02T11:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","191,1,N,0028,1","99999,9,9,9","999999,9,9,9","+0055,1","+0030,1","10170,1","120,M,+0063,1","120,N,+0055,1","99999,9,10164,1","1,1,008,1,+999,9",,"9,99,0033,1,999","SYN004BUFR",
"01009099999","2023-09-02T12:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","191,1,N,0027,1","99999,9,9,9","999999,9,9,9","+0055,1","+0029,1","10171,1","120,M,+0058,1","120,N,+0051,1","99999,9,10165,1","2,1,008,1,+999,9","0056,1","9,99,0050,1,999","SYN004BUFR",
"01009099999","2023-09-02T13:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","172,1,N,0039,1","99999,9,9,9","999999,9,9,9","+0055,1","+0018,1","10173,1","120,M,+0057,1","120,N,+0052,1","99999,9,10166,1","2,1,007,1,+999,9",,"9,99,0040,1,999","SYN004BUFR",
"01009099999","2023-09-02T14:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","173,1,N,0042,1","99999,9,9,9","999999,9,9,9","+0061,1","-0006,1","10172,1","120,M,+0061,1","120,N,+0054,1","99999,9,10166,1","2,9,002,9,+999,9",,"9,99,0042,1,999","SYN004BUFR","Q01.2    3APC3  Q024     3APCTEN"
"01009099999","2023-09-02T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","177,1,N,0041,1","99999,9,9,9","999999,9,9,9","+0060,1","-0001,1","10173,1","120,M,+0063,1","120,N,+0055,1","99999,9,10167,1","2,9,002,9,+999,9","0054,1","9,99,0046,1,999","SYN004BUFR","Q01.2    3APC3  Q024     3APCTEN"
"01009099999","2023-09-02T16:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","177,1,N,0046,1","99999,9,9,9","999999,9,9,9","+0057,1","+0006,1","10173,1","120,M,+0061,1","120,N,+0054,1","99999,9,10166,1","4,1,000,1,+999,9","0059,1","9,99,0046,1,999","SYN004BUFR",
"01009099999","2023-09-02T17:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","206,1,N,0022,1","99999,9,9,9","999999,9,9,9","+0046,1","+0023,1","10176,1","120,M,+0058,1","120,N,+0045,1","99999,9,10169,1","2,1,004,1,+999,9","0054,1","9,99,0047,1,999","SYN004BUFR",
"01009099999","2023-09-02T18:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","172,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0057,1","+0005,1","10171,1","120,M,+0063,1","120,N,+0042,1","99999,9,10164,1","5,1,002,1,+999,9","0059,1","9,99,0047,1,999","SYN004BUFR",
"01009099999","2023-09-02T19:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","171,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0057,1","+0006,1","10170,1","120,M,+0059,1","120,N,+0054,1","99999,9,10163,1","5,1,003,1,+999,9","0050,1","9,99,0044,1,999","SYN004BUFR",
"01009099999","2023-09-02T20:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","164,1,N,0035,1","99999,9,9,9","999999,9,9,9","+0052,1","+0008,1","10168,1","120,M,+0059,1","120,N,+0052,1","99999,9,10161,1","8,1,008,1,+999,9",,"9,99,0041,1,999","SYN004BUFR",
"01009099999","2023-09-02T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","147,1,N,0031,1","99999,9,9,9","999999,9,9,9","+0046,1","+0007,1","10168,1","120,M,+0051,1","120,N,+0046,1","99999,9,10161,1","7,1,003,1,+999,9",,"9,99,0044,1,999","SYN004BUFR",
"01009099999","2023-09-02T22:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","116,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0040,1","+0019,1","10164,1","120,M,+0047,1","120,N,+0040,1","99999,9,10158,1","7,1,005,1,+999,9",,"9,99,0031,1,999","SYN004BUFR",
"01009099999","2023-09-02T23:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","073,1,N,0015,1","99999,9,9,9","999999,9,9,9","+0040,1","+0018,1","10161,1","120,M,+0041,1","120,N,+0039,1","99999,9,10155,1","7,1,007,1,+999,9",,"9,99,0022,1,999","SYN004BUFR",
"01009099999","2023-09-03T00:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","058,1,N,0017,1","99999,9,9,9","999999,9,9,9","+0035,1","+0018,1","10157,1","120,M,+0039,1","120,N,+0034,1","99999,9,10150,1","7,1,011,1,+999,9","0050,1","9,99,0044,1,999","SYN004BUFR",
"01009099999","2023-09-03T01:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","063,1,N,0034,1","99999,9,9,9","999999,9,9,9","+0037,1","+0017,1","10154,1","120,M,+0037,1","120,N,+0034,1","99999,9,10148,1","7,1,010,1,+999,9",,"9,99,0034,1,999","SYN004BUFR",
"01009099999","2023-09-03T02:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","069,1,N,0021,1","99999,9,9,9","999999,9,9,9","+0035,1","+0015,1","10153,1","120,M,+0038,1","120,N,+0034,1","99999,9,10147,1","8,1,008,1,+999,9",,"9,99,0034,1,999","SYN004BUFR",
"01009099999","2023-09-03T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","048,1,N,0022,1","99999,9,9,9","999999,9,9,9","+0030,1","+0014,1","10148,1","120,M,+0034,1","120,N,+0029,1","99999,9,10141,1","7,1,009,1,+999,9",,"9,99,0034,1,999","SYN004BUFR",
"01009099999","2023-09-03T04:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","066,1,N,0026,1","99999,9,9,9","999999,9,9,9","+0012,1","+0006,1","10144,1","120,M,+0029,1","120,N,+0012,1","99999,9,10137,1","7,1,010,1,+999,9",,"9,99,0033,1,999","SYN004BUFR",
"01009099999","2023-09-03T05:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","062,1,N,0029,1","99999,9,9,9","999999,9,9,9","+0010,1","+0006,1","10139,1","120,M,+0019,1","120,N,+0010,1","99999,9,10133,1","7,1,014,1,+999,9",,"9,99,0035,1,999","SYN004BUFR",
"01009099999","2023-09-03T06:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","099,1,N,0021,1","99999,9,9,9","999999,9,9,9","+0011,1","+0007,1","10133,1","120,M,+0059,1","120,N,+0009,1","99999,9,10126,1","7,1,015,1,+999,9",,"9,99,0035,1,999","SYN004BUFR",
"01009099999","2023-09-03T07:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","129,1,N,0013,1","99999,9,9,9","999999,9,9,9","+0010,1","+0005,1","10130,1","120,M,+0011,1","120,N,+0008,1","99999,9,10123,1","7,1,014,1,+999,9",,"9,99,0022,1,999","SYN004BUFR",
"01009099999","2023-09-03T08:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","121,1,N,0009,1","99999,9,9,9","999999,9,9,9","+0012,1","+0007,1","10127,1","120,M,+0013,1","120,N,+0008,1","99999,9,10120,1","8,1,012,1,+999,9",,"9,99,0013,1,999","SYN004BUFR",
"01009099999","2023-09-03T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","113,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0025,1","+0017,1","10122,1","120,M,+0024,1","120,N,+0013,1","99999,9,10115,1","7,1,012,1,+999,9",,"9,99,0022,1,999","SYN004BUFR",
"01009099999","2023-09-03T10:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","093,1,N,0004,1","99999,9,9,9","999999,9,9,9","+0040,1","+0024,1","10118,1","120,M,+0041,1","120,N,+0024,1","99999,9,10111,1","7,1,012,1,+999,9",,"9,99,0020,1,999","SYN004BUFR",
"01009099999","2023-09-03T11:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","113,1,N,0025,1","99999,9,9,9","999999,9,9,9","+0040,1","+0022,1","10114,1","120,M,+0040,1","120,N,+0038,1","99999,9,10107,1","7,1,013,1,+999,9",,"9,99,0031,1,999","SYN004BUFR",
"01009099999","2023-09-03T12:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","119,1,N,0043,1","99999,9,9,9","999999,9,9,9","+0040,1","+0024,1","10108,1","120,M,+0040,1","120,N,+0038,1","99999,9,10102,1","7,1,013,1,+999,9",,"9,99,0043,1,999","SYN004BUFR",
"01009099999","2023-09-03T13:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","137,1,N,0048,1","99999,9,9,9","999999,9,9,9","+0045,1","+0032,1","10100,1","120,M,+0045,1","120,N,+0041,1","99999,9,10094,1","6,1,018,1,+999,9","0064,1","9,99,0051,1,999","SYN004BUFR",
"01009099999","2023-09-03T14:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","129,1,N,0061,1","99999,9,9,9","999999,9,9,9","+0046,1","+0033,1","10092,1","120,M,+0048,1","120,N,+0045,1","99999,9,10086,1","7,1,021,1,+999,9","0081,1","9,99,0073,1,999","SYN004BUFR",
"01009099999","2023-09-03T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","119,1,N,0090,1","99999,9,9,9","999999,9,9,9","+0042,1","+0032,1","10084,1","120,M,+0046,1","120,N,+0042,1","99999,9,10077,1","7,1,024,1,+999,9","0101,1","9,99,0090,1,999","SYN004BUFR",
"01009099999","2023-09-03T16:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","115,1,N,0083,1","99999,9,9,9","999999,9,9,9","+0037,1","+0034,1","10078,1","120,M,+0042,1","120,N,+0038,1","99999,9,10071,1","7,1,022,1,+999,9","0100,1","9,99,0092,1,999","SYN004BUFR",
"01009099999","2023-09-03T17:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","110,1,N,0071,1","99999,9,9,9","999999,9,9,9","+0036,1","+0032,1","10072,1","120,M,+0037,1","120,N,+0036,1","99999,9,10065,1","7,1,020,1,+999,9","0090,1","9,99,0086,1,999","SYN004BUFR",
"01009099999","2023-09-03T18:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","111,1,N,0077,1","99999,9,9,9","999999,9,9,9","+0037,1","+0034,1","10066,1","120,M,+0048,1","120,N,+0008,1","99999,9,10059,1","7,1,018,1,+999,9","0094,1","9,99,0092,1,999","SYN004BUFR",
"01009099999","2023-09-03T19:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","104,1,N,0076,1","99999,9,9,9","999999,9,9,9","+0036,1","+0033,1","10055,1","120,M,+0037,1","120,N,+0035,1","99999,9,10049,1","6,1,022,1,+999,9","0089,1","9,99,0080,1,999","SYN004BUFR",
"01009099999","2023-09-03T20:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","110,1,N,0064,1","99999,9,9,9","999999,9,9,9","+0037,1","+0034,1","10049,1","120,M,+0037,1","120,N,+0035,1","99999,9,10042,1","7,1,023,1,+999,9","0078,1","9,99,0075,1,999","SYN004BUFR",
"01009099999","2023-09-03T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","121,1,N,0080,1","99999,9,9,9","999999,9,9,9","+0040,1","+0038,1","10040,1","120,M,+0040,1","120,N,+0037,1","99999,9,10034,1","7,1,025,1,+999,9","0088,1","9,99,0080,1,999","SYN004BUFR",
"01009099999","2023-09-03T22:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","120,1,N,0083,1","99999,9,9,9","999999,9,9,9","+0040,1","+0038,1","10032,1","120,M,+0040,1","120,N,+0039,1","99999,9,10025,1","7,1,023,1,+999,9","0092,1","9,99,0083,1,999","SYN004BUFR",
"01009099999","2023-09-03T23:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","121,1,N,0097,1","99999,9,9,9","999999,9,9,9","+0037,1","+0035,1","10025,1","120,M,+0039,1","120,N,+0038,1","99999,9,10019,1","7,1,023,1,+999,9","0110,1","9,99,0099,1,999","SYN004BUFR",
"01009099999","2023-09-04T00:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","119,1,N,0089,1","99999,9,9,9","999999,9,9,9","+0036,1","+0033,1","10018,1","120,M,+0037,1","120,N,+0036,1","99999,9,10011,1","7,1,023,1,+999,9","0099,1","9,99,0099,1,999","SYN004BUFR",
"01009099999","2023-09-04T01:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","109,1,N,0093,1","99999,9,9,9","999999,9,9,9","+0036,1","+0032,1","10006,1","120,M,+0036,1","120,N,+0036,1","99999,9,10000,1","6,1,025,1,+999,9","0104,1","9,99,0096,1,999","SYN004BUFR",
"01009099999","2023-09-04T02:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","117,1,N,0081,1","99999,9,9,9","999999,9,9,9","+0037,1","+0034,1","10002,1","120,M,+0038,1","120,N,+0036,1","99999,9,09995,1","8,1,024,1,+999,9","0103,1","9,99,0093,1,999","SYN004BUFR",
"01009099999","2023-09-04T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","136,1,N,0070,1","99999,9,9,9","999999,9,9,9","+0042,1","+0037,1","09998,1","120,M,+0043,1","120,N,+0038,1","99999,9,09992,1","8,1,019,1,+999,9","0086,1","9,99,0096,1,999","SYN004BUFR",
"01009099999","2023-09-04T04:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","164,1,N,0029,1","99999,9,9,9","999999,9,9,9","+0047,1","+0039,1","09994,1","120,M,+0048,1","120,N,+0043,1","99999,9,09987,1","7,1,013,1,+999,9","0075,1","9,99,0069,1,999","SYN004BUFR",
"01009099999","2023-09-04T05:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","143,1,N,0054,1","99999,9,9,9","999999,9,9,9","+0052,1","+0040,1","09996,1","120,M,+0053,1","120,N,+0047,1","99999,9,09990,1","8,1,006,1,+999,9","0090,1","9,99,0083,1,999","SYN004BUFR",
"01009099999","2023-09-04T06:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","136,1,N,0084,1","99999,9,9,9","999999,9,9,9","+0050,1","+0040,1","09990,1","120,M,+0053,1","120,N,+0035,1","99999,9,09984,1","7,1,008,1,+999,9","0095,1","9,99,0096,1,999","SYN004BUFR",
"01009099999","2023-09-04T07:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","134,1,N,0091,1","99999,9,9,9","999999,9,9,9","+0047,1","+0038,1","09987,1","120,M,+0049,1","120,N,+0046,1","99999,9,09980,1","6,1,007,1,+999,9","0102,1","9,99,0094,1,999","SYN004BUFR",
"01009099999","2023-09-04T08:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","144,1,N,0073,1","99999,9,9,9","999999,9,9,9","+0050,1","+0037,1","09988,1","120,M,+0049,1","120,N,+0046,1","99999,9,09982,1","8,1,008,1,+999,9","0093,1","9,99,0091,1,999","SYN004BUFR",
"01009099999","2023-09-04T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","148,1,N,0073,1","99999,9,9,9","999999,9,9,9","+0050,1","+0038,1","09989,1","120,M,+0050,1","120,N,+0047,1","99999,9,09983,1","0,1,001,1,+999,9","0082,1","9,99,0094,1,999","SYN004BUFR",
"01009099999","2023-09-04T10:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","149,1,N,0061,1","99999,9,9,9","999999,9,9,9","+0051,1","+0036,1","09990,1","120,M,+0052,1","120,N,+0048,1","99999,9,09983,1","2,1,003,1,+999,9","0080,1","9,99,0077,1,999","SYN004BUFR",
"01009099999","2023-09-04T11:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","141,1,N,0069,1","99999,9,9,9","999999,9,9,9","+0051,1","+0034,1","09987,1","120,M,+0053,1","120,N,+0051,1","99999,9,09981,1","5,1,001,1,+999,9","0076,1","9,99,0071,1,999","SYN004BUFR",
"01009099999","2023-09-04T12:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","133,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0047,1","+0035,1","09984,1","120,M,+0053,1","120,N,+0048,1","99999,9,09977,1","6,1,006,1,+999,9","0083,1","9,99,0094,1,999","SYN004BUFR",
"01009099999","2023-09-04T13:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","130,1,N,0058,1","99999,9,9,9","999999,9,9,9","+0050,1","+0035,1","09978,1","120,M,+0051,1","120,N,+0047,1","99999,9,09971,1","6,1,012,1,+999,9","0084,1","9,99,0078,1,999","SYN004BUFR",
"01009099999","2023-09-04T14:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","134,1,N,0063,1","99999,9,9,9","999999,9,9,9","+0050,1","+0036,1","09972,1","120,M,+0051,1","120,N,+0049,1","99999,9,09966,1","7,1,015,1,+999,9","0108,1","9,99,0091,1,999","SYN004BUFR",
