"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","GA1","GA2","GA3","GE1","GF1","MA1","MW1","MW2","MW3","REM","EQD"
"47107499999","2023-01-18T03:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","050,1,N,0021,1","99999,9,9,N","009999,1,9,9","-0010,1","-0090,1","10250,1",,,"02,1,+01219,1,06,1","02,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10244,1,99999,9",,,,"MET081METAR RKNO 0357Z 05004KT 9999 FEW040 FEW250 M01/M09 A3025 RMK SLP250 8/508 9/101=",
"47107499999","2023-01-18T04:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","040,1,N,0021,1","22000,1,9,N","009999,1,9,9","-0010,1","-0080,1","10242,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10234,1,99999,9",,,,"MET059METAR RKNO 0457Z 04004KT 9999 SKC M01/M08 A3022 RMK SLP242=",
"47107499999","2023-01-18T05:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","040,1,N,0021,1","22000,1,9,N","009999,1,9,9","-0020,1","-0090,1","10240,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9",,,,"MET059METAR RKNO 0555Z 04004KT 9999 SKC M02/M09 A3021 RMK SLP240=",
"47107499999","2023-01-18T06:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","020,1,N,0026,1","22000,1,9,N","009999,1,9,9","-0020,1","-0090,1","10244,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10237,1,99999,9",,,,"MET059METAR RKNO 0655Z 02005KT 9999 SKC M02/M09 A3023 RMK SLP244=",
"47107499999","2023-01-18T07:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","020,1,N,0021,1","22000,1,9,N","009999,1,9,9","-0020,1","-0080,1","10244,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10237,1,99999,9",,,,"MET059METAR RKNO 0755Z 02004KT 9999 SKC M02/M08 A3023 RMK SLP244=",
"47107499999","2023-01-18T08:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","300,1,N,0015,1","22000,1,9,N","009999,1,9,9","-0020,1","-0100,1","10245,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10237,1,99999,9",,,,"MET064METAR RKNO 0856Z 30003KT 9999 SKC M02/M10 A3023 RMK SLP245 LAST=",
"47107499999","2023-01-18T20:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0030,5","-0130,5","10231,1",,,,,,,,"10224,5,99999,9",,,,"MET069METAR RKNO 2057Z 26006G017KT 9999 SKC M03/M13 A3019 RMK SLP231 FIRST=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-18T21:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0036,1","99999,9,9,N","009999,1,9,9","-0020,1","-0110,1","10232,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10223,1,99999,9",,,,"MET074METAR RKNO 2155Z 26007KT 9999 FEW040 M02/M11 A3019 RMK SLP232 8/500 9/100=",
"47107499999","2023-01-18T22:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0031,1","22000,1,9,N","009999,1,9,9","-0030,1","-0110,1","10238,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9",,,,"MET059METAR RKNO 2255Z 25006KT 9999 SKC M03/M11 A3021 RMK SLP238=",
"47107499999","2023-01-18T23:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","07315,1,9,N","011265,5,9,9","-0020,5","-0100,5","10237,1",,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999",,"10230,5,99999,9",,,,"MET085METAR RKNO 2356Z 23004G016KT 9999 BKN240 M02/M10 A3021 RMK CIG240 SLP237 8/008 9/005=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-19T00:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0062,1","07315,1,C,N","009999,1,9,9","-0010,1","-0090,1","10243,1",,,"07,1,+07315,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07315,1,99,9,99,9","10237,1,99999,9",,,,"MET081METAR RKNO 0056Z 26012KT 9999 BKN240 M01/M09 A3023 RMK CIG240 SLP243 8/008 9/005=",
"47107499999","2023-01-19T01:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0051,1","07315,1,9,N","009999,1,9,9","+0000,1","-0080,1","10238,1",,,"02,1,+01219,1,06,1","07,1,+07315,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10230,1,99999,9",,,,"MET102METAR RKNO 0157Z 26010KT 9999 FEW040 BKN240 00/M08 A3021 RMK CIG240 PK WND 2627/31 SLP238 8/508 9/204=",
"47107499999","2023-01-19T02:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","150,1,N,0015,1","07315,1,9,N","009999,1,9,9","+0010,1","-0090,1","10226,1",,,"04,1,+01219,1,06,1","07,1,+07315,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10220,1,99999,9",,,,"MET087METAR RKNO 0255Z 15003KT 9999 SCT040 BKN240 01/M09 A3018 RMK CIG240 SLP226 8/508 9/403=",
"47107499999","2023-01-19T03:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","180,1,N,0021,1","07315,1,9,N","009999,1,9,9","+0020,1","-0080,1","10208,1",,,"02,1,+01219,1,06,1","07,1,+07315,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10203,1,99999,9",,,,"MET087METAR RKNO 0355Z 18004KT 9999 FEW040 BKN240 02/M08 A3013 RMK CIG240 SLP208 8/508 9/203=",
"47107499999","2023-01-19T04:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0026,1","07315,1,C,N","009999,1,9,9","+0030,1","-0080,1","10203,1",,,"02,1,+01219,1,06,1","04,1,+07315,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10196,1,99999,9",,,,"MET080METAR RKNO 0456Z 25005KT 9999 FEW040 SCT240 03/M08 A3011 RMK SLP203 8/508 9/102=",
"47107499999","2023-01-19T06:11:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0026,1","07315,1,C,N","009999,1,9,9","+0030,1","-0080,1","10201,1",,,"02,1,+01219,1,06,1","04,1,+07315,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10196,1,99999,9",,,,"MET080METAR RKNO 0611Z 25005KT 9999 FEW040 SCT240 03/M08 A3011 RMK SLP201 8/508 9/102=",
"47107499999","2023-01-19T06:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0020,1","-0070,1","10201,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10196,1,99999,9",,,,"MET073METAR RKNO 0655Z 26007KT 9999 FEW040 02/M07 A3011 RMK SLP201 8/500 9/200=",
"47107499999","2023-01-19T07:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","+0010,5","-0070,5","10195,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10190,5,99999,9",,,,"MET077METAR RKNO 0756Z 26010G021KT 9999 SCT040 01/M07 A3009 RMK SLP195 8/500 9/300=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-19T08:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","+0010,5","-0070,5","10196,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10190,5,99999,9",,,,"MET082METAR RKNO 0855Z 26015G027KT 9999 SCT040 01/M07 A3009 RMK SLP196 8/500 9/400 LAST=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-19T20:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","+0010,5","-0090,5","10169,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10163,5,99999,9",,,,"MET083METAR RKNO 2056Z 27007G018KT 9999 SCT050 01/M09 A3001 RMK SLP169 8/500 9/400 FIRST=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-19T21:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","+0000,5","-0120,5","10176,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10169,5,99999,9",,,,"MET093METAR RKNO 2155Z 27012G025KT 9999 FEW040 M00/M12 A3003 RMK PK WND 2636/01 SLP176 8/500 9/100=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-19T22:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0130,5","10189,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10183,5,99999,9",,,,"MET093METAR RKNO 2257Z 28012G033KT 9999 FEW040 M02/M13 A3007 RMK PK WND 2637/22 SLP189 8/500 9/100=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-19T23:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0160,5","10194,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10186,5,99999,9",,,,"MET093METAR RKNO 2357Z 26018G037KT 9999 FEW040 M02/M16 A3008 RMK PK WND 2740/34 SLP194 8/500 9/100=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-20T00:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0160,5","10221,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10213,5,99999,9",,,,"MET093METAR RKNO 0055Z 30005G017KT 9999 FEW040 M02/M16 A3016 RMK PK WND 2538/10 SLP221 8/500 9/100=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-20T01:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","310,1,N,0021,1","99999,9,9,N","009999,1,9,9","-0020,1","-0180,1","10225,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10217,1,99999,9",,,,"MET074METAR RKNO 0155Z 31004KT 9999 FEW040 M02/M18 A3017 RMK SLP225 8/500 9/100=",
"47107499999","2023-01-20T02:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0180,5","10222,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10213,5,99999,9",,,,"MET078METAR RKNO 0256Z 26013G030KT 9999 FEW040 M02/M18 A3016 RMK SLP222 8/500 9/100=","D01      0ADE693D02      0ADE539D03      0ADE592"
"47107499999","2023-01-20T03:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0210,5","10224,1",,,,,,,,"10217,5,99999,9",,,,"MET078METAR RKNO 0357Z 28011G029KT 9999 SKC M02/M21 A3017 RMK PK WND 2734/25 SLP224=","D01      0ADE693D02      0ADE539D03      0ADE592"
"47107499999","2023-01-20T04:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0210,5","10222,1",,,,,,,,"10213,5,99999,9",,,,"MET078METAR RKNO 0455Z 28011G026KT 9999 SKC M02/M21 A3016 RMK PK WND 2730/17 SLP222=","D01      0ADE693D02      0ADE539D03      0ADE592"
"47107499999","2023-01-20T04:59:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0160,5","10221,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10213,5,99999,9",,,,"MET101METAR RKNO 0459Z 30005G017KT 9999 FEW040 M02/M16 A3016 RMK PK WND 2538/10 PRES RR SLP221 8/500 9/100=","D01      0ADE693D02      0ADE539D03      0ADE592"
"47107499999","2023-01-20T05:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0020,5","-0200,5","10228,1",,,,,,,,"10220,5,99999,9",,,,"MET078METAR RKNO 0557Z 28011G026KT 9999 SKC M02/M20 A3018 RMK PK WND 2729/28 SLP228=","D01      0ADE693D02      0ADE539D03      0ADE592"
"47107499999","2023-01-20T07:09:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0072,1","22000,1,9,N","009999,1,9,9","-0020,1","-0200,1","10239,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9",,,,"MET059METAR RKNO 0709Z 26014KT 9999 SKC M02/M20 A3021 RMK SLP239=",
"47107499999","2023-01-20T07:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0041,1","22000,1,9,N","009999,1,9,9","-0030,1","-0200,1","10249,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10240,1,99999,9",,,,"MET059METAR RKNO 0755Z 25008KT 9999 SKC M03/M20 A3024 RMK SLP249=",
"47107499999","2023-01-20T07:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0041,1","22000,1,9,N","009999,1,9,9","-0030,1","-0200,1","10249,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10240,1,99999,9",,,,"MET074METAR RKNO 0756Z 25008KT 9999 SKC M03/M20 A3024 RMK PK WND 2626/11 SLP249=",
"47107499999","2023-01-20T08:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0040,5","-0200,5","10256,1",,,,,,,,"10247,5,99999,9",,,,"MET068METAR RKNO 0855Z 25009G019KT 9999 SKC M04/M20 A3026 RMK SLP256 LAST=","D01      0ADE693D02      0ADE539D03      0ADE592"
"47107499999","2023-01-24T20:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0057,1","99999,9,9,N","009999,1,9,9","-0160,1","-0250,1","10287,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10271,1,99999,9",,,,"MET080METAR RKNO 2055Z 26011KT 9999 FEW040 M16/M25 A3033 RMK SLP287 8/500 9/100 FIRST=",
"47107499999","2023-01-24T21:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0046,1","99999,9,9,N","009999,1,9,9","-0160,1","-0250,1","10286,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10271,1,99999,9",,,,"MET074METAR RKNO 2155Z 26009KT 9999 FEW040 M16/M25 A3033 RMK SLP286 8/500 9/100=",
"47107499999","2023-01-24T22:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0046,1","99999,9,9,N","009999,1,9,9","-0150,1","-0250,1","10281,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10267,1,99999,9",,,,"MET074METAR RKNO 2255Z 26009KT 9999 FEW040 M15/M25 A3032 RMK SLP281 8/500 9/100=",
"47107499999","2023-01-24T23:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","240,1,N,0036,1","99999,9,9,N","009999,1,9,9","-0130,1","-0260,1","10280,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10267,1,99999,9",,,,"MET074METAR RKNO 2355Z 24007KT 9999 FEW040 M13/M26 A3032 RMK SLP280 8/500 9/100=",
"47107499999","2023-01-25T00:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0051,1","99999,9,9,N","009999,1,9,9","-0100,1","-0240,1","10281,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10267,1,99999,9",,,,"MET074METAR RKNO 0056Z 26010KT 9999 FEW040 M10/M24 A3032 RMK SLP281 8/500 9/100=",
"47107499999","2023-01-25T01:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0046,1","99999,9,9,N","009999,1,9,9","-0080,1","-0240,1","10277,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10267,1,99999,9",,,,"MET074METAR RKNO 0156Z 26009KT 9999 FEW040 M08/M24 A3032 RMK SLP277 8/500 9/100=",
"47107499999","2023-01-25T02:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","240,1,N,0026,1","99999,9,9,N","009999,1,9,9","-0060,1","-0220,1","10271,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10261,1,99999,9",,,,"MET074METAR RKNO 0255Z 24005KT 9999 FEW040 M06/M22 A3030 RMK SLP271 8/500 9/100=",
"47107499999","2023-01-25T03:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0026,1","99999,9,9,N","009999,1,9,9","-0050,1","-0230,1","10261,1",,,"02,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10251,1,99999,9",,,,"MET074METAR RKNO 0357Z 25005KT 9999 FEW040 M05/M23 A3027 RMK SLP261 8/500 9/100=",
"47107499999","2023-01-25T04:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0050,5","-0230,5","10252,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10244,5,99999,9",,,,"MET078METAR RKNO 0455Z 25009G025KT 9999 FEW040 M05/M23 A3025 RMK SLP252 8/500 9/100=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-25T05:58:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0060,5","-0220,5","10246,1",,,"99,9,+99999,9,06,1",,,"9,AGL   ,+99999,+99999",,"10237,5,99999,9",,,,"MET078METAR RKNO 0558Z 26013G027KT 9999 FEW040 M06/M22 A3023 RMK SLP246 8/500 9/100=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-25T06:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0060,5","-0220,5","10251,1",,,"99,9,+99999,9,06,1","99,9,+99999,9,05,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999",,"10240,5,99999,9",,,,"MET107METAR RKNO 0655Z 26009G021KT 9999 FEW040 FEW120 SCT250 M06/M22 A3024 RMK PK WND 2731/18 SLP251 8/528 9/111=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-25T07:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","-0070,5","-0220,5","10246,1",,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999",,"10237,5,99999,9",,,,"MET078METAR RKNO 0756Z 26008G018KT 9999 FEW250 M07/M22 A3023 RMK SLP246 8/008 9/001=","D01      0ADE693D02      0ADE539"
"47107499999","2023-01-25T08:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0046,1","22000,1,9,N","009999,1,9,9","-0080,1","-0230,1","10245,1",,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10234,1,99999,9",,,,"MET064METAR RKNO 0855Z 26009KT 9999 SKC M08/M23 A3022 RMK SLP245 LAST=",
"47107499999","2023-01-25T20:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0046,1","01951,1,C,N","009999,1,9,9","-0070,1","-0130,1","10236,1",,,"08,1,+01951,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01951,1,99,9,99,9","10227,1,99999,9",,,,"MET087METAR RKNO 2055Z 26009KT 9999 OVC064 M07/M13 A3020 RMK CIG064 SLP236 8/5// 9/8// FIRST=",
"47107499999","2023-01-25T21:59:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0046,1","02073,1,C,N","009999,1,9,9","-0070,1","-0130,1","10240,1",,,"08,1,+02073,1,05,1",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,02073,1,99,9,99,9","10230,1,99999,9",,,,"MET081METAR RKNO 2159Z 26009KT 9999 OVC068 M07/M13 A3021 RMK CIG068 SLP240 8/02/ 9/08/=",
"47107499999","2023-01-25T22:59:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0046,1","02073,1,9,N","009999,1,9,9","-0070,1","-0130,1","10242,1",,,"02,1,+01524,1,06,1","07,1,+02073,1,05,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10230,1,99999,9",,,,"MET088METAR RKNO 2259Z 26009KT 9999 FEW050 BKN068 M07/M13 A3021 RMK CIG068 SLP242 8/520 9/240=",
"47107499999","2023-01-25T23:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0031,1","07620,1,9,N","009999,1,9,9","-0060,1","-0130,1","10247,1",,,"04,1,+02134,1,05,1","07,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02134,1,99,9,99,9","10237,1,99999,9",,,,"MET088METAR RKNO 2357Z 25006KT 9999 SCT070 BKN250 M06/M13 A3023 RMK CIG250 SLP247 8/028 9/043=",
"47107499999","2023-01-26T00:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0026,1","02134,1,C,N","009999,1,9,9","-0040,1","-0120,1","10247,1",,,"07,1,+02134,1,05,1","07,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10237,1,99999,9",,,,"MET088METAR RKNO 0057Z 26005KT 9999 BKN070 BKN250 M04/M12 A3023 RMK CIG070 SLP247 8/028 9/052=",
"47107499999","2023-01-26T01:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0026,1","02134,1,C,N","009999,1,9,9","-0030,1","-0120,1","10246,1",,,"07,1,+02134,1,05,1","07,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10237,1,99999,9",,,,"MET088METAR RKNO 0155Z 26005KT 9999 BKN070 BKN250 M03/M12 A3023 RMK CIG070 SLP246 8/028 9/052=",
"47107499999","2023-01-26T02:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","070,1,N,0005,1","02134,1,C,N","009999,1,9,9","-0030,1","-0130,1","10238,1",,,"07,1,+02134,1,05,1","07,1,+06706,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02134,1,99,9,99,9","10230,1,99999,9",,,,"MET088METAR RKNO 0257Z 07001KT 9999 BKN070 BKN220 M03/M13 A3021 RMK CIG070 SLP238 8/028 9/052=",
"47107499999","2023-01-26T03:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","080,1,N,0015,1","06096,1,9,N","009999,1,9,9","-0020,1","-0100,1","10230,1",,,"04,1,+02134,1,05,1","07,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02134,1,99,9,99,9","10223,1,99999,9",,,,"MET088METAR RKNO 0357Z 08003KT 9999 SCT070 BKN200 M02/M10 A3019 RMK CIG200 SLP230 8/028 9/034=",
"47107499999","2023-01-26T04:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","100,1,N,0010,1","06096,1,9,N","009999,1,9,9","-0020,1","-0100,1","10221,1",,,"02,1,+01219,1,06,1","08,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10213,1,99999,9",,,,"MET088METAR RKNO 0457Z 10002KT 9999 FEW040 OVC200 M02/M10 A3016 RMK CIG200 SLP221 8/508 9/206=",
"47107499999","2023-01-26T05:58:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","140,1,N,0015,1","06096,1,9,N","009999,1,9,9","-0020,1","-0110,1","10219,1",,,"02,1,+01524,1,06,1","08,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10210,1,99999,9",,,,"MET088METAR RKNO 0558Z 14003KT 9999 FEW050 OVC200 M02/M11 A3015 RMK CIG200 SLP219 8/508 9/206=",
"47107499999","2023-01-26T06:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0031,1","06096,1,9,N","009999,1,9,9","-0010,1","-0120,1","10214,1",,,"02,1,+01219,1,06,1","08,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10207,1,99999,9",,,,"MET088METAR RKNO 0657Z 26006KT 9999 FEW040 OVC200 M01/M12 A3014 RMK CIG200 SLP214 8/508 9/206=",
"47107499999","2023-01-26T07:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","270,1,N,0010,1","06096,1,9,N","009999,1,9,9","-0020,1","-0130,1","10214,1",,,"02,1,+01219,1,06,1","08,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10207,1,99999,9",,,,"MET088METAR RKNO 0755Z 27002KT 9999 FEW040 OVC200 M02/M13 A3014 RMK CIG200 SLP214 8/508 9/107=",
