"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM"
"99843899999","2023-01-01T13:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10181,1","3,1,010,1,+999,9","5,99,0015,1,999","+086,1","SYN080TESL1 46/// /0503 10146 40181 53010 91300 222// 00086 333 91203 555 11003 22003="
"99843899999","2023-01-01T14:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10188,1","3,1,017,1,+999,9","5,99,0026,1,999","+086,1","SYN080TESL1 46/// /0505 10148 40188 53017 91400 222// 00086 333 91205 555 11004 22005="
"99843899999","2023-01-01T15:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","10195,1","3,1,020,1,+999,9","5,99,0021,1,999","+086,1","SYN080TESL1 46/// /0703 10166 40195 53020 91500 222// 00086 333 91204 555 11003 22003="
"99843899999","2023-01-01T16:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0178,1","+9999,9","10198,1","1,1,017,1,+999,9","5,99,0031,1,999","+086,1","SYN080TESL1 46/// /1005 10178 40198 51017 91600 222// 00086 333 91206 555 11005 22005="
"99843899999","2023-01-01T17:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","110,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0183,1","+9999,9","10194,1","9,9,006,1,+999,9","5,99,0026,1,999","+087,1","SYN080TESL1 46/// /1103 10183 40194 50006 91700 222// 00087 333 91205 555 11003 22003="
"99843899999","2023-01-01T18:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","120,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0189,1","+9999,9","10182,1","8,1,013,1,+999,9","5,99,0041,1,999","+088,1","SYN080TESL1 46/// /1206 10189 40182 58013 91800 222// 00088 333 91208 555 11006 22007="
"99843899999","2023-01-01T19:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0197,1","+9999,9","10174,1","8,1,024,1,+999,9","5,99,0036,1,999","+088,1","SYN080TESL1 46/// /1104 10197 40174 58024 91900 222// 00088 333 91207 555 11004 22004="
"99843899999","2023-01-01T20:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","130,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","10172,1","6,1,022,1,+999,9","5,99,0031,1,999","+087,1","SYN080TESL1 46/// /1303 10204 40172 56022 92000 222// 00087 333 91206 555 11003 22004="
"99843899999","2023-01-01T21:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","120,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0205,1","+9999,9","10172,1","6,1,010,1,+999,9","5,99,0031,1,999","+087,1","SYN080TESL1 46/// /1204 10205 40172 56010 92100 222// 00087 333 91206 555 11004 22004="
"99843899999","2023-01-01T22:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10173,1","4,1,000,1,+999,9","5,99,0031,1,999","+088,1","SYN080TESL1 46/// /1104 1//// 40173 54000 92200 222// 00088 333 91206 555 11003 22004="
"99843899999","2023-01-01T23:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","10172,1","4,1,000,1,+999,9","5,99,0021,1,999","+088,1","SYN080TESL1 46/// /1203 10202 40172 54000 92300 222// 00088 333 91204 555 11003 22004="
"99843899999","2023-01-02T00:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0199,1","+9999,9","10177,1","3,1,005,1,+999,9","5,99,0026,1,999","+088,1","SYN080TESL1 46/// /1203 10199 40177 53005 90000 222// 00088 333 91205 555 11003 22004="
"99843899999","2023-01-02T01:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","120,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0195,1","+9999,9","10180,1","3,1,007,1,+999,9","5,99,0036,1,999","+087,1","SYN080TESL1 46/// /1205 10195 40180 53007 90100 222// 00087 333 91207 555 11005 22005="
"99843899999","2023-01-02T02:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0194,1","+9999,9","10182,1","1,1,010,1,+999,9","5,99,0046,1,999","+087,1","SYN080TESL1 46/// /1306 10194 40182 51010 90200 222// 00087 333 91209 555 11006 22007="
"99843899999","2023-01-02T03:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0196,1","+9999,9","10184,1","1,1,007,1,+999,9","5,99,0031,1,999","+086,1","SYN080TESL1 46/// /1404 10196 40184 51007 90300 222// 00086 333 91206 555 11004 22004="
"99843899999","2023-01-02T04:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0195,1","+9999,9","10184,1","2,1,004,1,+999,9","5,99,0031,1,999",,"SYN068TESL1 46/// /1304 10195 40184 52004 90400 333 91206 555 11004 22004="
"99843899999","2023-01-02T05:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","140,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0196,1","+9999,9","10180,1","9,9,000,1,+999,9","5,99,0041,1,999","+085,1","SYN080TESL1 46/// /1405 10196 40180 50000 90500 222// 00085 333 91208 555 11004 22005="
"99843899999","2023-01-02T06:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0203,1","+9999,9","10175,1","8,1,009,1,+999,9","5,99,0057,1,999","+085,1","SYN080TESL1 46/// /1305 10203 40175 58009 90600 222// 00085 333 91211 555 11005 22006="
"99843899999","2023-01-02T07:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0208,1","+9999,9","10171,1","7,1,013,1,+999,9","5,99,0046,1,999","+086,1","SYN080TESL1 46/// /1506 10208 40171 57013 90700 222// 00086 333 91209 555 11006 22006="
"99843899999","2023-01-02T08:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","10170,1","6,1,010,1,+999,9","5,99,0057,1,999","+087,1","SYN080TESL1 46/// /1608 10209 40170 56010 90800 222// 00087 333 91211 555 11008 22008="
"99843899999","2023-01-02T09:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0210,1","+9999,9","10169,1","6,1,006,1,+999,9","5,99,0051,1,999","+088,1","SYN080TESL1 46/// /1607 10210 40169 56006 90900 222// 00088 333 91210 555 11007 22007="
"99843899999","2023-01-02T10:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0210,1","+9999,9","10167,1","7,1,004,1,+999,9","5,99,0067,1,999","+089,1","SYN080TESL1 46/// /1608 10210 40167 57004 91000 222// 00089 333 91213 555 11008 22009="
"99843899999","2023-01-02T11:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","10168,1","4,1,000,1,+999,9","5,99,0062,1,999","+090,1","SYN080TESL1 46/// /1708 10209 40168 54000 91100 222// 00090 333 91212 555 11008 22008="
"99843899999","2023-01-02T12:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0205,1","+9999,9","10170,1","4,1,000,1,+999,9","5,99,0046,1,999","+091,1","SYN080TESL1 46/// /1606 10205 40170 54000 91200 222// 00091 333 91209 555 11006 22007="
"99843899999","2023-01-02T13:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0208,1","+9999,9","10175,1","3,1,008,1,+999,9","5,99,0036,1,999","+091,1","SYN080TESL1 46/// /1705 10208 40175 53008 91300 222// 00091 333 91207 555 11005 22006="
"99843899999","2023-01-02T14:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0208,1","+9999,9","10180,1","3,1,012,1,+999,9","5,99,0051,1,999","+092,1","SYN080TESL1 46/// /1607 10208 40180 53012 91400 222// 00092 333 91210 555 11007 22007="
"99843899999","2023-01-02T15:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0211,1","+9999,9","10186,1","3,1,016,1,+999,9","5,99,0057,1,999","+092,1","SYN080TESL1 46/// /1506 10211 40186 53016 91500 222// 00092 333 91211 555 11006 22006="
"99843899999","2023-01-02T16:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0220,1","+9999,9","10187,1","1,1,012,1,+999,9","5,99,0072,1,999","+093,1","SYN080TESL1 46/// /1510 10220 40187 51012 91600 222// 00093 333 91214 555 11010 22011="
"99843899999","2023-01-02T17:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0227,1","+9999,9","10182,1","9,9,000,1,+999,9","5,99,0088,1,999","+093,1","SYN080TESL1 46/// /1511 10227 40182 50000 91700 222// 00093 333 91217 555 11011 22012="
"99843899999","2023-01-02T18:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","10180,1","7,1,006,1,+999,9","5,99,0124,1,999","+095,1","SYN080TESL1 46/// /1816 10233 40180 57006 91800 222// 00095 333 91224 555 11016 22017="
"99843899999","2023-01-02T19:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0234,1","+9999,9","10165,1","8,1,022,1,+999,9","5,99,0098,1,999","+096,1","SYN080TESL1 46/// /1812 10234 40165 58022 91900 222// 00096 333 91219 555 11012 22013="
"99843899999","2023-01-02T20:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0234,1","+9999,9","10157,1","8,1,025,1,+999,9","5,99,0077,1,999","+097,1","SYN080TESL1 46/// /1712 10234 40157 58025 92000 222// 00097 333 91215 555 11011 22012="
"99843899999","2023-01-02T21:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0237,1","+9999,9","10151,1","6,1,029,1,+999,9","5,99,0088,1,999","+098,1","SYN080TESL1 46/// /1612 10237 40151 56029 92100 222// 00098 333 91217 555 11012 22013="
"99843899999","2023-01-02T22:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","140,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","10143,1","7,1,022,1,+999,9","5,99,0072,1,999","+099,1","SYN080TESL1 46/// /1407 10229 40143 57022 92200 222// 00099 333 91214 555 11007 22007="
"99843899999","2023-01-02T23:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10144,1","6,1,013,1,+999,9","5,99,0077,1,999","+100,1","SYN080TESL1 46/// /1509 10224 40144 56013 92300 222// 00100 333 91215 555 11009 22009="
"99843899999","2023-01-03T00:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0218,1","+9999,9","10146,1","6,1,005,1,+999,9","5,99,0062,1,999","+100,1","SYN080TESL1 46/// /1608 10218 40146 56005 90000 222// 00100 333 91212 555 11008 22009="
"99843899999","2023-01-03T01:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0218,1","+9999,9","10151,1","3,1,008,1,+999,9","5,99,0072,1,999","+100,1","SYN080TESL1 46/// /1609 10218 40151 53008 90100 222// 00100 333 91214 555 11009 22010="
"99843899999","2023-01-03T02:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0215,1","+9999,9","10151,1","2,1,007,1,+999,9","5,99,0067,1,999","+100,1","SYN080TESL1 46/// /1510 10215 40151 52007 90200 222// 00100 333 91213 555 11009 22010="
"99843899999","2023-01-03T03:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","10151,1","1,1,005,1,+999,9","5,99,0077,1,999","+099,1","SYN080TESL1 46/// /1512 10216 40151 51005 90300 222// 00099 333 91215 555 11012 22013="
"99843899999","2023-01-03T04:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0215,1","+9999,9","10151,1","4,1,000,1,+999,9","5,99,0082,1,999","+099,1","SYN080TESL1 46/// /1609 10215 40151 54000 90400 222// 00099 333 91216 555 11009 22009="
"99843899999","2023-01-03T05:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0215,1","+9999,9","10144,1","8,1,007,1,+999,9","5,99,0072,1,999","+098,1","SYN080TESL1 46/// /1509 10215 40144 58007 90500 222// 00098 333 91214 555 11009 22009="
"99843899999","2023-01-03T06:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","10139,1","8,1,012,1,+999,9","5,99,0077,1,999","+098,1","SYN080TESL1 46/// /1512 10213 40139 58012 90600 222// 00098 333 91215 555 11011 22012="
"99843899999","2023-01-03T07:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0212,1","+9999,9","10134,1","6,1,017,1,+999,9","5,99,0077,1,999","+098,1","SYN080TESL1 46/// /1411 10212 40134 56017 90700 222// 00098 333 91215 555 11010 22011="
"99843899999","2023-01-03T08:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","10136,1","6,1,008,1,+999,9","5,99,0082,1,999","+099,1","SYN080TESL1 46/// /1511 10216 40136 56008 90800 222// 00099 333 91216 555 11011 22012="
"99843899999","2023-01-03T09:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","160,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","10135,1","6,1,004,1,+999,9","5,99,0088,1,999","+100,1","SYN080TESL1 46/// /1611 10217 40135 56004 90900 222// 00100 333 91217 555 11011 22012="
"99843899999","2023-01-03T10:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0214,1","+9999,9","10139,1","3,1,005,1,+999,9","5,99,0088,1,999","+101,1","SYN080TESL1 46/// /1712 10214 40139 53005 91000 222// 00101 333 91217 555 11012 22013="
"99843899999","2023-01-03T11:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","10133,1","8,1,003,1,+999,9","5,99,0067,1,999","+101,1","SYN080TESL1 46/// /1710 10217 40133 58003 91100 222// 00101 333 91213 555 11010 22011="
"99843899999","2023-01-03T12:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","10135,1","9,9,000,1,+999,9","5,99,0093,1,999","+102,1","SYN080TESL1 46/// /1812 10216 40135 50000 91200 222// 00102 333 91218 555 11012 22013="
"99843899999","2023-01-03T13:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","10133,1","6,1,006,1,+999,9","5,99,0082,1,999","+103,1","SYN080TESL1 46/// /1710 10217 40133 56006 91300 222// 00103 333 91216 555 11010 22011="
"99843899999","2023-01-03T14:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","10139,1",,"5,99,0077,1,999","+103,1","SYN074TESL1 46/// /1712 10219 40139 91348 222// 00103 333 91215 555 11011 22012="
"99843899999","2023-01-03T15:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0218,1","+9999,9","10141,1","2,1,006,1,+999,9","5,99,0077,1,999","+104,1","SYN080TESL1 46/// /1709 10218 40141 52006 91500 222// 00104 333 91215 555 11009 22010="
"99843899999","2023-01-03T16:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10142,1","1,1,009,1,+999,9","5,99,0093,1,999","+105,1","SYN080TESL1 46/// /1811 10224 40142 51009 91600 222// 00105 333 91218 555 11011 22012="
"99843899999","2023-01-03T17:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","10136,1","8,1,005,1,+999,9","5,99,0108,1,999","+106,1","SYN080TESL1 46/// /1815 10229 40136 58005 91700 222// 00106 333 91221 555 11015 22016="
"99843899999","2023-01-03T18:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","190,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0225,1","+9999,9","10130,1","8,1,011,1,+999,9","5,99,0124,1,999","+108,1","SYN080TESL1 46/// /1919 10225 40130 58011 91800 222// 00108 333 91224 555 11019 22020="
"99843899999","2023-01-03T19:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0222,1","+9999,9","10119,1","8,1,023,1,+999,9","5,99,0103,1,999","+109,1","SYN080TESL1 46/// /1813 10222 40119 58023 91900 222// 00109 333 91220 555 11012 22013="
"99843899999","2023-01-03T20:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","10107,1","8,1,029,1,+999,9","5,99,0103,1,999","+110,1","SYN080TESL1 46/// /1817 10229 40107 58029 92000 222// 00110 333 91220 555 11016 22018="
"99843899999","2023-01-03T21:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0228,1","+9999,9","10106,1","6,1,024,1,+999,9","5,99,0113,1,999","+111,1","SYN080TESL1 46/// /1815 10228 40106 56024 92100 222// 00111 333 91222 555 11015 22016="
"99843899999","2023-01-03T22:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","180,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0225,1","+9999,9","10104,1","6,1,015,1,+999,9","5,99,0093,1,999","+111,1","SYN080TESL1 46/// /1814 10225 40104 56015 92200 222// 00111 333 91218 555 11014 22015="
"99843899999","2023-01-03T23:00:00","4","29.6666666","-91.2333333","3.0","TESORO MARINE TERMINAL, LA US","FM-13","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","10105,1","4,1,000,1,+999,9","5,99,0088,1,999","+112,1","SYN080TESL1 46/// /1712 10219 40105 54000 92300 222// 00112 333 91217 555 11012 22013="
