"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM"
"48699099999","2023-02-14T09:45:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-16","99999","V020","999,9,V,0021,1","00549,1,C,N","005000,1,9,9","+0250,1","+0250,1","99999,9",,"02,1,+00366,1,99,9","02,1,+00488,1,09,1","02,1,+00549,1,08,1","07,1,+04877,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10080,1,99999,9","95,1",,,"MET090SPECI WSSL 140945Z VRB04KT 5000 -TSRA FEW012 FEW016CB FEW018TCU BKN160 25/25 Q1008 RESHRA="
"48699099999","2023-02-14T10:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","330,1,V,0021,1","00549,1,C,N","008000,1,9,9","+0250,1","+0250,1","99999,9",,"02,1,+00457,1,99,9","02,1,+00518,1,09,1","02,1,+00549,1,08,1","07,1,+04877,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10080,1,99999,9","95,1",,,"MET098METAR WSSL 141000Z 33004KT 290V010 8000 -TSRA FEW015 FEW017CB FEW018TCU BKN160 25/25 Q1008 RESHRA="
"48699099999","2023-02-14T10:40:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-16","99999","V020","999,9,V,0005,1","00610,1,C,N","005000,1,9,9","+0250,1","+0250,1","99999,9",,"02,1,+00457,1,99,9","02,1,+00549,1,08,1","02,1,+00610,1,09,1","07,1,+04572,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10080,1,99999,9","63,1",,,"MET085SPECI WSSL 141040Z VRB01KT 5000 RA FEW015 FEW018TCU FEW020CB BKN150 25/25 Q1008 RETS="
"48699099999","2023-02-14T11:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","070,1,V,0021,1","05182,1,9,N","008000,1,9,9","+0250,1","+0250,1","99999,9",,"02,1,+00488,1,99,9","02,1,+00610,1,08,1","07,1,+05182,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10080,1,99999,9","61,1",,,"MET090METAR WSSL 141100Z 07004KT 030V090 8000 -RA FEW016 FEW020TCU BKN170 25/25 Q1008 RERA RETS="
"48699099999","2023-02-14T12:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","050,1,N,0026,1","04877,1,C,N","009999,1,9,9","+0260,1","+0260,1","99999,9",,"02,1,+00488,1,99,9","04,1,+04877,1,99,9","07,1,+09144,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10080,1,99999,9",,,,"MET065METAR WSSL 141200Z 05005KT 9999 FEW016 SCT160 BKN300 26/26 Q1008="
"48699099999","2023-02-14T13:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0031,1","09144,1,9,N","009999,1,9,9","+0260,1","+0250,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET058METAR WSSL 141300Z 03006KT 9999 FEW018 BKN300 26/25 Q1009="
"48699099999","2023-02-14T14:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0031,1","09144,1,9,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 141400Z 03006KT 9999 FEW018 BKN300 26/24 Q1010="
"48699099999","2023-02-14T15:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0041,1","04572,1,9,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","07,1,+04572,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 141500Z 02008KT 9999 FEW018 BKN150 26/24 Q1010="
"48699099999","2023-02-14T16:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","040,1,N,0036,1","04572,1,C,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","04,1,+04572,1,99,9","07,1,+09144,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET065METAR WSSL 141600Z 04007KT 9999 FEW018 SCT150 BKN300 26/24 Q1010="
"48699099999","2023-02-14T17:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,V,0031,1","04572,1,C,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","04,1,+04572,1,99,9","07,1,+09144,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET073METAR WSSL 141700Z 02006KT 340V040 9999 FEW018 SCT150 BKN300 26/24 Q1010="
"48699099999","2023-02-14T18:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","010,1,V,0026,1","09144,1,9,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET066METAR WSSL 141800Z 01005KT 320V040 9999 FEW018 BKN300 26/24 Q1010="
"48699099999","2023-02-14T19:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0031,1","04572,1,9,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","07,1,+04572,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET058METAR WSSL 141900Z 02006KT 9999 FEW018 BKN150 26/24 Q1009="
"48699099999","2023-02-14T20:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","360,1,V,0015,1","04572,1,9,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","07,1,+04572,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET066METAR WSSL 142000Z 36003KT 310V030 9999 FEW018 BKN150 26/24 Q1009="
"48699099999","2023-02-14T21:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","010,1,V,0021,1","04572,1,9,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","07,1,+04572,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET066METAR WSSL 142100Z 01004KT 340V040 9999 FEW018 BKN150 26/24 Q1009="
"48699099999","2023-02-14T22:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0010,1","04572,1,9,N","009999,1,9,9","+0250,1","+0240,1","99999,9",,"02,1,+00549,1,99,9","07,1,+04572,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET058METAR WSSL 142200Z VRB02KT 9999 FEW018 BKN150 25/24 Q1009="
"48699099999","2023-02-14T23:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0010,1","04572,1,9,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00488,1,99,9","07,1,+04572,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 142300Z VRB02KT 9999 FEW016 BKN150 26/24 Q1010="
"48699099999","2023-02-15T00:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","260,1,V,0031,1","00457,1,C,N","003000,1,9,9","+0240,1","+0230,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00457,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10110,1,99999,9","82,1",,"0088,1","MET078METAR WSSL 150000Z 26006G17KT 210V350 3000 +SHRA SCT008 SCT015TCU 24/23 Q1011="
"48699099999","2023-02-15T00:15:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-16","99999","V020","230,1,V,0057,1","00457,1,C,N","006000,1,9,9","+0230,1","+0220,1","99999,9",,"02,1,+00244,1,99,9","04,1,+00457,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10110,1,99999,9","81,1",,,"MET081SPECI WSSL 150015Z 23011KT 200V270 6000 SHRA FEW008 SCT015TCU 23/22 Q1011 RESHRA="
"48699099999","2023-02-15T01:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0021,1","04877,1,9,N","005000,1,9,9","+0220,1","+0210,1","99999,9",,"02,1,+00366,1,99,9","07,1,+04877,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9","63,1",,,"MET068METAR WSSL 150100Z VRB04KT 5000 RA FEW012 BKN160 22/21 Q1011 RESHRA="
"48699099999","2023-02-15T01:15:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-16","99999","V020","130,1,N,0036,1","05182,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,"02,1,+00457,1,99,9","07,1,+05182,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10110,1,99999,9","61,1",,,"MET067SPECI WSSL 150115Z 13007KT 9999 -RA FEW015 BKN170 22/21 Q1011 RERA="
"48699099999","2023-02-15T02:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","060,1,V,0015,1","05486,1,9,N","009999,1,9,9","+0240,1","+0230,1","99999,9",,"02,1,+00549,1,99,9","07,1,+05486,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET071METAR WSSL 150200Z 06003KT 030V090 9999 FEW018 BKN180 24/23 Q1011 RERA="
"48699099999","2023-02-15T03:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","070,1,N,0051,1","05486,1,9,N","009999,1,9,9","+0250,1","+0240,1","99999,9",,"02,1,+00366,1,99,9","07,1,+05486,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR WSSL 150300Z 07010KT 9999 FEW012 BKN180 25/24 Q1011="
"48699099999","2023-02-15T04:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","060,1,N,0051,1","06096,1,C,N","009999,1,9,9","+0260,1","+0240,1","99999,9",,"02,1,+00457,1,99,9","04,1,+06096,1,99,9","07,1,+07620,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET065METAR WSSL 150400Z 06010KT 9999 FEW015 SCT200 BKN250 26/24 Q1011="
"48699099999","2023-02-15T05:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0036,1","00549,1,C,N","009999,1,9,9","+0270,1","+0240,1","99999,9",,"02,1,+00457,1,99,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR WSSL 150500Z 03007KT 9999 FEW015 SCT018 27/24 Q1011="
"48699099999","2023-02-15T06:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","040,1,N,0046,1","08230,1,9,N","009999,1,9,9","+0270,1","+0240,1","99999,9",,"04,1,+00549,1,99,9","07,1,+08230,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 150600Z 04009KT 9999 SCT018 BKN270 27/24 Q1010="
"48699099999","2023-02-15T07:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,V,0046,1","08230,1,9,N","009999,1,9,9","+0290,1","+0230,1","99999,9",,"04,1,+00549,1,99,9","07,1,+08230,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET066METAR WSSL 150700Z 03009KT 350V050 9999 SCT018 BKN270 29/23 Q1009="
"48699099999","2023-02-15T08:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0057,1","00549,1,C,N","009999,1,9,9","+0290,1","+0240,1","99999,9",,"02,1,+00457,1,99,9","04,1,+00549,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10080,1,99999,9",,,,"MET061METAR WSSL 150800Z 03011KT 9999 FEW015 SCT018TCU 29/24 Q1008="
"48699099999","2023-02-15T09:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0051,1","09144,1,9,N","009999,1,9,9","+0290,1","+0230,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10080,1,99999,9",,,,"MET058METAR WSSL 150900Z 03010KT 9999 FEW018 BKN300 29/23 Q1008="
"48699099999","2023-02-15T10:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0062,1","09144,1,9,N","009999,1,9,9","+0280,1","+0230,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10080,1,99999,9",,,,"MET058METAR WSSL 151000Z 02012KT 9999 FEW018 BKN300 28/23 Q1008="
"48699099999","2023-02-15T11:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0067,1","09144,1,9,N","009999,1,9,9","+0270,1","+0230,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET058METAR WSSL 151100Z 03013KT 9999 FEW018 BKN300 27/23 Q1009="
"48699099999","2023-02-15T12:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0057,1","09144,1,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET058METAR WSSL 151200Z 03011KT 9999 FEW018 BKN300 26/23 Q1009="
"48699099999","2023-02-15T13:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0046,1","09144,1,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00488,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 151300Z 02009KT 9999 FEW016 BKN300 26/23 Q1010="
"48699099999","2023-02-15T14:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0036,1","09144,1,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00488,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 151400Z 02007KT 9999 FEW016 BKN300 26/23 Q1010="
"48699099999","2023-02-15T15:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0036,1","09144,1,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00488,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR WSSL 151500Z 02007KT 9999 FEW016 BKN300 26/23 Q1011="
"48699099999","2023-02-15T16:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","010,1,N,0036,1","09144,1,9,N","009999,1,9,9","+0250,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR WSSL 151600Z 01007KT 9999 FEW018 BKN300 25/22 Q1011="
"48699099999","2023-02-15T17:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","360,1,V,0021,1","09144,1,9,N","009999,1,9,9","+0250,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET066METAR WSSL 151700Z 36004KT 320V020 9999 FEW018 BKN300 25/22 Q1011="
"48699099999","2023-02-15T18:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","360,1,V,0021,1","09144,1,9,N","009999,1,9,9","+0250,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET066METAR WSSL 151800Z 36004KT 320V040 9999 FEW018 BKN300 25/22 Q1011="
"48699099999","2023-02-15T19:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0010,1","09144,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR WSSL 151900Z VRB02KT 9999 FEW018 BKN300 24/22 Q1011="
"48699099999","2023-02-15T20:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0010,1","09144,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 152000Z VRB02KT 9999 FEW018 BKN300 24/22 Q1010="
"48699099999","2023-02-15T21:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0010,1","09144,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"02,1,+00488,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 152100Z VRB02KT 9999 FEW016 BKN300 24/22 Q1010="
"48699099999","2023-02-15T22:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0010,1","09144,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"02,1,+00488,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 152200Z VRB02KT 9999 FEW016 BKN300 24/22 Q1010="
"48699099999","2023-02-15T23:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","999,9,V,0010,1","09144,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 152300Z VRB02KT 9999 FEW018 BKN300 24/22 Q1010="
"48699099999","2023-02-16T00:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","340,1,V,0015,1","09144,1,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET066METAR WSSL 160000Z 34003KT 300V020 9999 FEW018 BKN300 24/22 Q1011="
"48699099999","2023-02-16T01:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","360,1,V,0015,1","09144,1,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10110,1,99999,9",,,,"MET066METAR WSSL 160100Z 36003KT 330V050 9999 FEW018 BKN300 26/23 Q1011="
"48699099999","2023-02-16T02:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,V,0062,1","09144,1,9,N","009999,1,9,9","+0270,1","+0220,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10120,1,99999,9",,,,"MET066METAR WSSL 160200Z 02012KT 350V050 9999 FEW018 BKN300 27/22 Q1012="
"48699099999","2023-02-16T03:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0051,1","09144,1,9,N","009999,1,9,9","+0290,1","+0220,1","99999,9",,"04,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10120,1,99999,9",,,,"MET058METAR WSSL 160300Z 02010KT 9999 SCT018 BKN300 29/22 Q1012="
"48699099999","2023-02-16T04:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0062,1","09144,1,9,N","009999,1,9,9","+0300,1","+0220,1","99999,9",,"02,1,+00610,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10120,1,99999,9",,,,"MET058METAR WSSL 160400Z 02012KT 9999 FEW020 BKN300 30/22 Q1012="
"48699099999","2023-02-16T05:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0051,1","09144,1,9,N","009999,1,9,9","+0290,1","+0210,1","99999,9",,"02,1,+00610,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10110,1,99999,9",,,,"MET058METAR WSSL 160500Z 02010KT 9999 FEW020 BKN300 29/21 Q1011="
"48699099999","2023-02-16T06:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0062,1","04877,1,C,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"02,1,+00610,1,99,9","04,1,+04877,1,99,9","07,1,+09144,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10100,1,99999,9",,,,"MET065METAR WSSL 160600Z 03012KT 9999 FEW020 SCT160 BKN300 30/21 Q1010="
"48699099999","2023-02-16T07:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0062,1","04877,1,C,N","009999,1,9,9","+0300,1","+0200,1","99999,9",,"02,1,+00610,1,99,9","04,1,+04877,1,99,9","07,1,+09144,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10090,1,99999,9",,,,"MET065METAR WSSL 160700Z 03012KT 9999 FEW020 SCT160 BKN300 30/20 Q1009="
"48699099999","2023-02-16T08:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,V,0057,1","09144,1,9,N","009999,1,9,9","+0300,1","+0190,1","99999,9",,"02,1,+00610,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10090,1,99999,9",,,,"MET066METAR WSSL 160800Z 02011KT 350V050 9999 FEW020 BKN300 30/19 Q1009="
"48699099999","2023-02-16T09:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0062,1","09144,1,9,N","009999,1,9,9","+0300,1","+0200,1","99999,9",,"02,1,+00610,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10090,1,99999,9",,,,"MET058METAR WSSL 160900Z 03012KT 9999 FEW020 BKN300 30/20 Q1009="
"48699099999","2023-02-16T10:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,N,0062,1","04877,1,C,N","009999,1,9,9","+0290,1","+0200,1","99999,9",,"02,1,+00610,1,99,9","04,1,+04877,1,99,9","07,1,+09144,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10090,1,99999,9",,,,"MET065METAR WSSL 161000Z 02012KT 9999 FEW020 SCT160 BKN300 29/20 Q1009="
"48699099999","2023-02-16T11:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","020,1,V,0046,1","04877,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,"02,1,+00549,1,99,9","04,1,+04877,1,99,9","07,1,+09144,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10090,1,99999,9",,,,"MET073METAR WSSL 161100Z 02009KT 350V050 9999 FEW018 SCT160 BKN300 28/21 Q1009="
"48699099999","2023-02-16T12:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0046,1","09144,1,9,N","009999,1,9,9","+0270,1","+0210,1","99999,9",,"02,1,+00549,1,99,9","07,1,+09144,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10100,1,99999,9",,,,"MET058METAR WSSL 161200Z 03009KT 9999 FEW018 BKN300 27/21 Q1010="
"48699099999","2023-02-16T13:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0220,1","99999,9",,,,,,,,"10110,1,99999,9",,,,"MET045METAR WSSL 161300Z 03009KT CAVOK 27/22 Q1011="
"48699099999","2023-02-16T14:00:00","4","1.41695","103.867653","10.97","SELETAR, SN","FM-15","99999","V020","030,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0260,1","+0220,1","99999,9",,,,,,,,"10110,1,99999,9",,,,"MET045METAR WSSL 161400Z 03006KT CAVOK 26/22 Q1011="
