"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01017099999","2023-11-04T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","090,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0064,1","-0100,1","10126,1","240,M,-0063,1","240,N,-0066,1","99999,9,10101,1","7,1,004,1,+999,9",,"3,99,0100,1,999","SYN08201017 46/// /0906 11064 21100 30101 40126 57004 92100 333 11063 21066 90710 91110=",
"01017099999","2023-11-05T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0071,1","-0095,1","10115,1","240,M,-0071,1","240,N,-0074,1","99999,9,10090,1","7,1,009,1,+999,9",,"3,99,0080,1,999","SYN07601017 46/// /0706 11071 21095 30090 40115 57009 333 11071 21074 90710 91108=",
"01017099999","2023-11-05T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","020,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0085,1","-0103,1","10112,1","240,M,-0080,1","240,N,-0085,1","99999,9,10088,1",,,"3,99,0090,1,999","SYN07601017 46/// /0207 11085 21103 30088 40112 54001 333 11080 21085 90710 91109=","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-05T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0075,1","-0117,1","10100,1","240,M,-0070,1","240,N,-0075,1","99999,9,10076,1",,,"3,99,0140,1,999","SYN07601017 46/// /0511 11075 21117 30076 40100 54002 333 11070 21075 90710 91114=","Q014     3APCTENQ02.2    3APC3  "
"01017099999","2023-11-05T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","040,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0087,1","-0132,1","10104,1","240,M,-0081,1","240,N,-0087,1","99999,9,10079,1",,,"3,99,0130,1,999","SYN07601017 46/// /0410 11087 21132 30079 40104 54001 333 11081 21087 90710 91113=","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-06T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0092,1","-0158,1","10104,1","240,M,-0090,1","240,N,-0094,1","99999,9,10079,1","4,1,000,1,+999,9",,"3,99,0110,1,999","SYN07601017 46/// /0409 11092 21158 30079 40104 54000 333 11090 21094 90710 91111=",
"01017099999","2023-11-06T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0091,1","-0151,1","10112,1","240,M,-0091,1","240,N,-0094,1","99999,9,10088,1","2,1,006,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /0506 11091 21151 30088 40112 52006 333 11091 21094 90710 91109=",
"01017099999","2023-11-06T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0089,1","-0148,1","10127,1","240,M,-0087,1","240,N,-0090,1","99999,9,10103,1","2,1,007,1,+999,9",,"3,99,0060,1,999","SYN07601017 46/// /0504 11089 21148 30103 40127 52007 333 11087 21090 90710 91106=",
"01017099999","2023-11-06T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0094,1","-0131,1","10139,1","240,M,-0092,1","240,N,-0095,1","99999,9,10114,1","2,1,005,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /0502 11094 21131 30114 40139 52005 333 11092 21095 90710 91103=",
"01017099999","2023-11-07T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","999,9,N,0002,1","99999,9,9,9","999999,9,9,9","-0092,1","-0121,1","10144,1","120,M,-0093,1","120,N,-0097,1","99999,9,10119,1",,,"9,99,0006,1,999","SYN004BUFR",
"01017099999","2023-11-07T04:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","999,9,N,0003,1","99999,9,9,9","999999,9,9,9","-0094,1","-0118,1","10143,1","120,M,-0093,1","120,N,-0095,1","99999,9,10118,1",,,"9,99,0004,1,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-07T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0091,1","-0118,1","10156,1","240,M,-0090,1","240,N,-0093,1","99999,9,10132,1","2,1,010,1,+999,9",,"3,99,0030,1,999","SYN08201017 46/// /0401 11091 21118 30132 40156 52010 90900 333 11090 21093 90710 91103=",
"01017099999","2023-11-07T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0091,1","-0113,1","10164,1","240,M,-0090,1","240,N,-0092,1","99999,9,10139,1","5,1,000,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /0703 11091 21113 30139 40164 55000 333 11090 21092 90710 91104=",
"01017099999","2023-11-07T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0087,1","-0104,1","10160,1","240,M,-0086,1","240,N,-0088,1","99999,9,10135,1",,,"3,99,0040,1,999","SYN08201017 46/// /0602 11087 21104 30135 40160 54003 92100 333 11086 21088 90710 91104=","Q014     3APCTENQ02.3    3APC3  "
"01017099999","2023-11-08T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0045,1","-0055,1","10129,1","240,M,-0038,1","240,N,-0048,1","99999,9,10105,1","8,1,020,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /2107 11045 21055 30105 40129 58020 333 11038 21048 90710 91109=",
"01017099999","2023-11-08T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0035,1","-0060,1","10112,1","240,M,-0028,1","240,N,-0039,1","99999,9,10087,1","7,1,011,1,+999,9",,"3,99,0080,1,999","SYN07601017 46/// /2006 11035 21060 30087 40112 57011 333 11028 21039 90710 91108=",
"01017099999","2023-11-08T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","190,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0017,1","-0064,1","10087,1","240,M,-0017,1","240,N,-0022,1","99999,9,10063,1","7,1,014,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /1903 11017 21064 30063 40087 57014 333 11017 21022 90710 91104=",
"01017099999","2023-11-08T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0011,1","-0064,1","10054,1","240,M,-0010,1","240,N,-0013,1","99999,9,10031,1","7,1,016,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /1401 11011 21064 30031 40054 57016 333 11010 21013 90710 91104=",
"01017099999","2023-11-09T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0024,1","-0031,1","10017,1","240,M,-0021,1","240,N,-0024,1","99999,9,09993,1","7,1,020,1,+999,9",,"3,99,0100,1,999","SYN07601017 46/// /0709 11024 21031 39993 40017 57020 333 11021 21024 90710 91110=",
"01017099999","2023-11-09T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0017,1","-0046,1","10006,1","240,M,-0014,1","240,N,-0019,1","99999,9,09982,1","9,9,001,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /2102 11017 21046 39982 40006 50001 333 11014 21019 90710 91107=",
"01017099999","2023-11-09T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","300,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0034,1","-0044,1","09995,1","240,M,-0032,1","240,N,-0034,1","99999,9,09971,1",,,"3,99,0040,1,999","SYN07601017 46/// /3003 11034 21044 39971 49995 54003 333 11032 21034 90710 91104=","Q014     3APCTENQ02.3    3APC3  "
"01017099999","2023-11-09T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0023,1","-0046,1","10012,1","240,M,-0022,1","240,N,-0025,1","99999,9,09988,1","1,1,014,1,+999,9",,"3,99,0170,1,999","SYN07601017 46/// /0613 11023 21046 39988 40012 51014 333 11022 21025 90710 91117=",
"01017099999","2023-11-10T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","080,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0050,1","-0074,1","10101,1","240,M,-0048,1","240,N,-0051,1","99999,9,10077,1","2,1,022,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /0803 11050 21074 30077 40101 52022 333 11048 21051 90710 91104=",
"01017099999","2023-11-10T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0058,1","-0082,1","10131,1","240,M,-0057,1","240,N,-0059,1","99999,9,10107,1","2,1,015,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /0705 11058 21082 30107 40131 52015 333 11057 21059 90710 91107=",
"01017099999","2023-11-10T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","090,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0061,1","-0103,1","10159,1","240,M,-0059,1","240,N,-0061,1","99999,9,10134,1","2,1,013,1,+999,9",,"3,99,0060,1,999","SYN07601017 46/// /0904 11061 21103 30134 40159 52013 333 11059 21061 90710 91106=",
"01017099999","2023-11-11T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0064,1","-0111,1","10175,1","240,M,-0061,1","240,N,-0064,1","99999,9,10150,1","1,1,006,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /0601 11064 21111 30150 40175 51006 333 11061 21064 90710 91103=",
"01017099999","2023-11-11T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0064,1","-0093,1","10179,1","240,M,-0064,1","240,N,-0068,1","99999,9,10155,1","2,1,006,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /0501 11064 21093 30155 40179 52006 333 11064 21068 90710 91104=",
"01017099999","2023-11-11T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0045,1","-0083,1","10156,1","240,M,-0043,1","240,N,-0050,1","99999,9,10132,1","6,1,013,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /0704 11045 21083 30132 40156 56013 333 11043 21050 90710 91107=",
"01017099999","2023-11-11T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0024,1","-0042,1","10110,1","240,M,-0016,1","240,N,-0026,1","99999,9,10086,1","8,1,025,1,+999,9",,"3,99,0100,1,999","SYN07601017 46/// /1906 11024 21042 30086 40110 58025 333 11016 21026 90710 91110=",
"01017099999","2023-11-11T23:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","264,1,N,0050,1","99999,9,9,9","999999,9,9,9","-0012,1","-0037,1","10109,1",,,"99999,9,10085,1","8,1,006,1,+999,9","0089,1","9,99,0073,1,999","SYN004BUFR",
"01017099999","2023-11-12T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","010,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0036,1","-0043,1","10071,1","240,M,-0011,1","240,N,-0036,1","99999,9,10047,1","7,1,031,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /0108 11036 21043 30047 40071 57031 333 11011 21036 90710 91109=",
"01017099999","2023-11-12T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0035,1","-0055,1","10097,1","240,M,-0032,1","240,N,-0038,1","99999,9,10073,1","2,1,008,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /2203 11035 21055 30073 40097 52008 333 11032 21038 90710 91103=",
"01017099999","2023-11-12T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0015,1","-0071,1","10077,1","240,M,-0015,1","240,N,-0022,1","99999,9,10053,1","6,1,015,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /1802 11015 21071 30053 40077 56015 333 11015 21022 90710 91104=",
"01017099999","2023-11-12T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0014,1","-0093,1","10051,1","240,M,-0014,1","240,N,-0021,1","99999,9,10027,1","7,1,015,1,+999,9",,"3,99,0020,1,999","SYN07601017 46/// /3401 11014 21093 30027 40051 57015 333 11014 21021 90710 91102=",
"01017099999","2023-11-13T02:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","999,9,N,0037,1","99999,9,9,9","999999,9,9,9","-0037,1","-0062,1","10056,1","120,M,-0036,1","120,N,-0041,1","99999,9,10032,1",,,"9,99,0037,1,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-13T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","350,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0050,1","-0077,1","10058,1","240,M,-0037,1","240,N,-0050,1","99999,9,10034,1","1,1,003,1,+999,9",,"3,99,0080,1,999","SYN08201017 46/// /3507 11050 21077 30034 40058 51003 90300 333 11037 21050 90710 91108=",
"01017099999","2023-11-13T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","360,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0068,1","-0108,1","10101,1","240,M,-0066,1","240,N,-0070,1","99999,9,10077,1","2,1,023,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /3605 11068 21108 30077 40101 52023 333 11066 21070 90710 91107=",
"01017099999","2023-11-13T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","020,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0071,1","-0118,1","10128,1","240,M,-0070,1","240,N,-0074,1","99999,9,10103,1","3,1,007,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /0204 11071 21118 30103 40128 53007 333 11070 21074 90710 91107=",
"01017099999","2023-11-13T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","080,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0075,1","-0100,1","10122,1","240,M,-0075,1","240,N,-0079,1","99999,9,10098,1","6,1,005,1,+999,9",,"3,99,0060,1,999","SYN07601017 46/// /0805 11075 21100 30098 40122 56005 333 11075 21079 90710 91106=",
"01017099999","2023-11-14T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","040,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0081,1","-0101,1","10110,1","240,M,-0079,1","240,N,-0082,1","99999,9,10086,1","7,1,004,1,+999,9",,"3,99,0080,1,999","SYN07601017 46/// /0406 11081 21101 30086 40110 57004 333 11079 21082 90710 91108=",
"01017099999","2023-11-14T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","020,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0083,1","-0117,1","10127,1","240,M,-0083,1","240,N,-0092,1","99999,9,10103,1","2,1,013,1,+999,9",,"3,99,0060,1,999","SYN07601017 46/// /0204 11083 21117 30103 40127 52013 333 11083 21092 90710 91106=",
"01017099999","2023-11-14T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","030,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0089,1","-0127,1","10146,1","240,M,-0084,1","240,N,-0091,1","99999,9,10121,1","2,1,014,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /0306 11089 21127 30121 40146 52014 333 11084 21091 90710 91109=",
"01017099999","2023-11-15T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","010,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0108,1","-0157,1","10180,1","240,M,-0105,1","240,N,-0108,1","99999,9,10155,1","2,1,008,1,+999,9",,"3,99,0050,1,999","SYN07601017 46/// /0103 11108 21157 30155 40180 52008 333 11105 21108 90710 91105=",
"01017099999","2023-11-15T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","010,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0120,1","-0169,1","10183,1","240,M,-0116,1","240,N,-0122,1","99999,9,10158,1",,,"3,99,0030,1,999","SYN07601017 46/// /0102 11120 21169 30158 40183 54001 333 11116 21122 90710 91103=","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-15T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","030,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0119,1","-0153,1","10178,1","240,M,-0118,1","240,N,-0121,1","99999,9,10153,1","7,1,004,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /0302 11119 21153 30153 40178 57004 333 11118 21121 90710 91104=",
"01017099999","2023-11-15T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0121,1","-0144,1","10150,1","240,M,-0118,1","240,N,-0121,1","99999,9,10125,1","7,1,015,1,+999,9",,"3,99,0050,1,999","SYN07601017 46/// /0704 11121 21144 30125 40150 57015 333 11118 21121 90710 91105=",
"01017099999","2023-11-16T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0112,1","-0137,1","10101,1","240,M,-0112,1","240,N,-0120,1","99999,9,10076,1","6,1,028,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /0708 11112 21137 30076 40101 56028 333 11112 21120 90710 91109=",
"01017099999","2023-11-16T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","100,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0081,1","-0129,1","10042,1","240,M,-0080,1","240,N,-0086,1","99999,9,10018,1","6,1,023,1,+999,9",,"3,99,0140,1,999","SYN07601017 46/// /1009 11081 21129 30018 40042 56023 333 11080 21086 90710 91114=",
"01017099999","2023-11-16T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0084,1","-0116,1","10029,1","240,M,-0081,1","240,N,-0085,1","99999,9,10004,1","9,9,002,1,+999,9",,"3,99,0160,1,999","SYN07601017 46/// /0712 11084 21116 30004 40029 50002 333 11081 21085 90710 91116=",
"01017099999","2023-11-16T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0093,1","-0125,1","10059,1","240,M,-0091,1","240,N,-0094,1","99999,9,10034,1","3,1,016,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /0503 11093 21125 30034 40059 53016 333 11091 21094 90710 91104=",
"01017099999","2023-11-17T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0091,1","-0134,1","10078,1","240,M,-0091,1","240,N,-0094,1","99999,9,10053,1","2,1,008,1,+999,9",,"3,99,0060,1,999","SYN07601017 46/// /0605 11091 21134 30053 40078 52008 333 11091 21094 90710 91106=",
"01017099999","2023-11-17T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0096,1","-0136,1","10100,1","240,M,-0094,1","240,N,-0099,1","99999,9,10075,1","2,1,013,1,+999,9",,"3,99,0020,1,999","SYN07601017 46/// /0401 11096 21136 30075 40100 52013 333 11094 21099 90710 91102=",
"01017099999","2023-11-17T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","010,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0093,1","-0146,1","10111,1","240,M,-0092,1","240,N,-0095,1","99999,9,10086,1","2,1,004,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /0103 11093 21146 30086 40111 52004 333 11092 21095 90710 91103=",
"01017099999","2023-11-17T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","030,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0099,1","-0154,1","10122,1","240,M,-0096,1","240,N,-0099,1","99999,9,10097,1","2,1,008,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /0302 11099 21154 30097 40122 52008 333 11096 21099 90710 91104=",
"01017099999","2023-11-18T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0101,1","-0152,1","10133,1","240,M,-0098,1","240,N,-0105,1","99999,9,10108,1","2,1,004,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /3501 11101 21152 30108 40133 52004 333 11098 21105 90710 91104=",
"01017099999","2023-11-18T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0104,1","-0158,1","10145,1","240,M,-0103,1","240,N,-0106,1","99999,9,10121,1","2,1,006,1,+999,9",,"3,99,0050,1,999","SYN07601017 46/// /0503 11104 21158 30121 40145 52006 333 11103 21106 90710 91105=",
"01017099999","2023-11-18T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0107,1","-0142,1","10153,1","240,M,-0106,1","240,N,-0109,1","99999,9,10128,1",,,"3,99,0060,1,999","SYN07601017 46/// /0605 11107 21142 30128 40153 54001 333 11106 21109 90710 91106=","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-18T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0105,1","-0138,1","10151,1","240,M,-0103,1","240,N,-0105,1","99999,9,10127,1","9,9,001,1,+999,9",,"3,99,0080,1,999","SYN07601017 46/// /0706 11105 21138 30127 40151 50001 333 11103 21105 90710 91108=",
"01017099999","2023-11-19T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0104,1","-0142,1","10143,1","240,M,-0102,1","240,N,-0104,1","99999,9,10119,1","7,1,004,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /0605 11104 21142 30119 40143 57004 333 11102 21104 90710 91107=",
"01017099999","2023-11-19T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","080,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0100,1","-0135,1","10138,1","240,M,-0099,1","240,N,-0101,1","99999,9,10113,1",,,"3,99,0060,1,999","SYN07601017 46/// /0804 11100 21135 30113 40138 54001 333 11099 21101 90710 91106=","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-19T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0098,1","-0114,1","10117,1","240,M,-0090,1","240,N,-0098,1","99999,9,10093,1","7,1,010,1,+999,9",,"3,99,0080,1,999","SYN07601017 46/// /0605 11098 21114 30093 40117 57010 333 11090 21098 90710 91108=",
"01017099999","2023-11-19T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0065,1","-0081,1","10090,1","240,M,-0065,1","240,N,-0074,1","99999,9,10066,1","7,1,015,1,+999,9",,"3,99,0050,1,999","SYN07601017 46/// /0502 11065 21081 30066 40090 57015 333 11065 21074 90710 91105=",
"01017099999","2023-11-20T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","220,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0024,1","-0053,1","10067,1","240,M,-0024,1","240,N,-0027,1","99999,9,10043,1","6,1,011,1,+999,9",,"3,99,0100,1,999","SYN07601017 46/// /2207 11024 21053 30043 40067 56011 333 11024 21027 90710 91110=",
"01017099999","2023-11-20T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","200,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0005,1","-0056,1","10056,1","240,M,-0005,1","240,N,-0010,1","99999,9,10032,1",,,"3,99,0090,1,999","SYN07601017 46/// /2005 11005 21056 30032 40056 54001 333 11005 21010 90710 91109=","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-20T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0012,1","-0027,1","10044,1","240,M,-0004,1","240,N,-0012,1","99999,9,10020,1","8,1,007,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /2106 11012 21027 30020 40044 58007 333 11004 21012 90710 91107=",
"01017099999","2023-11-20T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","240,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0012,1","-0025,1","10041,1","240,M,-0004,1","240,N,-0013,1","99999,9,10017,1",,,"3,99,0090,1,999","SYN07601017 46/// /2404 11012 21025 30017 40041 54003 333 11004 21013 90710 91109=","Q014     3APCTENQ02.3    3APC3  "
"01017099999","2023-11-21T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0010,1","-0014,1","09995,1","240,M,+0011,1","240,N,+0007,1","99999,9,09972,1","7,1,023,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /2006 10010 21014 39972 49995 57023 333 10011 20007 90710 91109=",
