"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","AW3","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"42080199999","2023-01-18T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0051,1","22000,1,9,N","004000,1,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 180700Z 34010KT 4000 FU NSC 23/12 Q1016=",
"42080199999","2023-01-18T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","330,1,N,0046,1","22000,1,9,N","004000,1,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 180730Z 33009KT 4000 FU NSC 23/12 Q1016=",
"42080199999","2023-01-18T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0041,1","22000,1,9,N","004000,1,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9","04,1",,,,"MET051METAR VABV 180900Z 34008KT 4000 FU NSC 25/12 Q1014=",
"42080199999","2023-01-18T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0031,1","22000,1,9,N","006000,1,9,9","+0260,1","+0110,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9",,,,,"MET048METAR VABV 181200Z 34006KT 6000 NSC 26/11 Q1013=",
"42080199999","2023-01-19T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","270,1,N,0015,1","22000,1,9,N","001500,1,9,9","+0130,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","05,1",,,,"MET051METAR VABV 190230Z 27003KT 1500 HZ NSC 13/09 Q1016=",
"42080199999","2023-01-19T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","270,1,N,0015,1","22000,1,9,N","001800,1,9,9","+0140,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","05,1",,,,"MET051METAR VABV 190300Z 27003KT 1800 HZ NSC 14/10 Q1016=",
"42080199999","2023-01-19T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","280,1,N,0021,1","22000,1,9,N","001800,1,9,9","+0160,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 190330Z 28004KT 1800 FU NSC 16/10 Q1017=",
"42080199999","2023-01-19T04:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","280,1,N,0015,1","22000,1,9,N","002000,1,9,9","+0170,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 190400Z 28003KT 2000 FU NSC 17/10 Q1017=",
"42080199999","2023-01-19T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0026,1","22000,1,9,N","004000,1,9,9","+0220,1","+0120,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 190600Z 34005KT 4000 FU NSC 22/12 Q1017=",
"42080199999","2023-01-19T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","350,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0230,1","+0120,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 190630Z 35004KT 4000 FU NSC 23/12 Q1016=",
"42080199999","2023-01-19T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0240,1","+0120,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 190700Z 34006KT 4000 FU NSC 24/12 Q1015=",
"42080199999","2023-01-19T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0250,1","+0120,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 190730Z 32004KT 4000 FU NSC 25/12 Q1015=",
"42080199999","2023-01-19T08:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0021,1","22000,1,9,N","004000,1,9,9","+0260,1","+0130,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9","04,1",,,,"MET051METAR VABV 190800Z 36004KT 4000 FU NSC 26/13 Q1014=",
"42080199999","2023-01-19T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0026,1","22000,1,9,N","005000,1,9,9","+0260,1","+0110,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9","04,1",,,,"MET051METAR VABV 190900Z 36005KT 5000 FU NSC 26/11 Q1013=",
"42080199999","2023-01-19T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0270,1","+0130,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,,"MET048METAR VABV 191200Z 36005KT 6000 NSC 27/13 Q1012=",
"42080199999","2023-01-20T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0150,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 200230Z 29006KT 2000 FU NSC 15/09 Q1015=",
"42080199999","2023-01-20T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","270,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0160,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 200300Z 27006KT 2000 FU NSC 16/10 Q1015=",
"42080199999","2023-01-20T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0170,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 200330Z 29006KT 2000 FU NSC 17/09 Q1016=",
"42080199999","2023-01-20T04:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0026,1","22000,1,9,N","002500,1,9,9","+0180,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 200400Z 29005KT 2500 FU NSC 18/09 Q1016=",
"42080199999","2023-01-20T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","250,1,N,0015,1","22000,1,9,N","003000,1,9,9","+0240,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 200600Z 25003KT 3000 FU NSC 24/10 Q1016=",
"42080199999","2023-01-20T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0015,1","22000,1,9,N","003000,1,9,9","+0250,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 200630Z 29003KT 3000 FU NSC 25/10 Q1016=",
"42080199999","2023-01-20T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","270,1,N,0015,1","22000,1,9,N","003500,1,9,9","+0260,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 200700Z 27003KT 3500 FU NSC 26/09 Q1015=",
"42080199999","2023-01-20T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0026,1","22000,1,9,N","003500,1,9,9","+0260,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 200730Z 36005KT 3500 FU NSC 26/09 Q1015=",
"42080199999","2023-01-20T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0280,1","+0080,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9","04,1",,,,"MET051METAR VABV 200900Z 36006KT 4000 FU NSC 28/08 Q1013=",
"42080199999","2023-01-20T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","100,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0260,1","+0110,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9","04,1",,,,"MET051METAR VABV 201200Z 10006KT 4000 FU NSC 26/11 Q1012=",
"42080199999","2023-01-21T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0026,1","22000,1,9,N","002500,1,9,9","+0160,1","+0060,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 210300Z 29005KT 2500 FU NSC 16/06 Q1016=",
"42080199999","2023-01-21T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0220,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 210600Z 29006KT 4000 FU NSC 22/07 Q1017=",
"42080199999","2023-01-21T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0041,1","22000,1,9,N","006000,1,9,9","+0270,1","+0050,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9",,,,,"MET048METAR VABV 210900Z 32008KT 6000 NSC 27/05 Q1013=",
"42080199999","2023-01-21T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","040,1,N,0015,1","22000,1,9,N","006000,1,9,9","+0250,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,,"MET048METAR VABV 211200Z 04003KT 6000 NSC 25/10 Q1012=",
"42080199999","2023-01-22T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","002500,1,9,9","+0140,1","+0060,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 220230Z 29006KT 2500 FU NSC 14/06 Q1015=",
"42080199999","2023-01-22T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","002500,1,9,9","+0150,1","+0060,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 220300Z 29006KT 2500 FU NSC 15/06 Q1016=",
"42080199999","2023-01-22T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0041,1","22000,1,9,N","002500,1,9,9","+0150,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 220330Z 29008KT 2500 FU NSC 15/07 Q1016=",
"42080199999","2023-01-22T04:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","300,1,N,0031,1","22000,1,9,N","002500,1,9,9","+0160,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 220400Z 30006KT 2500 FU NSC 16/07 Q1017=",
"42080199999","2023-01-22T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0031,1","22000,1,9,N","003000,1,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 220600Z 34006KT 3000 FU NSC 22/09 Q1017=",
"42080199999","2023-01-22T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0031,1","22000,1,9,N","003000,1,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 220630Z 36006KT 3000 FU NSC 22/09 Q1016=",
"42080199999","2023-01-22T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0041,1","22000,1,9,N","003000,1,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 220700Z 34008KT 3000 FU NSC 22/09 Q1016=",
"42080199999","2023-01-22T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0031,1","22000,1,9,N","003000,1,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9","04,1",,,,"MET051METAR VABV 220730Z 36006KT 3000 FU NSC 22/09 Q1014=",
"42080199999","2023-01-22T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0240,1","+0080,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9","04,1",,,,"MET051METAR VABV 220900Z 34006KT 4000 FU NSC 24/08 Q1013=",
"42080199999","2023-01-22T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","360,1,N,0026,1","22000,1,9,N","006000,1,9,9","+0230,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9",,,,,"MET048METAR VABV 221200Z 36005KT 6000 NSC 23/10 Q1013=",
"42080199999","2023-01-23T02:39:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0140,1","+0060,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 230239Z 29006KT 2000 FU NSC 14/06 Q1015=",
"42080199999","2023-01-23T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0041,1","22000,1,9,N","002000,1,9,9","+0140,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 230300Z 29008KT 2000 FU NSC 14/07 Q1015=",
"42080199999","2023-01-23T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","280,1,N,0031,1","22000,1,9,N","002500,1,9,9","+0150,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 230330Z 28006KT 2500 FU NSC 15/07 Q1016=",
"42080199999","2023-01-23T04:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","280,1,N,0036,1","22000,1,9,N","002500,1,9,9","+0170,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 230430Z 28007KT 2500 FU NSC 17/07 Q1016=",
"42080199999","2023-01-23T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0041,1","22000,1,9,N","003000,1,9,9","+0210,1","+0080,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 230600Z 29008KT 3000 FU NSC 21/08 Q1016=",
"42080199999","2023-01-23T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","300,1,N,0036,1","22000,1,9,N","003000,1,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 230630Z 30007KT 3000 FU NSC 22/09 Q1015=",
"42080199999","2023-01-23T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","300,1,N,0036,1","22000,1,9,N","003000,1,9,9","+0230,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 230700Z 30007KT 3000 FU NSC 23/09 Q1015=",
"42080199999","2023-01-23T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","300,1,N,0031,1","22000,1,9,N","003000,1,9,9","+0240,1","+0080,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9","04,1",,,,"MET051METAR VABV 230730Z 30006KT 3000 FU NSC 24/08 Q1014=",
"42080199999","2023-01-23T08:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","300,1,N,0036,1","22000,1,9,N","003500,1,9,9","+0250,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9","04,1",,,,"MET051METAR VABV 230800Z 30007KT 3500 FU NSC 25/07 Q1013=",
"42080199999","2023-01-23T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0250,1","+0050,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9","04,1",,,,"MET051METAR VABV 230900Z 29006KT 4000 FU NSC 25/05 Q1012=",
"42080199999","2023-01-23T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0240,1","+0060,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9","04,1",,,,"MET051METAR VABV 231200Z 32006KT 4000 FU NSC 24/06 Q1012=",
"42080199999","2023-01-24T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","002000,1,9,9","+0150,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 240300Z 29006KT 2000 FU NSC 15/07 Q1015=",
"42080199999","2023-01-24T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","280,1,N,0041,1","22000,1,9,N","002500,1,9,9","+0150,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 240330Z 28008KT 2500 FU NSC 15/07 Q1016=",
"42080199999","2023-01-24T04:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","280,1,N,0041,1","22000,1,9,N","002500,1,9,9","+0160,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 240400Z 28008KT 2500 FU NSC 16/07 Q1016=",
"42080199999","2023-01-24T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","270,1,N,0021,1","22000,1,9,N","003000,1,9,9","+0210,1","+0080,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 240600Z 27004KT 3000 FU NSC 21/08 Q1016=",
"42080199999","2023-01-24T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0026,1","22000,1,9,N","003000,1,9,9","+0220,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 240630Z 29005KT 3000 FU NSC 22/07 Q1016=",
"42080199999","2023-01-24T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","310,1,N,0031,1","22000,1,9,N","003000,1,9,9","+0240,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET051METAR VABV 240700Z 31006KT 3000 FU NSC 24/09 Q1015=",
"42080199999","2023-01-24T08:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","020,1,N,0026,1","22000,1,9,N","003000,1,9,9","+0230,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9","04,1",,,,"MET051METAR VABV 240800Z 02005KT 3000 FU NSC 23/09 Q1014=",
"42080199999","2023-01-24T08:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0031,1","22000,1,9,N","003000,1,9,9","+0230,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9","04,1",,,,"MET051METAR VABV 240830Z 34006KT 3000 FU NSC 23/09 Q1013=",
"42080199999","2023-01-24T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","340,1,N,0041,1","22000,1,9,N","003500,1,9,9","+0240,1","+0080,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9","04,1",,,,"MET057METAR VABV 240900Z 34008KT 3500 FU NSC 24/08 Q1012 NOSIG=",
"42080199999","2023-01-24T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","050,1,N,0015,1","22000,1,9,N","003000,1,9,9","+0230,1","+0110,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9","04,1",,,,"MET057METAR VABV 241200Z 05003KT 3000 FU NSC 23/11 Q1012 NOSIG=",
"42080199999","2023-01-25T02:35:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0041,1","22000,1,9,N","002500,1,9,9","+0130,1","+0040,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 250235Z 29008KT 2500 FU NSC 13/04 Q1016=",
"42080199999","2023-01-25T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0046,1","22000,1,9,N","002500,1,9,9","+0140,1","+0050,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET051METAR VABV 250300Z 32009KT 2500 FU NSC 14/05 Q1016=",
"42080199999","2023-01-25T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","310,1,N,0041,1","22000,1,9,N","003000,1,9,9","+0140,1","+0050,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 250330Z 31008KT 3000 FU NSC 14/05 Q1017=",
"42080199999","2023-01-25T04:01:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","310,1,N,0046,1","22000,1,9,N","003000,1,9,9","+0150,1","+0040,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 250401Z 31009KT 3000 FU NSC 15/04 Q1017=",
"42080199999","2023-01-25T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0046,1","22000,1,9,N","003500,1,9,9","+0210,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9","04,1",,,,"MET051METAR VABV 250600Z 32009KT 3500 FU NSC 21/07 Q1017=",
"42080199999","2023-01-25T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0041,1","22000,1,9,N","003500,1,9,9","+0210,1","+0070,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET057METAR VABV 250630Z 32008KT 3500 FU NSC 21/07 Q1016 NOSIG=",
"42080199999","2023-01-25T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","330,1,N,0046,1","22000,1,9,N","003500,1,9,9","+0220,1","+0090,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9","04,1",,,,"MET057METAR VABV 250700Z 33009KT 3500 FU NSC 22/09 Q1016 NOSIG=",
"42080199999","2023-01-25T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","330,1,N,0051,1","22000,1,9,N","003500,1,9,9","+0230,1","+0100,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9","04,1",,,,"MET057METAR VABV 250730Z 33010KT 3500 FU NSC 23/10 Q1015 NOSIG=",
"42080199999","2023-01-25T08:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","350,1,N,0046,1","22000,1,9,N","003500,1,9,9","+0240,1","+0110,1","99999,9",,,,,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9","04,1",,,,"MET057METAR VABV 250830Z 35009KT 3500 FU NSC 24/11 Q1014 NOSIG=",
