"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM"
"99406599999","2023-01-01T10:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","10142,1","3,1,013,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /2206 11001 40142 53013 91000 333 91208 555 11006 22006="
"99406599999","2023-01-01T11:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10135,1","9,9,003,1,+999,9","5,99,0021,1,999","SYN068TAWM4 46/// /2002 10000 40135 50003 91100 333 91204 555 11002 22002="
"99406599999","2023-01-01T12:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","120,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10125,1","8,1,010,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /1205 10006 40125 58010 91200 333 91208 555 11005 22005="
"99406599999","2023-01-01T13:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","170,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10122,1","6,1,020,1,+999,9","5,99,0072,1,999","SYN068TAWM4 46/// /1708 10001 40122 56020 91300 333 91214 555 11008 22009="
"99406599999","2023-01-01T14:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","10122,1","6,1,013,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /1706 10003 40122 56013 91400 333 91208 555 11006 22006="
"99406599999","2023-01-01T15:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10132,1","3,1,007,1,+999,9","5,99,0026,1,999","SYN068TAWM4 46/// /1903 10001 40132 53007 91500 333 91205 555 11003 22003="
"99406599999","2023-01-01T16:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","10135,1","3,1,013,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /1904 10003 40135 53013 91600 333 91207 555 11004 22004="
"99406599999","2023-01-01T17:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10125,1","9,9,003,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /1806 10006 40125 50003 91700 333 91208 555 11006 22006="
"99406599999","2023-01-01T18:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","10115,1","8,1,017,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /1805 10007 40115 58017 91800 333 91208 555 11005 22006="
"99406599999","2023-01-01T19:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10115,1","6,1,020,1,+999,9","5,99,0062,1,999","SYN068TAWM4 46/// /2008 10008 40115 56020 91900 333 91212 555 11008 22009="
"99406599999","2023-01-01T20:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","10115,1","6,1,010,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /2104 10011 40115 56010 92000 333 91208 555 11004 22005="
"99406599999","2023-01-01T21:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","10122,1","3,1,007,1,+999,9","5,99,0046,1,999","SYN068TAWM4 46/// /2206 10014 40122 53007 92100 333 91209 555 11006 22006="
"99406599999","2023-01-01T22:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10129,1","3,1,014,1,+999,9","5,99,0046,1,999","SYN068TAWM4 46/// /2306 10017 40129 53014 92200 333 91209 555 11006 22006="
"99406599999","2023-01-01T23:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10135,1","1,1,020,1,+999,9","5,99,0046,1,999","SYN068TAWM4 46/// /2306 10017 40135 51020 92300 333 91209 555 11006 22006="
"99406599999","2023-01-02T00:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10139,1","1,1,017,1,+999,9","5,99,0046,1,999","SYN068TAWM4 46/// /2207 10017 40139 51017 90000 333 91209 555 11007 22007="
"99406599999","2023-01-02T01:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10146,1","3,1,017,1,+999,9","5,99,0057,1,999","SYN068TAWM4 46/// /2108 10019 40146 53017 90100 333 91211 555 11008 22009="
"99406599999","2023-01-02T02:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10146,1","1,1,011,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /2405 10019 40146 51011 90200 333 91208 555 11005 22006="
"99406599999","2023-01-02T03:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10156,1","3,1,017,1,+999,9","5,99,0057,1,999","SYN068TAWM4 46/// /2407 10020 40156 53017 90300 333 91211 555 11007 22007="
"99406599999","2023-01-02T04:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10156,1","2,1,010,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /2504 10016 40156 52010 90400 333 91207 555 11004 22004="
"99406599999","2023-01-02T05:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10166,1","2,1,020,1,+999,9","5,99,0031,1,999","SYN068TAWM4 46/// /2503 10017 40166 52020 90500 333 91206 555 11003 22004="
"99406599999","2023-01-02T06:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10169,1","3,1,013,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /2205 10016 40169 53013 90600 333 91207 555 11005 22005="
"99406599999","2023-01-02T07:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10169,1","1,1,013,1,+999,9","5,99,0051,1,999","SYN068TAWM4 46/// /2207 10017 40169 51013 90700 333 91210 555 11007 22008="
"99406599999","2023-01-02T08:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10176,1","3,1,010,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /2305 10017 40176 53010 90800 333 91208 555 11005 22005="
"99406599999","2023-01-02T09:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10176,1","2,1,007,1,+999,9","5,99,0031,1,999","SYN068TAWM4 46/// /2203 10016 40176 52007 90900 333 91206 555 11003 22003="
"99406599999","2023-01-02T10:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10179,1","1,1,010,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /2305 10016 40179 51010 91000 333 91208 555 11005 22005="
"99406599999","2023-01-02T11:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10183,1","3,1,007,1,+999,9","5,99,0026,1,999","SYN068TAWM4 46/// /2304 10015 40183 53007 91100 333 91205 555 11004 22004="
"99406599999","2023-01-02T12:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10186,1","2,1,010,1,+999,9","5,99,0021,1,999","SYN068TAWM4 46/// /2303 10015 40186 52010 91200 333 91204 555 11003 22004="
"99406599999","2023-01-02T13:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10190,1","2,1,011,1,+999,9","5,99,0026,1,999","SYN068TAWM4 46/// /2102 10016 40190 52011 91300 333 91205 555 11002 22002="
"99406599999","2023-01-02T14:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10190,1","1,1,007,1,+999,9","5,99,0021,1,999","SYN068TAWM4 46/// /2204 10019 40190 51007 91400 333 91204 555 11004 22004="
"99406599999","2023-01-02T15:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10196,1","3,1,010,1,+999,9","5,99,0031,1,999","SYN068TAWM4 46/// /2103 10023 40196 53010 91500 333 91206 555 11003 22003="
"99406599999","2023-01-02T16:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","220,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","10196,1","2,1,006,1,+999,9","5,99,0031,1,999","SYN068TAWM4 46/// /2204 10025 40196 52006 91600 333 91206 555 11004 22004="
"99406599999","2023-01-02T17:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10203,1","3,1,013,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /2104 10030 40203 53013 91700 333 91207 555 11004 22004="
"99406599999","2023-01-02T18:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","10190,1","8,1,006,1,+999,9","5,99,0021,1,999","SYN068TAWM4 46/// /1903 10029 40190 58006 91800 333 91204 555 11003 22003="
"99406599999","2023-01-02T19:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","10193,1","8,1,003,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /2005 10025 40193 58003 91900 333 91207 555 11005 22005="
"99406599999","2023-01-02T20:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","210,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","10193,1","6,1,010,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /2105 10021 40193 56010 92000 333 91207 555 11005 22005="
"99406599999","2023-01-02T21:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","200,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10193,1","1,1,003,1,+999,9","5,99,0031,1,999","SYN068TAWM4 46/// /2004 10019 40193 51003 92100 333 91206 555 11004 22004="
"99406599999","2023-01-02T22:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10193,1","4,1,000,1,+999,9","5,99,0026,1,999","SYN068TAWM4 46/// /2103 10016 40193 54000 92200 333 91205 555 11003 22004="
"99406599999","2023-01-02T23:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","10196,1","3,1,003,1,+999,9","5,99,0005,1,999","SYN068TAWM4 46/// /0000 10007 40196 53003 92300 333 91201 555 11000 22000="
"99406599999","2023-01-03T00:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","10193,1","9,9,000,1,+999,9","5,99,0015,1,999","SYN068TAWM4 46/// /1802 11004 40193 50000 90000 333 91203 555 11002 22002="
"99406599999","2023-01-03T01:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10190,1","8,1,003,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /1806 10010 40190 58003 90100 333 91207 555 11006 22006="
"99406599999","2023-01-03T02:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","10183,1","8,1,013,1,+999,9","5,99,0021,1,999","SYN068TAWM4 46/// /1503 10014 40183 58013 90200 333 91204 555 11003 22003="
"99406599999","2023-01-03T03:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10183,1","6,1,010,1,+999,9","5,99,0026,1,999","SYN068TAWM4 46/// /1503 10016 40183 56010 90300 333 91205 555 11003 22003="
"99406599999","2023-01-03T04:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10179,1","6,1,011,1,+999,9","5,99,0005,1,999","SYN068TAWM4 46/// /0000 10012 40179 56011 90400 333 91201 555 11001 22001="
"99406599999","2023-01-03T05:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10169,1","8,1,014,1,+999,9","5,99,0031,1,999","SYN068TAWM4 46/// /1406 10012 40169 58014 90500 333 91206 555 11006 22006="
"99406599999","2023-01-03T06:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","110,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10163,1","8,1,020,1,+999,9","5,99,0026,1,999","SYN068TAWM4 46/// /1103 10012 40163 58020 90600 333 91205 555 11003 22004="
"99406599999","2023-01-03T07:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","10156,1","6,1,023,1,+999,9","5,99,0036,1,999","SYN068TAWM4 46/// /1406 10014 40156 56023 90700 333 91207 555 11006 22006="
"99406599999","2023-01-03T08:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","360,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10163,1","5,1,006,1,+999,9","5,99,0010,1,999","SYN068TAWM4 46/// /3601 10008 40163 55006 90800 333 91202 555 11001 22001="
"99406599999","2023-01-03T09:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0006,1","+9999,9","10149,1","8,1,014,1,+999,9","5,99,0031,1,999","SYN068TAWM4 46/// /0104 10006 40149 58014 90900 333 91206 555 11004 22004="
"99406599999","2023-01-03T10:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","050,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10146,1","8,1,010,1,+999,9","5,99,0026,1,999","SYN068TAWM4 46/// /0504 10013 40146 58010 91000 333 91205 555 11004 22004="
"99406599999","2023-01-03T11:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","060,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10125,1","8,1,038,1,+999,9","5,99,0046,1,999","SYN068TAWM4 46/// /0605 10019 40125 58038 91100 333 91209 555 11005 22005="
"99406599999","2023-01-03T12:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","080,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","10122,1","7,1,027,1,+999,9","5,99,0051,1,999","SYN068TAWM4 46/// /0809 10025 40122 57027 91200 333 91210 555 11009 22009="
"99406599999","2023-01-03T13:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","10115,1","6,1,031,1,+999,9","5,99,0041,1,999","SYN068TAWM4 46/// /0706 10026 40115 56031 91300 333 91208 555 11006 22007="
"99406599999","2023-01-03T14:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","050,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10115,1","6,1,010,1,+999,9","5,99,0046,1,999","SYN068TAWM4 46/// /0504 10028 40115 56010 91400 333 91209 555 11004 22004="
"99406599999","2023-01-03T15:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","040,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","10115,1","6,1,007,1,+999,9","5,99,0072,1,999","SYN068TAWM4 46/// /0409 10031 40115 56007 91500 333 91214 555 11009 22009="
"99406599999","2023-01-03T16:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10115,1","4,1,000,1,+999,9","5,99,0072,1,999","SYN068TAWM4 46/// /0507 10028 40115 54000 91600 333 91214 555 11007 22008="
"99406599999","2023-01-03T17:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10098,1","8,1,017,1,+999,9","5,99,0077,1,999","SYN068TAWM4 46/// /0406 10028 40098 58017 91700 333 91215 555 11006 22006="
"99406599999","2023-01-03T18:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","050,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","10085,1","8,1,030,1,+999,9","5,99,0051,1,999","SYN068TAWM4 46/// /0504 10029 40085 58030 91800 333 91210 555 11004 22004="
"99406599999","2023-01-03T19:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10085,1","6,1,030,1,+999,9","5,99,0067,1,999","SYN068TAWM4 46/// /0307 10033 40085 56030 91900 333 91213 555 11007 22007="
"99406599999","2023-01-03T20:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","030,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10071,1","8,1,027,1,+999,9","5,99,0077,1,999","SYN068TAWM4 46/// /0309 10033 40071 58027 92000 333 91215 555 11009 22009="
"99406599999","2023-01-03T21:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","030,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10075,1","5,1,010,1,+999,9","5,99,0077,1,999","SYN068TAWM4 46/// /0306 10034 40075 55010 92100 333 91215 555 11006 22007="
"99406599999","2023-01-03T22:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10078,1","5,1,007,1,+999,9","5,99,0067,1,999","SYN068TAWM4 46/// /0408 10034 40078 55007 92200 333 91213 555 11008 22008="
"99406599999","2023-01-03T23:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","050,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10068,1","8,1,003,1,+999,9","5,99,0072,1,999","SYN068TAWM4 46/// /0506 10030 40068 58003 92300 333 91214 555 11006 22006="
"99406599999","2023-01-04T00:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0029,1","+9999,9","10075,1","5,1,000,1,+999,9","5,99,0082,1,999","SYN068TAWM4 46/// /0610 10029 40075 55000 90000 333 91216 555 11010 22011="
"99406599999","2023-01-04T01:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","060,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10078,1","5,1,000,1,+999,9","5,99,0082,1,999","SYN068TAWM4 46/// /0609 10028 40078 55000 90100 333 91216 555 11009 22009="
"99406599999","2023-01-04T02:00:00","4","44.256","-83.443","171.6","TAWAS CITY GLOS WEATHER STATION, MI US","FM-13","99999","V020","070,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10068,1","9,9,000,1,+999,9","5,99,0093,1,999","SYN068TAWM4 46/// /0710 10028 40068 50000 90200 333 91218 555 11010 22011="
