"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM"
"99840599999","2023-01-01T18:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","240,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","10115,1","1,1,007,1,+999,9","5,99,0077,1,999","SYN068MEEM4 46/// /2413 10032 40115 51007 91800 333 91215 555 11013 22014="
"99840599999","2023-01-01T19:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10112,1","6,1,007,1,+999,9","5,99,0067,1,999","SYN068MEEM4 46/// /2511 10033 40112 56007 91900 333 91213 555 11010 22011="
"99840599999","2023-01-01T20:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","10125,1","3,1,010,1,+999,9","5,99,0067,1,999","SYN068MEEM4 46/// /2612 10037 40125 53010 92000 333 91213 555 11012 22012="
"99840599999","2023-01-01T21:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","10132,1","3,1,017,1,+999,9","5,99,0067,1,999","SYN068MEEM4 46/// /2411 10032 40132 53017 92100 333 91213 555 11011 22012="
"99840599999","2023-01-01T22:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10139,1","1,1,027,1,+999,9","5,99,0062,1,999","SYN068MEEM4 46/// /2308 10030 40139 51027 92200 333 91212 555 11008 22009="
"99840599999","2023-01-01T23:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","10146,1","2,1,021,1,+999,9","5,99,0051,1,999","SYN068MEEM4 46/// /2409 10027 40146 52021 92300 333 91210 555 11008 22009="
"99840599999","2023-01-02T00:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","230,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10152,1","1,1,020,1,+999,9","5,99,0057,1,999","SYN068MEEM4 46/// /2310 10030 40152 51020 90000 333 91211 555 11009 22010="
"99840599999","2023-01-02T01:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","10152,1","1,1,013,1,+999,9","5,99,0041,1,999","SYN068MEEM4 46/// /2406 10031 40152 51013 90100 333 91208 555 11006 22007="
"99840599999","2023-01-02T02:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0032,1","+9999,9","10159,1","3,1,013,1,+999,9","5,99,0031,1,999","SYN068MEEM4 46/// /1703 10032 40159 53013 90200 333 91206 555 11003 22003="
"99840599999","2023-01-02T03:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","10163,1","3,1,011,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /1602 10025 40163 53011 90300 333 91204 555 11002 22002="
"99840599999","2023-01-02T04:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","160,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10166,1","1,1,014,1,+999,9","5,99,0036,1,999","SYN068MEEM4 46/// /1602 10023 40166 51014 90400 333 91207 555 11002 22003="
"99840599999","2023-01-02T05:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","170,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","10169,1","1,1,010,1,+999,9","5,99,0036,1,999","SYN068MEEM4 46/// /1701 10021 40169 51010 90500 333 91207 555 11001 22001="
"99840599999","2023-01-02T06:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10163,1","9,9,000,1,+999,9","5,99,0031,1,999","SYN068MEEM4 46/// /1803 10023 40163 50000 90600 333 91206 555 11002 22003="
"99840599999","2023-01-02T07:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","210,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10169,1","3,1,003,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /2101 10020 40169 53003 90700 333 91204 555 11001 22001="
"99840599999","2023-01-02T08:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","10169,1","5,1,000,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /1603 10016 40169 55000 90800 333 91204 555 11003 22004="
"99840599999","2023-01-02T09:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","10169,1","1,1,006,1,+999,9","5,99,0015,1,999","SYN068MEEM4 46/// /2502 10018 40169 51006 90900 333 91203 555 11001 22002="
"99840599999","2023-01-02T10:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","10169,1","4,1,000,1,+999,9","5,99,0051,1,999","SYN068MEEM4 46/// /3108 10026 40169 54000 91000 333 91210 555 11008 22009="
"99840599999","2023-01-02T11:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10176,1","3,1,007,1,+999,9","5,99,0051,1,999","SYN068MEEM4 46/// /3109 10019 40176 53007 91100 333 91210 555 11009 22009="
"99840599999","2023-01-02T12:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10183,1","3,1,014,1,+999,9","5,99,0036,1,999","SYN068MEEM4 46/// /3303 10017 40183 53014 91200 333 91207 555 11003 22003="
"99840599999","2023-01-02T13:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10190,1","2,1,021,1,+999,9","5,99,0041,1,999","SYN068MEEM4 46/// /0106 10020 40190 52021 91300 333 91208 555 11006 22006="
"99840599999","2023-01-02T14:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","10193,1","1,1,017,1,+999,9","5,99,0010,1,999","SYN068MEEM4 46/// /0000 10017 40193 51017 91400 333 91202 555 11001 22001="
"99840599999","2023-01-02T15:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","100,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","10196,1","1,1,013,1,+999,9","5,99,0015,1,999","SYN068MEEM4 46/// /1001 10022 40196 51013 91500 333 91203 555 11001 22001="
"99840599999","2023-01-02T16:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","090,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","10203,1","3,1,013,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /0901 10026 40203 53013 91600 333 91204 555 11001 22002="
"99840599999","2023-01-02T17:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10193,1","9,9,000,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /0702 10030 40193 50000 91700 333 91204 555 11002 22002="
"99840599999","2023-01-02T18:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10186,1","8,1,010,1,+999,9","5,99,0015,1,999","SYN068MEEM4 46/// /3402 10033 40186 58010 91800 333 91203 555 11002 22002="
"99840599999","2023-01-02T19:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10186,1","6,1,017,1,+999,9","5,99,0010,1,999","SYN068MEEM4 46/// /3402 10033 40186 56017 91900 333 91202 555 11002 22002="
"99840599999","2023-01-02T20:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10196,1","3,1,003,1,+999,9","5,99,0015,1,999","SYN068MEEM4 46/// /2502 10028 40196 53003 92000 333 91203 555 11002 22002="
"99840599999","2023-01-02T21:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10186,1","9,9,000,1,+999,9","5,99,0005,1,999","SYN068MEEM4 46/// /0000 10030 40186 50000 92100 333 91201 555 11000 22000="
"99840599999","2023-01-02T22:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","070,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","10186,1","9,9,000,1,+999,9","5,99,0031,1,999","SYN068MEEM4 46/// /0704 10026 40186 50000 92200 333 91206 555 11004 22004="
"99840599999","2023-01-02T23:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0022,1","+9999,9","10183,1","6,1,013,1,+999,9","5,99,0026,1,999","SYN068MEEM4 46/// /0802 10022 40183 56013 92300 333 91205 555 11002 22003="
"99840599999","2023-01-03T00:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0014,1","+9999,9","10179,1","8,1,007,1,+999,9","5,99,0015,1,999","SYN068MEEM4 46/// /0802 10014 40179 58007 90000 333 91203 555 11002 22002="
"99840599999","2023-01-03T01:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10186,1","5,1,000,1,+999,9","5,99,0000,1,999","SYN068MEEM4 46/// /0000 10008 40186 55000 90100 333 91200 555 11000 22000="
"99840599999","2023-01-03T02:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","10183,1","5,1,000,1,+999,9","5,99,0010,1,999","SYN068MEEM4 46/// /0801 10007 40183 55000 90200 333 91202 555 11001 22001="
"99840599999","2023-01-03T03:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","100,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10173,1","8,1,006,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /1001 10012 40173 58006 90300 333 91204 555 11001 22002="
"99840599999","2023-01-03T04:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10156,1","8,1,030,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /0602 10008 40156 58030 90400 333 91204 555 11002 22002="
"99840599999","2023-01-03T05:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0009,1","+9999,9","10156,1","6,1,027,1,+999,9","5,99,0026,1,999","SYN068MEEM4 46/// /0802 10009 40156 56027 90500 333 91205 555 11002 22002="
"99840599999","2023-01-03T06:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10159,1","5,1,014,1,+999,9","5,99,0015,1,999","SYN068MEEM4 46/// /0702 10010 40159 55014 90600 333 91203 555 11002 22002="
"99840599999","2023-01-03T07:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10156,1","9,9,000,1,+999,9","5,99,0036,1,999","SYN068MEEM4 46/// /0307 10015 40156 50000 90700 333 91207 555 11007 22007="
"99840599999","2023-01-03T08:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10142,1","8,1,014,1,+999,9","5,99,0046,1,999","SYN068MEEM4 46/// /0408 10013 40142 58014 90800 333 91209 555 11007 22008="
"99840599999","2023-01-03T09:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","060,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10125,1","8,1,034,1,+999,9","5,99,0026,1,999","SYN068MEEM4 46/// /0604 10013 40125 58034 90900 333 91205 555 11004 22004="
"99840599999","2023-01-03T10:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","040,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0012,1","+9999,9","10119,1","6,1,037,1,+999,9","5,99,0031,1,999","SYN068MEEM4 46/// /0405 10012 40119 56037 91000 333 91206 555 11005 22005="
"99840599999","2023-01-03T11:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10119,1","6,1,023,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /0503 10015 40119 56023 91100 333 91204 555 11003 22003="
"99840599999","2023-01-03T12:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","040,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10112,1","8,1,013,1,+999,9","5,99,0046,1,999","SYN068MEEM4 46/// /0407 10015 40112 58013 91200 333 91209 555 11007 22007="
"99840599999","2023-01-03T13:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10105,1","8,1,014,1,+999,9","5,99,0046,1,999","SYN068MEEM4 46/// /0606 10020 40105 58014 91300 333 91209 555 11006 22006="
"99840599999","2023-01-03T14:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","10095,1","8,1,024,1,+999,9","5,99,0046,1,999","SYN068MEEM4 46/// /0606 10020 40095 58024 91400 333 91209 555 11006 22006="
"99840599999","2023-01-03T15:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","070,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0027,1","+9999,9","10091,1","6,1,021,1,+999,9","5,99,0046,1,999","SYN068MEEM4 46/// /0705 10027 40091 56021 91500 333 91209 555 11005 22005="
"99840599999","2023-01-03T16:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10085,1","6,1,020,1,+999,9","5,99,0057,1,999","SYN068MEEM4 46/// /0808 10030 40085 56020 91600 333 91211 555 11008 22008="
"99840599999","2023-01-03T17:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0035,1","+9999,9","10071,1","8,1,024,1,+999,9","5,99,0057,1,999","SYN068MEEM4 46/// /0808 10035 40071 58024 91700 333 91211 555 11008 22008="
"99840599999","2023-01-03T18:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","070,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0038,1","+9999,9","10068,1","6,1,023,1,+999,9","5,99,0051,1,999","SYN068MEEM4 46/// /0705 10038 40068 56023 91800 333 91210 555 11005 22006="
"99840599999","2023-01-03T19:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","060,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10054,1","7,1,031,1,+999,9","5,99,0046,1,999","SYN068MEEM4 46/// /0607 10042 40054 57031 91900 333 91209 555 11007 22007="
"99840599999","2023-01-03T20:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","10047,1","8,1,024,1,+999,9","5,99,0051,1,999","SYN068MEEM4 46/// /0706 10041 40047 58024 92000 333 91210 555 11006 22006="
"99840599999","2023-01-03T21:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","070,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10044,1","6,1,024,1,+999,9","5,99,0031,1,999","SYN068MEEM4 46/// /0704 10034 40044 56024 92100 333 91206 555 11004 22004="
"99840599999","2023-01-03T22:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","060,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10047,1","5,1,007,1,+999,9","5,99,0031,1,999","SYN068MEEM4 46/// /0603 10033 40047 55007 92200 333 91206 555 11003 22003="
"99840599999","2023-01-03T23:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","060,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","10037,1","8,1,010,1,+999,9","5,99,0041,1,999","SYN068MEEM4 46/// /0607 10031 40037 58010 92300 333 91208 555 11007 22007="
"99840599999","2023-01-04T00:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10054,1","3,1,010,1,+999,9","5,99,0051,1,999","SYN068MEEM4 46/// /0000 10033 40054 53010 90000 333 91210 555 11001 22001="
"99840599999","2023-01-04T01:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0037,1","+9999,9","10041,1","8,1,006,1,+999,9","5,99,0046,1,999","SYN068MEEM4 46/// /1105 10037 40041 58006 90100 333 91209 555 11005 22005="
"99840599999","2023-01-04T02:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","090,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","10037,1","9,9,000,1,+999,9","5,99,0051,1,999","SYN068MEEM4 46/// /0907 10039 40037 50000 90200 333 91210 555 11007 22008="
"99840599999","2023-01-04T03:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","110,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","10047,1","5,1,007,1,+999,9","5,99,0026,1,999","SYN068MEEM4 46/// /1103 10043 40047 55007 90300 333 91205 555 11003 22003="
"99840599999","2023-01-04T04:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","10054,1","3,1,013,1,+999,9","5,99,0026,1,999","SYN068MEEM4 46/// /0803 10039 40054 53013 90400 333 91205 555 11003 22004="
"99840599999","2023-01-04T05:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10054,1","1,1,017,1,+999,9","5,99,0021,1,999","SYN068MEEM4 46/// /0503 10034 40054 51017 90500 333 91204 555 11003 22003="
"99840599999","2023-01-04T06:00:00","4","44.248","-86.346","179.5","MANISTEE HARBOR, MI US","FM-13","99999","V020","080,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0036,1","+9999,9","10041,1","8,1,006,1,+999,9","5,99,0041,1,999","SYN068MEEM4 46/// /0805 10036 40041 58006 90600 333 91208 555 11005 22005="
