"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"80222599999","2023-02-23T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0320,1","+0180,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET058METAR SKSA 232100Z 00000KT 9999 NSC 32/18 Q1012 RMK A2990=",
"80222599999","2023-02-23T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0310,1","+0180,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET058METAR SKSA 232200Z 00000KT 9999 NSC 31/18 Q1012 RMK A2990=",
"80222599999","2023-02-23T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0260,1","+0180,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET058METAR SKSA 232300Z 00000KT 9999 NSC 26/18 Q1012 RMK A2990=",
"80222599999","2023-02-24T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","040,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0220,1","+0190,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9",,,,"MET058METAR SKSA 241100Z 04003KT 9999 NSC 22/19 Q1014 RMK A2996=",
"80222599999","2023-02-24T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","300,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0260,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9",,,,"MET058METAR SKSA 241400Z 30004KT 9999 NSC 26/17 Q1017 RMK A3005=",
"80222599999","2023-02-24T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","300,1,N,0026,1","22000,1,9,N","009999,1,9,9","+0280,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10170,1,99999,9",,,,"MET058METAR SKSA 241500Z 30005KT 9999 NSC 28/17 Q1017 RMK A3005=",
"80222599999","2023-02-24T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","220,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0300,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET058METAR SKSA 241600Z 22003KT 9999 NSC 30/17 Q1016 RMK A3002=",
"80222599999","2023-02-24T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","340,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0300,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10150,1,99999,9",,,,"MET058METAR SKSA 241700Z 34003KT 9999 NSC 30/17 Q1015 RMK A2998=",
"80222599999","2023-02-24T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","360,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET058METAR SKSA 241900Z 36003KT 9999 NSC 32/17 Q1012 RMK A2989=",
"80222599999","2023-02-24T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","100,1,N,0010,1","22000,1,9,N","009999,1,9,9","+0320,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 242100Z 10002KT 9999 NSC 32/17 Q1010 RMK A2984=",
"80222599999","2023-02-25T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","280,1,N,0036,1","22000,1,9,N","009999,1,9,9","+0250,1","+0140,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10160,1,99999,9",,,,"MET058METAR SKSA 251300Z 28007KT 9999 NSC 25/14 Q1016 RMK A3002=",
"80222599999","2023-02-25T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","290,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0270,1","+0160,1","99999,9","04,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01829,1,99,9,99,9","10160,1,99999,9",,,,"MET061METAR SKSA 251400Z 29003KT 9999 SCT060 27/16 Q1016 RMK A3002=",
"80222599999","2023-02-25T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","340,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0290,1","+0170,1","99999,9","04,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01829,1,99,9,99,9","10160,1,99999,9",,,,"MET061METAR SKSA 251500Z 34003KT 9999 SCT060 29/17 Q1016 RMK A3000=",
"80222599999","2023-02-25T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","300,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0290,1","+0170,1","99999,9","04,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 251600Z 30004KT 9999 SCT060 29/17 Q1015 RMK A2998=",
"80222599999","2023-02-25T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","360,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0300,1","+0190,1","99999,9","02,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01829,1,99,9,99,9","10130,1,99999,9",,,,"MET061METAR SKSA 251700Z 36005KT 9999 FEW060 30/19 Q1013 RMK A2993=",
"80222599999","2023-02-25T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","330,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0310,1","+0190,1","99999,9","02,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01829,1,99,9,99,9","10130,1,99999,9",,,,"MET061METAR SKSA 251800Z 33003KT 9999 FEW060 31/19 Q1013 RMK A2993=",
"80222599999","2023-02-25T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","060,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0310,1","+0190,1","99999,9","02,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01829,1,99,9,99,9","10110,1,99999,9",,,,"MET061METAR SKSA 251900Z 06006KT 9999 FEW060 31/19 Q1011 RMK A2985=",
"80222599999","2023-02-25T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0310,1","+0190,1","99999,9","02,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10100,1,99999,9",,,,"MET061METAR SKSA 252000Z 08003KT 9999 FEW050 31/19 Q1010 RMK A2983=",
"80222599999","2023-02-26T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","01829,1,C,N","009999,1,9,9","+0220,1","+0200,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 261100Z 00000KT 9999 OVC060 22/20 Q1014 RMK A2994=",
"80222599999","2023-02-26T12:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","01829,1,C,N","009999,1,9,9","+0220,1","+0200,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 261200Z 00000KT 9999 OVC060 22/20 Q1015 RMK A2997=",
"80222599999","2023-02-26T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","300,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0240,1","+0210,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10160,1,99999,9",,,,"MET061METAR SKSA 261400Z 30003KT 9999 OVC060 24/21 Q1016 RMK A3002=",
"80222599999","2023-02-26T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","310,1,N,0026,1","01829,1,C,N","009999,1,9,9","+0250,1","+0210,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10160,1,99999,9",,,,"MET061METAR SKSA 261500Z 31005KT 9999 OVC060 25/21 Q1016 RMK A3002=",
"80222599999","2023-02-26T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","320,1,N,0031,1","01829,1,C,N","009999,1,9,9","+0270,1","+0210,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 261700Z 32006KT 9999 OVC060 27/21 Q1014 RMK A2996=",
"80222599999","2023-02-26T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","330,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0300,1","+0170,1","99999,9","02,1,+02134,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,02134,1,99,9,99,9","10130,1,99999,9",,,,"MET061METAR SKSA 261800Z 33004KT 9999 FEW070 30/17 Q1013 RMK A2992=",
"80222599999","2023-02-26T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","330,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0300,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET058METAR SKSA 261900Z 33003KT 9999 NSC 30/17 Q1012 RMK A2988=",
"80222599999","2023-02-26T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","340,1,N,0031,1","22000,1,9,N","009999,1,9,9","+0300,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 262000Z 34006KT 9999 NSC 30/17 Q1010 RMK A2985=",
"80222599999","2023-02-26T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","340,1,N,0031,1","22000,1,9,N","009999,1,9,9","+0300,1","+0170,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 262100Z 34006KT 9999 NSC 30/17 Q1010 RMK A2985=",
"80222599999","2023-02-26T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0250,1","+0200,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 262300Z 00000KT 9999 NSC 25/20 Q1010 RMK A2985=",
"80222599999","2023-02-27T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","320,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0240,1","+0190,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10120,1,99999,9",,,,"MET061METAR SKSA 271100Z 32003KT 9999 OVC060 24/19 Q1012 RMK A2989=",
"80222599999","2023-02-27T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","350,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0240,1","+0190,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 271300Z 35003KT 9999 OVC060 24/19 Q1014 RMK A2994=",
"80222599999","2023-02-27T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","010,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0270,1","+0200,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 271400Z 01003KT 9999 OVC060 27/20 Q1014 RMK A2994=",
"80222599999","2023-02-27T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","320,1,N,0026,1","01829,1,C,N","009999,1,9,9","+0260,1","+0200,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 271500Z 32005KT 9999 OVC060 26/20 Q1015 RMK A2998=",
"80222599999","2023-02-27T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","260,1,N,0026,1","01829,1,C,N","009999,1,9,9","+0270,1","+0200,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 271600Z 26005KT 9999 OVC060 27/20 Q1015 RMK A2998=",
"80222599999","2023-02-27T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","270,1,N,0031,1","22000,1,9,N","009999,1,9,9","+0290,1","+0200,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9",,,,"MET058METAR SKSA 271700Z 27006KT 9999 NSC 29/20 Q1014 RMK A2995=",
"80222599999","2023-02-27T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","010,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0310,1","+0200,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9",,,,"MET058METAR SKSA 271800Z 01003KT 9999 NSC 31/20 Q1013 RMK A2991=",
"80222599999","2023-02-27T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","060,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0330,1","+0200,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET058METAR SKSA 271900Z 06003KT 9999 NSC 33/20 Q1012 RMK A2988=",
"80222599999","2023-02-27T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","260,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0280,1","+0200,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 272300Z 26004KT 9999 NSC 28/20 Q1010 RMK A2983=",
"80222599999","2023-02-28T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,N,9999,9","01829,1,C,N","009999,1,9,9","+0230,1","+0200,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10120,1,99999,9",,,,"MET062METAR SKSA 281100Z 080003KT 9999 OVC060 23/20 Q1012 RMK A2989=",
"80222599999","2023-02-28T12:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","01829,1,C,N","009999,1,9,9","+0230,1","+0200,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10130,1,99999,9",,,,"MET061METAR SKSA 281200Z 00000KT 9999 OVC060 23/20 Q1013 RMK A2992=",
"80222599999","2023-02-28T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","01829,1,C,N","009999,1,9,9","+0240,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 281400Z 00000KT 9999 OVC060 24/22 Q1015 RMK A2997=",
"80222599999","2023-02-28T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","230,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0260,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 281500Z 23003KT 9999 OVC060 26/22 Q1015 RMK A2997=",
"80222599999","2023-02-28T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","230,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0280,1","+0210,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 281600Z 23003KT 9999 OVC060 28/21 Q1014 RMK A2996=",
"80222599999","2023-02-28T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","310,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0290,1","+0210,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 281700Z 31003KT 9999 OVC060 29/21 Q1014 RMK A2994=",
"80222599999","2023-02-28T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","360,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0190,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET058METAR SKSA 281800Z 36003KT 9999 NSC 32/19 Q1012 RMK A2989=",
"80222599999","2023-02-28T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","300,1,N,0026,1","22000,1,9,N","009999,1,9,9","+0320,1","+0190,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10110,1,99999,9",,,,"MET058METAR SKSA 281900Z 30005KT 9999 NSC 32/19 Q1011 RMK A2986=",
"80222599999","2023-02-28T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","340,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0190,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 282000Z 34003KT 9999 NSC 32/19 Q1010 RMK A2982=",
"80222599999","2023-02-28T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","220,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0330,1","+0190,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 282100Z 22003KT 9999 NSC 33/19 Q1010 RMK A2982=",
"80222599999","2023-02-28T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","180,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0190,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 282200Z 18003KT 9999 NSC 32/19 Q1010 RMK A2982=",
"80222599999","2023-02-28T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","280,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 282300Z 28003KT 9999 NSC 28/21 Q1010 RMK A2982=",
"80222599999","2023-03-01T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","01829,1,C,N","009999,1,9,9","+0230,1","+0210,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10130,1,99999,9",,,,"MET061METAR SKSA 011100Z VRB02KT 9999 OVC060 23/21 Q1013 RMK A2991=",
"80222599999","2023-03-01T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","01829,1,C,N","009999,1,9,9","+0250,1","+0210,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 011300Z VRB02KT 9999 OVC060 25/21 Q1014 RMK A2996=",
"80222599999","2023-03-01T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","310,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0260,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 011400Z 31003KT 9999 OVC060 26/22 Q1015 RMK A2997=",
"80222599999","2023-03-01T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","280,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0270,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 011500Z 28003KT 9999 OVC060 27/22 Q1015 RMK A2997=",
"80222599999","2023-03-01T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","340,1,N,0021,1","01829,1,C,N","009999,1,9,9","+0270,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR SKSA 011600Z 34004KT 9999 OVC060 27/22 Q1015 RMK A2997=",
"80222599999","2023-03-01T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","01829,1,C,N","009999,1,9,9","+0260,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 011700Z 00000KT 9999 OVC060 26/22 Q1014 RMK A2996=",
"80222599999","2023-03-01T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","270,1,N,0026,1","22000,1,9,N","009999,1,9,9","+0270,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9",,,,"MET058METAR SKSA 011800Z 27005KT 9999 NSC 27/22 Q1013 RMK A2992=",
"80222599999","2023-03-01T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","270,1,N,0041,1","22000,1,9,N","009999,1,9,9","+0300,1","+0200,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10110,1,99999,9",,,,"MET058METAR SKSA 011900Z 27008KT 9999 NSC 30/20 Q1011 RMK A2987=",
"80222599999","2023-03-01T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","290,1,N,0031,1","22000,1,9,N","009999,1,9,9","+0310,1","+0200,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET058METAR SKSA 012000Z 29006KT 9999 NSC 31/20 Q1010 RMK A2983=",
"80222599999","2023-03-01T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","270,1,N,0031,1","22000,1,9,N","009999,1,9,9","+0310,1","+0210,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET058METAR SKSA 012100Z 27006KT 9999 NSC 31/21 Q1009 RMK A2980=",
"80222599999","2023-03-01T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0310,1","+0210,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET058METAR SKSA 012200Z 00000KT 9999 NSC 31/21 Q1009 RMK A2980=",
"80222599999","2023-03-01T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","320,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0270,1","+0210,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET058METAR SKSA 012300Z 32004KT 9999 NSC 27/21 Q1009 RMK A2980=",
"80222599999","2023-03-02T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009999,1,9,9","+0240,1","+0210,1","99999,9","02,1,+02743,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,02743,1,99,9,99,9","10110,1,99999,9",,,,"MET061METAR SKSA 021100Z VRB02KT 9999 FEW090 24/21 Q1011 RMK A2985=",
"80222599999","2023-03-02T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","250,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0260,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10140,1,99999,9",,,,"MET061METAR SKSA 021500Z 25003KT 9999 OVC060 26/22 Q1014 RMK A2995=",
"80222599999","2023-03-02T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","260,1,N,0015,1","01829,1,C,N","009999,1,9,9","+0280,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10130,1,99999,9",,,,"MET061METAR SKSA 021600Z 26003KT 9999 OVC060 28/22 Q1013 RMK A2993=",
"80222599999","2023-03-02T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","250,1,N,0026,1","01829,1,C,N","009999,1,9,9","+0280,1","+0220,1","99999,9","08,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,01829,1,99,9,99,9","10120,1,99999,9",,,,"MET061METAR SKSA 021700Z 25005KT 9999 OVC060 28/22 Q1012 RMK A2990=",
