"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AY1","AY2","KA1","KA2","MA1","MD1","MW1","OD1","REM","EQD"
"54012099999","2023-01-02T06:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","260,1,N,0050,1","99999,9,9,N","030000,1,9,9","-0160,1","-0243,1","10422,1","06,0001,3,1","12,0001,3,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0159,1","240,N,-0283,1","99999,9,09123,1","7,1,020,1,+999,9","00,1","3,99,0110,1,999","SYN12454012 04980 /2605 11160 21243 39123 40422 57020 69912 70000 333 11159 21283 3/118 4/006 54405 59023 69911 70001 90720 91111=",
"54012099999","2023-01-02T09:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","030000,1,9,9","-0180,1","-0239,1","10427,1","06,0000,9,1","12,0001,3,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0158,1","240,N,-0283,1","99999,9,09122,1","7,1,001,1,+999,9","00,1","3,99,0110,1,999","SYN12454012 04980 /2301 11180 21239 39122 40427 57001 69912 70000 333 11158 21283 3/118 4/006 54405 59026 60001 70001 90720 91111=",
"54012099999","2023-01-02T12:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","270,1,N,0030,1","99999,9,9,N","030000,1,9,9","-0184,1","-0239,1","10445,1","06,0000,9,1","12,0001,3,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0158,1","240,N,-0283,1","99999,9,09119,1","7,1,003,1,+999,9","00,1","3,99,0110,1,999","SYN12454012 04980 /2703 11184 21239 39119 40445 57003 69912 70000 333 11158 21283 3/118 4/006 54405 59035 60001 70001 90720 91111=",
"54012099999","2023-01-02T15:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","280,1,N,0030,1","99999,9,9,N","029000,1,9,9","-0186,1","-0232,1","10412,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9",,,"240,M,-0158,1","240,N,-0283,1","99999,9,09114,1","7,1,005,1,+999,9","00,1","3,99,0110,1,999","SYN12454012 04979 /2803 11186 21232 39114 40412 57005 60002 700// 333 11158 21283 3/117 4/006 54405 59047 60001 70001 90720 91111=",
"54012099999","2023-01-02T18:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","030000,1,9,9","-0240,1","-0269,1","10417,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0158,1","120,N,-0283,1","99999,9,09110,1","7,1,004,1,+999,9","00,1","3,99,0110,1,999","SYN12454012 04980 /0801 11240 21269 39110 40417 57004 60002 70000 333 11158 21283 3/117 4/006 54415 59044 60001 70001 90720 91111=",
"54012099999","2023-01-02T21:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","029000,1,9,9","-0274,1","-0303,1","10417,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9",,,"240,M,-0158,1","240,N,-0283,1","99999,9,09097,1","7,1,013,1,+999,9","00,1","3,99,0080,1,999","SYN12454012 04979 /0501 11274 21303 39097 40417 57013 60002 700// 333 11158 21283 3/118 4/006 54417 59041 60001 70001 90720 91108=",
"54012099999","2023-01-03T00:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","024000,1,9,9","-0276,1","-0307,1","10420,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0158,1","120,N,-0283,1","99999,9,09098,1","2,1,001,1,-048,1","00,1","3,99,0080,1,999","SYN11854012 04974 /3600 11276 21307 39098 40420 52001 60002 70000 333 11158 21283 3/119 4/006 59048 60001 70001 90720 91108=",
"54012099999","2023-01-03T03:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","023000,1,9,9","-0202,1","-0233,1","10401,1","06,0001,3,1","12,0001,3,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0158,1","240,N,-0277,1","99999,9,09099,1","2,1,001,1,+999,9","00,1","3,99,0050,1,999","SYN12454012 04973 /0901 11202 21233 39099 40401 52001 69912 70000 333 11158 21277 3/119 4/006 54415 59044 69911 70001 90720 91105=",
"54012099999","2023-01-03T06:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","240,1,N,0030,1","99999,9,9,N","030000,1,9,9","-0137,1","-0210,1","10380,1","06,0001,3,1","12,0001,3,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0135,1","240,N,-0277,1","99999,9,09083,1","7,1,016,1,+999,9","00,1","3,99,0060,1,999","SYN12454012 04980 /2403 11137 21210 39083 40380 57016 69912 70000 333 11135 21277 3/119 4/006 54405 59040 69911 70001 90720 91106=",
"54012099999","2023-01-03T09:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","026000,1,9,9","-0183,1","-0231,1","10403,1","06,0000,9,1","12,0001,3,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0134,1","240,N,-0277,1","99999,9,09084,1","2,1,001,1,-038,1","00,1","3,99,0060,1,999","SYN11854012 04976 /0602 11183 21231 39084 40403 52001 69912 70000 333 11134 21277 3/119 4/006 59038 60001 70001 90720 91106=",
"54012099999","2023-01-03T12:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","018000,1,9,9","-0274,1","-0303,1","10434,1","06,0000,9,1","12,0001,3,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0134,1","240,N,-0277,1","99999,9,09088,1","2,1,004,1,+999,9","00,1","3,99,0060,1,999","SYN12454012 04968 /0801 11274 21303 39088 40434 52004 69912 70000 333 11134 21277 3/119 4/006 54419 59031 60001 70001 90720 91106=",
"54012099999","2023-01-03T15:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","021000,1,9,9","-0301,1","-0331,1","10422,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9",,,"240,M,-0134,1","240,N,-0303,1","99999,9,09089,1","2,1,001,1,+999,9","00,1","3,99,0060,1,999","SYN12454012 04971 /1401 11301 21331 39089 40422 52001 60002 700// 333 11134 21303 3/119 4/006 54412 59025 60001 70001 90720 91106=",
"54012099999","2023-01-03T18:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","025000,1,9,9","-0299,1","-0332,1","10400,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0134,1","120,N,-0304,1","99999,9,09086,1","7,1,003,1,+999,9","00,1","3,99,0060,1,999","SYN12454012 04975 /3600 11299 21332 39086 40400 57003 60002 70000 333 11134 21304 3/120 4/006 54416 59024 60001 70001 90720 91106=",
"54012099999","2023-01-03T21:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","026000,1,9,9","-0296,1","-0328,1","10403,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9",,,"240,M,-0134,1","240,N,-0304,1","99999,9,09078,1","7,1,008,1,+999,9","00,1","3,99,0030,1,999","SYN12454012 04976 /1001 11296 21328 39078 40403 57008 60002 700// 333 11134 21304 3/120 4/006 54415 59019 60001 70001 90720 91103=",
"54012099999","2023-01-04T00:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","021000,1,9,9","-0285,1","-0314,1","10432,1","06,0000,9,1","12,0000,9,1","24,0001,3,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0134,1","120,N,-0304,1","99999,9,09084,1","2,1,006,1,+999,9","00,1","3,99,0030,1,999","SYN12454012 04971 /1301 11285 21314 39084 40432 52006 60002 70000 333 11134 21304 3/120 4/006 54415 59014 60001 70001 90720 91103=",
"54012099999","2023-01-04T03:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","017000,1,9,9","-0173,2","-0201,2","10408,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0134,1","240,N,-0304,1","99999,9,09084,1","4,1,000,1,+999,9","00,1","3,99,0030,1,999","SYN12454012 04967 /0601 11173 21201 39084 40408 54000 60002 70000 333 11134 21304 3/120 4/006 54405 59015 60001 70000 90720 91103=",
"54012099999","2023-01-04T06:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","250,1,N,0050,1","99999,9,9,N","027000,1,9,9","-0122,1","-0186,1","10370,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0116,1","240,N,-0304,1","99999,9,09064,1","7,1,020,1,+999,9","00,1","3,99,0090,1,999","SYN12454012 04977 /2505 11122 21186 39064 40370 57020 60002 70000 333 11116 21304 3/120 4/006 54405 59019 60001 70000 90720 91109=",
"54012099999","2023-01-04T09:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","028000,1,9,9","-0155,1","-0199,1","10374,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0116,1","240,N,-0304,1","99999,9,09060,1","7,1,004,1,+999,9","00,1","3,99,0090,1,999","SYN12454012 04978 /1601 11155 21199 39060 40374 57004 60002 70000 333 11116 21304 3/120 4/006 54405 59024 60001 70000 90720 91109=",
"54012099999","2023-01-04T12:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","029000,1,9,9","-0158,1","-0194,1","10377,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0116,1","240,N,-0304,1","99999,9,09064,1","2,1,004,1,+999,9","00,1","3,99,0090,1,999","SYN12454012 04979 /1400 11158 21194 39064 40377 52004 60002 70000 333 11116 21304 3/120 4/006 54402 59024 60001 70000 90720 91109=",
"54012099999","2023-01-04T15:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","024000,1,9,9","-0215,1","-0239,1","10352,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9",,,"240,M,-0116,1","240,N,-0304,1","99999,9,09056,1","7,1,008,1,+999,9","00,1","3,99,0090,1,999","SYN12454012 04974 /2201 11215 21239 39056 40352 57008 60002 700// 333 11116 21304 3/118 4/006 54409 59033 60001 70000 90720 91109=",
"54012099999","2023-01-04T18:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","025000,1,9,9","-0220,1","-0245,1","10338,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0116,1","120,N,-0304,1","99999,9,09054,1","7,1,002,1,+999,9","00,1","3,99,0080,1,999","SYN12454012 04975 /1001 11220 21245 39054 40338 57002 60002 70000 333 11116 21304 3/118 4/006 54408 59032 60001 70000 90720 91108=",
"54012099999","2023-01-04T21:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","020000,1,9,9","-0222,1","-0248,1","10339,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9",,,"240,M,-0116,1","240,N,-0304,1","99999,9,09047,1","7,1,007,1,+999,9","00,1","3,99,0050,1,999","SYN12454012 04970 /0501 11222 21248 39047 40339 57007 60002 700// 333 11116 21304 3/118 4/006 54407 59031 60001 70000 90720 91105=",
"54012099999","2023-01-05T00:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","020000,1,9,9","-0222,1","-0248,1","10335,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0116,1","120,N,-0290,1","99999,9,09043,1","7,1,004,1,+999,9","00,1","3,99,0050,1,999","SYN12454012 04970 /1101 11222 21248 39043 40335 57004 60002 70000 333 11116 21290 3/119 4/006 54406 59041 60001 70000 90720 91105=",
"54012099999","2023-01-05T03:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","240,1,N,0030,1","99999,9,9,N","021000,1,9,9","-0097,2","-0156,1","10324,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0097,1","240,N,-0241,1","99999,9,09049,1","2,1,006,1,+999,9","00,1","3,99,0090,1,999","SYN12454012 04971 /2403 11097 21156 39049 40324 52006 60002 70000 333 11097 21241 3/119 4/006 54408 59035 60001 70000 90720 91109=",
"54012099999","2023-01-05T06:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","260,1,N,0050,1","99999,9,9,N","022000,1,9,9","-0082,1","-0148,1","10304,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0081,1","240,N,-0241,1","99999,9,09034,1","7,1,015,1,+999,9","00,1","3,99,0130,1,999","SYN12454012 04972 /2605 11082 21148 39034 40304 57015 60002 70000 333 11081 21241 3/119 4/006 54405 59030 60001 70000 90720 91113=",
"54012099999","2023-01-05T09:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","250,1,N,0060,1","99999,9,9,N","023000,1,9,9","-0098,1","-0161,1","10303,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0081,1","240,N,-0241,1","99999,9,09029,1","7,1,005,1,+999,9","00,1","3,99,0130,1,999","SYN12454012 04973 /2506 11098 21161 39029 40303 57005 60002 70000 333 11081 21241 3/119 4/006 54406 59031 60001 70000 90720 91113=",
"54012099999","2023-01-05T12:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","240,1,N,0040,1","99999,9,9,N","020000,1,9,9","-0093,1","-0160,1","10297,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0081,1","240,N,-0241,1","99999,9,09025,1","7,1,004,1,+999,9","00,1","3,99,0130,1,999","SYN12454012 04970 /2404 11093 21160 39025 40297 57004 60002 70000 333 11081 21241 3/119 4/006 54407 59039 60001 70000 90720 91113=",
"54012099999","2023-01-05T15:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","280,1,N,0020,1","99999,9,9,N","019000,1,9,9","-0088,1","-0152,1","10247,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9",,,"240,M,-0081,1","240,N,-0241,1","99999,9,09010,1","7,1,015,1,+999,9","00,1","3,99,0130,1,999","SYN12454012 04969 /2802 11088 21152 39010 40247 57015 60002 700// 333 11081 21241 3/116 4/006 54403 59046 60001 70000 90720 91113=",
"54012099999","2023-01-05T18:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","240,1,N,0020,1","99999,9,9,N","019000,1,9,9","-0109,1","-0158,1","10234,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0081,1","120,N,-0241,1","99999,9,08997,1","7,1,013,1,+999,9","00,1","3,99,0130,1,999","SYN12454012 04969 /2402 11109 21158 38997 40234 57013 60002 70000 333 11081 21241 3/115 4/006 54401 59057 60001 70000 90720 91113=",
"54012099999","2023-01-05T21:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","015000,1,9,9","-0119,1","-0159,1","10231,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9",,,"240,M,-0081,1","240,N,-0241,1","99999,9,08989,1","7,1,008,1,+999,9","00,1","3,99,0110,1,999","SYN12454012 04965 /0601 11119 21159 38989 40231 57008 60002 700// 333 11081 21241 3/115 4/006 54400 59058 60001 70000 90720 91111=",
"54012099999","2023-01-06T00:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","260,1,N,0020,1","99999,9,9,N","005000,1,9,9","-0121,1","-0170,1","10226,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0081,1","120,N,-0221,1","99999,9,08985,1","7,1,004,1,+999,9","05,1","3,99,0090,1,999","SYN12454012 04950 /2602 11121 21170 38985 40226 57004 60002 70500 333 11081 21221 3/115 4/006 54400 59058 60001 70000 90720 91109=",
"54012099999","2023-01-06T03:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","270,1,N,0040,1","99999,9,9,N","004700,1,9,9","-0099,1","-0154,1","10215,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0081,1","240,N,-0160,1","99999,9,08981,1","7,1,004,1,-068,1","05,1","3,99,0080,1,999","SYN11854012 04947 /2704 11099 21154 38981 40215 57004 60002 70500 333 11081 21160 3/115 4/006 59068 60001 70000 90720 91108=",
"54012099999","2023-01-06T06:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","250,1,N,0040,1","99999,9,9,N","006000,1,9,9","-0087,1","-0141,1","10215,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0081,1","240,N,-0160,1","99999,9,08979,1","7,1,002,1,+999,9","05,1","3,99,0130,1,999","SYN12454012 04956 /2504 11087 21141 38979 40215 57002 60002 70500 333 11081 21160 3/115 4/006 54415 59055 60001 70000 90720 91113=",
"54012099999","2023-01-06T09:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","270,1,N,0030,1","99999,9,9,N","008000,1,9,9","-0110,1","-0151,1","10232,1","06,9999,9,9","12,9999,9,9","24,9999,9,9","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0084,1","240,N,-0160,1","99999,9,08987,1","2,1,008,1,+999,9","22,1","3,99,0130,1,999","SYN12454012 04958 /2703 11110 21151 38987 40232 52008 60002 72200 333 11084 21160 3/115 4/006 54415 59042 60001 70000 90720 91113=","Q01  00002PRCP06Q02  00002PRCP12Q03  00002PRCP24"
"54012099999","2023-01-06T12:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","260,1,N,0050,1","99999,9,9,N","010000,1,9,9","-0118,1","-0160,1","10238,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","240,M,-0084,1","240,N,-0160,1","99999,9,08990,1","2,1,003,1,+999,9","00,1","3,99,0130,1,999","SYN12454012 04960 /2605 11118 21160 38990 40238 52003 60002 70000 333 11084 21160 3/115 4/006 54415 59035 60001 70000 90720 91113=",
"54012099999","2023-01-06T15:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","260,1,N,0050,1","99999,9,9,N","019000,1,9,9","-0127,1","-0175,1","10233,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9",,,"240,M,-0084,1","240,N,-0160,1","99999,9,08988,1","7,1,002,1,+999,9","00,1","3,99,0130,1,999","SYN12454012 04969 /2605 11127 21175 38988 40233 57002 60002 700// 333 11084 21160 3/113 4/006 54415 59022 60001 70000 90720 91113=",
"54012099999","2023-01-06T18:00:00","4","44.5833333","117.6","997.0","XI UJIMQIN QI, CH","FM-12","99999","V020","270,1,N,0050,1","99999,9,9,N","022000,1,9,9","-0138,1","-0191,1","10233,1","06,0000,9,1","12,0000,9,1","24,0000,9,1","0006,3,1,000600,9,9","0,1,02,1","0,1,02,1","120,M,-0086,1","120,N,-0160,1","99999,9,08989,1","2,1,001,1,+999,9","00,1","3,99,0110,1,999","SYN12454012 04972 /2705 11138 21191 38989 40233 52001 60002 70000 333 11086 21160 3/114 4/006 54415 59008 60001 70000 90720 91111=",
