"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OC1","OD1","REM","EQD"
"01042099999","2023-06-18T19:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","068,1,N,0097,1","99999,9,9,9","999999,9,9,9","+0117,1","+9999,9","99999,9","120,M,+0123,1","120,N,+0117,1","0109,1","9,99,0102,1,999","SYN004BUFR",
"01042099999","2023-08-08T11:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","102,1,N,0075,1","99999,9,9,9","999999,9,9,9","+0196,1","+9999,9","99999,9","120,M,+0196,1","120,N,+0176,1","0109,1","9,99,0091,1,999","SYN004BUFR",
"01042099999","2023-08-15T10:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","234,1,N,0057,1","99999,9,9,9","999999,9,9,9","+0097,1","+9999,9","99999,9","120,M,+0101,1","120,N,+0098,1","0081,1","9,99,0067,1,999","SYN004BUFR",
"01042099999","2023-08-24T10:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","044,1,N,0039,1","99999,9,9,9","999999,9,9,9","+0110,1","+9999,9","99999,9","120,M,+0110,1","120,N,+0098,1",,"9,99,0039,1,999","SYN004BUFR",
"01042099999","2023-10-18T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","020,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9","240,M,-0017,1","240,N,-0021,1",,"3,99,0110,1,999","SYN05201042 46/// /0209 11019 333 11017 21021 90710 91111=",
"01042099999","2023-10-18T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","020,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","240,M,-0026,1","240,N,-0032,1",,"3,99,0110,1,999","SYN05201042 46/// /0209 11029 333 11026 21032 90710 91111=",
"01042099999","2023-10-19T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","030,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0030,1","+9999,9","99999,9","240,M,-0030,1","240,N,-0032,1",,"3,99,0090,1,999","SYN05201042 46/// /0307 11030 333 11030 21032 90710 91109=",
"01042099999","2023-10-19T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9","240,M,-0018,1","240,N,-0022,1",,"3,99,0040,1,999","SYN05201042 46/// /2203 11021 333 11018 21022 90710 91104=",
"01042099999","2023-10-19T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9","240,M,-0015,1","240,N,-0018,1",,"3,99,0130,1,999","SYN05201042 46/// /2311 11016 333 11015 21018 90710 91113=",
"01042099999","2023-10-19T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","240,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","240,M,-0016,1","240,N,-0018,1",,"3,99,0190,1,999","SYN05201042 46/// /2416 11018 333 11016 21018 90710 91119=",
"01042099999","2023-10-20T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","240,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9","240,M,-0005,1","240,N,-0009,1",,"3,99,0230,1,999","SYN05801042 46/// /2416 11005 90300 333 11005 21009 90710 91123=",
"01042099999","2023-10-20T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","250,1,N,0190,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","99999,9","240,M,+0016,1","240,N,+0007,1",,"3,99,0300,1,999","SYN05201042 46/// /2519 10016 333 10016 20007 90710 91130=",
"01042099999","2023-10-20T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","250,1,N,0230,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9","240,M,+0018,1","240,N,+0015,1",,"3,99,0310,1,999","SYN05201042 46/// /2523 10017 333 10018 20015 90710 91131=",
"01042099999","2023-10-20T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","270,1,N,0190,1","99999,9,9,N","999999,9,9,9","+0017,1","+9999,9","99999,9","240,M,+0018,1","240,N,+0011,1",,"3,99,0240,1,999","SYN05201042 46/// /2719 10017 333 10018 20011 90710 91124=",
"01042099999","2023-10-21T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","280,1,N,0180,1","99999,9,9,N","999999,9,9,9","+0011,1","+9999,9","99999,9","240,M,+0018,1","240,N,+0010,1",,"3,99,0230,1,999","SYN05201042 46/// /2818 10011 333 10018 20010 90710 91123=",
"01042099999","2023-10-21T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","300,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","99999,9","240,M,+0008,1","240,N,-0003,1",,"3,99,0140,1,999","SYN05201042 46/// /3010 11001 333 10008 21003 90710 91114=",
"01042099999","2023-10-21T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","290,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","99999,9","240,M,+0005,1","240,N,-0005,1",,"3,99,0110,1,999","SYN05801042 46/// /2907 10001 91500 333 10005 21005 90710 91111=",
"01042099999","2023-10-21T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","250,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","240,M,-0002,1","240,N,-0005,1",,"3,99,0100,1,999","SYN05801042 46/// /2507 11002 92100 333 11002 21005 90710 91110=",
"01042099999","2023-10-22T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","300,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","99999,9","240,M,+0005,1","240,N,-0005,1",,"3,99,0120,1,999","SYN05201042 46/// /3007 11002 333 10005 21005 90710 91112=",
"01042099999","2023-10-22T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","010,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","99999,9","240,M,+0001,1","240,N,-0003,1",,"3,99,0090,1,999","SYN05201042 46/// /0106 10001 333 10001 21003 90710 91109=",
"01042099999","2023-10-22T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9","240,M,-0019,1","240,N,-0021,1",,"3,99,0110,1,999","SYN05201042 46/// /0708 11019 333 11019 21021 90710 91111=",
"01042099999","2023-10-22T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","080,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9","240,M,-0031,1","240,N,-0036,1",,"3,99,0090,1,999","SYN05201042 46/// /0807 11033 333 11031 21036 90710 91109=",
"01042099999","2023-10-23T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","080,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9","240,M,-0024,1","240,N,-0032,1",,"3,99,0060,1,999","SYN05201042 46/// /0805 11025 333 11024 21032 90710 91106=",
"01042099999","2023-10-23T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","080,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9","240,M,-0021,1","240,N,-0024,1",,"3,99,0060,1,999","SYN05201042 46/// /0804 11024 333 11021 21024 90710 91106=",
"01042099999","2023-10-23T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9","240,M,-0019,1","240,N,-0022,1",,"3,99,0020,1,999","SYN05201042 46/// /0401 11019 333 11019 21022 90710 91102=",
"01042099999","2023-10-23T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","170,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9","240,M,-0015,1","240,N,-0020,1",,"3,99,0040,1,999","SYN05801042 46/// /1702 11018 92100 333 11015 21020 90710 91104=",
"01042099999","2023-10-24T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","99999,9","240,M,-0013,1","240,N,-0024,1",,"3,99,0050,1,999","SYN05201042 46/// /1603 11013 333 11013 21024 90710 91105=",
"01042099999","2023-10-24T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9","240,M,-0015,1","240,N,-0029,1",,"3,99,0070,1,999","SYN05201042 46/// /1603 11020 333 11015 21029 90710 91107=",
"01042099999","2023-10-24T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","240,M,-0029,1","240,N,-0032,1",,"3,99,0130,1,999","SYN05801042 46/// /1309 11031 91500 333 11029 21032 90710 91113=",
"01042099999","2023-10-24T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","240,M,-0027,1","240,N,-0039,1",,"3,99,0120,1,999","SYN05801042 46/// /1310 11036 92100 333 11027 21039 90710 91112=",
"01042099999","2023-10-25T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","160,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0041,1","+9999,9","99999,9","240,M,-0034,1","240,N,-0055,1",,"3,99,0150,1,999","SYN05201042 46/// /1608 11041 333 11034 21055 90710 91115=",
"01042099999","2023-10-25T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","160,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0052,1","+9999,9","99999,9","240,M,-0051,1","240,N,-0055,1",,"3,99,0140,1,999","SYN05201042 46/// /1609 11052 333 11051 21055 90710 91114=",
"01042099999","2023-10-25T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","99999,9","240,M,-0040,1","240,N,-0047,1",,"3,99,0090,1,999","SYN05201042 46/// /1406 11043 333 11040 21047 90710 91109=",
"01042099999","2023-10-25T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","99999,9","240,M,-0038,1","240,N,-0043,1",,"3,99,0040,1,999","SYN05201042 46/// /1001 11039 333 11038 21043 90710 91104=",
"01042099999","2023-10-26T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","150,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9","240,M,-0034,1","240,N,-0036,1",,"3,99,0030,1,999","SYN05201042 46/// /1503 11035 333 11034 21036 90710 91103=",
"01042099999","2023-10-26T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","99999,9","240,M,-0026,1","240,N,-0029,1",,"3,99,0040,1,999","SYN05201042 46/// /0702 11027 333 11026 21029 90710 91104=",
"01042099999","2023-10-26T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","120,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","240,M,-0028,1","240,N,-0031,1",,"3,99,0050,1,999","SYN05201042 46/// /1203 11029 333 11028 21031 90710 91105=",
"01042099999","2023-10-26T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","240,M,-0029,1","240,N,-0031,1",,"3,99,0060,1,999","SYN05801042 46/// /0705 11031 92100 333 11029 21031 90710 91106=",
"01042099999","2023-10-27T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","99999,9","240,M,-0041,1","240,N,-0044,1",,"3,99,0070,1,999","SYN05201042 46/// /0506 11043 333 11041 21044 90710 91107=",
"01042099999","2023-10-27T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0053,1","+9999,9","99999,9","240,M,-0052,1","240,N,-0056,1",,"3,99,0110,1,999","SYN05201042 46/// /0709 11053 333 11052 21056 90710 91111=",
"01042099999","2023-10-27T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","150,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0045,1","+9999,9","99999,9","240,M,-0039,1","240,N,-0046,1",,"3,99,0080,1,999","SYN05201042 46/// /1503 11045 333 11039 21046 90710 91108=",
"01042099999","2023-10-27T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","220,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0041,1","+9999,9","99999,9","240,M,-0038,1","240,N,-0042,1",,"3,99,0080,1,999","SYN05801042 46/// /2207 11041 92100 333 11038 21042 90710 91108=",
"01042099999","2023-10-28T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","210,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9","240,M,-0032,1","240,N,-0038,1",,"3,99,0100,1,999","SYN05201042 46/// /2107 11033 333 11032 21038 90710 91110=",
"01042099999","2023-10-28T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","220,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9","240,M,-0032,1","240,N,-0035,1",,"3,99,0080,1,999","SYN05201042 46/// /2206 11033 333 11032 21035 90710 91108=",
"01042099999","2023-10-28T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","200,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0030,1","+9999,9","99999,9","240,M,-0030,1","240,N,-0033,1",,"3,99,0040,1,999","SYN05201042 46/// /2003 11030 333 11030 21033 90710 91104=",
"01042099999","2023-10-28T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","210,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","240,M,-0027,1","240,N,-0032,1",,"3,99,0040,1,999","SYN05201042 46/// /2103 11031 333 11027 21032 90710 91104=",
"01042099999","2023-10-29T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","210,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9","240,M,-0033,1","240,N,-0036,1",,"3,99,0040,1,999","SYN05201042 46/// /2103 11035 333 11033 21036 90710 91104=",
"01042099999","2023-10-29T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0038,1","+9999,9","99999,9","240,M,-0035,1","240,N,-0038,1",,"3,99,0070,1,999","SYN05201042 46/// /1306 11038 333 11035 21038 90710 91107=",
"01042099999","2023-10-29T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","120,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","99999,9","240,M,-0039,1","240,N,-0043,1",,"3,99,0070,1,999","SYN05201042 46/// /1205 11042 333 11039 21043 90710 91107=",
"01042099999","2023-10-29T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","280,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","99999,9","240,M,-0029,1","240,N,-0037,1",,"3,99,0030,1,999","SYN05201042 46/// /2802 11037 333 11029 21037 90710 91103=",
"01042099999","2023-10-30T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","030,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0033,1","+9999,9","99999,9","240,M,-0032,1","240,N,-0042,1",,"3,99,0050,1,999","SYN05201042 46/// /0301 11033 333 11032 21042 90710 91105=",
"01042099999","2023-10-30T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","240,M,-0029,1","240,N,-0033,1",,"3,99,0030,1,999","SYN05201042 46/// /2702 11031 333 11029 21033 90710 91103=",
"01042099999","2023-10-30T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","360,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","99999,9","240,M,-0022,1","240,N,-0028,1",,"3,99,0080,1,999","SYN05201042 46/// /3605 11026 333 11022 21028 90710 91108=",
"01042099999","2023-10-30T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","020,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9","240,M,-0015,1","240,N,-0024,1",,"3,99,0140,1,999","SYN05201042 46/// /0209 11015 333 11015 21024 90710 91114=",
"01042099999","2023-10-31T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9","240,M,-0009,1","240,N,-0022,1",,"3,99,0150,1,999","SYN05201042 46/// ///// 11017 333 11009 21022 90710 91115=",
"01042099999","2023-10-31T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","360,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9","240,M,-0009,1","240,N,-0019,1",,"3,99,0110,1,999","SYN05201042 46/// /3607 11011 333 11009 21019 90710 91111=",
"01042099999","2023-10-31T10:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","999,9,N,0066,1","99999,9,9,9","999999,9,9,9","-0012,1","+9999,9","99999,9","120,M,-0009,1","120,N,-0014,1","0109,1","9,99,0085,1,999","SYN004BUFR",
"01042099999","2023-10-31T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","340,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9","240,M,-0004,1","240,N,-0007,1",,"3,99,0070,1,999","SYN05201042 46/// /3405 11006 333 11004 21007 90710 91107=",
"01042099999","2023-10-31T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","270,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","99999,9","240,M,-0013,1","240,N,-0021,1",,"3,99,0100,1,999","SYN05201042 46/// /2708 11013 333 11013 21021 90710 91110=",
"01042099999","2023-11-01T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","260,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","99999,9","240,M,-0008,1","240,N,-0013,1",,"3,99,0150,1,999","SYN05201042 46/// /2610 11008 333 11008 21013 90710 91115=",
"01042099999","2023-11-01T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","240,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","99999,9","240,M,-0006,1","240,N,-0011,1",,"3,99,0100,1,999","SYN05201042 46/// /2405 11007 333 11006 21011 90710 91110=",
"01042099999","2023-11-01T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9","240,M,-0014,1","240,N,-0017,1",,"3,99,0090,1,999","SYN05201042 46/// /0707 11017 333 11014 21017 90710 91109=",
"01042099999","2023-11-01T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9","240,M,-0023,1","240,N,-0025,1",,"3,99,0120,1,999","SYN05201042 46/// /0708 11025 333 11023 21025 90710 91112=",
"01042099999","2023-11-02T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","080,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","99999,9","240,M,-0032,1","240,N,-0035,1",,"3,99,0080,1,999","SYN05201042 46/// /0807 11034 333 11032 21035 90710 91108=",
"01042099999","2023-11-02T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","090,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","99999,9","240,M,-0034,1","240,N,-0038,1",,"3,99,0090,1,999","SYN05201042 46/// /0905 11034 333 11034 21038 90710 91109=",
"01042099999","2023-11-02T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","240,M,-0035,1","240,N,-0041,1",,"3,99,0070,1,999","SYN05201042 46/// /1406 11040 333 11035 21041 90710 91107=",
"01042099999","2023-11-02T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","170,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0045,1","+9999,9","99999,9","240,M,-0041,1","240,N,-0045,1",,"3,99,0050,1,999","SYN05201042 46/// /1703 11045 333 11041 21045 90710 91105=",
"01042099999","2023-11-03T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0045,1","+9999,9","99999,9","240,M,-0042,1","240,N,-0048,1",,"3,99,0060,1,999","SYN05201042 46/// /1304 11045 333 11042 21048 90710 91106=",
"01042099999","2023-11-03T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9","240,M,-0035,1","240,N,-0040,1",,"3,99,0030,1,999","SYN05201042 46/// /2302 11035 333 11035 21040 90710 91103=",
"01042099999","2023-11-03T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","240,M,-0036,1","240,N,-0040,1",,"3,99,0050,1,999","SYN05201042 46/// /3401 11036 333 11036 21040 90710 91105=",
"01042099999","2023-11-03T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","060,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","240,M,-0031,1","240,N,-0039,1",,"3,99,0060,1,999","SYN05201042 46/// /0604 11036 333 11031 21039 90710 91106=",
"01042099999","2023-11-04T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0044,1","+9999,9","99999,9","240,M,-0037,1","240,N,-0044,1",,"3,99,0100,1,999","SYN05201042 46/// /1407 11044 333 11037 21044 90710 91110=",
"01042099999","2023-11-04T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0060,1","+9999,9","99999,9","240,M,-0050,1","240,N,-0060,1",,"3,99,0210,1,999","SYN05201042 46/// /1319 11060 333 11050 21060 90710 91121=",
"01042099999","2023-11-04T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0067,1","+9999,9","99999,9","240,M,-0066,1","240,N,-0068,1",,"3,99,0230,1,999","SYN05201042 46/// /1416 11067 333 11066 21068 90710 91123=",
"01042099999","2023-11-04T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0230,1","99999,9,9,N","999999,9,9,9","-0075,1","+9999,9","99999,9","240,M,-0068,1","240,N,-0076,1",,"3,99,0290,1,999","SYN05801042 46/// /1423 11075 92100 333 11068 21076 90710 91129=",
"01042099999","2023-11-05T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0210,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","99999,9","240,M,-0049,1","240,N,-0056,1",,"3,99,0270,1,999","SYN05201042 46/// /1321 11054 333 11049 21056 90710 91127=",
"01042099999","2023-11-05T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","240,M,-0038,1","240,N,-0046,1",,"3,99,0190,1,999","SYN05201042 46/// /1414 11040 333 11038 21046 90710 91119=",
"01042099999","2023-11-05T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9","240,M,-0030,1","240,N,-0039,1",,"3,99,0240,1,999","SYN05201042 46/// /1416 11035 333 11030 21039 90710 91124=",
"01042099999","2023-11-05T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","090,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","240,M,-0026,1","240,N,-0031,1",,"3,99,0140,1,999","SYN05201042 46/// /0906 11029 333 11026 21031 90710 91114=",
