"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","REM"
"89003099999","2023-01-02T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0077,1","-0089,1","09831,1","99999,9,08968,1","SYN004BUFR"
"89003099999","2023-01-02T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0077,1","-0088,1","09834,1","99999,9,08972,1","SYN004BUFR"
"89003099999","2023-01-02T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0081,1","-0092,1","09836,1","99999,9,08973,1","SYN04289003 46/// /2905 11081 21092 38973 49836="
"89003099999","2023-01-02T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0087,1","-0098,1","09843,1","99999,9,08980,1","SYN04289003 46/// /2603 11087 21098 38980 49843="
"89003099999","2023-01-02T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0090,1","-0102,1","09843,1","99999,9,08980,1","SYN004BUFR"
"89003099999","2023-01-02T23:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0090,1","-0103,1","09845,1","99999,9,08982,1","SYN004BUFR"
"89003099999","2023-01-03T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","350,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0092,1","-0104,1","09848,1","99999,9,08985,1","SYN04289003 46/// /3501 11092 21104 38985 49848="
"89003099999","2023-01-03T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","030,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0095,1","-0108,1","09850,1","99999,9,08988,1","SYN004BUFR"
"89003099999","2023-01-03T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","030,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0097,1","-0111,1","09851,1","99999,9,08988,1","SYN004BUFR"
"89003099999","2023-01-03T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0101,1","-0113,1","09852,1","99999,9,08989,1","SYN04289003 46/// /0103 11101 21113 38989 49852="
"89003099999","2023-01-03T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","030,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0090,1","-0104,1","09852,1","99999,9,08990,1","SYN004BUFR"
"89003099999","2023-01-03T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0105,1","-0119,1","09853,1","99999,9,08991,1","SYN004BUFR"
"89003099999","2023-01-03T06:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0119,1","-0135,1","09856,1","99999,9,08994,1","SYN04289003 46/// /0103 11119 21135 38994 49856="
"89003099999","2023-01-03T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","010,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0097,1","-0112,1","09856,1","99999,9,08994,1","SYN004BUFR"
"89003099999","2023-01-03T08:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","350,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0087,1","-0101,1","09859,1","99999,9,08996,1","SYN004BUFR"
"89003099999","2023-01-03T10:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","330,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0099,1","-0114,1","09862,1","99999,9,08999,1","SYN004BUFR"
"89003099999","2023-01-03T11:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","320,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0095,1","-0110,1","09866,1","99999,9,09003,1","SYN004BUFR"
"89003099999","2023-01-03T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0096,1","-0110,1","09869,1","99999,9,09007,1","SYN04289003 46/// /3207 11096 21110 39007 49869="
"89003099999","2023-01-03T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,9","999999,9,9,9","-0097,1","-0112,1","09874,1","99999,9,09011,1","SYN004BUFR"
"89003099999","2023-01-03T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,9","999999,9,9,9","-0097,1","-0112,1","09876,1","99999,9,09013,1","SYN004BUFR"
"89003099999","2023-01-03T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0093,1","-0107,1","09880,1","99999,9,09017,1","SYN04289003 46/// /3108 11093 21107 39017 49880="
"89003099999","2023-01-03T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","300,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0092,1","-0105,1","09883,1","99999,9,09021,1","SYN004BUFR"
"89003099999","2023-01-03T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","300,1,N,0041,1","99999,9,9,9","999999,9,9,9","-0092,1","-0105,1","09888,1","99999,9,09025,1","SYN004BUFR"
"89003099999","2023-01-03T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0096,1","-0109,1","09892,1","99999,9,09029,1","SYN04289003 46/// /2905 11096 21109 39029 49892="
"89003099999","2023-01-03T19:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","290,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0092,1","-0106,1","09896,1","99999,9,09034,1","SYN004BUFR"
"89003099999","2023-01-04T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0119,1","-0134,1","09903,1","99999,9,09041,1","SYN04289003 46/// /2302 11119 21134 39041 49903="
"89003099999","2023-01-04T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0112,1","-0126,1","09903,1","99999,9,09041,1","SYN004BUFR"
"89003099999","2023-01-04T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,9","999999,9,9,9","-0110,1","-0124,1","09903,1","99999,9,09041,1","SYN004BUFR"
"89003099999","2023-01-04T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","250,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0103,1","-0117,1","09900,1","99999,9,09038,1","SYN04289003 46/// /2501 11103 21117 39038 49900="
"89003099999","2023-01-04T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","150,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0132,1","-0147,1","09896,1","99999,9,09034,1","SYN004BUFR"
"89003099999","2023-01-04T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0142,1","-0160,1","09894,1","99999,9,09031,1","SYN004BUFR"
"89003099999","2023-01-04T06:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0132,1","-0149,1","09892,1","99999,9,09030,1","SYN04289003 46/// /1305 11132 21149 39030 49892="
"89003099999","2023-01-04T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0122,1","-0140,1","09888,1","99999,9,09026,1","SYN004BUFR"
"89003099999","2023-01-04T08:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0112,1","-0129,1","09886,1","99999,9,09023,1","SYN004BUFR"
"89003099999","2023-01-04T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0103,1","-0119,1","09883,1","99999,9,09021,1","SYN04289003 46/// /1605 11103 21119 39021 49883="
"89003099999","2023-01-04T10:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0090,1","-0105,1","09878,1","99999,9,09016,1","SYN004BUFR"
"89003099999","2023-01-04T11:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","150,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0079,1","-0093,1","09874,1","99999,9,09011,1","SYN004BUFR"
"89003099999","2023-01-04T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0070,1","-0082,1","09867,1","99999,9,09004,1","SYN004BUFR"
"89003099999","2023-01-04T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0070,1","-0083,1","09863,1","99999,9,09000,1","SYN004BUFR"
"89003099999","2023-01-04T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0067,1","-0079,1","09857,1","99999,9,08995,1","SYN04289003 46/// /1606 11067 21079 38995 49857="
"89003099999","2023-01-04T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0067,1","-0079,1","09854,1","99999,9,08991,1","SYN004BUFR"
"89003099999","2023-01-04T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0072,1","-0084,1","09847,1","99999,9,08984,1","SYN04289003 46/// /1705 11072 21084 38984 49847="
"89003099999","2023-01-04T19:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0080,1","-0094,1","09843,1","99999,9,08981,1","SYN004BUFR"
"89003099999","2023-01-04T20:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0092,1","-0106,1","09841,1","99999,9,08978,1","SYN004BUFR"
"89003099999","2023-01-04T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0104,1","-0118,1","09839,1","99999,9,08977,1","SYN04289003 46/// /1706 11104 21118 38977 49839="
"89003099999","2023-01-04T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","180,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0112,1","-0127,1","09835,1","99999,9,08973,1","SYN004BUFR"
"89003099999","2023-01-05T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0132,1","-0149,1","09832,1","99999,9,08969,1","SYN04289003 46/// /2006 11132 21149 38969 49832="
"89003099999","2023-01-05T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","190,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0135,1","-0151,1","09829,1","99999,9,08967,1","SYN004BUFR"
"89003099999","2023-01-05T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0137,1","-0155,1","09821,1","99999,9,08958,1","SYN004BUFR"
"89003099999","2023-01-05T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0132,1","-0149,1","09820,1","99999,9,08958,1","SYN004BUFR"
"89003099999","2023-01-05T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","210,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0117,1","-0133,1","09819,1","99999,9,08957,1","SYN004BUFR"
"89003099999","2023-01-05T11:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0085,1","-0099,1","09821,1","99999,9,08958,1","SYN004BUFR"
"89003099999","2023-01-05T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0077,1","-0090,1","09825,1","99999,9,08963,1","SYN004BUFR"
"89003099999","2023-01-05T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0075,1","-0088,1","09828,1","99999,9,08965,1","SYN004BUFR"
"89003099999","2023-01-05T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,9","999999,9,9,9","-0072,1","-0085,1","09828,1","99999,9,08965,1","SYN004BUFR"
"89003099999","2023-01-05T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0072,1","-0085,1","09829,1","99999,9,08967,1","SYN04289003 46/// /2903 11072 21085 38967 49829="
"89003099999","2023-01-05T19:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,9","999999,9,9,9","-0065,1","-0078,1","09832,1","99999,9,08970,1","SYN004BUFR"
"89003099999","2023-01-05T20:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0070,1","-0085,1","09835,1","99999,9,08972,1","SYN004BUFR"
"89003099999","2023-01-05T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","130,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0104,1","-0118,1","09837,1","99999,9,08974,1","SYN04289003 46/// /1303 11104 21118 38974 49837="
"89003099999","2023-01-05T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0129,1","-0145,1","09840,1","99999,9,08977,1","SYN004BUFR"
"89003099999","2023-01-06T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0115,1","-0130,1","09845,1","99999,9,08983,1","SYN04289003 46/// /1007 11115 21130 38983 49845="
"89003099999","2023-01-06T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,9","999999,9,9,9","-0097,1","-0110,1","09848,1","99999,9,08985,1","SYN004BUFR"
"89003099999","2023-01-06T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0051,1","99999,9,9,9","999999,9,9,9","-0102,1","-0115,1","09850,1","99999,9,08987,1","SYN004BUFR"
"89003099999","2023-01-06T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0106,1","-0119,1","09851,1","99999,9,08988,1","SYN04289003 46/// /0912 11106 21119 38988 49851="
"89003099999","2023-01-06T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0062,1","99999,9,9,9","999999,9,9,9","-0107,1","-0120,1","09854,1","99999,9,08992,1","SYN004BUFR"
"89003099999","2023-01-06T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0062,1","99999,9,9,9","999999,9,9,9","-0105,1","-0119,1","09856,1","99999,9,08994,1","SYN004BUFR"
"89003099999","2023-01-06T06:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0108,1","-0122,1","09858,1","99999,9,08996,1","SYN04289003 46/// /1011 11108 21122 38996 49858="
"89003099999","2023-01-06T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0104,1","-0118,1","09862,1","99999,9,09000,1","SYN004BUFR"
"89003099999","2023-01-06T08:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0072,1","99999,9,9,9","999999,9,9,9","-0100,1","-0114,1","09866,1","99999,9,09004,1","SYN004BUFR"
"89003099999","2023-01-06T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","070,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0095,1","-0107,1","09870,1","99999,9,09007,1","SYN04289003 46/// /0720 11095 21107 39007 49870="
"89003099999","2023-01-06T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0088,1","-0101,1","09878,1","99999,9,09016,1","SYN04289003 46/// /0824 11088 21101 39016 49878="
"89003099999","2023-01-06T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0123,1","99999,9,9,9","999999,9,9,9","-0082,1","-0093,1","09884,1","99999,9,09021,1","SYN004BUFR"
"89003099999","2023-01-06T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0081,1","-0092,1","09886,1","99999,9,09023,1","SYN04289003 46/// /0924 11081 21092 39023 49886="
"89003099999","2023-01-06T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0123,1","99999,9,9,9","999999,9,9,9","-0077,1","-0089,1","09888,1","99999,9,09026,1","SYN004BUFR"
"89003099999","2023-01-06T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0123,1","99999,9,9,9","999999,9,9,9","-0079,1","-0090,1","09890,1","99999,9,09027,1","SYN004BUFR"
"89003099999","2023-01-06T19:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,9","999999,9,9,9","-0079,1","-0090,1","09896,1","99999,9,09034,1","SYN004BUFR"
"89003099999","2023-01-06T20:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,9","999999,9,9,9","-0077,1","-0088,1","09899,1","99999,9,09037,1","SYN004BUFR"
"89003099999","2023-01-06T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0081,1","-0091,1","09903,1","99999,9,09040,1","SYN04289003 46/// /0923 11081 21091 39040 49903="
"89003099999","2023-01-07T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0082,1","-0092,1","09916,1","99999,9,09053,1","SYN04289003 46/// /0918 11082 21092 39053 49916="
"89003099999","2023-01-07T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","070,1,N,0093,1","99999,9,9,9","999999,9,9,9","-0082,1","-0092,1","09916,1","99999,9,09053,1","SYN004BUFR"
"89003099999","2023-01-07T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0082,1","-0092,1","09915,1","99999,9,09053,1","SYN004BUFR"
"89003099999","2023-01-07T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0081,1","-0091,1","09914,1","99999,9,09051,1","SYN04289003 46/// /0817 11081 21091 39051 49914="
"89003099999","2023-01-07T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0082,1","-0093,1","09914,1","99999,9,09052,1","SYN004BUFR"
"89003099999","2023-01-07T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0082,1","-0093,1","09915,1","99999,9,09053,1","SYN004BUFR"
"89003099999","2023-01-07T06:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0082,1","-0092,1","09918,1","99999,9,09056,1","SYN04289003 46/// /0915 11082 21092 39056 49918="
"89003099999","2023-01-07T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0077,1","99999,9,9,9","999999,9,9,9","-0084,1","-0095,1","09921,1","99999,9,09059,1","SYN004BUFR"
"89003099999","2023-01-07T08:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0084,1","-0095,1","09922,1","99999,9,09060,1","SYN004BUFR"
"89003099999","2023-01-07T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0081,1","-0092,1","09924,1","99999,9,09062,1","SYN04289003 46/// /1015 11081 21092 39062 49924="
"89003099999","2023-01-07T11:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0062,1","99999,9,9,9","999999,9,9,9","-0070,1","-0080,1","09926,1","99999,9,09063,1","SYN004BUFR"
"89003099999","2023-01-07T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0053,1","-0063,1","09927,1","99999,9,09064,1","SYN04289003 46/// /1305 11053 21063 39064 49927="
"89003099999","2023-01-07T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0060,1","-0072,1","09924,1","99999,9,09062,1","SYN004BUFR"
"89003099999","2023-01-07T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0065,1","-0077,1","09920,1","99999,9,09058,1","SYN004BUFR"
"89003099999","2023-01-07T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0067,1","-0078,1","09917,1","99999,9,09055,1","SYN04289003 46/// /1705 11067 21078 39055 49917="
"89003099999","2023-01-07T19:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,9","999999,9,9,9","-0074,1","-0086,1","09915,1","99999,9,09053,1","SYN004BUFR"
"89003099999","2023-01-07T20:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","180,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0084,1","-0097,1","09913,1","99999,9,09050,1","SYN004BUFR"
"89003099999","2023-01-07T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0095,1","-0109,1","09908,1","99999,9,09046,1","SYN04289003 46/// /1807 11095 21109 39046 49908="
"89003099999","2023-01-07T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","200,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0110,1","-0124,1","09905,1","99999,9,09042,1","SYN004BUFR"
"89003099999","2023-01-08T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0117,1","-0132,1","09894,1","99999,9,09032,1","SYN04289003 46/// /2406 11117 21132 39032 49894="
"89003099999","2023-01-08T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","240,1,N,0021,1","99999,9,9,9","999999,9,9,9","-0110,1","-0125,1","09889,1","99999,9,09027,1","SYN004BUFR"
"89003099999","2023-01-08T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","290,1,N,0036,1","99999,9,9,9","999999,9,9,9","-0119,1","-0134,1","09882,1","99999,9,09020,1","SYN004BUFR"
