"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"16350099999","2023-01-02T08:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","210,1,V,0021,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0120,1","99999,9",,,,,,"10320,1,99999,9",,,,"MET053METAR LIBC 020850Z 21004KT 180V240 CAVOK 14/12 Q1032=",
"16350099999","2023-01-02T09:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","220,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0110,1","99999,9",,,,,,"10310,1,99999,9",,,,"MET053METAR LIBC 020950Z 22006KT 170V240 CAVOK 15/11 Q1031=",
"16350099999","2023-01-02T10:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","210,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0110,1","99999,9",,,,,,"10300,1,99999,9",,,,"MET053METAR LIBC 021050Z 21006KT 170V230 CAVOK 16/11 Q1030=",
"16350099999","2023-01-02T11:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","190,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0110,1","99999,9",,,,,,"10300,1,99999,9",,,,"MET045METAR LIBC 021150Z 19006KT CAVOK 16/11 Q1030=",
"16350099999","2023-01-02T12:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","190,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0110,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 021250Z 19007KT CAVOK 15/11 Q1029=",
"16350099999","2023-01-02T13:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","200,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0110,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 021350Z 20009KT CAVOK 15/11 Q1029=",
"16350099999","2023-01-02T14:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","200,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0120,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 021450Z 20006KT CAVOK 14/12 Q1029=",
"16350099999","2023-01-02T15:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","200,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0110,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 021550Z 20004KT CAVOK 12/11 Q1029=",
"16350099999","2023-01-02T16:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","210,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0110,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 021650Z 21004KT CAVOK 12/11 Q1029=",
"16350099999","2023-01-02T17:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","210,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0110,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 021750Z 21004KT CAVOK 12/11 Q1029=",
"16350099999","2023-01-02T18:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","200,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0100,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 021850Z 20003KT CAVOK 11/10 Q1029=",
"16350099999","2023-01-03T07:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0110,1","99999,9",,,,,,"10300,1,99999,9",,,,"MET045METAR LIBC 030750Z 34005KT CAVOK 11/11 Q1030=",
"16350099999","2023-01-03T08:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0110,1","99999,9",,,,,,"10300,1,99999,9",,,,"MET045METAR LIBC 030850Z 34005KT CAVOK 13/11 Q1030=",
"16350099999","2023-01-03T09:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","010,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0120,1","99999,9",,,,,,"10300,1,99999,9",,,,"MET053METAR LIBC 030950Z 01006KT 350V050 CAVOK 14/12 Q1030=",
"16350099999","2023-01-03T10:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0120,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 031050Z 03008KT CAVOK 15/12 Q1029=",
"16350099999","2023-01-03T11:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0110,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET053METAR LIBC 031150Z 03007KT 360V070 CAVOK 15/11 Q1029=",
"16350099999","2023-01-03T12:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET053METAR LIBC 031250Z 03006KT 010V080 CAVOK 15/10 Q1028=",
"16350099999","2023-01-03T13:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","040,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0110,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET053METAR LIBC 031350Z 04007KT 360V080 CAVOK 14/11 Q1028=",
"16350099999","2023-01-03T14:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","040,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0110,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET053METAR LIBC 031450Z 04008KT 010V070 CAVOK 13/11 Q1028=",
"16350099999","2023-01-03T15:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0100,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 031550Z 03007KT CAVOK 12/10 Q1029=",
"16350099999","2023-01-03T16:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0110,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 031650Z 02005KT CAVOK 12/11 Q1029=",
"16350099999","2023-01-03T17:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","010,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0100,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 031750Z 01004KT CAVOK 11/10 Q1029=",
"16350099999","2023-01-03T18:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","360,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0100,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 031850Z 36004KT CAVOK 11/10 Q1029=",
"16350099999","2023-01-04T07:00:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-16","99999","V020","330,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0080,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045SPECI LIBC 040700Z 33002KT CAVOK 10/08 Q1029=",
"16350099999","2023-01-04T07:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","330,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0090,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 040750Z 33002KT CAVOK 12/09 Q1029=",
"16350099999","2023-01-04T08:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","340,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0090,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 040850Z 34006KT CAVOK 14/09 Q1029=",
"16350099999","2023-01-04T09:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","340,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,"10290,1,99999,9",,,,"MET045METAR LIBC 040950Z 34007KT CAVOK 15/09 Q1029=",
"16350099999","2023-01-04T10:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,V,0046,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET053METAR LIBC 041050Z 02009KT 330V050 CAVOK 15/09 Q1028=",
"16350099999","2023-01-04T11:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","010,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,"10280,1,99999,9",,,,"MET053METAR LIBC 041150Z 01006KT 340V060 CAVOK 15/09 Q1028=",
"16350099999","2023-01-04T12:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","040,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0090,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET053METAR LIBC 041250Z 04007KT 010V070 CAVOK 16/09 Q1027=",
"16350099999","2023-01-04T13:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET053METAR LIBC 041350Z 03006KT 360V070 CAVOK 15/09 Q1027=",
"16350099999","2023-01-04T14:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0090,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET045METAR LIBC 041450Z 03004KT CAVOK 14/09 Q1027=",
"16350099999","2023-01-04T15:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","340,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0090,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET045METAR LIBC 041550Z 34002KT CAVOK 13/09 Q1027=",
"16350099999","2023-01-04T16:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","240,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0090,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET045METAR LIBC 041650Z 24004KT CAVOK 11/09 Q1027=",
"16350099999","2023-01-04T17:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0090,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET045METAR LIBC 041750Z VRB02KT CAVOK 11/09 Q1027=",
"16350099999","2023-01-04T18:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","240,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0100,1","99999,9",,,,,,"10270,1,99999,9",,,,"MET045METAR LIBC 041850Z 24006KT CAVOK 11/10 Q1027=",
"16350099999","2023-01-05T07:00:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-16","99999","V020","340,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0070,1","99999,9",,,,,,"10250,1,99999,9",,,,"MET045SPECI LIBC 050700Z 34004KT CAVOK 10/07 Q1025=",
"16350099999","2023-01-05T07:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","360,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0090,1","99999,9",,,,,,"10260,1,99999,9",,,,"MET053METAR LIBC 050750Z 36003KT 330V040 CAVOK 12/09 Q1026=",
"16350099999","2023-01-05T08:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","010,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0090,1","99999,9",,,,,,"10260,1,99999,9",,,,"MET053METAR LIBC 050850Z 01003KT 300V040 CAVOK 14/09 Q1026=",
"16350099999","2023-01-05T09:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","360,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0080,1","99999,9",,,,,,"10250,1,99999,9",,,,"MET053METAR LIBC 050950Z 36003KT 290V060 CAVOK 14/08 Q1025=",
"16350099999","2023-01-05T10:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0080,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 051050Z VRB02KT CAVOK 15/08 Q1024=",
"16350099999","2023-01-05T11:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","120,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET053METAR LIBC 051150Z 12006KT 090V150 CAVOK 15/10 Q1024=",
"16350099999","2023-01-05T12:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","170,1,V,0015,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET053METAR LIBC 051250Z 17003KT 120V230 CAVOK 16/10 Q1023=",
"16350099999","2023-01-05T13:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","200,1,V,0026,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET053METAR LIBC 051350Z 20005KT 150V220 CAVOK 15/10 Q1023=",
"16350099999","2023-01-05T14:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","200,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET045METAR LIBC 051450Z 20007KT CAVOK 14/10 Q1023=",
"16350099999","2023-01-05T15:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","190,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0090,1","99999,9",,,,,,"10220,1,99999,9",,,,"MET045METAR LIBC 051550Z 19004KT CAVOK 12/09 Q1022=",
"16350099999","2023-01-05T16:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0100,1","99999,9",,,,,,"10220,1,99999,9",,,,"MET045METAR LIBC 051650Z 14004KT CAVOK 11/10 Q1022=",
"16350099999","2023-01-05T17:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0090,1","99999,9",,,,,,"10220,1,99999,9",,,,"MET045METAR LIBC 051750Z 02003KT CAVOK 10/09 Q1022=",
"16350099999","2023-01-05T18:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","320,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0090,1","99999,9",,,,,,"10220,1,99999,9",,,,"MET045METAR LIBC 051850Z 32003KT CAVOK 10/09 Q1022=",
"16350099999","2023-01-06T07:00:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-16","99999","V020","020,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0080,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045SPECI LIBC 060700Z 02003KT CAVOK 10/08 Q1024=",
"16350099999","2023-01-06T07:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0100,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 060750Z 03004KT CAVOK 12/10 Q1024=",
"16350099999","2023-01-06T08:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0090,1","99999,9",,,,,,"10250,1,99999,9",,,,"MET045METAR LIBC 060850Z 02005KT CAVOK 13/09 Q1025=",
"16350099999","2023-01-06T09:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","010,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,"10250,1,99999,9",,,,"MET053METAR LIBC 060950Z 01007KT 340V040 CAVOK 14/10 Q1025=",
"16350099999","2023-01-06T10:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,V,0031,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET053METAR LIBC 061050Z 02006KT 340V050 CAVOK 15/09 Q1024=",
"16350099999","2023-01-06T11:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 061150Z 03009KT CAVOK 15/10 Q1024=",
"16350099999","2023-01-06T12:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","040,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET045METAR LIBC 061250Z 04007KT CAVOK 15/10 Q1023=",
"16350099999","2023-01-06T13:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","040,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET053METAR LIBC 061350Z 04007KT 010V070 CAVOK 15/10 Q1023=",
"16350099999","2023-01-06T14:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","040,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET045METAR LIBC 061450Z 04009KT CAVOK 14/10 Q1023=",
"16350099999","2023-01-06T15:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0090,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET045METAR LIBC 061550Z 03006KT CAVOK 12/09 Q1023=",
"16350099999","2023-01-06T16:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","010,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0090,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 061650Z 01004KT CAVOK 11/09 Q1024=",
"16350099999","2023-01-06T17:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","340,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0110,1","+0070,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 061750Z 34004KT CAVOK 11/07 Q1024=",
"16350099999","2023-01-06T18:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","300,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0100,1","+0070,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 061850Z 30003KT CAVOK 10/07 Q1024=",
"16350099999","2023-01-07T07:00:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-16","99999","V020","100,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0090,1","+0070,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045SPECI LIBC 070700Z 10002KT CAVOK 09/07 Q1024=",
"16350099999","2023-01-07T07:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","010,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0120,1","+0080,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 070750Z 01003KT CAVOK 12/08 Q1024=",
"16350099999","2023-01-07T08:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","030,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0090,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 070850Z 03005KT CAVOK 13/09 Q1024=",
"16350099999","2023-01-07T09:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,V,0036,1","99999,9,9,Y","009900,5,9,9","+0130,1","+0090,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET053METAR LIBC 070950Z 02007KT 350V050 CAVOK 13/09 Q1024=",
"16350099999","2023-01-07T10:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,"10240,1,99999,9",,,,"MET045METAR LIBC 071050Z 02008KT CAVOK 14/10 Q1024=",
"16350099999","2023-01-07T11:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","040,1,V,0057,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET053METAR LIBC 071150Z 04011KT 360V060 CAVOK 14/10 Q1023=",
"16350099999","2023-01-07T12:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,V,0041,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,"10230,1,99999,9",,,,"MET053METAR LIBC 071250Z 02008KT 350V050 CAVOK 14/10 Q1023=",
"16350099999","2023-01-07T13:50:00","4","38.997225","17.080169","158.8","CROTONE, IT","FM-15","99999","V020","020,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0100,1","99999,9",,,,,,"10220,1,99999,9",,,,"MET045METAR LIBC 071350Z 02008KT CAVOK 14/10 Q1022=",
