"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43410099999","2023-02-27T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0277,1","+0221,1","10164,1","03,0000,9,1","24,0000,9,1",,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9","240,N,+0266,1",,"99999,9,10161,1","9,9,999,9,+000,1",,"SYN08243410 22470 1//07 10277 20221 30161 40164 81100 333 20266 58000 60007 70000 81818=",
"43410099999","2023-02-27T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0041,1","22000,1,9,N","020000,1,9,9","+0300,1","+0205,1","10165,1","03,0000,9,1","24,0000,9,1",,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10161,1","9,9,999,9,+001,1",,"SYN07643410 22470 1//08 10300 20205 30161 40165 81100 333 58001 60007 70000 81818=",
"43410099999","2023-02-27T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0290,1","+0225,1","10141,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10138,1","9,9,999,9,+005,1",,"SYN07043410 22470 1//07 10290 20225 30138 40141 81100 333 58005 60007 81818=",
"43410099999","2023-02-27T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0285,1","+0233,1","10133,1","03,0000,9,1",,,,"04,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00540,1,99,9,99,9","240,M,+0308,1",,"99999,9,10130,1","9,9,999,9,-003,1",,"SYN08243410 22470 4//07 10285 20233 30130 40133 84100 333 00023 10308 59003 60007 84818=",
"43410099999","2023-02-27T15:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0041,1","03000,1,9,N","020000,1,9,9","+0280,1","+0248,1","10148,1","03,0000,9,1",,,,"04,1,+00540,1,08,1","05,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00540,1,99,9,99,9",,,"99999,9,10145,1",,,"SYN07843410 22470 7//08 10280 20248 30145 40148 84260 333 5//// 60007 84818 85460/-=",
"43410099999","2023-02-28T00:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","22000,1,9,N","020000,1,9,9","+0270,1","+0244,1","10135,1","09,0060,3,1",,,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9",,,"99999,9,10132,1","9,9,999,9,-013,1","02,1","SYN07643410 21470 2//04 10270 20244 30132 40135 702// 82100 333 59013 60068 82818=",
"43410099999","2023-02-28T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","99999,9,9,N","020000,1,9,9","+0279,1","+0235,1","10159,1","03,0000,9,1","24,0058,3,1",,,"04,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00540,1,99,9,99,9","240,N,+0245,1",,"99999,9,10155,1","9,9,999,9,-005,1",,"SYN08243410 22470 5//06 10279 20235 30155 40159 85201 333 20245 59005 60007 70058 84818=",
"43410099999","2023-02-28T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","99999,9,9,N","020000,1,9,9","+0289,1","+0253,1","10162,1",,,,,"02,1,+00450,1,08,1","99,9,+99999,9,05,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10158,1",,,"SYN08343410 22470 7//04 10289 20253 30158 40162 822260 333 59003 60007 70058 82818 84460=",
"43410099999","2023-02-28T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","00540,1,C,N","020000,1,9,9","+0286,1","+0245,1","10135,1","03,0000,9,1",,,,"05,1,+00540,1,08,1","03,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00540,1,99,9,99,9",,,"99999,9,10132,1","9,9,999,9,-006,1",,"SYN07643410 22470 7//06 10286 20245 30132 40135 85260 333 59006 60007 85818 83460=",
"43410099999","2023-02-28T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0046,1","00600,1,C,N","020000,1,9,9","+0265,1","+0243,1","10132,1","03,0004,3,1",,"9,1,02,1","2,1,02,1","04,1,+00540,1,08,1","01,1,+00600,1,09,1","04,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00540,1,99,9,99,9","240,M,+0300,1",,"99999,9,10129,1","9,9,999,9,-001,1","95,1","SYN10043410 21470 8//09 10265 20243 30129 40132 79592 8494/ 333 00024 10300 59001 69947 84818 81920 84460=",
"43410099999","2023-02-28T15:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0046,1","00540,1,C,N","020000,1,9,9","+0274,1","+0245,1","10146,1","03,0110,3,1",,"9,1,02,1","8,1,02,1","05,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00540,1,99,9,99,9",,,"99999,9,10142,1","9,9,999,9,-002,1","02,1","SYN07643410 21470 6//09 10274 20245 30142 40146 70298 85200 333 59002 60117 85818=",
"43410099999","2023-03-01T00:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0274,1","+0236,1","10134,1","09,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10130,1","9,9,999,9,-001,1","02,1","SYN07643410 22470 1//07 10274 20236 30130 40134 702// 81100 333 59001 69908 81818=","Q01  00002PRCP09"
"43410099999","2023-03-01T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","22000,1,9,N","020000,1,9,9","+0284,1","+0235,1","10159,1","03,0000,9,1","24,0114,3,1",,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9","240,N,+0249,1",,"99999,9,10156,1","9,9,999,9,+000,1",,"SYN08243410 22470 1//05 10284 20235 30156 40159 81100 333 20249 58000 60007 70114 81818=",
"43410099999","2023-03-01T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0294,1","+0227,1","10161,1","03,0000,9,1","24,0114,3,1",,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10158,1","9,9,999,9,-001,1",,"SYN07643410 22470 1//06 10294 20227 30158 40161 81100 333 59001 60007 70114 81818=",
"43410099999","2023-03-01T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","22000,1,9,N","020000,1,9,9","+0294,1","+0239,1","10133,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10130,1","9,9,999,9,-002,1",,"SYN07043410 22470 1//04 10294 20239 30130 40133 81100 333 59002 60007 81818=",
"43410099999","2023-03-01T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","00540,1,C,N","020000,1,9,9","+0288,1","+0239,1","10131,1","03,0000,9,1",,,,"05,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00540,1,99,9,99,9","240,M,+0300,1",,"99999,9,10128,1","9,9,999,9,-001,1",,"SYN08243410 22470 5//06 10288 20239 30128 40131 85201 333 00023 10300 59001 60007 85818=",
"43410099999","2023-03-01T15:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0280,1","+0233,1","10154,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10151,1","9,9,999,9,+008,1",,"SYN07043410 22470 1//07 10280 20233 30151 40154 81100 333 58008 60007 81818=",
"43410099999","2023-03-02T00:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0270,1","+0200,1","10144,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10141,1","9,9,999,9,+010,1",,"SYN07043410 22470 1//07 10270 20200 30141 40144 81100 333 58010 60007 81818=",
"43410099999","2023-03-02T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","22000,1,9,N","020000,1,9,9","+0283,1","+0239,1","10169,1","03,0000,9,1","24,0000,9,1",,,"02,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9","240,N,+0269,1",,"99999,9,10166,1","9,9,999,9,+010,1",,"SYN08243410 22470 2//05 10283 20239 30166 40169 82101 333 20269 58010 60007 70000 82818=",
"43410099999","2023-03-02T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","00540,1,C,N","020000,1,9,9","+0298,1","+0209,1","10167,1","03,0000,9,1","24,0000,9,1",,,"05,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00540,1,99,9,99,9",,,"99999,9,10164,1","9,9,999,9,+006,1",,"SYN07643410 22470 5//04 10298 20209 30164 40167 85201 333 58006 60007 70000 85818=",
"43410099999","2023-03-02T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","09000,1,C,N","020000,1,9,9","+0291,1","+0221,1","10142,1","03,0000,9,1",,,,"03,1,+00540,1,08,1","05,1,+09000,1,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00540,1,99,9,99,9",,,"99999,9,10139,1","9,9,999,9,+009,1",,"SYN07643410 22470 7//06 10291 20221 30139 40142 83206 333 58009 60007 83818 85280=",
"43410099999","2023-03-02T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","09000,1,C,N","020000,1,9,9","+0284,1","+0217,1","10137,1","03,0000,9,1",,,,"03,1,+00540,1,08,1","04,1,+09000,1,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00540,1,99,9,99,9","240,M,+0305,1",,"99999,9,10133,1","9,9,999,9,+006,1",,"SYN08843410 22470 7//05 10284 20217 30133 40137 83206 333 00025 10305 58006 60007 83818 84280=",
"43410099999","2023-03-02T15:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","22000,1,9,N","020000,1,9,9","+0274,1","+0214,1","10159,1","03,0000,9,1",,,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9",,,"99999,9,10156,1","9,9,999,9,+005,1",,"SYN07043410 22470 2//05 10274 20214 30156 40159 82100 333 58005 60007 82818=",
"43410099999","2023-03-03T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0299,1","+0229,1","10144,1","03,0000,9,1",,,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9",,,"99999,9,10140,1","9,9,999,9,+002,1",,"SYN07043410 22470 2//06 10299 20229 30140 40144 82100 333 58002 60007 82818=",
"43410099999","2023-03-03T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0284,1","+0217,1","10142,1","03,0000,9,1",,,,"02,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9","240,M,+0300,1",,"99999,9,10139,1","9,9,999,9,+005,1",,"SYN08243410 22470 2//07 10284 20217 30139 40142 82102 333 00025 10300 58005 60007 82818=",
"43410099999","2023-03-03T15:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0278,1","+0228,1","10161,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10158,1","9,9,999,9,+002,1",,"SYN07043410 22470 1//06 10278 20228 30158 40161 81100 333 58002 60007 81818=",
"43410099999","2023-03-04T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0280,1","+0219,1","10171,1","03,0000,9,1","24,0000,9,1",,,"03,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00540,1,99,9,99,9","240,N,+0269,1",,"99999,9,10168,1","9,9,999,9,-006,1",,"SYN08243410 22470 4//07 10280 20219 30168 40171 84201 333 20269 59006 60007 70000 83818=",
"43410099999","2023-03-04T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","09000,1,C,N","020000,1,9,9","+0294,1","+0236,1","10168,1","03,0000,9,1","24,0000,9,1",,,"02,1,+00540,1,08,1","04,1,+09000,1,02,1",,,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,00540,1,99,9,99,9",,,"99999,9,10165,1","9,9,999,9,-005,1",,"SYN08243410 22470 5//06 10294 20236 30165 40168 82106 333 59005 60007 70000 82818 84280=",
"43410099999","2023-03-04T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","03000,1,9,N","020000,1,9,9","+0292,1","+0237,1","10141,1","03,0000,9,1",,,,"03,1,+00540,1,08,1","06,1,+03000,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00540,1,99,9,99,9",,,"99999,9,10138,1","9,9,999,9,-003,1",,"SYN07643410 22470 8//05 10292 20237 30138 40141 8326/ 333 59003 60007 83818 86460=",
"43410099999","2023-03-04T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","00360,1,C,N","020000,1,9,9","+0282,1","+0241,1","10140,1","03,0000,9,1",,,,"04,1,+00540,1,08,1","02,1,+00360,1,07,1","07,1,+03000,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00540,1,99,9,99,9","240,M,+0300,1",,"99999,9,10137,1","9,9,999,9,-002,1",,"SYN09443410 22470 8//07 10282 20241 30137 40140 8476/ 333 00025 10300 59002 60007 84818 82712 87460=",
"43410099999","2023-03-05T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0286,1","+0237,1","10171,1","03,0000,9,1","24,0000,9,1",,,"03,1,+00540,1,08,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00540,1,99,9,99,9","240,N,+0271,1",,"99999,9,10168,1","9,9,999,9,+000,1",,"SYN08243410 22470 4//06 10286 20237 30168 40171 83230 333 20271 58000 60007 70000 83818=",
"43410099999","2023-03-05T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","22000,1,9,N","020000,1,9,9","+0297,1","+0237,1","10164,1","03,0000,9,1","24,0000,9,1",,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9",,,"99999,9,10161,1","9,9,999,9,-004,1",,"SYN07643410 22470 2//04 10297 20237 30161 40164 82100 333 59004 60007 70000 82818=",
"43410099999","2023-03-05T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","22000,1,9,N","020000,1,9,9","+0302,1","+0242,1","10136,1","03,0000,9,1",,,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9",,,"99999,9,10132,1","9,9,999,9,-005,1",,"SYN07043410 22470 2//05 10302 20242 30132 40136 82100 333 59005 60007 82818=",
"43410099999","2023-03-05T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0289,1","+0239,1","10133,1","03,0000,9,1",,,,"02,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9","240,M,+0307,1",,"99999,9,10130,1","9,9,999,9,-007,1",,"SYN08243410 22470 2//06 10289 20239 30130 40133 82101 333 00025 10307 59007 60007 82818=",
"43410099999","2023-03-06T00:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","22000,1,9,N","020000,1,9,9","+0270,1","+0232,1","10134,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10131,1",,,"SYN07043410 22470 1//04 10270 20232 30131 40134 81100 333 58/// 60007 81818=",
"43410099999","2023-03-06T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0281,1","+0243,1","10154,1","03,0000,9,1","24,0000,9,1",,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9","240,N,+0268,1",,"99999,9,10150,1","9,9,999,9,-017,1",,"SYN08243410 22470 2//06 10281 20243 30150 40154 82100 333 20268 59017 60007 70000 82818=",
"43410099999","2023-03-06T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","99999,9,9,N","020000,1,9,9","+0298,1","+0223,1","10154,1","03,0000,9,1","24,0000,9,1",,,"04,1,+00540,1,08,1","99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00540,1,99,9,99,9",,,"99999,9,10150,1","9,9,999,9,-010,1",,"SYN07643410 22470 5//04 10298 20223 30150 40154 84106 333 59010 60007 70000 84818=",
"43410099999","2023-03-06T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0021,1","99999,9,9,N","020000,1,9,9","+0301,1","+0217,1","10123,1","03,0000,9,1",,,,"03,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00540,1,99,9,99,9",,,"99999,9,10120,1","9,9,999,9,-013,1",,"SYN07043410 22470 5//04 10301 20217 30120 40123 83101 333 59013 60007 83818=",
"43410099999","2023-03-06T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0041,1","99999,9,9,N","020000,1,9,9","+0284,1","+0221,1","10117,1","03,0000,9,1",,,,"03,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00540,1,99,9,99,9","240,M,+0305,1",,"99999,9,10113,1","9,9,999,9,-016,1",,"SYN08243410 22470 5//08 10284 20221 30113 40117 83101 333 00025 10305 59016 60007 83818=",
"43410099999","2023-03-06T15:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0041,1","22000,1,9,N","020000,1,9,9","+0278,1","+0233,1","10139,1","03,0000,9,1",,,,"01,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10136,1",,,"SYN07043410 22470 1//08 10278 20233 30136 40139 81101 333 58/// 60007 81818=",
"43410099999","2023-03-07T00:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0273,1","+0231,1","10122,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10119,1","9,9,999,9,-012,1",,"SYN07043410 22470 1//06 10273 20231 30119 40122 81100 333 59012 60007 81818=",
"43410099999","2023-03-07T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","99999,9,9,N","020000,1,9,9","+0284,1","+0231,1","10143,1","03,0000,9,1","24,0000,9,1",,,"04,1,+00540,1,08,1","99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,00540,1,99,9,99,9","240,N,+0270,1",,"99999,9,10140,1","9,9,999,9,-011,1",,"SYN08243410 22470 5//06 10284 20231 30140 40143 84106 333 20270 59011 60007 70000 84818=",
"43410099999","2023-03-07T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","00540,1,C,N","020000,1,9,9","+0294,1","+0235,1","10145,1","03,0000,9,1","24,0000,9,1",,,"05,1,+00540,1,08,1","99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,00540,1,99,9,99,9",,,"99999,9,10142,1","9,9,999,9,-011,1",,"SYN07643410 22470 6//05 10294 20235 30142 40145 85106 333 59011 60007 70000 85818=",
"43410099999","2023-03-07T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","00360,1,C,N","020000,1,9,9","+0293,1","+0237,1","10120,1","03,0000,9,1",,,,"04,1,+00540,1,08,1","02,1,+00360,1,07,1","03,1,+09000,1,02,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00540,1,99,9,99,9",,,"99999,9,10116,1","9,9,999,9,-003,1",,"SYN08243410 22470 7//05 10293 20237 30116 40120 84706 333 59003 60007 84818 82712 83280=",
"43410099999","2023-03-07T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","09000,1,C,N","020000,1,9,9","+0287,1","+0232,1","10117,1","03,0000,9,1",,,,"03,1,+00540,1,08,1","01,1,+00360,1,07,1","04,1,+09000,1,02,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00540,1,99,9,99,9","240,M,+0302,1",,"99999,9,10113,1","9,9,999,9,+000,1",,"SYN09443410 22470 7//06 10287 20232 30113 40117 83706 333 00025 10302 58000 60007 83818 81712 84280=",
"43410099999","2023-03-07T15:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","22000,1,9,N","020000,1,9,9","+0281,1","+0241,1","10133,1","03,0000,9,1",,,,"01,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00540,1,99,9,99,9",,,"99999,9,10130,1","9,9,999,9,-006,1",,"SYN07043410 22470 1//05 10281 20241 30130 40133 81100 333 59006 60007 81818=",
"43410099999","2023-03-08T00:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0036,1","22000,1,9,N","020000,1,9,9","+0276,1","+0229,1","10121,1","03,0000,9,1",,,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00540,1,99,9,99,9",,,"99999,9,10118,1","9,9,999,9,-001,1",,"SYN07043410 22470 2//07 10276 20229 30118 40121 82100 333 59001 60007 82818=",
"43410099999","2023-03-08T03:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0031,1","22000,1,9,N","020000,1,9,9","+0287,1","+0223,1","10141,1","03,0000,9,1","24,0000,9,1",,,"02,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,00540,1,99,9,99,9","240,N,+0272,1",,"99999,9,10138,1","9,9,999,9,-002,1",,"SYN08243410 22470 3//06 10287 20223 30138 40141 82100 333 20272 59002 60007 70000 82818=",
"43410099999","2023-03-08T06:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0026,1","09000,1,C,N","020000,1,9,9","+0287,1","+0233,1","10145,1","03,0000,9,1","24,0000,9,1",,,"03,1,+00540,1,08,1","04,1,+09000,1,02,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00540,1,99,9,99,9",,,"99999,9,10142,1","9,9,999,9,+000,1",,"SYN08243410 22470 7//05 10287 20233 30142 40145 83106 333 58000 60007 70000 83818 84280=",
"43410099999","2023-03-08T09:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0041,1","22000,1,9,N","020000,1,9,9","+0297,1","+0235,1","10118,1","03,0000,9,1",,,,"03,1,+00540,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00540,1,99,9,99,9",,,"99999,9,10115,1","9,9,999,9,-002,1",,"SYN07043410 22470 4//08 10297 20235 30115 40118 83201 333 59002 60007 83818=",
"43410099999","2023-03-08T12:00:00","4","9.2666666","80.8166666","2.0","MULLAITTIVU, CE","FM-12","99999","V020","999,9,N,0046,1","22000,1,9,N","020000,1,9,9","+0285,1","+0233,1","10114,1","03,0000,9,1",,,,"04,1,+00540,1,08,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00540,1,99,9,99,9","240,M,+0302,1",,"99999,9,10111,1","9,9,999,9,-003,1",,"SYN08243410 22470 4//09 10285 20233 30111 40114 84100 333 00026 10302 59003 60007 84818=",
