"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GE1","GF1","MA1","MW1","REM","EQD"
"62463999999","2023-11-01T03:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0180,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 010300Z 35005KT CAVOK 24/18 Q1012 NOSIG=",
"62463999999","2023-11-01T04:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0190,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 010400Z 34006KT CAVOK 24/19 Q1012 NOSIG=",
"62463999999","2023-11-01T05:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","330,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0190,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 010500Z 33005KT CAVOK 25/19 Q1012 NOSIG=",
"62463999999","2023-11-01T06:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0290,1","+0170,1","99999,9",,,,,,,"10130,1,99999,9",,"MET051METAR HESH 010600Z 36006KT CAVOK 29/17 Q1013 NOSIG=",
"62463999999","2023-11-01T07:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0300,1","+0170,1","99999,9",,,,,,,"10130,1,99999,9",,"MET051METAR HESH 010700Z 36006KT CAVOK 30/17 Q1013 NOSIG=",
"62463999999","2023-11-01T08:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0320,1","+0190,1","99999,9",,,,,,,"10130,1,99999,9",,"MET051METAR HESH 010800Z 02006KT CAVOK 32/19 Q1013 NOSIG=",
"62463999999","2023-11-01T09:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0320,1","+0170,1","99999,9",,,,,,,"10130,1,99999,9",,"MET051METAR HESH 010900Z 03006KT CAVOK 32/17 Q1013 NOSIG=",
"62463999999","2023-11-01T10:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0330,1","+0170,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 011000Z 03008KT CAVOK 33/17 Q1012 NOSIG=",
"62463999999","2023-11-01T11:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","050,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0330,1","+0160,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 011100Z 05008KT CAVOK 33/16 Q1011 NOSIG=",
"62463999999","2023-11-01T12:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0330,1","+0160,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 011200Z 04006KT CAVOK 33/16 Q1011 NOSIG=",
"62463999999","2023-11-01T13:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0330,1","+0150,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 011300Z 04005KT CAVOK 33/15 Q1011 NOSIG=",
"62463999999","2023-11-01T14:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0320,1","+0140,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 011400Z 04005KT CAVOK 32/14 Q1011 NOSIG=",
"62463999999","2023-11-01T15:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0310,1","+0160,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 011500Z 02004KT CAVOK 31/16 Q1011 NOSIG=",
"62463999999","2023-11-01T16:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0300,1","+0170,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 011600Z 36004KT CAVOK 30/17 Q1011 NOSIG=",
"62463999999","2023-11-01T17:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0280,1","+0150,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 011700Z 35003KT CAVOK 28/15 Q1011 NOSIG=",
"62463999999","2023-11-01T18:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","290,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0280,1","+0140,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 011800Z 29003KT CAVOK 28/14 Q1012 NOSIG=",
"62463999999","2023-11-01T19:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","300,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0280,1","+0120,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 011900Z 30003KT CAVOK 28/12 Q1012 NOSIG=",
"62463999999","2023-11-01T20:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","330,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0140,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 012000Z 33003KT CAVOK 27/14 Q1012 NOSIG=",
"62463999999","2023-11-01T21:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0140,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 012100Z 34007KT CAVOK 27/14 Q1012 NOSIG=",
"62463999999","2023-11-01T22:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0150,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 012200Z 35007KT CAVOK 27/15 Q1011 NOSIG=",
"62463999999","2023-11-01T23:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","330,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0260,1","+0150,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 012300Z 33006KT CAVOK 26/15 Q1011 NOSIG=",
"62463999999","2023-11-02T00:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0190,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 020000Z 36013KT CAVOK 27/19 Q1011 NOSIG=",
"62463999999","2023-11-02T00:27:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0190,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 020027Z 36013KT CAVOK 27/19 Q1011 NOSIG=",
"62463999999","2023-11-02T01:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0260,1","+0190,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 020100Z 34010KT CAVOK 26/19 Q1011 NOSIG=",
"62463999999","2023-11-02T02:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0057,1","99999,9,9,Y","009900,5,9,9","+0260,1","+0180,1","99999,9",,,,,,,"10110,1,99999,9",,"MET051METAR HESH 020200Z 35011KT CAVOK 26/18 Q1011 NOSIG=",
"62463999999","2023-11-02T03:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0260,1","+0200,1","99999,9",,,,,,,"10120,1,99999,9",,"MET051METAR HESH 020300Z 34009KT CAVOK 26/20 Q1012 NOSIG=",
