"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","KA1","KA2","MA1","MD1","OC1","OD1","REM"
"81901099999","2023-01-02T13:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","346,1,N,0037,1","99999,9,9,9","999999,9,9,9","+0297,1","+0229,1","10134,1","99,9999,9,9","120,M,+0299,1","120,N,+0281,1","99999,9,09915,1","2,1,999,9,+999,9","0071,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T14:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","354,1,N,0031,1","99999,9,9,9","999999,9,9,9","+0295,1","+0220,1","10130,1","99,9999,9,9","120,M,+0303,1","120,N,+0290,1","99999,9,09911,1",,"0071,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T15:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","012,1,N,0026,1","99999,9,9,9","999999,9,9,9","+0316,1","+0223,1","10120,1","99,9999,9,9","120,M,+0319,1","120,N,+0295,1","99999,9,09903,1",,"0068,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T16:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","005,1,N,0021,1","99999,9,9,9","999999,9,9,9","+0320,1","+0211,1","10108,1","99,9999,9,9","120,M,+0323,1","120,N,+0304,1","99999,9,09891,1","7,1,999,9,+999,9","0071,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T17:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","040,1,N,0034,1","99999,9,9,9","999999,9,9,9","+0325,1","+0210,1","10091,1","99,9999,9,9","120,M,+0329,1","120,N,+0317,1","99999,9,09875,1","7,1,999,9,+999,9","0071,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T18:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","064,1,N,0033,1","99999,9,9,9","999999,9,9,9","+0322,1","+0208,1","10082,1","99,9999,9,9","120,M,+0335,1","120,N,+0321,1","99999,9,09866,1","7,1,999,9,+999,9","0077,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T19:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","014,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0320,1","+0210,1","10073,1","99,9999,9,9","120,M,+0322,1","120,N,+0309,1","99999,9,09857,1","7,1,999,9,+999,9","0061,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T20:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","008,1,N,0016,1","99999,9,9,9","999999,9,9,9","+0320,1","+0208,1","10071,1","99,9999,9,9","120,M,+0326,1","120,N,+0318,1","99999,9,09855,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T21:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","358,1,N,0019,1","99999,9,9,9","999999,9,9,9","+0315,1","+0203,1","10072,1","99,9999,9,9","120,M,+0323,1","120,N,+0314,1","99999,9,09856,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-02T22:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0297,1","+0213,1","10081,1","99,9999,9,9","120,M,+0314,1","120,N,+0297,1","99999,9,09863,1",,,"3,99,9999,9,999","SYN004BUFR"
