"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"78486599999","2023-01-02T12:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9","04,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 021200Z 00000KT 9999 SCT016 22/21 Q1019=",
"78486599999","2023-01-02T13:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9","04,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 021300Z 36008KT 9999 SCT016 24/22 Q1019=",
"78486599999","2023-01-02T14:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9","02,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9",,,,,"MET052METAR MDJB 021400Z 36004KT 9999 FEW018 26/23 Q10120=","Q011012  3APOA  "
"78486599999","2023-01-02T15:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","060,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0280,1","+0230,1","99999,9","02,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR MDJB 021500Z 06008KT 9999 FEW018 28/23 Q1020=",
"78486599999","2023-01-02T16:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","060,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0300,1","+0230,1","99999,9","02,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR MDJB 021600Z 06006KT 9999 FEW018 30/23 Q1020=",
"78486599999","2023-01-02T17:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","060,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0310,1","+0240,1","99999,9","02,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 021700Z 06004KT 9999 FEW018 31/24 Q1019=",
"78486599999","2023-01-02T18:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","060,1,N,0031,1","00549,1,C,N","009999,1,9,9","+0310,1","+0240,1","99999,9","02,1,+00488,1,09,1","04,1,+00549,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10180,1,99999,9",,,,"MET067METAR MDJB 021800Z 06006KT 9999 FEW016CB SCT018 31/24 Q1018 CB E/S=",
"78486599999","2023-01-02T19:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","008000,5,9,9","+0300,5","+0240,5","99999,9",,,,,,"99999,9,99999,9",,,,"MET076METAR MDJB 021900Z 1806KT 8000 VCSH FEW014CB BKN016 30/24 Q1007 CB NE/E/S/N=","Q01 100703APOA  D01      0ADE693D02      0ADE539"
"78486599999","2023-01-02T19:10:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-16","99999","V020","160,1,N,0051,1","00366,1,9,N","002000,1,9,9","+9999,9","+9999,9","99999,9","02,1,+00305,1,09,1","08,1,+00366,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10170,5,99999,9","97,1",,,"MET076SPECI MDJB 1910Z 16010KT 2000 +TSRA FEW010CB OVC012 XX/XX Q1017 CB NE/E/S/N=","D01      0ADE693"
"78486599999","2023-01-02T20:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0031,1","00366,1,9,N","005000,1,9,9","+0260,1","+0240,1","99999,9","02,1,+00305,1,09,1","07,1,+00366,1,99,9","04,1,+02134,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","97,1",,,"MET084METAR MDJB 022000Z 36006KT 5000 +TSRA FEW010CB BKN012 SCT070 26/24 Q1017 CB E/S/W/N=",
"78486599999","2023-01-02T21:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0031,1","00366,1,9,N","006000,1,9,9","+0240,1","+0230,1","99999,9","02,1,+00305,1,09,1","08,1,+00366,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10160,1,99999,9","95,1",,,"MET075METAR MDJB 022100Z 36006KT 6000 TSRA FEW010CB OVC012 24/23 Q1016 CB E//W/N=",
"78486599999","2023-01-02T22:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","00366,1,9,N","006000,1,9,9","+0240,1","+0230,1","99999,9","02,1,+00305,1,09,1","07,1,+00366,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","95,1",,,"MET075METAR MDJB 022200Z 00000KT 6000 TSRA FEW010CB BKN012 24/23 Q1017 CB/E//W/N=",
"78486599999","2023-01-02T23:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","00366,1,9,N","008000,1,9,9","+0230,1","+0220,1","99999,9","02,1,+00305,1,09,1","07,1,+00366,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10180,1,99999,9","16,1",,,"MET077METAR MDJB 022300Z 00000KT 8000 VCSH FEW010CB BKN012 23/22 Q1018 RETSRA CB/W=",
"78486599999","2023-01-03T00:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10180,1,99999,9",,,,"MET051METAR MDJB 030000Z 00000KT 9999 SCT012 23/22 Q1018=",
"78486599999","2023-01-03T01:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 030100Z 00000KT 9999 SCT012 22/22 Q1019=",
"78486599999","2023-01-03T02:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9","04,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 030200Z 00000KT 9999 SCT012 22/21 Q1019=",
"78486599999","2023-01-03T03:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9","02,1,+00366,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00366,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 030300Z 00000KT 9999 FEW012 21/21 Q1019=",
"78486599999","2023-01-03T11:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","350,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9","04,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","10180,1,99999,9",,,,"MET051METAR MDJB 031100Z 35004KT 9999 SCT016 22/21 Q1018=",
"78486599999","2023-01-03T12:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9","02,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 031200Z 00000KT 9999 FEW016 22/21 Q1019=",
"78486599999","2023-01-03T13:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0240,1","+0210,1","99999,9","02,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR MDJB 031300Z 36005KT 9999 FEW016 24/21 Q1020=",
"78486599999","2023-01-03T14:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0260,1","+0220,1","99999,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR MDJB 031400Z 36010KT 9999 SCT018 26/22 Q1020=",
"78486599999","2023-01-03T15:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR MDJB 031500Z 36005KT 9999 SCT018 28/21 Q1020=",
"78486599999","2023-01-03T16:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","030,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR MDJB 031600Z 03008KT 9999 SCT020 28/21 Q1020=",
"78486599999","2023-01-03T17:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","02438,1,C,N","009999,1,9,9","+0240,1","+0230,1","99999,9","04,1,+00549,1,99,9","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10190,1,99999,9",,,,"MET063METAR MDJB 031700Z 00000KT 9999 SCT018 SCT080 24/23 Q1019 RERA=",
"78486599999","2023-01-03T18:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","020,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0280,1","+0220,1","99999,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10180,1,99999,9",,,,"MET051METAR MDJB 031800Z 02005KT 9999 SCT018 28/22 Q1018=",
"78486599999","2023-01-03T19:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0290,1","+0210,1","99999,9","04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MDJB 031900Z 36010KT 9999 SCT020 29/21 Q1017=",
"78486599999","2023-01-03T20:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","030,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0290,1","+0210,1","99999,9","04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MDJB 032000Z 03010KT 9999 SCT020 29/21 Q1017=",
"78486599999","2023-01-03T21:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","060,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9","04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MDJB 032100Z 06005KT 9999 SCT020 28/21 Q1017=",
"78486599999","2023-01-03T22:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","030,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0260,1","+0220,1","99999,9","04,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10170,1,99999,9",,,,"MET056METAR MDJB 032200Z 03005KT 9999 SCT018 26/22 Q1017 RERA=",
"78486599999","2023-01-03T23:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","030,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0250,1","+0220,1","99999,9","02,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10180,1,99999,9",,,,"MET051METAR MDJB 032300Z 03005KT 9999 FEW018 25/22 Q1018=",
"78486599999","2023-01-04T00:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","360,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9","02,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10180,1,99999,9",,,,"MET051METAR MDJB 040000Z 36006KT 9999 FEW018 24/22 Q1018=",
"78486599999","2023-01-04T01:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9","02,1,+00549,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 040100Z 35005KT 9999 FEW018 23/22 Q1019=",
"78486599999","2023-01-04T02:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9","02,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10190,1,99999,9",,,,"MET051METAR MDJB 040200Z 00000KT 9999 FEW016 23/22 Q1019=",
"78486599999","2023-01-04T03:00:00","4","18.572511","-69.985608","29.87","DR JOAQUIN BALAGUER INTERNATIONAL, DR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9","02,1,+00488,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10200,1,99999,9",,,,"MET051METAR MDJB 040300Z 00000KT 9999 FEW016 22/22 Q1020=",
