"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","KA1","MA1","ME1","REM","EQD"
"41304099999","2023-01-01T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0160,1","+0082,1","10211,1",,,,"99999,9,09894,1",,"SYN07041304 36/// /3402 10160 20082 39894 40211 333 0E015 55300 20000 59015=",
"41304099999","2023-01-01T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0144,1","+0071,1","10227,1",,,,"99999,9,09908,1",,"SYN07041304 36/// /2405 10144 20071 39908 40227 333 0E014 55300 20000 59015=",
"41304099999","2023-01-01T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0188,1","+0101,1","10238,1",,,"240,N,+0141,1","99999,9,09924,1",,"SYN07641304 36/// /2405 10188 20101 39924 40238 333 0E014 20141 55300 20512 59012=",
"41304099999","2023-01-01T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0251,1","+0109,1","10201,1",,,,"99999,9,09894,1",,"SYN07041304 36/// /0408 10251 20109 39894 40201 333 0E014 55300 22816 59009=",
"41304099999","2023-01-01T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0266,1","+0105,1","10181,1",,,,"99999,9,09876,1",,"SYN07041304 36/// /0507 10266 20105 39876 40181 333 0E014 55300 22349 59009=",
"41304099999","2023-01-01T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","020,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0247,1","+0101,1","10197,1",,,,"99999,9,09890,1",,"SYN07041304 36/// /0206 10247 20101 39890 40197 333 0E014 55300 20322 59010=",
"41304099999","2023-01-01T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","020,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0206,1","+0093,1","10213,1",,,"120,M,+0273,1","99999,9,09901,1",,"SYN07641304 36/// /0204 10206 20093 39901 40213 333 0E020 10273 55300 20000 59014=",
"41304099999","2023-01-01T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","040,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0184,1","+0085,1","10205,1",,,,"99999,9,09891,1",,"SYN07041304 36/// /0403 10184 20085 39891 40205 333 0E018 55300 20000 59015=",
"41304099999","2023-01-02T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0164,1","+0081,1","10199,1",,,,"99999,9,09883,1",,"SYN07041304 36/// /2205 10164 20081 39883 40199 333 0E016 55300 20000 59012=",
"41304099999","2023-01-02T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0159,1","+0084,1","10212,1",,,,"99999,9,09895,1",,"SYN07041304 36/// /2306 10159 20084 39895 40212 333 0E015 55300 20000 59012=",
"41304099999","2023-01-02T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0208,1","+0101,1","10224,1",,,"240,N,+0156,1","99999,9,09912,1",,"SYN07641304 36/// /2503 10208 20101 39912 40224 333 0E015 20156 55300 20867 59012=",
"41304099999","2023-01-02T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","060,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0265,1","+0132,1","10190,1",,,,"99999,9,09885,1",,"SYN07041304 36/// /0610 10265 20132 39885 40190 333 0E015 55300 22800 59010=",
"41304099999","2023-01-02T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","090,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0282,1","+0121,1","10171,1",,,,"99999,9,09868,1",,"SYN07041304 36/// /0910 10282 20121 39868 40171 333 0E015 55300 22410 59008=",
"41304099999","2023-01-02T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0246,1","+0162,1","10192,1",,,,"99999,9,09885,1",,"SYN07041304 36/// /1407 10246 20162 39885 40192 333 0E016 55300 20218 59005=",
"41304099999","2023-01-02T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0212,1","+0189,1","10213,1",,,"120,M,+0285,1","99999,9,09902,1",,"SYN07641304 36/// /1407 10212 20189 39902 40213 333 0E021 10285 55300 20000 58002=",
"41304099999","2023-01-02T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0202,1","+0190,1","10212,1",,,,"99999,9,09901,1",,"SYN07041304 36/// /1004 10202 20190 39901 40212 333 0E020 55300 20000 58010=",
"41304099999","2023-01-03T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0187,1","+0181,1","10200,1",,,,"99999,9,09887,1",,"SYN07041304 36/// /1502 10187 20181 39887 40200 333 0E018 55300 20000 58005=",
"41304099999","2023-01-03T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0195,1","+0190,1","10217,1",,,,"99999,9,09904,1",,"SYN07041304 36/// /1102 10195 20190 39904 40217 333 0E018 55300 20000 58009=",
"41304099999","2023-01-03T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","070,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0214,1","+0192,1","10236,1",,,"240,N,+0182,1","99999,9,09924,1",,"SYN07641304 36/// /0704 10214 20192 39924 40236 333 0E018 20182 55300 20670 58013=",
"41304099999","2023-01-03T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","080,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0260,1","+0166,1","10206,1",,,,"99999,9,09900,1",,"SYN07041304 36/// /0808 10260 20166 39900 40206 333 0E018 55300 22758 58015=",
"41304099999","2023-01-03T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","070,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0279,1","+0147,1","10180,1",,,,"99999,9,09877,1",,"SYN07041304 36/// /0710 10279 20147 39877 40180 333 0E018 55300 22407 58009=",
"41304099999","2023-01-03T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0239,1","+0187,1","10200,1",,,,"99999,9,09893,1",,"SYN07041304 36/// /1510 10239 20187 39893 40200 333 0E019 55300 20194 58008=",
"41304099999","2023-01-03T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0217,1","+0180,1","10216,1",,,"120,M,+0284,1","99999,9,09906,1",,"SYN07641304 36/// /1306 10217 20180 39906 40216 333 0E022 10284 55300 20000 58004=",
"41304099999","2023-01-03T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0197,1","+0162,1","10207,1",,,,"99999,9,09895,1",,"SYN07041304 36/// /1304 10197 20162 39895 40207 333 0E020 55300 20000 59006=",
"41304099999","2023-01-04T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0179,1","+0158,1","10194,1",,,,"99999,9,09880,1",,"SYN07041304 36/// /1402 10179 20158 39880 40194 333 0E017 55300 20000 59007=",
"41304099999","2023-01-04T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0165,1","+0150,1","10204,1",,,,"99999,9,09889,1",,"SYN07041304 36/// /1002 10165 20150 39889 40204 333 0E016 55300 20000 59015=",
"41304099999","2023-01-04T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","090,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0218,1","+0169,1","10212,1",,,"240,N,+0160,1","99999,9,09902,1",,"SYN07641304 36/// /0907 10218 20169 39902 40212 333 0E016 20160 55300 20795 59022=",
"41304099999","2023-01-04T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","070,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0268,1","+0122,1","10183,1",,,,"99999,9,09878,1",,"SYN07041304 36/// /0713 10268 20122 39878 40183 333 0E016 55300 22782 59022=",
"41304099999","2023-01-04T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0268,1","+0161,1","10156,1",,,,"99999,9,09853,1",,"SYN07041304 36/// /1411 10268 20161 39853 40156 333 0E016 55300 22434 59025=",
"41304099999","2023-01-04T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0226,1","+0175,1","10175,1",,,,"99999,9,09867,1",,"SYN07041304 36/// /1512 10226 20175 39867 40175 333 0E016 55300 20231 59026=",
"41304099999","2023-01-04T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0206,1","+0157,1","10197,1",,,"120,M,+0279,1","99999,9,09886,1",,"SYN07641304 36/// /1304 10206 20157 39886 40197 333 0E021 10279 55300 20000 59020=",
"41304099999","2023-01-04T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0186,1","+0152,1","10188,1",,,,"99999,9,09875,1",,"SYN07041304 36/// /1405 10186 20152 39875 40188 333 0E018 55300 20000 59019=",
"41304099999","2023-01-05T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0175,1","+0151,1","10177,1",,,,"99999,9,09863,1",,"SYN07041304 36/// /1104 10175 20151 39863 40177 333 0E017 55300 20000 59018=",
"41304099999","2023-01-05T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0158,1","+0145,1","10187,1",,,,"99999,9,09871,1",,"SYN07041304 36/// /1505 10158 20145 39871 40187 333 0E016 55300 20000 59017=",
"41304099999","2023-01-05T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0230,1","+0164,1","10199,1",,,"240,N,+0157,1","99999,9,09890,1",,"SYN07641304 36/// /1108 10230 20164 39890 40199 333 0E016 20157 55300 20805 59012=",
"41304099999","2023-01-05T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0264,1","+0119,1","10173,1",,,,"99999,9,09869,1",,"SYN07041304 36/// /0912 10264 20119 39869 40173 333 0E016 55300 22788 59010=",
"41304099999","2023-01-05T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0277,1","+0130,1","10147,1",,,,"99999,9,09844,1",,"SYN07041304 36/// /1012 10277 20130 39844 40147 333 0E016 55300 22462 59008=",
"41304099999","2023-01-05T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0227,1","+0169,1","10167,1",,,,"99999,9,09859,1",,"SYN07041304 36/// /1415 10227 20169 39859 40167 333 0E016 55300 20248 59008=",
"41304099999","2023-01-05T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","120,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0209,1","+0152,1","10185,1",,,"120,M,+0279,1","99999,9,09875,1",,"SYN07641304 36/// /1209 10209 20152 39875 40185 333 0E021 10279 55300 20000 59011=",
"41304099999","2023-01-05T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0191,1","+0166,1","10181,1",,,,"99999,9,09869,1",,"SYN07041304 36/// /1105 10191 20166 39869 40181 333 0E019 55300 20000 59006=",
"41304099999","2023-01-06T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0185,1","+0162,1","10169,1",,,,"99999,9,09857,1",,"SYN07041304 36/// /1108 10185 20162 39857 40169 333 0E018 55300 20000 59006=",
"41304099999","2023-01-06T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0175,1","+0159,1","10186,1",,,,"99999,9,09872,1",,"SYN07041304 36/// /1006 10175 20159 39872 40186 333 0E017 55300 20000 58001=",
"41304099999","2023-01-06T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0229,1","+0171,1","10198,1",,,"240,N,+0169,1","99999,9,09889,1",,"SYN07641304 36/// /0912 10229 20171 39889 40198 333 0E017 20169 55300 20795 59001=",
"41304099999","2023-01-06T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0259,1","+0156,1","10169,1",,,,"99999,9,09864,1",,"SYN07041304 36/// /1111 10259 20156 39864 40169 333 0E017 55300 22776 59004=",
"41304099999","2023-01-06T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0254,1","+0156,1","10145,1",,,,"99999,9,09840,1",,"SYN07041304 36/// /1314 10254 20156 39840 40145 333 0E017 55300 22402 59004=",
"41304099999","2023-01-06T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0223,1","+0171,1","10169,1",,,,"99999,9,09861,1",,"SYN07041304 36/// /1411 10223 20171 39861 40169 333 0E017 55300 20275 58002=",
"41304099999","2023-01-06T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0204,1","+0173,1","10186,1",,,"120,M,+0266,1","99999,9,09875,1",,"SYN07641304 36/// /1008 10204 20173 39875 40186 333 0E020 10266 55300 20000 58000=",
"41304099999","2023-01-06T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0189,1","+0168,1","10180,1",,,,"99999,9,09867,1",,"SYN07041304 36/// /1006 10189 20168 39867 40180 333 0E019 55300 20000 59001=",
"41304099999","2023-01-07T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0172,1","+0160,1","10173,1",,,,"99999,9,09859,1",,"SYN07041304 36/// /1003 10172 20160 39859 40173 333 0E016 55300 20000 58002=",
"41304099999","2023-01-07T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0162,1","+0154,1","10186,1",,,,"99999,9,09871,1",,"SYN07041304 36/// /1202 10162 20154 39871 40186 333 0E016 55300 20000 59001=",
"41304099999","2023-01-07T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0221,1","+0177,1","10195,1",,,"240,N,+0161,1","99999,9,09886,1",,"SYN07641304 36/// /1110 10221 20177 39886 40195 333 0E016 20161 55300 20802 59003=",
"41304099999","2023-01-07T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0261,1","+0159,1","10166,1",,,,"99999,9,09862,1",,"SYN07041304 36/// /1411 10261 20159 39862 40166 333 0E016 55300 22668 59003=",
"41304099999","2023-01-07T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0256,1","+0167,1","10143,1",,,,"99999,9,09839,1",,"SYN07041304 36/// /1412 10256 20167 39839 40143 333 0E016 55300 22480 59002=",
"41304099999","2023-01-07T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0226,1","+0172,1","10163,1",,,,"99999,9,09855,1",,"SYN07041304 36/// /1609 10226 20172 39855 40163 333 0E016 55300 20264 59006=",
"41304099999","2023-01-07T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0203,1","+0177,1","10181,1",,,"120,M,+0268,1","99999,9,09870,1",,"SYN07641304 36/// /1305 10203 20177 39870 40181 333 0E020 10268 55300 20000 59005=",
"41304099999","2023-01-07T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0180,1","+0166,1","10171,1",,,,"99999,9,09858,1",,"SYN07041304 36/// /1404 10180 20166 39858 40171 333 0E018 55300 20000 59009=",
"41304099999","2023-01-08T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0171,1","+0160,1","10168,1",,,,"99999,9,09854,1",,"SYN07041304 36/// /1304 10171 20160 39854 40168 333 0E016 55300 20000 59005=",
"41304099999","2023-01-08T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0159,1","+0153,1","10180,1",,,,"99999,9,09865,1",,"SYN07041304 36/// /1101 10159 20153 39865 40180 333 0E014 55300 20000 59006=",
"41304099999","2023-01-08T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0220,1","+0172,1","10189,1",,,"240,N,+0153,1","99999,9,09879,1",,"SYN07641304 36/// /1008 10220 20172 39879 40189 333 0E014 20153 55300 20785 59007=",
"41304099999","2023-01-08T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","090,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0261,1","+0139,1","10162,1",,,,"99999,9,09857,1",,"SYN07041304 36/// /0911 10261 20139 39857 40162 333 0E014 55300 22844 59004=",
"41304099999","2023-01-08T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0266,1","+0162,1","10140,1",,,,"99999,9,09837,1",,"SYN07041304 36/// /1411 10266 20162 39837 40140 333 0E014 55300 22500 59002=",
"41304099999","2023-01-08T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0227,1","+0171,1","10164,1",,,,"99999,9,09856,1",,"SYN07041304 36/// /1510 10227 20171 39856 40164 333 0E015 55300 20270 58001=",
"41304099999","2023-01-08T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0197,1","+0173,1","10186,1",,,"120,M,+0279,1","99999,9,09875,1",,"SYN07641304 36/// /1404 10197 20173 39875 40186 333 0E020 10279 55300 20000 58005=",
"41304099999","2023-01-08T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0184,1","+0170,1","10187,1",,,,"99999,9,09874,1",,"SYN07041304 36/// /1304 10184 20170 39874 40187 333 0E018 55300 20000 58016=",
"41304099999","2023-01-09T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0171,1","+0161,1","10183,1",,,,"99999,9,09869,1",,"SYN07041304 36/// /1203 10171 20161 39869 40183 333 0E017 55300 20000 58015=",
"41304099999","2023-01-09T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0152,1","+0148,1","10199,1",,,,"99999,9,09883,1",,"SYN07041304 36/// /1302 10152 20148 39883 40199 333 0E015 55300 20000 58018=",
"41304099999","2023-01-09T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0221,1","+0176,1","10207,1",,,"240,N,+0148,1","99999,9,09897,1",,"SYN07641304 36/// /1008 10221 20176 39897 40207 333 0E014 20148 55300 20778 58018=",
"41304099999","2023-01-09T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","100,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0264,1","+0146,1","10173,1",,,,"99999,9,09868,1",,"SYN07041304 36/// /1012 10264 20146 39868 40173 333 0E014 55300 22837 58011=",
"41304099999","2023-01-09T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0263,1","+0173,1","10153,1",,,,"99999,9,09849,1",,"SYN07041304 36/// /1411 10263 20173 39849 40153 333 0E014 55300 22476 58013=",
"41304099999","2023-01-09T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0226,1","+0175,1","10173,1",,,,"99999,9,09865,1",,"SYN07041304 36/// /1512 10226 20175 39865 40173 333 0E014 55300 20253 58009=",
"41304099999","2023-01-09T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0204,1","+0185,1","10188,1",,,"120,M,+0298,1","99999,9,09878,1",,"SYN07641304 36/// /1406 10204 20185 39878 40188 333 0E020 10298 55300 20000 58003=",
"41304099999","2023-01-09T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0184,1","+0173,1","10182,1",,,,"99999,9,09870,1",,"SYN07041304 36/// /1305 10184 20173 39870 40182 333 0E018 55300 20000 59004=",
"41304099999","2023-01-10T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0166,1","+0162,1","10174,1",,,,"99999,9,09860,1",,"SYN07041304 36/// /1302 10166 20162 39860 40174 333 0E016 55300 20000 59009=",
"41304099999","2023-01-10T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","110,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0173,1","+0168,1","10190,1",,,,"99999,9,09876,1",,"SYN07041304 36/// /1103 10173 20168 39876 40190 333 0E016 55300 20000 59006=",
"41304099999","2023-01-10T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0241,1","+0168,1","10191,1",,,"240,N,+0164,1","99999,9,09884,1",,"SYN07641304 36/// /1419 10241 20168 39884 40191 333 0E016 20164 55300 20803 59014=",
"41304099999","2023-01-10T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0264,1","+0167,1","10165,1","24,0002,3,1",,,"99999,9,09861,1",,"SYN07641304 26/// /1417 10264 20167 39861 40165 333 0E016 55300 22877 59008 70002=",
"41304099999","2023-01-10T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0261,1","+0167,1","10147,1","24,0002,3,1",,,"99999,9,09843,1",,"SYN07641304 26/// /1415 10261 20167 39843 40147 333 0E016 55300 22553 59006 70002=",
"41304099999","2023-01-10T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0223,1","+0184,1","10162,1","24,0002,3,1",,,"99999,9,09854,1",,"SYN07641304 26/// /1311 10223 20184 39854 40162 333 0E017 55300 20292 59011 70002=",
"41304099999","2023-01-10T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0206,1","+0190,1","10172,1","24,0002,3,1",,"120,M,+0270,1","99999,9,09862,1",,"SYN08241304 26/// /1410 10206 20190 39862 40172 333 0E020 10270 55300 20000 59016 70002=",
"41304099999","2023-01-10T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0194,1","+0183,1","10162,1","24,0002,3,1",,,"99999,9,09851,1",,"SYN07641304 26/// /1610 10194 20183 39851 40162 333 0E019 55300 20000 59019 70002=",
"41304099999","2023-01-11T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0188,1","+0179,1","10159,1","24,0002,3,1",,,"99999,9,09847,1",,"SYN07641304 26/// /1806 10188 20179 39847 40159 333 0E017 55300 20000 59013 70002=",
"41304099999","2023-01-11T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0148,1","+0148,1","10188,1","24,0002,3,1",,,"99999,9,09872,1",,"SYN07641304 26/// /0803 10148 20148 39872 40188 333 0E014 55300 20000 59005 70002=",
"41304099999","2023-01-11T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0177,1","+0177,1","10203,1","24,0002,3,1",,"240,N,+0141,1","99999,9,09889,1",,"SYN08241304 26/// /1502 10177 20177 39889 40203 333 0E014 20141 55300 20635 58006 70002=",
