"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","REM","EQD"
"43133099999","2023-01-01T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0230,1","+0167,1","10066,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0320,1","240,N,+0190,1","99999,9,09820,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10230 20167 39820 40066 70500 333 10320 20190 59002 555 10000=",
"43133099999","2023-01-01T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0284,1","+0145,1","09994,1",,,,,,,,,,"240,M,+0325,1",,"99999,9,09748,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10284 20145 39748 49994 333 10325 59002=",
"43133099999","2023-01-02T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0214,1","+0175,1","10064,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0325,1","240,N,+0194,1","99999,9,09818,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10214 20175 39818 40064 70500 333 10325 20194 59002 555 10000=",
"43133099999","2023-01-02T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0132,1","09992,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09746,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10274 20132 39746 49992 333 10310 59002=",
"43133099999","2023-01-03T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0210,1","+0149,1","09990,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0310,1","240,N,+0180,1","99999,9,09744,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10210 20149 39744 49990 70500 333 10310 20180 59002 555 10000=",
"43133099999","2023-01-03T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0121,1","09990,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09744,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10260 20121 39744 49990 333 10300 59002=",
"43133099999","2023-01-04T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0164,1","10060,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0300,1","240,N,+0184,1","99999,9,09742,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10204 20164 39742 40060 70500 333 10300 20184 59002 555 10000=",
"43133099999","2023-01-04T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0254,1","+0127,1","09988,1",,,,,,,,,,"240,M,+0295,1",,"99999,9,09742,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10254 20127 39742 49988 333 10295 59002=",
"43133099999","2023-01-05T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0156,1","10058,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0295,1","240,N,+0180,1","99999,9,09812,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10200 20156 39812 40058 70500 333 10295 20180 59002 555 10000=",
"43133099999","2023-01-05T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0250,1","+0107,1","09986,1",,,,,,,,,,"240,M,+0285,1",,"99999,9,09740,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10250 20107 39740 49986 333 10285 59002=",
"43133099999","2023-01-06T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0210,1","+0160,1","10056,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0285,1","240,N,+0190,1","99999,9,09810,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10210 20160 39810 40056 70500 333 10285 20190 59002 555 10000=",
"43133099999","2023-01-06T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0244,1","+0135,1","09984,1",,,,,,,,,,"240,M,+0280,1",,"99999,9,09738,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10244 20135 39738 49984 333 10280 59002=",
"43133099999","2023-01-07T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0149,1","10056,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0280,1","240,N,+0180,1","99999,9,09808,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10200 20149 39808 40056 70500 333 10280 20180 59002 555 10000=",
"43133099999","2023-01-07T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0250,1","+0130,1","09982,1",,,,,,,,,,"240,M,+0290,1",,"99999,9,09736,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10250 20130 39736 49982 333 10290 59002=",
"43133099999","2023-01-08T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0190,1","+0138,1","10052,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0290,1","240,N,+0164,1","99999,9,09806,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10190 20138 39806 40052 70500 333 10290 20164 59002 555 10000=",
"43133099999","2023-01-08T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0234,1","+0143,1","09980,1",,,,,,,,,,"240,M,+0280,1",,"99999,9,09734,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10234 20143 39734 49980 333 10280 59002=",
"43133099999","2023-01-09T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0184,1","+0111,1","10050,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0280,1","240,N,+0148,1","99999,9,09804,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10184 20111 39804 40050 70500 333 10280 20148 59002 555 10000=",
"43133099999","2023-01-09T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0240,1","+0117,1","09978,1",,,,,,,,,,"240,M,+0285,1",,"99999,9,09732,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10240 20117 39732 49978 333 10285 59002=",
"43133099999","2023-01-10T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0180,1","+0106,1","10048,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0285,1","240,N,+0140,1","99999,9,09802,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10180 20106 39802 40048 70500 333 10285 20140 59002 555 10000=",
"43133099999","2023-01-10T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0135,1","09976,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09730,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10270 20135 39730 49976 333 10300 59002=",
"43133099999","2023-01-11T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0184,1","+0131,1","10046,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0300,1","240,N,+0142,1","99999,9,09800,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10184 20131 39800 40046 70500 333 10300 20142 59002 555 10000=",
"43133099999","2023-01-11T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0148,1","09974,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09728,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10264 20148 39728 49974 333 10310 59002=",
"43133099999","2023-01-12T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0180,1","+0106,1","10044,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0310,1","240,N,+0146,1","99999,9,09798,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10180 20106 39798 40044 70500 333 10310 20146 59002 555 10000=",
"43133099999","2023-01-12T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0122,1","09972,1",,,,,,,,,,"240,M,+0315,1",,"99999,9,09726,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10270 20122 39726 49972 333 10315 59002=",
"43133099999","2023-01-13T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0190,1","+0118,1","10042,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0315,1","240,N,+0154,1","99999,9,09796,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10190 20118 39796 40042 70500 333 10315 20154 59002 555 10000=",
"43133099999","2023-01-13T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0148,1","09970,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09724,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10280 20148 39724 49970 333 10310 59002=",
"43133099999","2023-01-14T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0130,1","10040,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0310,1","240,N,+0160,1","99999,9,09794,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10200 20130 39794 40040 70500 333 10310 20160 59002 555 10000=",
"43133099999","2023-01-14T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0284,1","+0145,1","09968,1",,,,,,,,,,"240,M,+0315,1",,"99999,9,09722,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10284 20145 39722 49968 333 10315 59002=",
"43133099999","2023-01-15T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0204,1","+0126,1","10038,1",,,,,,,,,,"240,M,+0315,1","240,N,+0164,1","99999,9,09792,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10204 20126 39792 40038 333 10315 20164 59002 555 10000=",
"43133099999","2023-01-15T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0153,1","09966,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09720,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10274 20153 39720 49966 333 10310 59002=",
"43133099999","2023-01-16T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0190,1","+0105,1","10036,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0310,1","240,N,+0150,1","99999,9,09790,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10190 20105 39790 40036 70500 333 10310 20150 59002 555 10000=",
"43133099999","2023-01-16T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0135,1","09964,1",,,,,,,,,,"240,M,+0305,1",,"99999,9,09726,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10270 20135 39726 49964 333 10305 59002=",
"43133099999","2023-01-17T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0192,1","+0172,1","10034,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0305,1","240,N,+0154,1","99999,9,09788,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10192 20172 39788 40034 70500 333 10305 20154 59002 555 10000=",
"43133099999","2023-01-17T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0140,1","09964,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09724,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10264 20140 39724 49964 333 10300 59002=",
"43133099999","2023-01-18T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0130,1","10032,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0300,1","240,N,+0160,1","99999,9,09786,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10200 20130 39786 40032 70500 333 10300 20160 59002 555 10000=",
"43133099999","2023-01-18T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0153,1","09968,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09722,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10274 20153 39722 49968 333 10310 59002=",
"43133099999","2023-01-19T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0190,1","+0118,1","10030,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0310,1","240,N,+0152,1","99999,9,09784,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10190 20118 39784 40030 70500 333 10310 20152 59002 555 10000=",
"43133099999","2023-01-19T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0160,1","09966,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09720,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10264 20160 39720 49966 333 10300 59002=",
"43133099999","2023-01-20T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0126,1","10028,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0300,1","240,N,+0164,1","99999,9,09782,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10204 20126 39782 40028 70500 333 10300 20164 59002 555 10000=",
"43133099999","2023-01-20T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0156,1","09964,1",,,,,,,,,,"240,M,+0315,1",,"99999,9,09718,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10274 20156 39718 49964 333 10315 59002=",
"43133099999","2023-01-21T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0210,1","+0129,1","10026,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0315,1","240,N,+0172,1","99999,9,09780,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10210 20129 39780 40026 70500 333 10315 20172 59002 555 10000=",
"43133099999","2023-01-21T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0175,1","09962,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09716,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10270 20175 39716 49962 333 10310 59002=",
"43133099999","2023-01-22T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0130,1","10024,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0310,1","240,N,+0164,1","99999,9,09778,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10200 20130 39778 40024 70500 333 10310 20164 59002 555 10000=",
"43133099999","2023-01-22T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0163,1","09960,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09714,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10260 20163 39714 49960 333 10300 59002=",
"43133099999","2023-01-23T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0134,1","10022,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0300,1","240,N,+0170,1","99999,9,09776,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10204 20134 39776 40022 70500 333 10300 20170 59002 555 10000=",
"43133099999","2023-01-23T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0254,1","+0167,1","09958,1",,,,,,,,,,"240,M,+0290,1",,"99999,9,09712,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10254 20167 39712 49958 333 10290 59002=",
"43133099999","2023-01-24T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0194,1","+0123,1","10020,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0290,1","240,N,+0160,1","99999,9,09774,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10194 20123 39774 40020 70500 333 10290 20160 59002 555 10000=",
"43133099999","2023-01-24T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0153,1","09956,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09710,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10274 20153 39710 49956 333 10300 59002=",
"43133099999","2023-01-25T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0190,1","+0118,1","10018,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0300,1","240,N,+0154,1","99999,9,09772,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10190 20118 39772 40018 70500 333 10300 20154 59002 555 10000=",
"43133099999","2023-01-25T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0163,1","09954,1",,,,,,,,,,"240,M,+0290,1",,"99999,9,09708,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10260 20163 39708 49954 333 10290 59002=",
"43133099999","2023-01-26T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0194,1","+0114,1","10016,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0290,1","240,N,+0158,1","99999,9,09770,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10194 20114 39770 40016 70500 333 10290 20158 59002 555 10000=",
"43133099999","2023-01-26T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0148,1","09952,1",,,,,,,,,,"240,M,+0300,1",,"99999,9,09706,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10280 20148 39706 49952 333 10300 59002=",
"43133099999","2023-01-27T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0130,1","10014,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0300,1","240,N,+0160,1","99999,9,09768,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10200 20130 39768 40014 70500 333 10300 20160 59002 555 10000=",
"43133099999","2023-01-27T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0161,1","09950,1",,,,,,,,,,"240,M,+0310,1",,"99999,9,09704,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10290 20161 39704 49950 333 10310 59002=",
"43133099999","2023-01-28T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0190,1","+0118,1","10012,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0310,1","240,N,+0154,1","99999,9,09766,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10190 20118 39766 40012 70500 333 10310 20154 59002 555 10000=",
"43133099999","2023-01-28T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0159,1","09948,1",,,,,,,,,,"240,M,+0315,1",,"99999,9,09702,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10294 20159 39702 49948 333 10315 59002=",
"43133099999","2023-01-29T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0149,1","10010,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0315,1","240,N,+0160,1","99999,9,09764,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10200 20149 39764 40010 70500 333 10315 20160 59002 555 10000=",
"43133099999","2023-01-29T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0141,1","09946,1",,,,,,,,,,"240,M,+0320,1",,"99999,9,09700,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10290 20141 39700 49946 333 10320 59002=",
"43133099999","2023-01-30T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0214,1","+0157,1","10008,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0320,1","240,N,+0180,1","99999,9,09762,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10214 20157 39762 40008 70500 333 10320 20180 59002 555 10000=",
"43133099999","2023-01-30T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0146,1","09944,1",,,,,,,,,,"240,M,+0330,1",,"99999,9,09698,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10294 20146 39698 49944 333 10330 59002=",
"43133099999","2023-01-31T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0220,1","+0153,1","10006,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0330,1","240,N,+0184,1","99999,9,09760,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10220 20153 39760 40006 70500 333 10330 20184 59002 555 10000=",
"43133099999","2023-01-31T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0141,1","09942,1",,,,,,,,,,"240,M,+0325,1",,"99999,9,09696,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10290 20141 39696 49942 333 10325 59002=",
"43133099999","2023-02-01T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0214,1","+0138,1","10004,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0325,1","240,N,+0180,1","99999,9,09758,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10214 20138 39758 40004 70500 333 10325 20180 59002 555 10000=",
"43133099999","2023-02-01T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0148,1","09940,1",,,,,,,,,,"240,M,+0315,1",,"99999,9,09694,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10280 20148 39694 49940 333 10315 59002=",
"43133099999","2023-02-02T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0154,1","10002,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0315,1","240,N,+0174,1","99999,9,09756,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10204 20154 39756 40002 70500 333 10315 20174 59002 555 10000=",
"43133099999","2023-02-02T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0294,1","+0146,1","09938,1",,,,,,,,,,"240,M,+0325,1",,"99999,9,09692,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10294 20146 39692 49938 333 10325 59002=",
"43133099999","2023-02-03T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0220,1","+0153,1","10000,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0325,1","240,N,+0180,1","99999,9,09754,1","9,9,999,9,-002,1",,"05,1","SYN08043133 31996 00000 10220 20153 39754 40000 70500 333 10325 20180 59002 555 10000=",
"43133099999","2023-02-03T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0141,1","09936,1",,,,,,,,,,"240,M,+0330,1",,"99999,9,09690,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10290 20141 39690 49936 333 10330 59002=",
