"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AY1","AY2","KA1","KA2","MA1","MD1","MW1","OD1","REM","EQD"
"56004099999","2023-06-29T15:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0097,1","+0039,1","09942,1","06,0000,9,1","12,0000,9,1","24,0002,3,1",,,,"240,M,+0158,1","240,N,+0038,1","99999,9,05858,1","2,1,004,1,+999,9","00,1","3,99,0070,1,999","SYN11856004 04980 /1603 10097 20039 35858 49942 52004 60002 700// 333 10158 20038 3/010 54405 59032 60001 70002 90720 91107=",
"56004099999","2023-06-29T18:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","030000,1,9,9","+0087,1","+0039,1","09898,1","06,0000,9,1","12,0000,9,1","24,0002,3,1",,"0,1,02,1","0,1,02,1","120,M,+0158,1","120,N,+0038,1","99999,9,05854,1","7,1,004,1,+999,9","00,1","3,99,0060,1,999","SYN11856004 04980 /1604 10087 20039 35854 49898 57004 60002 70000 333 10158 20038 3/008 54405 59037 60001 70002 90720 91106=",
"56004099999","2023-06-29T21:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","270,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0046,1","+0023,1","09908,1","06,0000,9,1","12,0000,9,1","24,0002,3,1",,,,"240,M,+0158,1","240,N,+0038,1","99999,9,05855,1","2,1,001,1,-032,1","00,1","3,99,0150,1,999","SYN11256004 04980 /2703 10046 20023 35855 49908 52001 60002 700// 333 10158 20038 3/006 59032 60001 70002 90720 91115=",
"56004099999","2023-06-30T00:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,N","030000,1,9,9","+0063,1","+0031,1","09901,1","06,0001,3,1","12,0001,3,1","24,0003,3,1",,"0,1,02,1","0,1,02,1","120,M,+0158,1","120,N,+0038,1","99999,9,05854,1","7,1,001,1,+999,9","00,1","3,99,0150,1,999","SYN11856004 04980 /3101 10063 20031 35854 49901 57001 69912 70000 333 10158 20038 3/005 54405 59039 69911 70003 90720 91115=",
"56004099999","2023-06-30T03:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","009000,1,9,9","+0068,1","+0045,1","09953,1","06,0008,3,1","12,0008,3,1","24,0008,3,1",,"0,1,02,1","0,1,02,1","240,M,+0158,1","240,N,+0046,1","99999,9,05862,1","2,1,008,1,+999,9","60,1","3,99,0150,1,999","SYN11856004 04959 /1905 10068 20045 35862 49953 52008 69982 76000 333 10158 20046 3/005 54415 59032 69981 70008 90720 91115=",
"56004099999","2023-06-30T06:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","310,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0136,1","+0053,1","09885,1","06,0007,3,1","12,0008,3,1","24,0008,3,1",,"0,1,02,1","0,1,02,1","240,M,+0158,1","240,N,+0046,1","99999,9,05852,1","7,1,010,1,+999,9","00,1","3,99,0150,1,999","SYN11856004 04980 /3103 10136 20053 35852 49885 57010 69982 70000 333 10158 20046 3/005 54405 59032 69971 70008 90720 91115=",
"56004099999","2023-06-30T09:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","280,1,N,0040,1","99999,9,9,N","030000,1,9,9","+0125,1","+0035,1","09926,1","06,0001,3,1","12,0009,3,1","24,0009,3,1",,"0,1,02,1","0,1,02,1","240,M,+0158,1","240,N,+0046,1","99999,9,05849,1","7,1,003,1,+999,9","00,1","3,99,0190,1,999","SYN11856004 04980 /2804 10125 20035 35849 49926 57003 69992 70000 333 10158 20046 3/005 54415 59016 69911 70009 90720 91119=",
"56004099999","2023-06-30T12:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","100,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0102,1","+0037,1","09933,1","06,0003,3,1","12,0010,3,1","24,0011,3,1",,"0,1,02,1","0,1,02,1","240,M,+0146,1","240,N,+0046,1","99999,9,05850,1","2,1,001,1,+999,9","00,1","3,99,0190,1,999","SYN11856004 04980 /1003 10102 20037 35850 49933 52001 60012 70000 333 10146 20046 3/008 54415 59004 69931 70011 90720 91119=",
"56004099999","2023-06-30T15:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","050,1,N,0050,1","99999,9,9,N","030000,1,9,9","+0070,1","+0041,1","09991,1","06,0004,3,1","12,0005,3,1","24,0013,3,1",,,,"240,M,+0138,1","240,N,+0046,1","99999,9,05870,1","2,1,020,1,+999,9","21,1","3,99,0190,1,999","SYN12456004 04980 /0505 10070 20041 35870 49991 52020 69952 721// 333 10138 20046 3/008 5002/ 54415 58012 69941 70013 90720 91119=",
"56004099999","2023-06-30T18:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","070,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0058,1","+0040,1","09934,1","06,0007,3,1","12,0010,3,1","24,0018,3,1",,"0,1,02,1","0,1,02,1","120,M,+0138,1","120,N,+0046,1","99999,9,05866,1","7,1,004,1,+999,9","00,1","3,99,0190,1,999","SYN12456004 04980 /0703 10058 20040 35866 49934 57004 60012 70000 333 10138 20046 3/006 5001/ 54415 58012 69971 70018 90720 91119=",
