"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"47553099999","2023-03-24T02:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","010,1,V,0046,1","01524,1,C,N","009999,1,9,9","+0150,1","+0110,1","99999,9",,"02,1,+00762,1,99,9","04,1,+01524,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10080,1,99999,9",,,,,"MET097METAR RJSC 240200Z 01009KT 330V040 9999 FEW025 SCT050 BKN/// 15/11 Q1008 RMK 1CU025 3CU050 A2977=",
"47553099999","2023-03-24T03:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","010,1,N,0067,1","01524,1,C,N","009999,1,9,9","+0150,1","+0090,1","99999,9",,"02,1,+00610,1,99,9","04,1,+01524,1,99,9","07,1,+05486,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10080,1,99999,9",,,,,"MET096METAR RJSC 240300Z 01013KT 9999 FEW020 SCT050 BKN180 15/09 Q1008 RMK 1CU020 3CU050 5AC180 A2979=",
"47553099999","2023-03-24T04:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","010,1,N,0036,1","01524,1,C,N","009999,1,9,9","+0140,1","+0090,1","99999,9",,"02,1,+00762,1,99,9","04,1,+01524,1,99,9","07,1,+04267,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10100,1,99999,9",,,,,"MET096METAR RJSC 240400Z 01007KT 9999 FEW025 SCT050 BKN140 14/09 Q1010 RMK 1CU025 3CU050 6AC140 A2982=",
"47553099999","2023-03-24T05:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","010,1,N,0067,1","03962,1,C,N","009999,1,9,9","+0130,1","+0070,1","99999,9",,"02,1,+00762,1,99,9","04,1,+03962,1,99,9","07,1,+04267,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10110,1,99999,9",,,,,"MET096METAR RJSC 240500Z 01013KT 9999 FEW025 SCT130 BKN140 13/07 Q1011 RMK 1CU025 3AC130 6AC140 A2985=",
"47553099999","2023-03-24T06:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","010,1,N,0072,1","00914,1,C,N","009999,1,9,9","+0120,1","+0050,1","99999,9",,"02,1,+00762,1,99,9","04,1,+00914,1,99,9","07,1,+04572,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10110,1,99999,9",,,,,"MET096METAR RJSC 240600Z 01014KT 9999 FEW025 SCT030 BKN150 12/05 Q1011 RMK 1CU025 4CU030 6AC150 A2987=",
"47553099999","2023-03-24T07:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","020,1,V,0062,1","04877,1,C,N","009999,1,9,9","+0120,1","+0040,1","99999,9",,"02,1,+00914,1,99,9","04,1,+04877,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10120,1,99999,9",,,,,"MET097METAR RJSC 240700Z 02012KT 350V050 9999 FEW030 SCT160 BKN/// 12/04 Q1012 RMK 1CU030 3AC160 A2989=",
"47553099999","2023-03-24T08:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","020,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0110,1","+0040,1","99999,9",,"02,1,+00914,1,99,9","07,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10130,1,99999,9",,,,,"MET075METAR RJSC 240800Z 02011KT 9999 FEW030 BKN/// 11/04 Q1013 RMK 1CU030 A2992=",
"47553099999","2023-03-24T09:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","020,1,N,0077,1","04572,1,C,N","009999,1,9,9","+0090,1","+0040,1","99999,9",,"02,1,+00762,1,99,9","04,1,+04572,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10130,1,99999,9",,,,,"MET089METAR RJSC 240900Z 02015KT 9999 FEW025 SCT150 BKN/// 09/04 Q1013 RMK 1CU025 3AC150 A2994=",
"47553099999","2023-03-24T10:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","020,1,N,0072,1","04572,1,C,N","009999,1,9,9","+0080,1","+0040,1","99999,9",,"02,1,+00762,1,99,9","04,1,+04572,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10150,1,99999,9",,,,,"MET065METAR RJSC 241000Z 02014KT 9999 FEW025 SCT150 BKN/// 08/04 Q1015=",
"47553099999","2023-03-24T22:40:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-16","99999","V020","010,1,N,0015,1","03962,1,C,N","008000,1,9,9","+0050,1","+0030,1","99999,9",,"02,1,+00914,1,99,9","04,1,+03962,1,99,9","07,1,+04572,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,,"MET096SPECI RJSC 242240Z 01003KT 8000 FEW030 SCT130 BKN150 05/03 Q1020 RMK 1CU030 4AC130 7AC150 A3012=",
"47553099999","2023-03-24T23:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","360,1,N,0021,1","03962,1,C,N","009999,1,9,9","+0050,1","+0030,1","99999,9",,"02,1,+00914,1,99,9","04,1,+03962,1,99,9","07,1,+04267,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,,"MET096METAR RJSC 242300Z 36004KT 9999 FEW030 SCT130 BKN140 05/03 Q1020 RMK 1CU030 4AC130 7AC140 A3013=",
"47553099999","2023-03-25T00:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","03962,1,C,N","009999,1,9,9","+0060,1","+0020,1","99999,9",,"02,1,+00914,1,99,9","04,1,+03962,1,99,9","07,1,+04267,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10200,1,99999,9",,,,,"MET096METAR RJSC 250000Z VRB01KT 9999 FEW030 SCT130 BKN140 06/02 Q1020 RMK 1CU030 4AC130 7AC140 A3013=",
"47553099999","2023-03-25T01:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0010,1","03962,1,C,N","009999,1,9,9","+0070,1","+0030,1","99999,9",,"02,1,+00914,1,99,9","04,1,+03962,1,99,9","08,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10190,1,99999,9",,,,,"MET089METAR RJSC 250100Z VRB02KT 9999 FEW030 SCT130 OVC/// 07/03 Q1019 RMK 1CU030 3AC130 A3012=",
"47553099999","2023-03-25T02:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0010,1","03048,1,C,N","009999,1,9,9","+0090,1","+0040,1","99999,9",,"02,1,+01219,1,99,9","04,1,+03048,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10190,1,99999,9",,,,,"MET089METAR RJSC 250200Z VRB02KT 9999 FEW040 SCT100 BKN/// 09/04 Q1019 RMK 1CU040 4AC100 A3009=",
"47553099999","2023-03-25T03:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","320,1,V,0026,1","03048,1,C,N","009999,1,9,9","+0090,1","+0040,1","99999,9",,"02,1,+00914,1,99,9","04,1,+03048,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10180,1,99999,9",,,,,"MET097METAR RJSC 250300Z 32005KT 280V020 9999 FEW030 SCT100 BKN/// 09/04 Q1018 RMK 1CU030 4AC100 A3007=",
"47553099999","2023-03-25T04:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","340,1,N,0041,1","03048,1,C,N","009999,1,9,9","+0090,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","04,1,+03048,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET089METAR RJSC 250400Z 34008KT 9999 FEW020 SCT100 BKN/// 09/04 Q1017 RMK 1CU020 3AC100 A3005=",
"47553099999","2023-03-25T05:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","360,1,N,0051,1","04572,1,C,N","009999,1,9,9","+0100,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","04,1,+04572,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET065METAR RJSC 250500Z 36010KT 9999 FEW020 SCT150 BKN/// 10/04 Q1017=",
"47553099999","2023-03-25T06:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","340,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0100,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","07,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET058METAR RJSC 250600Z 34011KT 9999 FEW020 BKN/// 10/04 Q1017=",
"47553099999","2023-03-25T07:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","360,1,N,0057,1","99999,9,9,N","009999,1,9,9","+0100,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","07,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET075METAR RJSC 250700Z 36011KT 9999 FEW020 BKN/// 10/04 Q1017 RMK 1CU020 A3005=",
"47553099999","2023-03-25T08:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","350,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0090,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","07,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10180,1,99999,9",,,,,"MET075METAR RJSC 250800Z 35010KT 9999 FEW020 BKN/// 09/04 Q1018 RMK 1CU020 A3006=",
"47553099999","2023-03-25T09:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","070,1,N,0041,1","01372,1,C,N","009999,1,9,9","+0080,1","+0040,1","99999,9",,"02,1,+00610,1,99,9","04,1,+01372,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET089METAR RJSC 250900Z 07008KT 9999 FEW020 SCT045 BKN/// 08/04 Q1017 RMK 1CU020 3SC045 A3005=",
"47553099999","2023-03-25T10:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","050,1,N,0031,1","01219,1,C,N","009999,1,9,9","+0070,1","+0030,1","99999,9",,"02,1,+00610,1,99,9","04,1,+01219,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10180,1,99999,9",,,,,"MET065METAR RJSC 251000Z 05006KT 9999 FEW020 SCT040 BKN/// 07/03 Q1018=",
"47553099999","2023-03-25T22:40:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-16","99999","V020","999,9,V,0010,1","00762,1,C,N","009999,1,9,9","+0050,1","+0040,1","99999,9",,"02,1,+00061,1,99,9","04,1,+00762,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9","10160,1,99999,9","61,1",,,,"MET100SPECI RJSC 252240Z VRB02KT 9999 -RA FEW002 SCT025 BKN050 05/04 Q1016 RMK 1ST002 3SC025 6SC050 A3003=",
"47553099999","2023-03-25T23:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","00762,1,C,N","008000,1,9,9","+0050,1","+0040,1","99999,9",,"02,1,+00061,1,99,9","04,1,+00762,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9","10160,1,99999,9","61,1",,,,"MET069METAR RJSC 252300Z VRB01KT 8000 -RA FEW002 SCT025 BKN050 05/04 Q1016=",
"47553099999","2023-03-26T00:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","00762,1,C,N","008000,1,9,9","+0050,1","+0050,1","99999,9",,"02,1,+00122,1,99,9","04,1,+00762,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10160,1,99999,9","61,1",,,,"MET100METAR RJSC 260000Z VRB01KT 8000 -RA FEW004 SCT025 BKN050 05/05 Q1016 RMK 1ST004 3SC025 5SC050 A3001=",
"47553099999","2023-03-26T01:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","00610,1,C,N","007000,1,9,9","+0060,1","+0050,1","99999,9",,"02,1,+00152,1,99,9","04,1,+00610,1,99,9","07,1,+01372,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","10150,1,99999,9","61,1",,,,"MET100METAR RJSC 260100Z VRB01KT 7000 -RA FEW005 SCT020 BKN045 06/05 Q1015 RMK 1ST005 3SC020 5SC045 A3000=",
"47553099999","2023-03-26T02:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","00213,1,C,N","008000,1,9,9","+0070,1","+0060,1","99999,9",,"02,1,+00122,1,99,9","04,1,+00213,1,99,9","07,1,+00914,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10140,1,99999,9","61,1",,,,"MET100METAR RJSC 260200Z VRB01KT 8000 -RA FEW004 SCT007 BKN030 07/06 Q1014 RMK 1ST004 3ST007 5SC030 A2996=",
"47553099999","2023-03-26T03:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","00213,1,C,N","007000,1,9,9","+0080,1","+0070,1","99999,9",,"02,1,+00122,1,99,9","04,1,+00213,1,99,9","07,1,+00762,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10130,1,99999,9","61,1",,,,"MET100METAR RJSC 260300Z VRB01KT 7000 -RA FEW004 SCT007 BKN025 08/07 Q1013 RMK 1ST004 3ST007 5SC025 A2992=",
"47553099999","2023-03-26T04:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,C,0000,1","00305,1,C,N","005000,1,9,9","+0080,1","+0070,1","99999,9",,"02,1,+00122,1,99,9","04,1,+00305,1,99,9","07,1,+00610,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10120,1,99999,9","10,1","61,1",,,"MET103METAR RJSC 260400Z 00000KT 5000 -RA BR FEW004 SCT010 BKN020 08/07 Q1012 RMK 1ST004 4ST010 6SC020 A2989=",
"47553099999","2023-03-26T04:43:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-16","99999","V020","999,9,V,0005,1","00244,1,C,N","003500,1,9,9","+0080,1","+0070,1","99999,9",,"02,1,+00122,1,99,9","04,1,+00244,1,99,9","07,1,+00305,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10110,1,99999,9","10,1","61,1",,,"MET103SPECI RJSC 260443Z VRB01KT 3500 -RA BR FEW004 SCT008 BKN010 08/07 Q1011 RMK 1ST004 4ST008 5ST010 A2987=",
"47553099999","2023-03-26T05:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","00244,1,C,N","003500,1,9,9","+0080,1","+0070,1","99999,9",,"02,1,+00091,1,99,9","04,1,+00244,1,99,9","07,1,+00305,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9","10110,1,99999,9","10,1","61,1",,,"MET103METAR RJSC 260500Z VRB01KT 3500 -RA BR FEW003 SCT008 BKN010 08/07 Q1011 RMK 1ST003 4ST008 5ST010 A2986=",
"47553099999","2023-03-26T05:41:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-16","99999","V020","360,1,N,0031,1","00244,1,C,N","003000,1,9,9","+0070,1","+0070,1","99999,9",,"02,1,+00091,1,99,9","04,1,+00244,1,99,9","07,1,+00274,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9","10100,1,99999,9","10,1","63,1",,,"MET102SPECI RJSC 260541Z 36006KT 3000 RA BR FEW003 SCT008 BKN009 07/07 Q1010 RMK 1ST003 4ST008 5ST009 A2985=",
"47553099999","2023-03-26T06:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","360,1,N,0036,1","00213,1,C,N","003000,1,9,9","+0070,1","+0070,1","99999,9",,"02,1,+00091,1,99,9","04,1,+00213,1,99,9","07,1,+00244,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9","10100,1,99999,9","10,1","63,1",,,"MET071METAR RJSC 260600Z 36007KT 3000 RA BR FEW003 SCT007 BKN008 07/07 Q1010=",
"47553099999","2023-03-26T07:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","030,1,N,0041,1","00244,1,C,N","006000,1,9,9","+0080,1","+0080,1","99999,9",,"02,1,+00122,1,99,9","04,1,+00244,1,99,9","07,1,+00305,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10100,1,99999,9","63,1",,,,"MET099METAR RJSC 260700Z 03008KT 6000 RA FEW004 SCT008 BKN010 08/08 Q1010 RMK 1ST004 4ST008 5ST010 A2983=",
"47553099999","2023-03-26T07:13:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-16","99999","V020","020,1,N,0046,1","00244,1,C,N","006000,1,9,9","+0080,1","+0070,1","99999,9",,"02,1,+00122,1,99,9","04,1,+00244,1,99,9","07,1,+00305,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00122,1,99,9,99,9","10090,1,99999,9","61,1",,,,"MET100SPECI RJSC 260713Z 02009KT 6000 -RA FEW004 SCT008 BKN010 08/07 Q1009 RMK 1ST004 4ST008 5ST010 A2982=",
"47553099999","2023-03-26T08:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","040,1,N,0031,1","00244,1,C,N","006000,1,9,9","+0080,1","+0070,1","99999,9",,"02,1,+00091,1,99,9","04,1,+00244,1,99,9","07,1,+00305,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00091,1,99,9,99,9","10090,1,99999,9","61,1",,,,"MET100METAR RJSC 260800Z 04006KT 6000 -RA FEW003 SCT008 BKN010 08/07 Q1009 RMK 1ST003 4ST008 5ST010 A2979=",
"47553099999","2023-03-26T09:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","290,1,N,0021,1","00244,1,C,N","005000,1,9,9","+0060,1","+0060,1","99999,9",,"02,1,+00061,1,99,9","04,1,+00244,1,99,9","07,1,+00305,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9","10080,1,99999,9","10,1","61,1",,,"MET103METAR RJSC 260900Z 29004KT 5000 -RA BR FEW002 SCT008 BKN010 06/06 Q1008 RMK 1ST002 4ST008 5ST010 A2977=",
"47553099999","2023-03-26T10:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","999,9,V,0005,1","00183,1,C,N","005000,1,9,9","+0070,1","+0070,1","99999,9","01,U,9999,9","02,1,+00061,1,99,9","04,1,+00183,1,99,9","07,1,+00213,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9","10080,1,99999,9","10,1","61,1",,,"MET082METAR RJSC 261000Z VRB01KT 5000 R01/2000N -RA BR FEW002 SCT006 BKN007 07/07 Q1008=",
"47553099999","2023-03-26T22:40:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-16","99999","V020","350,1,N,0021,1","01372,1,9,N","009999,1,9,9","+0070,1","+0020,1","99999,9",,"02,1,+00914,1,99,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10150,1,99999,9",,,,,"MET082SPECI RJSC 262240Z 35004KT 9999 FEW030 BKN045 07/02 Q1015 RMK 1CU030 5CU045 A2999=",
"47553099999","2023-03-26T23:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","300,1,V,0026,1","01372,1,9,N","009999,1,9,9","+0070,1","+0020,1","99999,9",,"02,1,+00914,1,99,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10160,1,99999,9",,,,,"MET090METAR RJSC 262300Z 30005KT 250V020 9999 FEW030 BKN045 07/02 Q1016 RMK 1CU030 5CU045 A3000=",
"47553099999","2023-03-27T00:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","280,1,V,0067,1","01372,1,9,N","009999,1,9,9","+0090,1","+0020,1","99999,9",,"02,1,+00914,1,99,9","07,1,+01372,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10170,1,99999,9",,,,"0118,1","MET093METAR RJSC 270000Z 28013G23KT 220V310 9999 FEW030 BKN045 09/02 Q1017 RMK 1CU030 5CU045 A3004=",
"47553099999","2023-03-27T01:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","280,1,V,0046,1","01219,1,C,N","009999,1,9,9","+0090,1","+0010,1","99999,9",,"02,1,+00914,1,99,9","04,1,+01219,1,99,9","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00914,1,99,9,99,9","10180,1,99999,9",,,,"0103,1","MET107METAR RJSC 270100Z 28009G20KT 250V320 9999 FEW030 SCT040 BKN050 09/01 Q1018 RMK 1CU030 4CU040 6CU050 A3007=",
"47553099999","2023-03-27T02:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","340,1,V,0026,1","01524,1,C,N","009999,1,9,9","+0080,1","+0010,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01524,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10180,1,99999,9",,,,,"MET097METAR RJSC 270200Z 34005KT 280V030 9999 FEW040 SCT050 BKN/// 08/01 Q1018 RMK 1CU040 4CU050 A3007=",
"47553099999","2023-03-27T03:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","360,1,N,0036,1","01372,1,C,N","009999,1,9,9","+0090,1","+0000,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01372,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10180,1,99999,9",,,,,"MET090METAR RJSC 270300Z 36007KT 9999 FEW040 SCT045 BKN/// 09/M00 Q1018 RMK 1CU040 3CU045 A3007=",
"47553099999","2023-03-27T04:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","280,1,V,0067,1","01524,1,C,N","009999,1,9,9","+0100,1","+0000,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01524,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10180,1,99999,9",,,,"0124,1","MET100METAR RJSC 270400Z 28013G24KT 240V320 9999 FEW040 SCT050 BKN/// 10/00 Q1018 RMK 1CU040 4CU050 A3008=",
"47553099999","2023-03-27T05:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","290,1,V,0067,1","01524,1,C,N","009999,1,9,9","+0110,1","-0010,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01524,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10180,1,99999,9",,,,,"MET098METAR RJSC 270500Z 29013KT 270V330 9999 FEW040 SCT050 BKN/// 11/M01 Q1018 RMK 1CU040 3CU050 A3007=",
"47553099999","2023-03-27T06:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","270,1,V,0051,1","01829,1,C,N","009999,1,9,9","+0110,1","-0010,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01829,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10180,1,99999,9",,,,,"MET098METAR RJSC 270600Z 27010KT 230V300 9999 FEW040 SCT060 BKN/// 11/M01 Q1018 RMK 1CU040 3SC060 A3008=",
"47553099999","2023-03-27T07:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","320,1,V,0046,1","01829,1,C,N","009999,1,9,9","+0090,1","+0020,1","99999,9",,"02,1,+01219,1,99,9","04,1,+01829,1,99,9","07,1,+99999,9,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10190,1,99999,9",,,,,"MET073METAR RJSC 270700Z 32009KT 250V350 9999 FEW040 SCT060 BKN/// 09/02 Q1019=",
"47553099999","2023-03-27T08:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","020,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0080,1","+0020,1","99999,9",,"02,1,+01219,1,99,9","07,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10190,1,99999,9",,,,,"MET075METAR RJSC 270800Z 02013KT 9999 FEW040 BKN/// 08/02 Q1019 RMK 1CU040 A3012=",
"47553099999","2023-03-27T09:00:00","4","38.411894","140.371331","107.59","YAMAGATA, JA","FM-15","99999","V020","010,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0070,1","+0010,1","99999,9",,"02,1,+01219,1,99,9","07,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10200,1,99999,9",,,,,"MET075METAR RJSC 270900Z 01007KT 9999 FEW040 BKN/// 07/01 Q1020 RMK 1CU040 A3013=",
