"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GE1","GF1","KA1","MA1","MD1","MW1","REM","EQD"
"42860099999","2023-04-05T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0330,1","+0077,1","10031,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0348,1","99999,9,09337,1","9,9,999,9,+000,1",,"SYN06442860 32996 43201 10330 20077 39337 40031 82065 333 10348 58000=",
"42860099999","2023-04-06T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0244,1","+0147,1","10097,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,N,+0197,1","99999,9,09378,1","9,9,999,9,+007,1",,"SYN07442860 32996 61401 10244 20147 39378 40097 84065 333 20197 58007 555 10030=",
"42860099999","2023-04-06T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0330,1","+0088,1","10046,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0354,1","99999,9,09350,1","9,9,999,9,+013,1",,"SYN06442860 32996 40501 10330 20088 39350 40046 82065 333 10354 58013=",
"42860099999","2023-04-07T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0234,1","+0143,1","10110,1",,,,,,,,"240,N,+0195,1","99999,9,09387,1","9,9,999,9,+009,1",,"SYN06842860 32997 01401 10234 20143 39387 40110 333 20195 58009 555 10030=",
"42860099999","2023-04-07T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0256,1","+0162,1","10091,1","09,0040,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0345,1","99999,9,09375,1","9,9,999,9,+025,1",,"SYN07042860 22696 81401 10256 20162 39375 40091 887// 333 10345 58025 6004/=",
"42860099999","2023-04-08T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0204,1","+0173,1","10143,1","24,0070,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0184,1","99999,9,09411,1","9,9,999,9,+024,1",,"SYN08642860 22696 81401 10204 20173 39411 40143 887// 333 20184 58024 6007/ 555 00068 10037=",
"42860099999","2023-04-08T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0312,1","+0123,1","10090,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0315,1","99999,9,09387,1","9,9,999,9,+012,1",,"SYN06442860 32996 61401 10312 20123 39387 40090 84065 333 10315 58012=",
"42860099999","2023-04-09T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0210,1","+0162,1","10145,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,N,+0182,1","99999,9,09416,1","9,9,999,9,+005,1",,"SYN07442860 32996 60501 10210 20162 39416 40145 84065 333 20182 58005 555 10037=",
"42860099999","2023-04-09T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0274,1","+0158,1","10096,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0345,1","99999,9,09383,1","9,9,999,9,-004,1",,"SYN06442860 32696 80501 10274 20158 39383 40096 887// 333 10345 59004=",
"42860099999","2023-04-10T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0224,1","+0171,1","10136,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0198,1","99999,9,09409,1","9,9,999,9,-007,1",,"SYN07442860 32996 41401 10224 20171 39409 40136 82065 333 20198 59007 555 10037=",
"42860099999","2023-04-10T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0338,1","+0156,1","10060,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0362,1","99999,9,09363,1","9,9,999,9,-020,1",,"SYN06442860 32696 80501 10338 20156 39363 40060 887// 333 10362 59020=",
"42860099999","2023-04-11T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0230,1","+0171,1","10112,1",,,,,,,,"240,N,+0200,1","99999,9,09389,1","9,9,999,9,-020,1",,"SYN06842860 32997 00501 10230 20171 39389 40112 333 20200 59020 555 10037=",
"42860099999","2023-04-11T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0352,1","+0134,1","10053,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0375,1","99999,9,09361,1","9,9,999,9,-002,1",,"SYN06442860 32996 32301 10352 20134 39361 40053 82065 333 10375 59002=",
"42860099999","2023-04-12T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0244,1","+0173,1","10110,1",,,,,,,,"240,N,+0208,1","99999,9,09390,1","9,9,999,9,+001,1",,"SYN06842860 32997 00901 10244 20173 39390 40110 333 20208 58001 555 10037=",
"42860099999","2023-04-12T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0368,1","+0112,1","10039,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0385,1","99999,9,09350,1","9,9,999,9,-011,1",,"SYN06442860 32996 33201 10368 20112 39350 40039 82065 333 10385 59011=",
"42860099999","2023-04-13T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0248,1","+0156,1","10104,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0212,1","99999,9,09384,1","9,9,999,9,-006,1",,"SYN07442860 32996 33201 10248 20156 39384 40104 82065 333 20212 59006 555 10037=",
"42860099999","2023-04-13T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0362,1","+0126,1","10035,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0380,1","99999,9,09346,1","9,9,999,9,-007,1",,"SYN06442860 32996 43201 10362 20126 39346 40035 82065 333 10380 59007=",
"42860099999","2023-04-14T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0254,1","+0163,1","10101,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,N,+0215,1","99999,9,09383,1","9,9,999,9,+001,1",,"SYN07442860 32996 63201 10254 20163 39383 40101 84065 333 20215 58001 555 10037=",
"42860099999","2023-04-14T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0338,1","+0102,1","10046,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0355,1","99999,9,09350,1","9,9,999,9,+004,1",,"SYN06442860 32696 83201 10338 20102 39350 40046 887// 333 10355 58004=",
"42860099999","2023-04-15T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0254,1","+0163,1","10115,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0238,1","99999,9,09397,1","9,9,999,9,+014,1",,"SYN07442860 32696 81401 10254 20163 39397 40115 887// 333 20238 58014 555 10037=",
"42860099999","2023-04-15T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0330,1","+9999,9","10048,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0338,1","99999,9,09352,1","9,9,999,9,+002,1",,"SYN06442860 32996 60501 10330 20441 39352 40048 84065 333 10338 58002=","Q0144.1  1ATOD  "
"42860099999","2023-04-16T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0252,1","+0157,1","10086,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,N,+0215,1","99999,9,09370,1","9,9,999,9,-027,1",,"SYN07442860 32996 63201 10252 20157 39370 40086 84065 333 20215 59027 555 10037=",
"42860099999","2023-04-16T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0350,1","+0121,1","10028,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0382,1","99999,9,09329,1","9,9,999,9,-023,1",,"SYN06442860 32996 61401 10350 20121 39329 40028 84065 333 10382 59023=",
"42860099999","2023-04-17T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0256,1","+0162,1","10082,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0212,1","99999,9,09366,1","9,9,999,9,-004,1",,"SYN07442860 32996 42301 10256 20162 39366 40082 82065 333 20212 59004 555 10037=",
"42860099999","2023-04-17T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0376,1","+0105,1","10023,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0392,1","99999,9,09338,1","9,9,999,9,+009,1",,"SYN06442860 32996 33201 10376 20105 39338 40023 82065 333 10392 58009=",
"42860099999","2023-04-18T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0268,1","+0139,1","10095,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0230,1","99999,9,09380,1","9,9,999,9,+014,1",,"SYN07442860 32996 33201 10268 20139 39380 40095 82065 333 20230 58014 555 10037=",
"42860099999","2023-04-18T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0384,1","+0087,1","10020,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0402,1","99999,9,09338,1","9,9,999,9,+000,1",,"SYN06442860 32996 30501 10384 20087 39338 40020 82065 333 10402 58000=",
"42860099999","2023-04-19T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0294,1","+0110,1","10075,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0232,1","99999,9,09369,1","9,9,999,9,-021,1",,"SYN06442860 32996 33201 10294 20110 39369 40075 82065 333 20232 59021=",
"42860099999","2023-04-19T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0378,1","+0087,1","09994,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0400,1","99999,9,09311,1","9,9,999,9,-027,1",,"SYN06442860 32996 33201 10378 20087 39311 49994 82065 333 10400 59027=",
"42860099999","2023-04-20T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0276,1","+0168,1","10043,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0237,1","99999,9,09335,1","9,9,999,9,-034,1",,"SYN07442860 32996 31401 10276 20168 39335 40043 82065 333 20237 59034 555 10037=",
"42860099999","2023-04-20T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0348,1","+0128,1","09984,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0377,1","99999,9,09295,1","9,9,999,9,-016,1",,"SYN06442860 32996 61401 10348 20128 39295 49984 84065 333 10377 59016=",
"42860099999","2023-04-21T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","090,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0232,1","+0173,1","10064,1","24,0010,3,1",,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0208,1","99999,9,09344,1","9,9,999,9,+009,1",,"SYN08642860 22996 30901 10232 20173 39344 40064 82065 333 20208 58009 6001/ 555 00006 10037=",
"42860099999","2023-04-21T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0348,1","+0118,1","09991,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0368,1","99999,9,09301,1","9,9,999,9,+006,1",,"SYN06442860 32996 43201 10348 20118 39301 49991 82065 333 10368 58006=",
"42860099999","2023-04-22T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0248,1","+0160,1","10048,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0197,1","99999,9,09333,1","9,9,999,9,-011,1",,"SYN07442860 32996 41401 10248 20160 39333 40048 82065 333 20197 59011 555 10037=",
"42860099999","2023-04-22T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0326,1","+0112,1","09995,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9",,"99999,9,09301,1","9,9,999,9,+000,1",,"SYN06442860 32696 83201 10326 20112 39301 49995 887// 333 10357 58000=",
"42860099999","2023-04-23T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0234,1","+0147,1","10054,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,N,+0192,1","99999,9,09336,1","9,9,999,9,+003,1",,"SYN07442860 32996 61401 10234 20147 39336 40054 84065 333 20192 58003 555 10037=",
"42860099999","2023-04-23T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0308,1","+0113,1","10007,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0342,1","99999,9,09308,1","9,9,999,9,+007,1",,"SYN06442860 32996 61401 10308 20113 39308 40007 84065 333 10342 58007=",
"42860099999","2023-04-24T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0238,1","+0152,1","10071,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0195,1","99999,9,09351,1","9,9,999,9,+015,1",,"SYN07442860 32996 31401 10238 20152 39351 40071 82065 333 20195 58015 555 10037=",
"42860099999","2023-04-24T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0352,1","+0032,1","10010,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0367,1","99999,9,09321,1","9,9,999,9,+013,1",,"SYN06442860 32996 41401 10352 20032 39321 40010 82065 333 10367 58013=",
"42860099999","2023-04-25T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0256,1","+0169,1","10077,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0195,1","99999,9,09361,1","9,9,999,9,+010,1",,"SYN07442860 32996 40501 10256 20169 39361 40077 82065 333 20195 58010 555 10037=",
"42860099999","2023-04-25T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0350,1","+0135,1","10009,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0365,1","99999,9,09320,1","9,9,999,9,-001,1",,"SYN06442860 32996 41401 10350 20135 39320 40009 82065 333 10365 59001=",
"42860099999","2023-04-26T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0234,1","+0175,1","10088,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,N,+0212,1","99999,9,09367,1","9,9,999,9,+006,1",,"SYN07442860 32996 61401 10234 20175 39367 40088 84065 333 20212 58006 555 10037=",
"42860099999","2023-04-26T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0344,1","+0153,1","10005,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9","240,M,+0362,1","99999,9,09315,1","9,9,999,9,-005,1",,"SYN06442860 32996 41401 10344 20153 39315 40005 82065 333 10362 59005=",
"42860099999","2023-04-27T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0224,1","+0157,1","10096,1","24,0030,3,1",,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,N,+0185,1","99999,9,09372,1","9,9,999,9,+005,1",,"SYN08642860 22996 61401 10224 20157 39372 40096 84065 333 20185 58005 6003/ 555 00032 10041=",
"42860099999","2023-04-27T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0276,1","+0168,1","10045,1","09,0010,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0355,1","99999,9,09337,1","9,9,999,9,+022,1",,"SYN07042860 22696 83201 10276 20168 39337 40045 887// 333 10355 58022 6001/=",
"42860099999","2023-04-28T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0230,1","+0174,1","10096,1","24,0020,3,1",,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0192,1","99999,9,09375,1","9,9,999,9,+003,1",,"SYN08642860 22996 33201 10230 20174 39375 40096 82065 333 20192 58003 6002/ 555 00022 10043=",
"42860099999","2023-04-28T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0322,1","+0155,1","10018,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0342,1","99999,9,09322,1","9,9,999,9,-015,1",,"SYN06442860 32696 82301 10322 20155 39322 40018 887// 333 10342 59015=",
"42860099999","2023-04-29T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0220,1","+0183,1","10083,1","24,0100,3,1",,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","03,99,1,02,1,99,9,99999,9,99,9,99,9","240,N,+0180,1","99999,9,09360,1","9,9,999,9,-015,1",,"SYN08642860 22996 31401 10220 20183 39360 40083 82065 333 20180 59015 6010/ 555 00102 10053=",
"42860099999","2023-04-29T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0270,1","+0186,1","10049,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0280,1","99999,9,09340,1","9,9,999,9,+018,1",,"SYN06442860 32696 83201 10270 20186 39340 40049 887// 333 10280 58018=",
"42860099999","2023-04-30T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0202,1","+0193,1","10077,1","24,0140,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0177,1","99999,9,09350,1","9,9,999,9,-010,1",,"SYN08642860 22696 80501 10202 20193 39350 40077 887// 333 20177 59010 6014/ 555 00136 10067=",
"42860099999","2023-04-30T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0240,1","+0198,1","10031,1","09,0030,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0257,1","99999,9,09317,1","9,9,999,9,-023,1",,"SYN07042860 22696 81401 10240 20198 39317 40031 887// 333 10257 59023 6003/=",
"42860099999","2023-05-01T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0194,1","+0178,1","10075,1","24,0170,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0167,1","99999,9,09345,1","9,9,999,9,-005,1",,"SYN08642860 22696 81401 10194 20178 39345 40075 887// 333 20167 59005 6017/ 555 00168 10083=",
"42860099999","2023-05-01T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0234,1","+0189,1","10032,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0267,1","99999,9,09315,1","9,9,999,9,-002,1",,"SYN06442860 32696 81401 10234 20189 39315 40032 887// 333 10267 59002=",
"42860099999","2023-05-02T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0238,1","+0205,1","10068,1",,,,,,,,"240,N,+0192,1","99999,9,09348,1","9,9,999,9,+003,1",,"SYN06842860 32997 01401 10238 20205 39348 40068 333 20192 58003 555 10083=",
"42860099999","2023-05-02T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0278,1","+0198,1","10038,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0297,1","99999,9,09330,1","9,9,999,9,+015,1",,"SYN06442860 32996 60501 10278 20198 39330 40038 84065 333 10297 58015=",
"42860099999","2023-05-03T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0208,1","+0193,1","10106,1","24,0010,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0197,1","99999,9,09377,1","9,9,999,9,+029,1",,"SYN08642860 22696 81401 10208 20193 39377 40106 887// 333 20197 58029 6001/ 555 00010 10084=",
