"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","OD1","OD2","REM","EQD"
"33301099999","2023-03-07T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","180,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0021,1","-0022,1","10025,1",,,,,,,"05,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9",,,"99999,9,09743,1","7,1,004,1,+999,9",,,,"SYN06433301 42960 51804 10021 21022 39743 40025 57004 85030 555 1/100=",
"33301099999","2023-03-08T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","010000,1,9,9","+0017,1","-0026,1","10017,1",,,,,,,"07,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,"99999,9,09735,1","7,1,008,1,+999,9",,,,"SYN06433301 32960 72006 10017 21026 39735 40017 57008 87030 555 1/100=",
"33301099999","2023-03-08T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0025,1","-0020,1","09999,1",,,,,,,"02,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,09718,1","8,1,017,1,+999,9",,,,"SYN06433301 42460 81905 10025 21020 39718 49999 58017 82550 555 1/000=",
"33301099999","2023-03-08T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","220,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0026,1","-0007,1","09997,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"240,N,+0011,1","99999,9,09716,1","6,1,002,1,+999,9",,,,"SYN07433301 32560 72205 10026 21007 39716 49997 56002 82531 333 20011 555 11001=",
"33301099999","2023-03-08T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","250,1,N,0080,1","99999,9,9,N","010000,1,9,9","+0058,1","+0010,1","10005,1",,,,,,,"05,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09727,1","3,1,011,1,+999,9",,,,"SYN06433301 42560 72508 10058 20010 39727 40005 53011 85530 555 1/008=",
"33301099999","2023-03-08T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","290,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0039,1","+0001,1","10020,1",,,,,,,"06,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09740,1","2,1,013,1,+999,9",,,,"SYN06433301 32560 72907 10039 20001 39740 40020 52013 86530 555 1/006=",
"33301099999","2023-03-08T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","280,1,N,0060,1","22000,1,9,N","010000,1,9,9","+0054,1","-0006,1","10023,1",,,,,,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09744,1","1,1,004,1,+999,9",,,,"SYN06433301 42560 22806 10054 21006 39744 40023 51004 82500 555 1/005=",
"33301099999","2023-03-08T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","010000,1,9,9","-0001,1","-0030,1","10030,1",,,,,,,"03,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00800,1,99,9,99,9",,"120,M,+0073,1","99999,9,09745,1","1,1,001,1,+999,9",,,,"SYN07433301 32560 30000 11001 21030 39745 40030 51001 83500 333 10073 555 1/100=",
"33301099999","2023-03-08T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","150,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0025,1","-0009,1","10010,1",,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,,"99999,9,09729,1","8,1,016,1,+999,9",,,,"SYN06433301 42960 81503 10025 21009 39729 40010 58016 8805/ 555 1/100=",
"33301099999","2023-03-09T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0040,1","+0003,1","09984,1",,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,,"99999,9,09705,1","7,1,024,1,+999,9",,,,"SYN06433301 32960 81602 10040 20003 39705 49984 57024 8805/ 555 1/002=",
"33301099999","2023-03-09T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","200,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0045,1","+0010,1","09961,1",,,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09683,1","7,1,022,1,+999,9",,,,"SYN06433301 42560 82005 10045 20010 39683 49961 57022 8355/ 555 1/002=",
"33301099999","2023-03-09T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","220,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0062,1","+0037,1","09956,1","12,0000,2,1",,"8,1,02,1","2,1,02,1",,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,"240,N,-0008,1","99999,9,09680,1","6,1,003,1,+999,9","25,1",,,"SYN08633301 11560 82207 10062 20037 39680 49956 56003 69902 72582 8635/ 333 21008 555 11005=",
"33301099999","2023-03-09T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","210,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0068,1","+0059,1","09960,1",,,"8,1,02,1","2,1,02,1",,,"06,1,+00450,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00450,1,99,9,99,9",,,"99999,9,09685,1","3,1,005,1,+999,9","80,1",,,"SYN07033301 41460 82104 10068 20059 39685 49960 53005 78082 8635/ 555 1/008=",
"33301099999","2023-03-09T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","020,1,N,0040,1","99999,9,9,N","007000,1,9,9","+0049,1","+0045,1","09951,1",,,"8,1,02,1","2,1,02,1",,,"08,1,+00450,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09674,1","7,1,005,1,+999,9","80,1",,,"SYN07033301 41457 80204 10049 20045 39674 49951 57005 78082 883// 555 1/005=",
"33301099999","2023-03-09T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","020,1,N,0060,1","99999,9,9,N","010000,1,9,9","+0008,1","+0004,1","09983,1","12,0070,3,1",,"8,1,02,1","2,1,02,1",,,"08,1,+00450,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"120,M,+0083,1","99999,9,09701,1","3,1,027,1,+999,9","25,1",,,"SYN08633301 11460 80206 10008 20004 39701 49983 53027 60072 72582 883// 333 10083 555 1/002=",
"33301099999","2023-03-09T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","010,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0001,1","-0003,1","10025,1",,,,,,,"08,1,+00450,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09741,1","2,1,040,1,+999,9",,,,"SYN06433301 42460 80103 10001 21003 39741 40025 52040 885// 555 1/001=",
"33301099999","2023-03-10T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","-0005,1","-0011,1","10045,1",,,,,,,"08,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00800,1,99,9,99,9",,,"99999,9,09760,1","1,1,019,1,+999,9",,,,"SYN06433301 32560 80000 11005 21011 39760 40045 51019 885// 555 1/000=",
"33301099999","2023-03-10T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","010,1,N,0020,1","99999,9,9,N","010000,1,9,9","-0008,1","-0015,1","10046,1",,,,,,,"06,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09760,1","4,1,000,1,+999,9",,,,"SYN06433301 42560 80102 11008 21015 39760 40046 54000 8655/ 555 1/000=",
"33301099999","2023-03-10T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","010000,1,9,9","-0003,1","-0007,1","10039,1",,,,,,,"08,1,+00450,1,06,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,"240,N,-0009,1","99999,9,09754,1","8,1,006,1,+999,9",,,,"SYN07433301 32460 81403 11003 21007 39754 40039 58006 885// 333 21009 555 11001=",
"33301099999","2023-03-10T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","150,1,N,0060,1","99999,9,9,N","010000,1,9,9","+0028,1","+0015,1","10027,1",,,,,,,"07,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,"99999,9,09746,1","7,1,008,1,+999,9",,,,"SYN06433301 42960 71506 10028 20015 39746 40027 57008 87030 555 1/008=",
"33301099999","2023-03-10T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","180,1,N,0050,1","22000,1,9,N","010000,1,9,9","+0105,1","+0055,1","09998,1",,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09725,1","8,1,021,1,+999,9",,,,"SYN06433301 32960 21805 10105 20055 39725 49998 58021 82031 555 1/016=",
"33301099999","2023-03-10T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0140,1","+0061,1","09973,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09704,1","7,1,021,1,+999,9",,,,"SYN06433301 42560 61805 10140 20061 39704 49973 57021 82501 555 1/012=",
"33301099999","2023-03-10T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0098,1","+0048,1","09972,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0145,1","99999,9,09699,1","6,1,005,1,+999,9",,,,"SYN07433301 32960 51604 10098 20048 39699 49972 56005 80001 333 10145 555 1/006=","Q01    003SCCGA1"
"33301099999","2023-03-10T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0090,1","+0032,1","09960,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09687,1","7,1,012,1,+999,9",,,,"SYN06433301 42960 71605 10090 20032 39687 49960 57012 80001 555 1/006=","Q01    003SCCGA1"
"33301099999","2023-03-11T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","150,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0081,1","+0032,1","09942,1",,,,,,,"06,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,,"99999,9,09668,1","8,1,019,1,+999,9",,,,"SYN06433301 32960 61505 10081 20032 39668 49942 58019 86030 555 1/005=",
"33301099999","2023-03-11T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0061,1","+0033,1","09921,1",,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09646,1","7,1,022,1,+999,9",,,,"SYN06433301 42960 21602 10061 20033 39646 49921 57022 82030 555 1/003=",
"33301099999","2023-03-11T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0053,1","+0032,1","09900,1",,,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,99999,9,99,9,99,9",,"240,N,+0038,1","99999,9,09625,1","7,1,021,1,+999,9",,,,"SYN07433301 32960 71304 10053 20032 39625 49900 57021 83031 333 20038 555 11005=",
"33301099999","2023-03-11T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","210,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0099,1","+0047,1","09886,1",,,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09616,1","6,1,009,1,+999,9",,,,"SYN06433301 42560 82105 10099 20047 39616 49886 56009 8455/ 555 1/012=",
"33301099999","2023-03-11T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","270,1,N,0090,1","99999,9,9,N","010000,1,9,9","+0062,1","+0048,1","09894,1",,,"8,1,02,1","2,1,02,1",,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09620,1","3,1,011,1,+999,9","80,1",,,"SYN07033301 41560 82709 10062 20048 39620 49894 53011 78082 8635/ 555 1/006=",
"33301099999","2023-03-11T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","270,1,N,0120,1","99999,9,9,N","010000,1,9,9","+0035,1","+0019,1","09924,1","12,0020,3,1",,"8,1,02,1","2,1,02,1",,,"06,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,"120,M,+0106,1","99999,9,09646,1","2,1,026,1,+999,9","02,1",,,"SYN08633301 11560 82712 10035 20019 39646 49924 52026 60022 70282 8655/ 333 10106 555 1/003=",
"33301099999","2023-03-11T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","290,1,N,0090,1","99999,9,9,N","002100,1,9,9","-0011,1","-0014,1","09970,1",,,"8,1,02,1","2,1,02,1",,,"08,1,+00450,1,09,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09686,1","3,1,040,1,+999,9","85,1",,,"SYN07033301 41421 82909 11011 21014 39686 49970 53040 78582 883// 555 1/100=",
"33301099999","2023-03-12T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","300,1,N,0100,1","99999,9,9,N","010000,1,9,9","-0021,1","-0031,1","10038,1",,,"8,1,02,1","2,1,02,1",,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09751,1","2,1,032,1,+999,9","85,1",,,"SYN07033301 41560 83010 11021 21031 39751 40038 52032 78582 8635/ 555 1/101=",
"33301099999","2023-03-12T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","290,1,N,0080,1","99999,9,9,N","010000,1,9,9","-0029,1","-0049,1","10067,1","12,0070,3,1","0004,3,1,000400,9,9","8,1,02,1","2,1,02,1",,,"05,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,00800,1,99,9,99,9","23,9","240,N,-0032,1","99999,9,09778,1","2,1,027,1,+999,9","02,1",,,"SYN09233301 11560 52908 11029 21049 39778 40067 52027 60072 70282 85500 333 21032 47004 555 17102=",
"33301099999","2023-03-12T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","270,1,N,0090,1","99999,9,9,N","010000,1,9,9","-0006,1","-0035,1","10075,1",,,,,,,"06,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09789,1","1,1,011,1,+999,9",,,,"SYN06433301 42560 72709 11006 21035 39789 40075 51011 86530 555 1/002=",
"33301099999","2023-03-12T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","280,1,N,0110,1","99999,9,9,N","010000,1,9,9","+0006,1","-0040,1","10102,1",,,"8,1,02,1","2,1,02,1",,,"06,1,+00800,1,09,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09816,1","2,1,017,1,+999,9","02,1",,,"SYN07033301 41560 62811 10006 21040 39816 40102 52017 70282 86300 555 1/000=",
"33301099999","2023-03-12T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","270,1,N,0060,1","22000,1,9,N","010000,1,9,9","+0000,1","-0041,1","10138,1","12,0003,3,1",,"8,1,02,1","1,1,02,1",,,"02,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00800,1,99,9,99,9",,"120,M,+0017,1","99999,9,09850,1","3,1,034,1,+999,9","02,1",,,"SYN08633301 11560 22706 10000 21041 39850 40138 53034 69932 70281 82500 333 10017 555 1/101=",
"33301099999","2023-03-12T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","280,1,N,0040,1","22000,1,9,N","010000,1,9,9","-0003,1","-0040,1","10160,1",,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09871,1","2,1,021,1,+999,9",,,,"SYN06433301 42960 22804 11003 21040 39871 40160 52021 82030 555 1/101=",
"33301099999","2023-03-13T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","010000,1,9,9","-0026,1","-0046,1","10169,1",,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09878,1","1,1,007,1,+999,9",,,,"SYN06433301 32960 22501 11026 21046 39878 40169 51007 82030 555 1/102=",
"33301099999","2023-03-13T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","010000,1,9,9","-0013,1","-0037,1","10165,1",,,,,,,"04,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9",,,"99999,9,09875,1","8,1,003,1,+999,9",,,,"SYN06433301 42960 61603 11013 21037 39875 40165 58003 84031 555 1/101=",
"33301099999","2023-03-13T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","180,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0002,1","-0037,1","10166,1",,"0001,3,1,000100,9,9",,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9","26,9","240,N,-0029,1","99999,9,09878,1","3,1,003,1,+999,9",,,,"SYN08033301 32560 61804 10002 21037 39878 40166 53003 82531 333 21029 42001 555 12100=",
"33301099999","2023-03-13T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","230,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0025,1","-0026,1","10165,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09879,1","2,1,001,1,+999,9",,,,"SYN06433301 42560 82307 10025 21026 39879 40165 52001 8255/ 555 1/001=",
"33301099999","2023-03-13T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","200,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0049,1","-0001,1","10147,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09864,1","8,1,015,1,+999,9",,,,"SYN06433301 32560 82005 10049 21001 39864 40147 58015 8255/ 555 1/004=",
"33301099999","2023-03-13T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","010000,1,9,9","+0079,1","+0011,1","10123,1",,,,,,,"04,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09844,1","7,1,020,1,+999,9",,,,"SYN06433301 42560 61906 10079 20011 39844 40123 57020 84530 555 1/008=",
"33301099999","2023-03-13T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0070,1","+0007,1","10115,1",,,,,,,"05,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9",,"120,M,+0083,1","99999,9,09835,1","6,1,009,1,+999,9",,,,"SYN07433301 32960 51905 10070 20007 39835 40115 56009 85030 333 10083 555 1/005=",
"33301099999","2023-03-13T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","190,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0058,1","+0008,1","10109,1",,,,,,,"03,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09828,1","7,1,007,1,+999,9",,,,"SYN06433301 42560 61903 10058 20008 39828 40109 57007 83530 555 1/004=",
"33301099999","2023-03-14T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","190,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0060,1","+0005,1","10098,1",,,,,,,"05,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09818,1","7,1,010,1,+999,9",,,,"SYN06433301 32560 81904 10060 20005 39818 40098 57010 8555/ 555 1/005=",
"33301099999","2023-03-14T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0055,1","-0001,1","10082,1",,,,,,,"06,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,,"99999,9,09802,1","8,1,016,1,+999,9",,,,"SYN06433301 42960 61805 10055 21001 39802 40082 58016 86030 555 1/003=",
"33301099999","2023-03-14T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","170,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0046,1","-0010,1","10071,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00800,1,99,9,99,9",,"240,N,+0045,1","99999,9,09790,1","7,1,012,1,+999,9",,,,"SYN07433301 32560 71707 10046 21010 39790 40071 57012 82531 333 20045 555 11004=",
"33301099999","2023-03-14T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0092,1","+0009,1","10054,1",,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,,"99999,9,09778,1","7,1,012,1,+999,9",,,,"SYN06433301 42960 81607 10092 20009 39778 40054 57012 8805/ 555 1/010=",
"33301099999","2023-03-14T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","170,1,N,0080,1","99999,9,9,N","010000,1,9,9","+0141,1","+0020,1","10032,1",,,,,,,"07,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,"99999,9,09761,1","7,1,017,1,+999,9",,,,"SYN06433301 32960 71708 10141 20020 39761 40032 57017 87030 555 1/017=",
"33301099999","2023-03-14T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0150,1","+0022,1","10012,1",,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09743,1","7,1,018,1,+999,9",,,,"SYN06433301 42960 61607 10150 20022 39743 40012 57018 82031 555 1/014=",
"33301099999","2023-03-14T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","170,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0112,1","-0006,1","10022,1",,,,,,,"05,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9",,"120,M,+0152,1","99999,9,09749,1","3,1,006,1,+999,9",,,,"SYN07433301 32960 51707 10112 21006 39749 40022 53006 85030 333 10152 555 1/008=",
